Time	Referenz_left_y_baseline X
44.520000	0.02289169	
44.539997	0.02620812	
44.559998	0.02015254	
44.579998	0.00570635	
44.599998	-0.01157683	
44.619999	-0.02393122	
44.639999	-0.02805215	
44.660000	-0.02471618	
44.680000	-0.01700965	
44.700001	-0.00271760	
44.719997	0.01041165	
44.739998	0.01838215	
44.759998	0.01550083	
44.779999	0.00387061	
44.799999	-0.01185191	
44.820000	-0.02348348	
44.840000	-0.02827433	
44.860001	-0.02573025	
44.879997	-0.01998530	
44.899998	-0.00774647	
44.919998	0.00565532	
44.939999	0.01792379	
44.959999	0.02369839	
44.980000	0.02179289	
45.000000	0.01152341	
45.020000	-0.00692360	
45.039997	-0.02141829	
45.059998	-0.02894123	
45.079998	-0.02784462	
45.099998	-0.02212057	
45.119999	-0.01223530	
45.139999	0.00288181	
45.160000	0.01562430	
45.180000	0.02411968	
45.200001	0.02438499	
45.219997	0.01608652	
45.239998	0.00071152	
45.259998	-0.01559889	
45.279999	-0.02554007	
45.299999	-0.02721967	
45.320000	-0.02284490	
45.340000	-0.01377560	
45.360001	-0.00210260	
45.379997	0.01007272	
45.399998	0.01810403	
45.419998	0.02111253	
45.439999	0.01874885	
45.459999	0.00952089	
45.480000	-0.00591460	
45.500000	-0.02027772	
45.520000	-0.02833228	
45.539997	-0.02828664	
45.559998	-0.02550688	
45.579998	-0.01853411	
45.599998	-0.00853565	
45.619999	0.00523302	
45.639999	0.01569471	
45.660000	0.02060094	
45.680000	0.01635975	
45.700001	0.00485604	
45.719997	-0.01103140	
45.739998	-0.02300239	
45.759998	-0.02865115	
45.779999	-0.02712332	
45.799999	-0.02363475	
45.820000	-0.01624724	
45.840000	-0.00684342	
45.860001	0.00511914	
45.879997	0.01318246	
45.899998	0.01554479	
45.919998	0.00902750	
45.939999	-0.00484276	
45.959999	-0.01807998	
45.980000	-0.02641112	
46.000000	-0.02738896	
46.020000	-0.02263045	
46.039997	-0.01434614	
46.059998	-0.00302704	
46.079998	0.00411755	
46.099998	0.00224844	
46.119999	-0.00805828	
46.139999	-0.02030754	
46.160000	-0.02764383	
46.180000	-0.02897626	
46.200001	-0.02836613	
46.219997	-0.02776495	
46.239998	-0.02776495	
46.259998	-0.02671079	
46.279999	-0.02109706	
46.299999	-0.00612482	
46.320000	0.01427536	
46.340000	0.03487363	
46.360001	0.04611321	
46.379997	0.04775155	
46.399998	0.03972074	
46.419998	0.02491678	
46.439999	0.00543886	
46.459999	-0.01307973	
46.480000	-0.02476184	
46.500000	-0.02771491	
46.520000	-0.02417143	
46.539997	-0.01525307	
46.559998	-0.00118926	
46.579998	0.01611936	
46.599998	0.03107914	
46.619999	0.04061167	
46.639999	0.04165655	
46.660000	0.03283371	
46.680000	0.01362851	
46.700001	-0.00871927	
46.719997	-0.02428816	
46.739998	-0.02934112	
46.759998	-0.02840522	
46.779999	-0.02260603	
46.799999	-0.01280752	
46.820000	0.00281560	
46.840000	0.01738964	
46.860001	0.02869880	
46.879997	0.03179775	
46.899998	0.02489707	
46.919998	0.00899415	
46.939999	-0.01021308	
46.959999	-0.02316310	
46.980000	-0.02710108	
47.000000	-0.02163610	
47.020000	-0.01075733	
47.039997	0.00399324	
47.059998	0.01865351	
47.079998	0.02914266	
47.099998	0.03444830	
47.119999	0.03372143	
47.139999	0.02581917	
47.160000	0.00987649	
47.180000	-0.00963159	
47.200001	-0.02319947	
47.219997	-0.02864711	
47.239998	-0.02559903	
47.259998	-0.01839127	
47.279999	-0.00550526	
47.299999	0.00939809	
47.320000	0.02230009	
47.340000	0.02817896	
47.360001	0.02689588	
47.379997	0.01608483	
47.399998	-0.00156878	
47.419998	-0.01817262	
47.439999	-0.02748717	
47.459999	-0.02650629	
47.480000	-0.02137281	
47.500000	-0.01121299	
47.520000	0.00097379	
47.539997	0.01492086	
47.559998	0.02481402	
47.579998	0.02920920	
47.599998	0.02673249	
47.619999	0.01612897	
47.639999	-0.00101879	
47.660000	-0.01774746	
47.680000	-0.02732176	
47.700001	-0.02714488	
47.719997	-0.02173093	
47.739998	-0.01011235	
47.759998	0.00425585	
47.779999	0.01770262	
47.799999	0.02494492	
47.820000	0.02454956	
47.840000	0.01554815	
47.860001	-0.00191595	
47.879997	-0.01780809	
47.899998	-0.02712366	
47.919998	-0.02782205	
47.939999	-0.02448794	
47.959999	-0.01732466	
47.980000	-0.00438744	
48.000000	0.00976481	
48.020000	0.02233867	
48.039997	0.02898414	
48.059998	0.02712229	
48.079998	0.01579140	
48.099998	-0.00459227	
48.119999	-0.02054270	
48.139999	-0.02913898	
48.160000	-0.02640118	
48.180000	-0.01892661	
48.200001	-0.00579987	
48.219997	0.00957681	
48.239998	0.02111253	
48.259998	0.02520129	
48.279999	0.01999286	
48.299999	0.00593445	
48.320000	-0.01134859	
48.340000	-0.02364418	
48.360001	-0.02783822	
48.379997	-0.02266650	
48.399998	-0.01256698	
48.419998	0.00346667	
48.439999	0.01685987	
48.459999	0.02536705	
48.480000	0.02576661	
48.500000	0.01730676	
48.520000	0.00113365	
48.539997	-0.01584634	
48.559998	-0.02615912	
48.579998	-0.02766438	
48.599998	-0.02346393	
48.619999	-0.01375420	
48.639999	-0.00084479	
48.660000	0.01409225	
48.680000	0.02432637	
48.700001	0.02887684	
48.719997	0.02447461	
48.739998	0.01188137	
48.759998	-0.00767556	
48.779999	-0.02227688	
48.799999	-0.02946426	
48.820000	-0.02727021	
48.840000	-0.02334468	
48.860001	-0.01489578	
48.879997	-0.00349297	
48.899998	0.00913413	
48.919998	0.01771104	
48.939999	0.02062352	
48.959999	0.01551935	
48.980000	0.00313465	
49.000000	-0.01267985	
49.020000	-0.02397333	
49.039997	-0.02845980	
49.059998	-0.02453814	
49.079998	-0.01669735	
49.099998	-0.00220518	
49.119999	0.01270777	
49.139999	0.02645960	
49.160000	0.03359208	
49.180000	0.03392880	
49.200001	0.02641445	
49.219997	0.01065437	
49.239998	-0.00849034	
49.259998	-0.02256881	
49.279999	-0.02843319	
49.299999	-0.02587681	
49.320000	-0.02083412	
49.340000	-0.01056698	
49.360001	0.00257355	
49.379997	0.01668316	
49.399998	0.02564330	
49.419998	0.02745581	
49.439999	0.02020594	
49.459999	0.00542101	
49.480000	-0.01210205	
49.500000	-0.02400465	
49.520000	-0.02844699	
49.539997	-0.02635048	
49.559998	-0.02207996	
49.579998	-0.01231262	
49.599998	-0.00042956	
49.619999	0.01165479	
49.639999	0.01824199	
49.660000	0.01780739	
49.680000	0.00881222	
49.700001	-0.00822015	
49.719997	-0.02209209	
49.739998	-0.02936538	
49.759998	-0.02854116	
49.779999	-0.02470306	
49.799999	-0.01714930	
49.820000	-0.00360414	
49.840000	0.01120235	
49.860001	0.02515496	
49.879997	0.03305572	
49.899998	0.03279059	
49.919998	0.02234255	
49.939999	0.00195500	
49.959999	-0.01595685	
49.980000	-0.02694696	
50.000000	-0.02765225	
50.020000	-0.02242512	
50.039997	-0.01334420	
50.059998	0.00117660	
50.079998	0.01424621	
50.099998	0.02536789	
50.119999	0.03070486	
50.139999	0.03008428	
50.160000	0.02101180	
50.180000	0.00260438	
50.200001	-0.01538210	
50.219997	-0.02666682	
50.239998	-0.02861679	
50.259998	-0.02577589	
50.279999	-0.02091497	
50.299999	-0.01064783	
50.320000	0.00170553	
50.340000	0.01599690	
50.360001	0.02520062	
50.379997	0.02769940	
50.399998	0.01999538	
50.419998	0.00321129	
50.439999	-0.01431178	
50.459999	-0.02561335	
50.480000	-0.02815339	
50.500000	-0.02457502	
50.520000	-0.01790731	
50.539997	-0.00544360	
50.559998	0.00766104	
50.579998	0.02087080	
50.599998	0.02857111	
50.619999	0.03078133	
50.639999	0.02524930	
50.660000	0.01086091	
50.680000	-0.00797035	
50.700001	-0.02268974	
50.719997	-0.02883914	
50.739998	-0.02831021	
50.759998	-0.02558437	
50.779999	-0.01855837	
50.799999	-0.00606552	
50.820000	0.00878039	
50.840000	0.02118748	
50.860001	0.02703486	
50.879997	0.02429909	
50.899998	0.01178972	
50.919998	-0.00746450	
50.939999	-0.02240473	
50.959999	-0.02943292	
50.980000	-0.02762361	
51.000000	-0.02374862	
51.020000	-0.01610558	
51.039997	-0.00593734	
51.059998	0.00691684	
51.079998	0.01803951	
51.099998	0.02540310	
51.119999	0.02540562	
51.139999	0.01606277	
51.160000	-0.00183392	
51.180000	-0.01870492	
51.199997	-0.02828680	
51.219997	-0.02862757	
51.239998	-0.02772637	
51.259998	-0.02278358	
51.279999	-0.01382226	
51.299999	0.00107469	
51.320000	0.01444903	
51.340000	0.02410604	
51.360001	0.02599670	
51.379997	0.01804912	
51.399998	0.00052571	
51.419998	-0.01702380	
51.439999	-0.02720654	
51.459999	-0.02725977	
51.480000	-0.02279283	
51.500000	-0.01294886	
51.520000	-0.00069605	
51.539997	0.01365849	
51.559998	0.02395914	
51.579998	0.02979001	
51.599998	0.02870637	
51.619999	0.01885986	
51.639999	0.00106896	
51.660000	-0.01683699	
51.680000	-0.02732210	
51.699997	-0.02845609	
51.719997	-0.02435385	
51.739998	-0.01500830	
51.759998	-0.00178288	
51.779999	0.01359937	
51.799999	0.02484350	
51.820000	0.02993168	
51.840000	0.02675641	
51.860001	0.01387697	
51.879997	-0.00593194	
51.899998	-0.02228647	
51.919998	-0.03005113	
51.939999	-0.02832370	
51.959999	-0.02455044	
51.980000	-0.01683816	
52.000000	-0.00484461	
52.020000	0.00960308	
52.039997	0.02138020	
52.059998	0.02692251	
52.079998	0.02401154	
52.099998	0.01364182	
52.119999	-0.00428636	
52.139999	-0.01900560	
52.160000	-0.02755809	
52.180000	-0.02434897	
52.199997	-0.01679437	
52.219997	-0.00347444	
52.239998	0.00933693	
52.259998	0.01895352	
52.279999	0.02265114	
52.299999	0.01823930	
52.320000	0.00651963	
52.340000	-0.01101995	
52.360001	-0.02359886	
52.379997	-0.02885060	
52.399998	-0.02761924	
52.419998	-0.02189501	
52.439999	-0.01342556	
52.459999	-0.00077218	
52.480000	0.00896315	
52.500000	0.01513983	
52.520000	0.01479317	
52.539997	0.00685637	
52.559998	-0.00726403	
52.579998	-0.02018559	
52.599998	-0.02711776	
52.619999	-0.02657114	
52.639999	-0.02351347	
52.660000	-0.01642631	
52.680000	-0.00639164	
52.699997	0.00657320	
52.719997	0.01695251	
52.739998	0.02361400	
52.759998	0.02315161	
52.779999	0.01468571	
52.799999	-0.00162235	
52.820000	-0.01752663	
52.840000	-0.02678171	
52.860001	-0.02808988	
52.879997	-0.02448137	
52.899998	-0.01527311	
52.919998	-0.00157636	
52.939999	0.01335040	
52.959999	0.02270488	
52.980000	0.02480207	
53.000000	0.01731132	
53.020000	0.00052555	
53.039997	-0.01619469	
53.059998	-0.02701214	
53.079998	-0.02862555	
53.099998	-0.02605216	
53.119999	-0.02100947	
53.139999	-0.01089276	
53.160000	0.00091904	
53.180000	0.01278357	
53.199997	0.01955926	
53.219997	0.01824941	
53.239998	0.00701824	
53.259998	-0.01055148	
53.279999	-0.02376714	
53.299999	-0.02884050	
53.320000	-0.02673775	
53.340000	-0.02066264	
53.360001	-0.01208824	
53.379997	-0.00028284	
53.399998	0.00777054	
53.419998	0.01011214	
53.439999	0.00339995	
53.459999	-0.01037748	
53.480000	-0.02221404	
53.500000	-0.02850544	
53.520000	-0.02693668	
53.539997	-0.02007677	
53.559998	-0.00980964	
53.579998	0.00472835	
53.599998	0.01443084	
53.619999	0.01861274	
53.639999	0.01359482	
53.660000	0.00143921	
53.680000	-0.01340047	
53.699997	-0.02423762	
53.719997	-0.02839242	
53.739998	-0.02604829	
53.759998	-0.02003078	
53.779999	-0.00743316	
53.799999	0.00751062	
53.820000	0.02195849	
53.840000	0.02982639	
53.860001	0.03151004	
53.879997	0.02463867	
53.899998	0.00868151	
53.919998	-0.01047686	
53.939999	-0.02400465	
53.959999	-0.02844699	
53.980000	-0.02667625	
54.000000	-0.02309066	
54.020000	-0.01577930	
54.039997	-0.00722294	
54.059998	-0.00121857	
54.079998	-0.00117040	
54.099998	-0.00992031	
54.119999	-0.01966374	
54.139999	-0.02706622	
54.160000	-0.02837457	
54.180000	-0.02744640	
54.199997	-0.02512720	
54.219997	-0.01877600	
54.239998	-0.01055554	
54.259998	-0.00138365	
54.279999	0.00364859	
54.299999	0.00061819	
54.320000	-0.00987230	
54.340000	-0.02162819	
54.360001	-0.02804726	
54.379997	-0.02871770	
54.399998	-0.02521951	
54.419998	-0.01730646	
54.439999	-0.00451006	
54.459999	0.00908814	
54.480000	0.01871566	
54.500000	0.02176376	
54.520000	0.01668046	
54.539997	0.00386454	
54.559998	-0.01279640	
54.579998	-0.02458210	
54.599998	-0.02907969	
54.619999	-0.02844581	
54.639999	-0.02717993	
54.660000	-0.02054724	
54.680000	-0.00941412	
54.699997	0.00671975	
54.719997	0.01968290	
54.739998	0.02698752	
54.759998	0.02420272	
54.779999	0.01083866	
54.799999	-0.00791442	
54.820000	-0.02260350	
54.840000	-0.02890922	
54.860001	-0.02832319	
54.879997	-0.02534753	
54.899998	-0.01843439	
54.919998	-0.00768398	
54.939999	0.00588593	
54.959999	0.01683140	
54.980000	0.02319574	
55.000000	0.02049954	
55.020000	0.00789385	
55.039997	-0.01012582	
55.059998	-0.02382037	
55.079998	-0.02891898	
55.099998	-0.02616401	
55.119999	-0.02100021	
55.139999	-0.01094986	
55.160000	0.00090726	
55.180000	0.01504281	
55.199997	0.02498011	
55.219997	0.02941605	
55.239998	0.02518208	
55.259998	0.01237357	
55.279999	-0.00705701	
55.299999	-0.02171695	
55.320000	-0.02849112	
55.340000	-0.02251877	
55.360001	-0.01251005	
55.379997	0.00354111	
55.399998	0.01839326	
55.419998	0.02927658	
55.439999	0.03336534	
55.459999	0.02817155	
55.480000	0.01494141	
55.500000	-0.00631988	
55.520000	-0.02190225	
55.539997	-0.02971222	
55.559998	-0.02859084	
55.579998	-0.02303642	
55.599998	-0.01375538	
55.619999	0.00066030	
55.639999	0.01358774	
55.660000	0.02258460	
55.680000	0.02426556	
55.699997	0.01550570	
55.719997	-0.00211169	
55.739998	-0.01914795	
55.759998	-0.02863768	
55.779999	-0.02709569	
55.799999	-0.01973599	
55.820000	-0.00564575	
55.840000	0.01015544	
55.860001	0.02427432	
55.879997	0.03161195	
55.899998	0.02821703	
55.919998	0.01486796	
55.939999	-0.00693370	
55.959999	-0.02265774	
55.980000	-0.03012912	
56.000000	-0.02608062	
56.020000	-0.01776446	
56.039997	-0.00465728	
56.059998	0.00938293	
56.079998	0.02154242	
56.099998	0.02726664	
56.119999	0.02635567	
56.139999	0.01528908	
56.160000	-0.00330868	
56.180000	-0.01976901	
56.199997	-0.02830988	
56.219997	-0.02552171	
56.239998	-0.01675327	
56.259998	-0.00103463	
56.279999	0.01426104	
56.299999	0.02454130	
56.320000	0.02411093	
56.340000	0.01308577	
56.360001	-0.00635694	
56.379997	-0.02184060	
56.399998	-0.02944085	
56.419998	-0.02739654	
56.439999	-0.02244735	
56.459999	-0.01186994	
56.480000	0.00183068	
56.500000	0.01438552	
56.520000	0.01958588	
56.539997	0.01160157	
56.559998	-0.00590768	
56.579998	-0.02150050	
56.599998	-0.02857991	
56.619999	-0.02508274	
56.639999	-0.01622131	
56.660000	0.00039180	
56.680000	0.01731132	
56.699997	0.02716406	
56.719997	0.02240825	
56.739998	0.00370553	
56.759998	-0.01582393	
56.779999	-0.02768123	
56.799999	-0.02899547	
56.820000	-0.02476268	
56.840000	-0.01604006	
56.860001	0.00018899	
56.879997	0.01668805	
56.899998	0.02796689	
56.919998	0.02847359	
56.939999	0.01751193	
56.959999	-0.00282624	
56.980000	-0.01980658	
57.000000	-0.02879652	
57.020000	-0.02476908	
57.039997	-0.01447079	
57.059998	0.00320153	
57.079998	0.02054890	
57.099998	0.03188601	
57.119999	0.03231926	
57.139999	0.02139771	
57.160000	0.00103442	
57.180000	-0.01757093	
57.199997	-0.02831830	
57.219997	-0.02736454	
57.239998	-0.02141307	
57.259998	-0.00922327	
57.279999	0.00412917	
57.299999	0.01535815	
57.320000	0.01821505	
57.340000	0.00954178	
57.360001	-0.00700261	
57.379997	-0.02205925	
57.399998	-0.02942383	
57.419998	-0.02788708	
57.439999	-0.02200314	
57.459999	-0.00914274	
57.480000	0.00611804	
57.500000	0.01908019	
57.520000	0.02219971	
57.539997	0.01229338	
57.559998	-0.00612246	
57.579998	-0.02189147	
57.599998	-0.02916762	
57.619999	-0.02687773	
57.639999	-0.01999626	
57.660000	-0.00670934	
57.680000	0.00838402	
57.699997	0.01957880	
57.719997	0.02028680	
57.739998	0.00813136	
57.759998	-0.00980340	
57.779999	-0.02336825	
57.799999	-0.02713443	
57.820000	-0.01987092	
57.840000	-0.00636722	
57.860001	0.01007120	
57.879997	0.02078523	
57.899998	0.01814564	
57.919998	0.00164826	
57.939999	-0.01667157	
57.959999	-0.02815524	
57.980000	-0.02866159	
58.000000	-0.02471450	
58.020000	-0.01585139	
58.039997	-0.00305533	
58.059998	0.00841047	
58.079998	0.01145148	
58.099998	0.00105970	
58.119999	-0.01416624	
58.139999	-0.02545112	
58.160000	-0.02711524	
58.180000	-0.01935984	
58.199997	-0.00521772	
58.219997	0.01189989	
58.239998	0.02322420	
58.259998	0.02413298	
58.279999	0.01399472	
58.299999	-0.00554502	
58.320000	-0.02149948	
58.340000	-0.02975737	
58.359997	-0.02855244	
58.379997	-0.02308628	
58.399998	-0.01210678	
58.419998	0.00776279	
58.439999	0.02763656	
58.459999	0.04094622	
58.480000	0.03934982	
58.500000	0.02364381	
58.520000	-0.00184353	
58.539997	-0.02083781	
58.559998	-0.02998763	
58.579998	-0.02671669	
58.599998	-0.02089071	
58.619999	-0.00802779	
58.639999	0.00706136	
58.660000	0.02195849	
58.680000	0.02790423	
58.699997	0.02088934	
58.719997	0.00116329	
58.739998	-0.01799761	
58.759998	-0.02906403	
58.779999	-0.02897204	
58.799999	-0.02477413	
58.820000	-0.01491313	
58.840000	-0.00172611	
58.859997	0.01118095	
58.879997	0.01823677	
58.899998	0.01301233	
58.919998	-0.00237009	
58.939999	-0.01914525	
58.959999	-0.02840775	
58.980000	-0.02911271	
59.000000	-0.02657384	
59.020000	-0.01933491	
59.039997	-0.00745843	
59.059998	0.00740804	
59.079998	0.01762816	
59.099998	0.01820543	
59.119999	0.00633720	
59.139999	-0.01135415	
59.160000	-0.02496448	
59.180000	-0.02991384	
59.199997	-0.02762547	
59.219997	-0.02030872	
59.239998	-0.00748555	
59.259998	0.00933762	
59.279999	0.02147487	
59.299999	0.02375835	
59.320000	0.01338595	
59.340000	-0.00616138	
59.359997	-0.02222954	
59.379997	-0.03010571	
59.399998	-0.02910109	
59.419998	-0.02546646	
59.439999	-0.01911324	
59.459999	-0.00739223	
59.480000	0.00415191	
59.500000	0.01212072	
59.520000	0.00980371	
59.539997	-0.00302215	
59.559998	-0.01851979	
59.579998	-0.02838787	
59.599998	-0.03003715	
59.619999	-0.02701619	
59.639999	-0.02137281	
59.660000	-0.00917947	
59.680000	0.00535296	
59.699997	0.01804727	
59.719997	0.02065924	
59.739998	0.01035891	
59.759998	-0.00799561	
59.779999	-0.02280092	
59.799999	-0.02917992	
59.820000	-0.02859405	
59.840000	-0.02602133	
59.859997	-0.01889089	
59.879997	-0.00696336	
59.899998	0.00802624	
59.919998	0.01918699	
59.939999	0.02259842	
59.959999	0.01311761	
59.980000	-0.00587720	
60.000000	-0.02232556	
60.020000	-0.02995899	
60.039997	-0.02880748	
60.059998	-0.02446184	
60.079998	-0.01640795	
60.099998	-0.00162505	
60.119999	0.01345451	
60.139999	0.02406174	
60.160000	0.02353331	
60.180000	0.01079150	
60.199997	-0.00830506	
60.219997	-0.02308206	
60.239998	-0.02890754	
60.259998	-0.02390124	
60.279999	-0.01331556	
60.299999	0.00250077	
60.320000	0.01510446	
60.340000	0.02052751	
60.359997	0.01618944	
60.379997	0.00314392	
60.399998	-0.01316278	
60.419998	-0.02479553	
60.439999	-0.02937245	
60.459999	-0.02685313	
60.480000	-0.02149072	
60.500000	-0.00974125	
60.520000	0.00492273	
60.539997	0.01832487	
60.559998	0.02449128	
60.579998	0.01865907	
60.599998	0.00160362	
60.619999	-0.01701538	
60.639999	-0.02869731	
60.660000	-0.02999520	
60.680000	-0.02873234	
60.699997	-0.02316561	
60.719997	-0.01323606	
60.739998	0.00294212	
60.759998	0.01641583	
60.779999	0.02211092	
60.799999	0.01420225	
60.820000	-0.00483787	
60.840000	-0.02172774	
60.859997	-0.03010875	
60.879997	-0.02895740	
60.899998	-0.02442141	
60.919998	-0.01707231	
60.939999	-0.00373806	
60.959999	0.01023494	
60.980000	0.02118345	
61.000000	0.02182490	
61.020000	0.00942235	
61.039997	-0.00974646	
61.059998	-0.02428883	
61.079998	-0.02966049	
61.099998	-0.02783822	
61.119999	-0.02319324	
61.139999	-0.01335785	
61.160000	-0.00073108	
61.180000	0.01007777	
61.199997	0.01347338	
61.219997	0.00533257	
61.239998	-0.01014502	
61.259998	-0.02325776	
61.279999	-0.02914286	
61.299999	-0.02564315	
61.320000	-0.01831900	
61.340000	-0.00453568	
61.359997	0.00958136	
61.379997	0.01874954	
61.399998	0.01647496	
61.419998	0.00125258	
61.439999	-0.01575638	
61.459999	-0.02726549	
61.480000	-0.02951665	
61.500000	-0.02845356	
61.520000	-0.02583940	
61.539997	-0.01883261	
61.559998	-0.00816692	
61.579998	0.00405051	
61.599998	0.00926687	
61.619999	0.00208101	
61.639999	-0.01345959	
61.660000	-0.02568240	
61.680000	-0.02956264	
61.699997	-0.02523838	
61.719997	-0.01536492	
61.739998	0.00140165	
61.759998	0.01717605	
61.779999	0.02411328	
61.799999	0.01831880	
61.820000	0.00082302	
61.840000	-0.01686765	
61.859997	-0.02790038	
61.879997	-0.02963962	
61.899998	-0.02518751	
61.919998	-0.01843035	
61.939999	-0.00588495	
61.959999	0.00440139	
61.980000	0.00871116	
62.000000	0.00026092	
62.020000	-0.01411401	
62.039997	-0.02568443	
62.059998	-0.02679485	
62.079998	-0.02058010	
62.099998	-0.00960228	
62.119999	-0.00023720	
62.139999	0.00737029	
62.160000	0.00844282	
62.180000	0.00048663	
62.199997	-0.01338395	
62.219997	-0.02501653	
62.239998	-0.02956465	
62.259998	-0.02815372	
62.279999	-0.02410826	
62.299999	-0.01433080	
62.320000	-0.00115119	
62.340000	0.00999591	
62.359997	0.01068301	
62.379997	-0.00163330	
62.399998	-0.01748687	
62.419998	-0.02796826	
62.439999	-0.02688228	
62.459999	-0.01875310	
62.480000	-0.00535131	
62.500000	0.00741915	
62.520000	0.01391976	
62.539997	0.00651458	
62.559998	-0.00996393	
62.579998	-0.02393307	
62.599998	-0.02991317	
62.619999	-0.02869900	
62.639999	-0.02766606	
62.660000	-0.02115451	
62.680000	-0.01047955	
62.699997	0.00217634	
62.719997	0.00650312	
62.739998	-0.00257930	
62.759998	-0.01713800	
62.779999	-0.02797651	
62.799999	-0.02987039	
62.820000	-0.02615963	
62.840000	-0.01898488	
62.859997	-0.00528190	
62.879997	0.00926030	
62.899998	0.01816450	
62.919998	0.01393963	
62.939999	-0.00426093	
62.959999	-0.02115753	
62.980000	-0.03063582	
63.000000	-0.02981800	
63.020000	-0.02657284	
63.039997	-0.02068385	
63.059998	-0.01006989	
63.079998	0.00067748	
63.099998	0.00436518	
63.119999	-0.00283113	
63.139999	-0.01674956	
63.160000	-0.02717958	
63.180000	-0.03029571	
63.199997	-0.02834475	
63.219997	-0.02062625	
63.239998	-0.00887424	
63.259998	0.00500898	
63.279999	0.01013388	
63.299999	0.00151636	
63.320000	-0.01465136	
63.340000	-0.02698132	
63.359997	-0.03075677	
63.379997	-0.02915111	
63.399998	-0.02588488	
63.419998	-0.01711206	
63.439999	-0.00598164	
63.459999	0.00273088	
63.480000	0.00073190	
63.500000	-0.01134707	
63.520000	-0.02340937	
63.539997	-0.02931517	
63.559998	-0.02527729	
63.579998	-0.01626511	
63.599998	-0.00436620	
63.619999	0.00552511	
63.639999	0.00786772	
63.660000	-0.00087678	
63.680000	-0.01485552	
63.699997	-0.02594030	
63.719997	-0.02977623	
63.739998	-0.02743596	
63.759998	-0.02185997	
63.779999	-0.00861044	
63.799999	0.00708629	
63.820000	0.02028646	
63.840000	0.01956499	
63.859997	0.00414956	
63.879997	-0.01535313	
63.899998	-0.02775837	
63.919998	-0.02994063	
63.939999	-0.02564315	
63.959999	-0.01795195	
63.980000	-0.00475197	
64.000000	0.00521550	
64.019997	0.00730528	
64.040001	-0.00368467	
64.059998	-0.01785864	
64.080002	-0.02836648	
64.099998	-0.03017494	
64.119995	-0.02592431	
64.139999	-0.01732466	
64.159996	-0.00648378	
64.180000	0.00240089	
64.199997	0.00280972	
64.220001	-0.00874218	
64.239998	-0.02147220	
64.260002	-0.02940041	
64.279999	-0.02576108	
64.299995	-0.01758710	
64.320000	-0.00638390	
64.339996	0.00297210	
64.360001	0.00425737	
64.379997	-0.00473545	
64.400002	-0.01790781	
64.419998	-0.02682871	
64.439995	-0.02920771	
64.459999	-0.02452230	
64.479996	-0.01547137	
64.500000	-0.00070144	
64.519997	0.01134165	
64.540001	0.01657267	
64.559998	0.00996341	
64.580002	-0.00645564	
64.599998	-0.02109925	
64.619995	-0.02943107	
64.639999	-0.02859119	
64.659996	-0.02290401	
64.680000	-0.01286395	
64.699997	0.00021981	
64.720001	0.00845629	
64.739998	0.00763577	
64.760002	-0.00412196	
64.779999	-0.01826157	
64.799995	-0.02783671	
64.820000	-0.02867642	
64.839996	-0.02368174	
64.860001	-0.01246372	
64.879997	0.00118081	
64.900002	0.00994605	
64.919998	0.00671452	
64.939995	-0.00905178	
64.959999	-0.02339150	
64.979996	-0.03085110	
65.000000	-0.02969386	
65.019997	-0.02533439	
65.040001	-0.01831412	
65.059998	-0.00653735	
65.080002	0.00203703	
65.099998	0.00261162	
65.119995	-0.00824593	
65.139999	-0.02060047	
65.159996	-0.02872190	
65.180000	-0.02949424	
65.199997	-0.02673724	
65.220001	-0.01938562	
65.239998	-0.00861870	
65.260002	0.00127043	
65.279999	0.00261499	
65.299995	-0.00882977	
65.320000	-0.02143279	
65.339996	-0.02945550	
65.360001	-0.02877782	
65.379997	-0.02653106	
65.400002	-0.02150774	
65.419998	-0.01174040	
65.439995	-0.00267515	
65.459999	-0.00079307	
65.479996	-0.01044367	
65.500000	-0.02184649	
65.519997	-0.02952422	
65.540001	-0.02953619	
65.559998	-0.02644700	
65.580002	-0.01831496	
65.599998	-0.00770083	
65.619995	0.00048007	
65.639999	-0.00149971	
65.659996	-0.01339979	
65.680000	-0.02506909	
65.699997	-0.03017630	
65.720001	-0.02870809	
65.739998	-0.02390899	
65.760002	-0.01716630	
65.779999	-0.00695561	
65.799995	-0.00008525	
65.820000	-0.00196682	
65.839996	-0.01369138	
65.860001	-0.02505140	
65.879997	-0.03104582	
65.900002	-0.02954663	
65.919998	-0.02586804	
65.939995	-0.01742657	
65.959999	-0.00547983	
65.979996	0.00527799	
66.000000	0.00828245	
66.019997	-0.00131156	
66.040001	-0.01565565	
66.059998	-0.02657233	
66.080002	-0.02952911	
66.099998	-0.02726027	
66.119995	-0.02206783	
66.139999	-0.01176870	
66.159996	-0.00241019	
66.180000	0.00205119	
66.199997	-0.00432746	
66.220001	-0.01604831	
66.239998	-0.02623644	
66.260002	-0.02972047	
66.279999	-0.02875257	
66.299995	-0.02419585	
66.320000	-0.01626763	
66.339996	-0.00492412	
66.360001	0.00214821	
66.379997	-0.00157519	
66.400002	-0.01403956	
66.419998	-0.02527611	
66.439995	-0.03005922	
66.459999	-0.02868687	
66.479996	-0.02521513	
66.500000	-0.01720522	
66.519997	-0.00674926	
66.540001	0.00160985	
66.559998	0.00083044	
66.580002	-0.01111764	
66.599998	-0.02361099	
66.619995	-0.03066917	
66.639999	-0.02983467	
66.659996	-0.02679080	
