Time	Referenz_left_y_velocity X
44.860001	0.17530550	
44.879997	0.39485294	
44.899998	0.49872473	
44.919998	0.47748387	
44.939999	0.32540616	
44.959999	0.03700025	
44.980000	-0.27506441	
45.000000	-0.48471224	
45.020000	-0.53579479	
45.039997	-0.43751594	
45.059998	-0.20612669	
45.079998	0.10166431	
45.099998	0.36283901	
45.119999	0.50408590	
45.139999	0.51366776	
45.160000	0.39499804	
45.180000	0.13981518	
45.200001	-0.17701362	
45.219997	-0.42700416	
45.239998	-0.53224653	
45.259998	-0.47467119	
45.279999	-0.27985102	
45.299999	-0.00301512	
45.320000	0.26077282	
45.340000	0.42425171	
45.360001	0.46402538	
45.379997	0.39868835	
45.399998	0.23422095	
45.419998	-0.02057502	
45.439999	-0.28563440	
45.459999	-0.45980236	
45.480000	-0.50162750	
45.500000	-0.42698169	
45.520000	-0.24853091	
45.539997	-0.00389926	
45.559998	0.23815846	
45.579998	0.40414631	
45.599998	0.46847007	
45.619999	0.42469871	
45.639999	0.25679547	
45.660000	-0.01358749	
45.680000	-0.29072452	
45.700001	-0.46324730	
45.719997	-0.48496556	
45.739998	-0.37445721	
45.759998	-0.17385097	
45.779999	0.05943456	
45.799999	0.26201129	
45.820000	0.38599467	
45.840000	0.41446036	
45.860001	0.34072769	
45.879997	0.14578906	
45.899998	-0.11172470	
45.919998	-0.33217943	
45.939999	-0.43569559	
45.959999	-0.39420426	
45.980000	-0.21687402	
46.000000	0.03331470	
46.020000	0.24911404	
46.039997	0.32628009	
46.059998	0.23741688	
46.079998	0.04604587	
46.099998	-0.16293830	
46.119999	-0.30616477	
46.139999	-0.33469635	
46.160000	-0.25974888	
46.180000	-0.13372198	
46.200001	-0.02820255	
46.219997	0.03908474	
46.239998	0.13989267	
46.259998	0.31621051	
46.279999	0.53140479	
46.299999	0.69779116	
46.320000	0.73602057	
46.340000	0.59949452	
46.360001	0.29666200	
46.379997	-0.09850508	
46.399998	-0.46543500	
46.419998	-0.68756086	
46.439999	-0.72613525	
46.459999	-0.60205179	
46.480000	-0.36076275	
46.500000	-0.04450279	
46.520000	0.27608314	
46.539997	0.51754445	
46.559998	0.63937408	
46.579998	0.63252640	
46.599998	0.47852993	
46.619999	0.16967797	
46.639999	-0.22095694	
46.660000	-0.54949838	
46.680000	-0.70853740	
46.700001	-0.68710238	
46.719997	-0.50602359	
46.739998	-0.20676991	
46.759998	0.12551032	
46.779999	0.38652164	
46.799999	0.53777951	
46.820000	0.58009940	
46.840000	0.48456323	
46.860001	0.23365049	
46.879997	-0.11317701	
46.899998	-0.41960996	
46.919998	-0.58432347	
46.939999	-0.55534190	
46.959999	-0.34941706	
46.980000	-0.02841619	
47.000000	0.29639062	
47.020000	0.51344228	
47.039997	0.58333462	
47.059998	0.52156055	
47.079998	0.34735432	
47.099998	0.07136474	
47.119999	-0.24753042	
47.139999	-0.50317413	
47.160000	-0.62493479	
47.180000	-0.59215897	
47.200001	-0.41629893	
47.219997	-0.12514102	
47.239998	0.19532205	
47.259998	0.43909082	
47.279999	0.54599363	
47.299999	0.51743144	
47.320000	0.35444123	
47.340000	0.05795742	
47.360001	-0.27166736	
47.379997	-0.50716966	
47.399998	-0.57129073	
47.419998	-0.47558939	
47.439999	-0.24621311	
47.459999	0.05130399	
47.480000	0.32433724	
47.500000	0.48864117	
47.520000	0.52746862	
47.539997	0.46101329	
47.559998	0.28088585	
47.579998	-0.00072947	
47.599998	-0.30677673	
47.619999	-0.51985824	
47.639999	-0.57703018	
47.660000	-0.48044670	
47.680000	-0.24733372	
47.700001	0.06933656	
47.719997	0.35516393	
47.739998	0.50959563	
47.759998	0.51492274	
47.779999	0.38139072	
47.799999	0.10470961	
47.820000	-0.22114109	
47.840000	-0.46209326	
47.860001	-0.54627872	
47.879997	-0.48281294	
47.899998	-0.29096803	
47.919998	-0.00897435	
47.939999	0.26450917	
47.959999	0.45204258	
47.980000	0.53674489	
48.000000	0.51257795	
48.020000	0.34438816	
48.039997	0.03265601	
48.059998	-0.30227056	
48.079998	-0.53262579	
48.099998	-0.58660567	
48.119999	-0.46529928	
48.139999	-0.19006263	
48.160000	0.15570825	
48.180000	0.42683497	
48.200001	0.53661573	
48.219997	0.47638977	
48.239998	0.26991636	
48.259998	-0.04875012	
48.279999	-0.34872496	
48.299999	-0.51749128	
48.320000	-0.50552803	
48.340000	-0.32491702	
48.360001	-0.01970690	
48.379997	0.29377639	
48.399998	0.49393058	
48.419998	0.53424180	
48.439999	0.41439581	
48.459999	0.14754888	
48.480000	-0.18635149	
48.500000	-0.44488531	
48.520000	-0.55101955	
48.539997	-0.49416372	
48.559998	-0.29264963	
48.579998	0.00109505	
48.599998	0.29138941	
48.619999	0.48196018	
48.639999	0.54320031	
48.660000	0.47439122	
48.680000	0.27175951	
48.700001	-0.04576356	
48.719997	-0.36081868	
48.739998	-0.55091447	
48.759998	-0.57397628	
48.779999	-0.45269600	
48.799999	-0.22013563	
48.820000	0.06464407	
48.840000	0.30326223	
48.860001	0.43525496	
48.879997	0.46136028	
48.899998	0.39089501	
48.919998	0.19762093	
48.939999	-0.07919548	
48.959999	-0.33502683	
48.980000	-0.47791889	
49.000000	-0.46872395	
49.020000	-0.31718153	
49.039997	-0.05177195	
49.059998	0.24583615	
49.079998	0.47716555	
49.099998	0.58669966	
49.119999	0.56479609	
49.139999	0.41553617	
49.160000	0.14190637	
49.180000	-0.19290154	
49.200001	-0.47780019	
49.219997	-0.61868209	
49.239998	-0.59576905	
49.259998	-0.43501687	
49.279999	-0.17317277	
49.299999	0.12319400	
49.320000	0.36863962	
49.340000	0.50251907	
49.360001	0.51898408	
49.379997	0.41589385	
49.399998	0.17986478	
49.419998	-0.13557456	
49.439999	-0.41331351	
49.459999	-0.55292803	
49.480000	-0.53338826	
49.500000	-0.38523975	
49.520000	-0.14249963	
49.539997	0.12579189	
49.559998	0.33446324	
49.579998	0.44116449	
49.599998	0.44177768	
49.619999	0.32523596	
49.639999	0.07266530	
49.660000	-0.22023337	
49.680000	-0.42945012	
49.700001	-0.49202389	
49.719997	-0.41875854	
49.739998	-0.22437575	
49.759998	0.04988280	
49.779999	0.30718544	
49.799999	0.48633358	
49.820000	0.57472956	
49.840000	0.56187320	
49.860001	0.40224582	
49.879997	0.09005575	
49.899998	-0.26538163	
49.919998	-0.53175902	
49.939999	-0.63103217	
49.959999	-0.55097634	
49.980000	-0.31429884	
50.000000	0.01367876	
50.020000	0.30880404	
50.039997	0.49102464	
50.059998	0.54869074	
50.079998	0.50254434	
50.099998	0.33446464	
50.119999	0.04556264	
50.139999	-0.27433902	
50.160000	-0.51375735	
50.180000	-0.60414249	
50.200001	-0.54794133	
50.219997	-0.36515167	
50.239998	-0.09423373	
50.259998	0.17554307	
50.279999	0.37932611	
50.299999	0.49345386	
50.320000	0.51823252	
50.340000	0.41860092	
50.360001	0.17228056	
50.379997	-0.15120830	
50.399998	-0.42792556	
50.419998	-0.55982268	
50.439999	-0.52585840	
50.459999	-0.34403223	
50.480000	-0.06204730	
50.500000	0.22257669	
50.520000	0.42839614	
50.539997	0.52769160	
50.559998	0.52760512	
50.579998	0.41610348	
50.599998	0.18116812	
50.619999	-0.13243446	
50.639999	-0.42024457	
50.660000	-0.57813966	
50.680000	-0.58712804	
50.700001	-0.46652073	
50.719997	-0.24358141	
50.739998	0.03423211	
50.759998	0.28399721	
50.779999	0.45048115	
50.799999	0.52861691	
50.820000	0.50082022	
50.840000	0.32384586	
50.860001	0.01000550	
50.879997	-0.31687313	
50.899998	-0.52687669	
50.919998	-0.56633520	
50.939999	-0.45593232	
50.959999	-0.22816761	
50.980000	0.04497765	
51.000000	0.27724892	
51.020000	0.42372534	
51.039997	0.48820201	
51.059998	0.47248071	
51.079998	0.33681539	
51.099998	0.07331523	
51.119999	-0.23898087	
51.139999	-0.47521302	
51.160000	-0.56127268	
51.180000	-0.50843030	
51.199997	-0.33668497	
51.219997	-0.08170105	
51.239998	0.18131894	
51.259998	0.37529305	
51.279999	0.48851809	
51.299999	0.52445072	
51.320000	0.42773128	
51.340000	0.16829054	
51.360001	-0.17059240	
51.379997	-0.43807688	
51.399998	-0.54972315	
51.419998	-0.49491721	
51.439999	-0.28607339	
51.459999	0.01662410	
51.480000	0.30217198	
51.500000	0.47973046	
51.520000	0.53674293	
51.539997	0.49074239	
51.559998	0.32373655	
51.579998	0.03992138	
51.599998	-0.28011900	
51.619999	-0.51300436	
51.639999	-0.59659356	
51.660000	-0.52453595	
51.680000	-0.31077433	
51.699997	-0.00405727	
51.719997	0.29550618	
51.739998	0.49183932	
51.759998	0.55867469	
51.779999	0.50282633	
51.799999	0.30601385	
51.820000	-0.01811260	
51.840000	-0.35192108	
51.860001	-0.56264877	
51.879997	-0.59990245	
51.899998	-0.48638514	
51.919998	-0.25641382	
51.939999	0.03710127	
51.959999	0.30072892	
51.980000	0.46382692	
52.000000	0.52311093	
52.020000	0.48172346	
52.039997	0.31480739	
52.059998	0.02642943	
52.079998	-0.28661042	
52.099998	-0.50151259	
52.119999	-0.54088825	
52.139999	-0.41492334	
52.160000	-0.15612654	
52.180000	0.15667124	
52.199997	0.39680633	
52.219997	0.49267104	
52.239998	0.43144158	
52.259998	0.24045902	
52.279999	-0.05418395	
52.299999	-0.33238080	
52.320000	-0.49346933	
52.340000	-0.50879520	
52.360001	-0.38833782	
52.379997	-0.16059142	
52.399998	0.11129058	
52.419998	0.32010749	
52.439999	0.42041290	
52.459999	0.41502884	
52.480000	0.30210271	
52.500000	0.07415895	
52.520000	-0.18959019	
52.539997	-0.37665686	
52.559998	-0.43819618	
52.579998	-0.37559903	
52.599998	-0.20762792	
52.619999	0.02425045	
52.639999	0.24836054	
52.660000	0.39965060	
52.680000	0.46774057	
52.699997	0.45194688	
52.719997	0.32137886	
52.739998	0.07089511	
52.759998	-0.22450341	
52.779999	-0.44557250	
52.799999	-0.53151166	
52.820000	-0.47401157	
52.840000	-0.27869418	
52.860001	0.01260973	
52.879997	0.29619336	
52.899998	0.47604540	
52.919998	0.52319235	
52.939999	0.43348169	
52.959999	0.18588881	
52.980000	-0.14580768	
53.000000	-0.41959184	
53.020000	-0.54091954	
53.039997	-0.50523740	
53.059998	-0.33846962	
53.079998	-0.08183336	
53.099998	0.17729712	
53.119999	0.36205846	
53.139999	0.45162854	
53.160000	0.44564253	
53.180000	0.30503982	
53.199997	0.03531245	
53.219997	-0.25471601	
53.239998	-0.44849613	
53.259998	-0.49123082	
53.279999	-0.38228232	
53.299999	-0.15251748	
53.320000	0.12058481	
53.340000	0.32112914	
53.360001	0.38889942	
53.379997	0.32338741	
53.399998	0.13791242	
53.419998	-0.10777478	
53.439999	-0.31009340	
53.459999	-0.38988844	
53.480000	-0.32330850	
53.500000	-0.12521242	
53.520000	0.14426057	
53.539997	0.36919338	
53.559998	0.46565422	
53.579998	0.41696849	
53.599998	0.23918527	
53.619999	-0.03596903	
53.639999	-0.30152023	
53.660000	-0.45162007	
53.680000	-0.45533252	
53.699997	-0.32229528	
53.719997	-0.08385339	
53.739998	0.19594131	
53.759998	0.42737648	
53.779999	0.55024093	
53.799999	0.55790484	
53.820000	0.44020188	
53.840000	0.17799442	
53.860001	-0.16424315	
53.879997	-0.45423198	
53.899998	-0.59397149	
53.919998	-0.57774955	
53.939999	-0.43029222	
53.959999	-0.18749130	
53.980000	0.07074882	
54.000000	0.23988943	
54.020000	0.28265715	
54.039997	0.20615818	
54.059998	0.04944836	
54.079998	-0.12675667	
54.099998	-0.24902824	
54.119999	-0.28247786	
54.139999	-0.22009341	
54.160000	-0.07539041	
54.180000	0.09167079	
54.199997	0.22710653	
54.219997	0.30362114	
54.239998	0.30165681	
54.259998	0.18543364	
54.279999	-0.01188746	
54.299999	-0.20057501	
54.320000	-0.31358221	
54.340000	-0.31110781	
54.360001	-0.18137904	
54.379997	0.04707412	
54.399998	0.28314617	
54.419998	0.43989995	
54.439999	0.49149489	
54.459999	0.42581940	
54.480000	0.22619320	
54.500000	-0.07104933	
54.520000	-0.34483904	
54.539997	-0.49331453	
54.559998	-0.49787131	
54.579998	-0.39550063	
54.599998	-0.20133981	
54.619999	0.03930466	
54.639999	0.26366118	
54.660000	0.43180084	
54.680000	0.52960306	
54.699997	0.52003384	
54.719997	0.34623826	
54.739998	0.03072159	
54.759998	-0.30233356	
54.779999	-0.51676774	
54.799999	-0.56707132	
54.820000	-0.46214056	
54.840000	-0.24111411	
54.860001	0.02682320	
54.879997	0.26114050	
54.899998	0.41348785	
54.919998	0.48512948	
54.939999	0.45967367	
54.959999	0.29087558	
54.980000	-0.00110002	
55.000000	-0.30008972	
55.020000	-0.48890805	
55.039997	-0.51825124	
55.059998	-0.39663664	
55.079998	-0.15507601	
55.099998	0.12688023	
55.119999	0.35875538	
55.139999	0.49216470	
55.160000	0.52569014	
55.180000	0.45268929	
55.199997	0.25405899	
55.219997	-0.05322482	
55.239998	-0.36261398	
55.259998	-0.55202425	
55.279999	-0.55639535	
55.299999	-0.38398427	
55.320000	-0.07700700	
55.340000	0.26839477	
55.360001	0.51555276	
55.379997	0.59564227	
55.399998	0.50566041	
55.419998	0.27783513	
55.439999	-0.06891145	
55.459999	-0.39963830	
55.480000	-0.59859830	
55.500000	-0.62476903	
55.520000	-0.49389085	
55.539997	-0.23641117	
55.559998	0.08380658	
55.579998	0.34774813	
55.599998	0.49288613	
55.619999	0.51398420	
55.639999	0.40628099	
55.660000	0.14238067	
55.680000	-0.18882644	
55.699997	-0.44464317	
55.719997	-0.54175550	
55.739998	-0.45955363	
55.759998	-0.20781150	
55.779999	0.13559572	
55.799999	0.43361184	
55.820000	0.58673424	
55.840000	0.56099886	
55.860001	0.36470675	
55.879997	0.01912601	
55.899998	-0.33909953	
55.919998	-0.57443726	
55.939999	-0.61058939	
55.959999	-0.45753831	
55.980000	-0.15852830	
56.000000	0.18431674	
56.020000	0.44196716	
56.039997	0.54914314	
56.059998	0.50887799	
56.079998	0.33984077	
56.099998	0.03997893	
56.119999	-0.28532627	
56.139999	-0.51137185	
56.160000	-0.56568611	
56.180000	-0.44511256	
56.199997	-0.15877479	
56.219997	0.19443238	
56.239998	0.46355134	
56.259998	0.54459846	
56.279999	0.42397678	
56.299999	0.13173801	
56.320000	-0.22151971	
56.340000	-0.47812974	
56.360001	-0.55566126	
56.379997	-0.45815787	
56.399998	-0.21623799	
56.419998	0.09901209	
56.439999	0.35917807	
56.459999	0.48161811	
56.480000	0.43119207	
56.500000	0.21368903	
56.520000	-0.09388821	
56.539997	-0.35447544	
56.559998	-0.46856964	
56.579998	-0.39231128	
56.599998	-0.12067291	
56.619999	0.23988146	
56.639999	0.50675040	
56.660000	0.55325460	
56.680000	0.36033010	
56.699997	0.01956602	
56.719997	-0.32685453	
56.739998	-0.53723127	
56.759998	-0.54881215	
56.779999	-0.35689032	
56.799999	-0.01943936	
56.820000	0.32121494	
56.840000	0.53339320	
56.860001	0.57789052	
56.879997	0.46130928	
56.899998	0.16417962	
56.919998	-0.21113168	
56.939999	-0.49712342	
56.959999	-0.58463788	
56.980000	-0.45486760	
57.000000	-0.14066492	
57.020000	0.24665162	
57.039997	0.53679192	
57.059998	0.62347662	
57.079998	0.49348536	
57.099998	0.18078429	
57.119999	-0.21472706	
57.139999	-0.52201492	
57.160000	-0.63190454	
57.180000	-0.53916699	
57.199997	-0.27791333	
57.219997	0.06602621	
57.239998	0.35192779	
57.259998	0.47678128	
57.279999	0.40820336	
57.299999	0.17736460	
57.320000	-0.12828957	
57.340000	-0.37742621	
57.360001	-0.48204541	
57.379997	-0.41383907	
57.399998	-0.18155915	
57.419998	0.13775057	
57.439999	0.40735230	
57.459999	0.52305192	
57.480000	0.44929853	
57.500000	0.19928302	
57.520000	-0.13414405	
57.539997	-0.40645301	
57.559998	-0.51748151	
57.579998	-0.43394586	
57.599998	-0.17611110	
57.619999	0.15946937	
57.639999	0.42214650	
57.660000	0.51081121	
57.680000	0.40116009	
57.699997	0.13318534	
57.719997	-0.18778220	
57.739998	-0.42167139	
57.759998	-0.46820500	
57.779999	-0.29646277	
57.799999	0.02803118	
57.820000	0.34784499	
57.840000	0.48720101	
57.860001	0.36145511	
57.879997	0.05954142	
57.899998	-0.25982311	
57.919998	-0.46712330	
57.939999	-0.49201941	
57.959999	-0.32224026	
57.980000	-0.01740734	
58.000000	0.27388361	
58.020000	0.41446719	
58.039997	0.35246629	
58.059998	0.14541522	
58.079998	-0.11268564	
58.099998	-0.31360343	
58.119999	-0.36307129	
58.139999	-0.20846927	
58.160000	0.10054710	
58.180000	0.39851642	
58.199997	0.53336954	
58.219997	0.45322624	
58.239998	0.17778525	
58.259998	-0.18038327	
58.279999	-0.45971107	
58.299999	-0.55765718	
58.320000	-0.47401750	
58.340000	-0.23506305	
58.359997	0.11549153	
58.379997	0.45304769	
58.399998	0.66379154	
58.419998	0.69199872	
58.439999	0.52284515	
58.459999	0.14087316	
58.480000	-0.30948484	
58.500000	-0.63348699	
58.520000	-0.72166127	
58.539997	-0.58090776	
58.559998	-0.26405314	
58.579998	0.12049453	
58.599998	0.42540005	
58.619999	0.56357485	
58.639999	0.51139140	
58.660000	0.27269629	
58.680000	-0.08486059	
58.699997	-0.40407082	
58.719997	-0.57047421	
58.739998	-0.54223269	
58.759998	-0.32631209	
58.779999	0.00565400	
58.799999	0.30373609	
58.820000	0.46509811	
58.840000	0.45181534	
58.859997	0.26876432	
58.879997	-0.02694166	
58.899998	-0.30354130	
58.919998	-0.45963508	
58.939999	-0.45999607	
58.959999	-0.30016193	
58.980000	-0.02764611	
59.000000	0.25228536	
59.020000	0.43452603	
59.039997	0.48262709	
59.059998	0.37526125	
59.079998	0.11669002	
59.099998	-0.19333982	
59.119999	-0.42472926	
59.139999	-0.49549258	
59.160000	-0.38638657	
59.180000	-0.12326019	
59.199997	0.20204352	
59.219997	0.45381901	
59.239998	0.54284185	
59.259998	0.45236370	
59.279999	0.18776338	
59.299999	-0.16151232	
59.320000	-0.44208249	
59.340000	-0.55055016	
59.359997	-0.48120883	
59.379997	-0.27050692	
59.399998	0.01482746	
59.419998	0.26282856	
59.439999	0.39854005	
59.459999	0.40424591	
59.480000	0.27452940	
59.500000	0.02667884	
59.520000	-0.23300402	
59.539997	-0.39577997	
59.559998	-0.41829497	
59.579998	-0.29448047	
59.599998	-0.04999468	
59.619999	0.22652897	
59.639999	0.42980048	
59.660000	0.50403857	
59.680000	0.42215168	
59.699997	0.17573939	
59.719997	-0.14441188	
59.739998	-0.39966509	
59.759998	-0.50902414	
59.779999	-0.45109338	
59.799999	-0.24792704	
59.820000	0.02814195	
59.840000	0.27868289	
59.859997	0.44204351	
59.879997	0.50465906	
59.899998	0.42960867	
59.919998	0.17782877	
59.939999	-0.15643431	
59.959999	-0.42180365	
59.980000	-0.52994293	
60.000000	-0.46935046	
60.020000	-0.25505531	
60.039997	0.05446161	
60.059998	0.33871675	
60.079998	0.50440234	
60.099998	0.52953070	
60.119999	0.40014407	
60.139999	0.11014723	
60.160000	-0.23062091	
60.180000	-0.47702202	
60.199997	-0.53515244	
60.219997	-0.38218918	
60.239998	-0.06988443	
60.259998	0.26468164	
60.279999	0.46871176	
60.299999	0.47669506	
60.320000	0.30173314	
60.340000	0.00448444	
60.359997	-0.29625353	
60.379997	-0.47491124	
60.399998	-0.48838538	
60.419998	-0.35605082	
60.439999	-0.11263994	
60.459999	0.17409617	
60.480000	0.40595230	
60.500000	0.51951998	
60.520000	0.48451388	
60.539997	0.27587986	
60.559998	-0.05606665	
60.579998	-0.36631709	
60.599998	-0.53435910	
60.619999	-0.53446156	
60.639999	-0.37868071	
60.660000	-0.10931407	
60.680000	0.18857400	
60.699997	0.40977579	
60.719997	0.50981033	
60.739998	0.46888983	
60.759998	0.24515754	
60.779999	-0.08728762	
60.799999	-0.37974241	
60.820000	-0.51654720	
60.840000	-0.47423673	
60.859997	-0.26910681	
60.879997	0.03213819	
60.899998	0.30868953	
60.919998	0.47429633	
60.939999	0.50655943	
60.959999	0.38754514	
60.980000	0.10973459	
61.000000	-0.21614672	
61.020000	-0.45158511	
61.039997	-0.53034121	
61.059998	-0.43457949	
61.079998	-0.18956983	
61.099998	0.11041787	
61.119999	0.33780929	
61.139999	0.42938760	
61.160000	0.37159291	
61.180000	0.16948779	
61.199997	-0.10375208	
61.219997	-0.33027267	
61.239998	-0.41848469	
61.259998	-0.33813751	
61.279999	-0.10001568	
61.299999	0.20408268	
61.320000	0.43116117	
61.340000	0.48138466	
61.359997	0.32929665	
61.379997	0.04432038	
61.399998	-0.25648165	
61.419998	-0.44970164	
61.439999	-0.49035364	
61.459999	-0.37733433	
61.480000	-0.15445581	
61.500000	0.08806770	
61.520000	0.27834743	
61.539997	0.37666133	
61.559998	0.35045454	
61.579998	0.17737423	
61.599998	-0.06608799	
61.619999	-0.27397400	
61.639999	-0.36822215	
61.660000	-0.28742114	
61.680000	-0.02203819	
61.699997	0.30650571	
61.719997	0.51443505	
61.739998	0.51798815	
61.759998	0.31900692	
61.779999	-0.01087548	
61.799999	-0.33821252	
61.820000	-0.52502412	
61.840000	-0.51373601	
61.859997	-0.33045676	
61.879997	-0.03890878	
61.899998	0.23657782	
61.919998	0.38177988	
61.939999	0.34164780	
61.959999	0.15816887	
61.980000	-0.08552828	
62.000000	-0.27666268	
62.020000	-0.32812443	
62.039997	-0.21396784	
62.059998	0.02027600	
62.079998	0.25262177	
62.099998	0.36925247	
62.119999	0.30404833	
62.139999	0.09211460	
62.160000	-0.15338269	
62.180000	-0.32635137	
62.199997	-0.38778815	
62.219997	-0.32538182	
62.239998	-0.13838442	
62.259998	0.12121923	
62.279999	0.33840933	
62.299999	0.41870093	
62.320000	0.32731462	
62.340000	0.10267647	
62.359997	-0.16284001	
62.379997	-0.34439600	
62.399998	-0.36138740	
62.419998	-0.18342099	
62.439999	0.11321898	
62.459999	0.36489925	
62.480000	0.41108254	
62.500000	0.22666234	
62.520000	-0.05384396	
62.539997	-0.29797283	
62.559998	-0.42241213	
62.579998	-0.40756068	
62.599998	-0.24036142	
62.619999	0.01494251	
62.639999	0.24565734	
62.660000	0.36041728	
62.680000	0.32159755	
62.699997	0.15501454	
62.719997	-0.07283623	
62.739998	-0.26513314	
62.759998	-0.34922051	
62.779999	-0.26940557	
62.799999	-0.03034918	
62.820000	0.26001659	
62.840000	0.45412129	
62.859997	0.47081566	
62.879997	0.29300311	
62.899998	-0.00688731	
62.919998	-0.29761958	
62.939999	-0.46563578	
62.959999	-0.46928805	
62.980000	-0.30137673	
63.000000	-0.02345690	
63.020000	0.23253869	
63.039997	0.35303828	
63.059998	0.30852184	
63.079998	0.14721534	
63.099998	-0.07082947	
63.119999	-0.25650322	
63.139999	-0.34239885	
63.160000	-0.27536440	
63.180000	-0.05742973	
63.199997	0.21484399	
63.219997	0.39215735	
63.239998	0.37822622	
63.259998	0.19044168	
63.279999	-0.06585069	
63.299999	-0.28649992	
63.320000	-0.39987263	
63.340000	-0.35714680	
63.359997	-0.15895677	
63.379997	0.10307160	
63.399998	0.29499084	
63.419998	0.34004772	
63.439999	0.23646295	
63.459999	0.04261147	
63.480000	-0.16162191	
63.500000	-0.28008100	
63.520000	-0.24890225	
63.539997	-0.05919962	
63.559998	0.19268423	
63.579998	0.35953391	
63.599998	0.33394960	
63.619999	0.13755150	
63.639999	-0.10854163	
63.660000	-0.30352828	
63.680000	-0.37639904	
63.699997	-0.30412611	
63.719997	-0.08407449	
63.739998	0.20485078	
63.759998	0.44031611	
63.779999	0.51700801	
63.799999	0.38979399	
63.820000	0.10226017	
63.840000	-0.22241154	
63.859997	-0.45296034	
63.879997	-0.50925094	
63.899998	-0.35961741	
63.919998	-0.05688951	
63.939999	0.24156711	
63.959999	0.38248223	
63.980000	0.31780303	
64.000000	0.11727594	
64.019997	-0.12601361	
64.040001	-0.31658152	
64.059998	-0.36923772	
64.080002	-0.25339252	
64.099998	-0.01116134	
64.119995	0.22970827	
64.139999	0.34808961	
64.159996	0.27045682	
64.180000	0.06764460	
64.199997	-0.14872527	
64.220001	-0.27750441	
64.239998	-0.26612717	
64.260002	-0.10212687	
64.279999	0.14529769	
64.299995	0.31944141	
64.320000	0.29888386	
64.339996	0.10976818	
64.360001	-0.11183745	
64.379997	-0.28272676	
64.400002	-0.32961288	
64.419998	-0.21802923	
64.439995	0.02991891	
64.459999	0.29382649	
64.479996	0.44663563	
64.500000	0.42889681	
64.519997	0.23260634	
64.540001	-0.06115645	
64.559998	-0.32670420	
64.580002	-0.45690888	
64.599998	-0.41586542	
64.619995	-0.20923774	
64.639999	0.08279578	
64.659996	0.32052198	
64.680000	0.39891648	
64.699997	0.29381055	
64.720001	0.07126676	
64.739998	-0.17985676	
64.760002	-0.34967428	
64.779999	-0.36896074	
64.799995	-0.21660386	
64.820000	0.05936602	
64.839996	0.31127298	
64.860001	0.39845273	
64.879997	0.26940855	
64.900002	0.01879669	
64.919998	-0.22975515	
64.939995	-0.38227189	
64.959999	-0.38377312	
64.979996	-0.22199394	
65.000000	0.04358526	
65.019997	0.27096024	
65.040001	0.35201067	
65.059998	0.26263002	
65.080002	0.07791205	
65.099998	-0.13071114	
65.119995	-0.28697997	
65.139999	-0.32736397	
65.159996	-0.21989138	
65.180000	0.00437560	
65.199997	0.22737363	
65.220001	0.33735180	
65.239998	0.26847643	
65.260002	0.08312461	
65.279999	-0.12337232	
65.299995	-0.27083513	
65.320000	-0.31737146	
65.339996	-0.22700998	
65.360001	-0.01544387	
65.379997	0.20000231	
65.400002	0.29797879	
65.419998	0.23505232	
65.439995	0.08336718	
65.459999	-0.09673693	
65.479996	-0.23876816	
65.500000	-0.28495839	
65.519997	-0.18496741	
65.540001	0.03297545	
65.559998	0.24073711	
65.580002	0.31591013	
65.599998	0.22027980	
65.619995	0.03207554	
65.639999	-0.15705569	
65.659996	-0.27706724	
65.680000	-0.27911663	
65.699997	-0.14346367	
65.720001	0.07728981	
65.739998	0.26204705	
65.760002	0.30791214	
65.779999	0.19708882	
65.799995	0.01139690	
65.820000	-0.17048660	
65.839996	-0.28589526	
65.860001	-0.28809384	
65.879997	-0.15297098	
65.900002	0.08202658	
65.919998	0.29764444	
65.939995	0.39578548	
65.959999	0.33216992	
65.979996	0.13962923	
66.000000	-0.10416671	
66.019997	-0.29793799	
66.040001	-0.37550035	
66.059998	-0.30264378	
66.080002	-0.08892053	
66.099998	0.15459900	
66.119995	0.30281445	
66.139999	0.29284260	
66.159996	0.15462731	
66.180000	-0.04563330	
66.199997	-0.22305080	
66.220001	-0.31038523	
66.239998	-0.27264613	
66.260002	-0.10926788	
66.279999	0.11304203	
66.299995	0.28775707	
66.320000	0.31821138	
66.339996	0.19872887	
66.360001	0.00499276	
66.379997	-0.18193844	
66.400002	-0.29928443	
66.419998	-0.29418674	
66.439995	-0.14610893	
66.459999	0.08291648	
66.479996	0.27084899	
66.500000	0.32973251	
66.519997	0.23336682	
66.540001	0.04020413	
66.559998	-0.16244408	
66.580002	-0.29460296	
66.599998	-0.31672120	
66.619995	-0.20192617	
66.639999	0.02487915	
66.659996	0.23984490	
66.680000	0.32467780	
66.699997	0.25120747	
66.720001	0.08790576	
66.739998	-0.10482100	
66.760002	-0.25554222	
66.779999	-0.30804345	
66.799995	-0.21600930	
66.820000	-0.00503342	
66.839996	0.21419844	
66.860001	0.32672355	
66.879997	0.26611689	
66.900002	0.09124871	
66.919998	-0.11152881	
66.939995	-0.26397216	
66.959999	-0.31794459	
66.979996	-0.22404781	
67.000000	-0.00634721	
67.019997	0.21630387	
67.040001	0.32344776	
67.059998	0.27647603	
67.080002	0.12671377	
67.099998	-0.07280555	
67.119995	-0.24117401	
67.139999	-0.30442098	
67.159996	-0.22139503	
67.180000	-0.03390491	
67.199997	0.15092996	
67.220001	0.23590039	
