Time	Knöchel li X	Knöchel li Y	Knöchel li Weg	Knöchel li v(X)	Knöchel li v(Y)	Knöchel li v(Bahn)	Knöchel li a(X)	Knöchel li a(Y)	Knöchel li a(Bahn)
8.540000	-0.37987414	-0.53019398	14.45275593	1.60249078	0.12738426	1.60754573	-0.24299960	0.72616512	-0.18314612	
8.559999	-0.34802908	-0.52758831	14.48470783	1.59630179	0.14224792	1.60262716	-0.27109274	0.76896799	-0.20028940	
8.580000	-0.31617349	-0.52456701	14.51670647	1.59126639	0.15856196	1.59914684	-0.27087668	0.80366164	-0.18890393	
8.599999	-0.28436831	-0.52122843	14.54868603	1.58699012	0.17538485	1.59665191	-0.29696760	0.83326399	-0.20298254	
8.620000	-0.25258806	-0.51752603	14.58068085	1.58208740	0.19233219	1.59373534	-0.36660665	0.86304575	-0.25869101	
8.639999	-0.22099432	-0.51351589	14.61252785	1.57446134	0.20918888	1.58829737	-0.48668712	0.90256232	-0.36105549	
8.660000	-0.18953441	-0.50918382	14.64428425	1.56355155	0.22712739	1.57996213	-0.66313815	0.97119999	-0.51190978	
8.679999	-0.15833518	-0.50450230	14.67583275	1.54901826	0.24665783	1.56853366	-0.91239280	1.08314264	-0.72237080	
8.700000	-0.12742248	-0.49942109	14.70716000	1.52995634	0.26875228	1.55338156	-1.28469324	1.24493146	-1.03511226	
8.720000	-0.09694765	-0.49385282	14.73813915	1.50389755	0.29462129	1.53248477	-1.86235690	1.47581315	-1.51535904	
8.740000	-0.06699041	-0.48777083	14.76870728	1.46590626	0.32524827	1.50155509	-2.74488735	1.81233752	-2.22568130	
8.760000	-0.03779325	-0.48105276	14.79866695	1.40823579	0.36242652	1.45412552	-4.02736473	2.27337265	-3.19300461	
8.780000	-0.00970892	-0.47354633	14.82773685	1.32175076	0.40996021	1.38386869	-5.74036360	2.85513687	-4.31456327	
8.800000	0.01646799	-0.46509996	14.85524273	1.19525874	0.47192818	1.28505242	-7.80626202	3.50674725	-5.26906538	
8.820000	0.03984032	-0.45534250	14.88057041	1.01932168	0.54986417	1.15817416	-10.06582737	4.07276249	-5.55723858	
8.840000	0.05924883	-0.44382077	14.90314102	0.79110199	0.64282990	1.01934910	-12.28991222	4.29973221	-4.74113894	
8.860000	0.07340512	-0.43010142	14.92285442	0.51571298	0.74285638	0.90432048	-14.19180202	3.91983843	-2.79428530	
8.880000	0.08125512	-0.41406083	14.94071293	0.20255420	0.83269805	0.85697973	-15.51921558	2.71762753	-0.15726481	
8.900000	0.08217886	-0.39583108	14.95896626	-0.13297211	0.88920492	0.89909232	-16.13762474	0.60423142	2.57622004	
8.920000	0.07604346	-0.37640977	14.97933388	-0.47224784	0.88985902	1.00740612	-16.02128410	-2.28006983	4.89899254	
8.940000	0.06282724	-0.35732248	15.00255013	-0.79813665	0.81718260	1.14228261	-15.24288654	-5.56228161	6.52445412	
8.960000	0.04310002	-0.34059137	15.02841663	-1.09864724	0.66485465	1.28415632	-13.99965477	-8.74703503	7.56283951	
8.980000	0.01753140	-0.32798329	15.05692482	-1.36590922	0.44208091	1.43566835	-12.55822849	-11.34347343	8.39761543	
9.000000	-0.01290333	-0.32104680	15.08813953	-1.59795022	0.17060930	1.60703218	-11.16228390	-12.96075630	9.26714897	
9.020000	-0.04752804	-0.32050464	15.12276840	-1.80050230	-0.12188723	1.80462325	-9.99111366	-13.40105534	10.10115242	
9.040000	-0.08564770	-0.32640162	15.16134167	-1.98270905	-0.40814686	2.02428246	-9.14711857	-12.69254684	10.67918682	
9.059999	-0.12705131	-0.33809093	15.20436382	-2.15357661	-0.66390556	2.25358891	-8.60269928	-11.01190758	10.78210068	
9.080000	-0.17173979	-0.35467014	15.25202847	-2.31942677	-0.87188590	2.47788739	-8.20205688	-8.59072113	10.27268791	
9.099999	-0.21978240	-0.37500834	15.30419827	-2.48317361	-1.02187753	2.68521595	-7.72046900	-5.68319845	9.12331200	
9.120000	-0.27117658	-0.39776856	15.36040688	-2.64020467	-1.10724163	2.86298180	-6.88221693	-2.54928064	7.34222174	
9.139999	-0.32577658	-0.42160410	15.41998291	-2.78043270	-1.12477124	2.99931931	-5.36734152	0.55211240	4.88526821	
9.160000	-0.38330171	-0.44513017	15.48213291	-2.88785744	-1.07639861	3.08194017	-2.88094473	3.32109928	1.66970420	
9.179999	-0.44293711	-0.46684664	15.54559898	-2.93917894	-0.97052020	3.09526777	0.78294343	5.42599964	-2.38990283	
9.200000	-0.50353998	-0.48562586	15.60904503	-2.90502930	-0.82400459	3.01963234	5.64303780	6.61100960	-7.29765320	
9.220000	-0.56309062	-0.50055933	15.67043972	-2.75635695	-0.66260719	2.83488131	11.37739182	6.80303288	-12.80265522	
9.240000	-0.61885172	-0.51160622	15.72728443	-2.46959400	-0.51390505	2.52249742	17.32029152	6.15394592	-18.35361481	
9.260000	-0.66745281	-0.51944017	15.77651310	-2.04274011	-0.39697123	2.08095479	22.60014534	5.01885891	-23.39055061	
9.280000	-0.70556831	-0.52543753	15.81509781	-1.50297999	-0.31631726	1.53590548	26.27993965	3.86007071	-24.44445610	
9.300000	-0.73030877	-0.53080040	15.84041309	-0.89952862	-0.26310027	0.93721581	27.63825989	3.04667950	-18.52576065	
9.320000	-0.74122530	-0.53591859	15.85246944	-0.29393572	-0.22102138	0.36776167	26.51890564	2.67677212	-9.55343246	
9.340000	-0.73925734	-0.54038495	15.85735035	0.24947590	-0.17330962	0.30376709	23.34220314	2.60632801	-1.11098576	
9.360000	-0.72688866	-0.54365277	15.87014389	0.68625832	-0.11469295	0.69577652	18.87284660	2.59524393	6.87661266	
9.380000	-0.70688945	-0.54529756	15.89021015	1.00514650	-0.05380261	1.00658548	14.03966999	2.42301011	11.40816212	
9.400000	-0.68247974	-0.54530609	15.91461945	1.21857858	-0.00227342	1.21858072	9.71744442	1.99779427	9.90800476	
9.420000	-0.65560484	-0.54429471	15.94151306	1.35004592	0.03249569	1.35043693	6.40042496	1.42048728	6.39306545	
9.440000	-0.62729788	-0.54306155	15.96984673	1.42854548	0.05028916	1.42943037	4.12932920	0.88578504	4.14192104	
9.460000	-0.59783459	-0.54195333	15.99933052	1.48189700	0.05667778	1.48298049	2.72416711	0.53419614	2.74001169	
9.480000	-0.56770980	-0.54103351	16.02946854	1.52318919	0.06011325	1.52437496	1.93019080	0.40063387	1.94570804	
9.500000	-0.53685760	-0.53987795	16.06034279	1.55476832	0.06654856	1.55619192	1.43869960	0.43756753	1.45868254	
9.520000	-0.50530398	-0.53849727	16.09192657	1.57883358	0.07734718	1.58072710	1.03317356	0.56300253	1.06264853	
9.540000	-0.47329304	-0.53675896	16.12398529	1.59633815	0.09105202	1.59893274	0.67503726	0.69890285	0.71678627	
9.559999	-0.44114357	-0.53481531	16.15619278	1.60554516	0.10639574	1.60906661	0.37124538	0.81012267	0.42709890	
9.580000	-0.40886310	-0.53260541	16.18854904	1.60804617	0.12354597	1.61278522	0.11057750	0.89366728	0.18188003	
9.599999	-0.37669978	-0.53003508	16.22081566	1.60670102	0.14223699	1.61298466	-0.09610152	0.94968772	-0.00933706	
9.620000	-0.34457001	-0.52700168	16.25308800	1.60266984	0.16279364	1.61091661	-0.24771979	0.97519684	-0.14699394	
9.639999	-0.31255266	-0.52349293	16.28529739	1.59637070	0.18341583	1.60687304	-0.37254229	0.97180921	-0.25996059	
9.660000	-0.28063741	-0.51958013	16.31745148	1.58800387	0.20297831	1.60092366	-0.48969766	0.95220751	-0.36620432	
9.679999	-0.24891265	-0.51527721	16.34946632	1.57696331	0.22109812	1.59238744	-0.61078644	0.94503593	-0.47324330	
9.700000	-0.21744807	-0.51071113	16.38125992	1.56356156	0.23857966	1.58165896	-0.75578958	0.97912312	-0.59576857	
9.719999	-0.18630666	-0.50577140	16.41279030	1.54770732	0.25730345	1.56894970	-0.94144702	1.05924416	-0.74723631	
9.740000	-0.15550378	-0.50051957	16.44403839	1.52837968	0.27918184	1.55366886	-1.19591653	1.18347275	-0.95180237	
9.760000	-0.12506042	-0.49479666	16.47501564	1.50341249	0.30452201	1.53394353	-1.58584344	1.33487093	-1.27230680	
9.780000	-0.09506937	-0.48850191	16.50566101	1.47079647	0.33280838	1.50797999	-2.18491101	1.49933112	-1.77336562	
9.800000	-0.06580483	-0.48153833	16.53574181	1.42598641	0.36449739	1.47183406	-3.05079484	1.70415699	-2.48303962	
9.820000	-0.03753491	-0.47393844	16.56501579	1.36119890	0.39898711	1.41846859	-4.25690365	2.00502276	-3.40599489	
9.840000	-0.01053777	-0.46567962	16.59324837	1.26896763	0.43883643	1.34270477	-5.86271429	2.43195105	-4.46721458	
9.860000	0.01450416	-0.45662937	16.61987495	1.14144230	0.48877403	1.24168861	-7.82003498	2.96669316	-5.36229706	
9.880000	0.03668857	-0.44668233	16.64418793	0.96858633	0.55348331	1.11557305	-9.98892307	3.49800706	-5.56238031	
9.900000	0.05504766	-0.43525591	16.66581154	0.74442029	0.63330311	0.97736090	-12.18465519	3.78297949	-4.60503721	
9.920000	0.06841170	-0.42199638	16.68463707	0.47199610	0.72275567	0.86322421	-14.15042496	3.51604009	-2.47592473	
9.940000	0.07556690	-0.40645480	16.70174599	0.15984011	0.80614746	0.82184094	-15.59975624	2.43817115	0.37142321	
9.960000	0.07570679	-0.38892409	16.71927643	-0.17859162	0.85991538	0.87826502	-16.34713936	0.43516910	3.33119702	
9.980000	0.06858843	-0.37007853	16.73942184	-0.52474940	0.85930222	1.00685763	-16.34793282	-2.38501859	5.84994173	
10.000000	0.05426497	-0.35162359	16.76278305	-0.85952324	0.78546733	1.16436207	-15.66325188	-5.66187286	7.58550549	
10.020000	0.03322067	-0.33542648	16.78933907	-1.16921079	0.63169003	1.32894170	-14.46921158	-8.87713051	8.63180447	
10.040000	0.00616104	-0.32354075	16.81889343	-1.44630408	0.40581247	1.50215816	-13.03371811	-11.50748634	9.39448166	
10.059999	-0.02598876	-0.31733143	16.85163689	-1.68857825	0.12997185	1.69357288	-11.61897469	-13.15466976	10.14384651	
10.080000	-0.06250223	-0.31766254	16.88815117	-1.90054595	-0.16733228	1.90789807	-10.41460133	-13.62106705	10.84083843	
10.099999	-0.10277925	-0.32450661	16.92900467	-2.09080338	-0.45768204	2.14031100	-9.53306293	-12.92425251	11.29104233	
10.120000	-0.14646238	-0.33726370	16.97451210	-2.26829624	-0.71786600	2.37918043	-8.97520161	-11.23262596	11.30331612	
10.139999	-0.19354463	-0.35496387	17.02481079	-2.44028997	-0.93088114	2.61181068	-8.60347366	-8.76472569	10.75292683	
10.160000	-0.24400969	-0.37647218	17.07966805	-2.61126995	-1.08534193	2.82784343	-8.17787552	-5.74043608	9.58515167	
10.179999	-0.29794008	-0.40055254	17.13873100	-2.77852488	-1.17271888	3.01586962	-7.37677908	-2.37868381	7.75194168	
10.200000	-0.35532811	-0.42585838	17.20145035	-2.93126512	-1.18673229	3.16238022	-5.80075455	1.05191028	5.14098692	
10.219999	-0.41599941	-0.45075914	17.26703262	-3.05051613	-1.12593389	3.25167274	-3.04441452	4.17023849	1.59120190	
10.240000	-0.47918302	-0.47359473	17.33421707	-3.10762930	-0.99679244	3.26358008	1.14836848	6.53172064	-3.01025891	
10.260000	-0.54345697	-0.49273983	17.40128136	-3.06558418	-0.81972474	3.17328763	6.70417786	7.78741121	-8.57609272	
10.280000	-0.60648406	-0.50726581	17.46596146	-2.88696599	-0.62900335	2.95469427	13.13185406	7.80980730	-14.70098686	
10.300000	-0.66500878	-0.51697344	17.52528572	-2.54991961	-0.45978060	2.59103990	19.57364845	6.76043034	-20.67053604	
10.320000	-0.71496898	-0.52313799	17.57562447	-2.06391406	-0.33495536	2.09091759	24.93402672	5.12552929	-25.73719025	
10.340000	-0.75248712	-0.52767104	17.61341476	-1.46857691	-0.25989750	1.49139690	28.16534424	3.53992629	-25.50908661	
10.360000	-0.77533227	-0.53200763	17.63666725	-0.82558757	-0.22333355	0.85526180	28.70615578	2.46308851	-18.30897141	
10.380000	-0.78386635	-0.53655881	17.64633942	-0.20860723	-0.19949989	0.28864715	26.69175339	2.01355720	-9.09554577	
10.400000	-0.77981156	-0.54087377	17.65225983	0.31867811	-0.16605029	0.35934445	22.77604675	2.03422666	-0.41584605	
10.420000	-0.76609570	-0.54434365	17.66640854	0.72635579	-0.11662265	0.73565859	17.90447235	2.21624446	7.69903803	
10.440000	-0.74590266	-0.54612273	17.68667984	1.01773572	-0.06066683	1.01954234	13.09402657	2.23707843	11.36970234	
10.460000	-0.72199667	-0.54631162	17.71058655	1.21177554	-0.01039008	1.21182013	9.09631538	1.95213854	9.22991371	
10.480000	-0.69571483	-0.54538071	17.73688507	1.33558905	0.02631395	1.33584821	6.16664743	1.45400965	6.14641857	
10.500000	-0.66761404	-0.54435539	17.76500511	1.41790402	0.04652613	1.41866720	4.20582819	0.93935663	4.21461678	
10.520000	-0.63827091	-0.54336500	17.79436493	1.48011160	0.05466985	1.48112094	2.99620557	0.53959244	3.00968122	
10.540000	-0.60803109	-0.54235214	17.82462120	1.52883422	0.05803429	1.52993536	2.26138306	0.30045322	2.27102709	
10.559999	-0.57702690	-0.54116362	17.85564804	1.56654716	0.06217656	1.56778061	1.72538292	0.20199056	1.73220265	
10.580000	-0.54513848	-0.53976268	17.88756752	1.59592557	0.06666752	1.59731746	1.24556720	0.18562922	1.25225437	
10.599999	-0.51279455	-0.53836739	17.91994095	1.61711538	0.07075541	1.61866260	0.81477928	0.20918614	0.82319695	
10.620000	-0.48007029	-0.53691065	17.95269775	1.62851381	0.07363903	1.63017786	0.44195634	0.26435858	0.45416337	
10.639999	-0.44732690	-0.53548551	17.98547173	1.63133478	0.07768121	1.63318324	0.13906007	0.35877070	0.15805160	
10.660000	-0.41462219	-0.53390592	18.01821518	1.62897229	0.08550481	1.63121486	-0.06783304	0.49589786	-0.03816384	
10.679999	-0.38211542	-0.53225249	18.05076408	1.62427092	0.09750074	1.62719464	-0.17688763	0.66117901	-0.13249958	
10.700000	-0.34972456	-0.53022498	18.08321762	1.61966205	0.11300837	1.62359977	-0.23044041	0.81259370	-0.16901734	
10.719999	-0.31742692	-0.52781868	18.11560440	1.61545467	0.13138920	1.62078893	-0.28114557	0.92723072	-0.20157488	
10.740000	-0.28512326	-0.52496088	18.14803505	1.61080396	0.15179211	1.61794007	-0.36915228	1.01893234	-0.26903489	
10.760000	-0.25288671	-0.52173412	18.18043327	1.60356367	0.17286432	1.61285412	-0.51936287	1.12214553	-0.39154720	
10.780000	-0.22078052	-0.51808047	18.21274757	1.59228539	0.19493045	1.60417295	-0.74462759	1.26869583	-0.57494122	
10.800000	-0.18898255	-0.51400840	18.24480438	1.57580364	0.21974485	1.59105146	-1.05598629	1.47975457	-0.82159704	
10.820000	-0.15758909	-0.50942153	18.27653122	1.55294001	0.25047353	1.57300973	-1.48625064	1.76562798	-1.15227163	
10.840000	-0.12667780	-0.50427431	18.30786896	1.52141464	0.28853306	1.54853284	-2.09881330	2.11747432	-1.61323142	
10.860000	-0.09638971	-0.49828154	18.33874512	1.47764397	0.33446860	1.51502502	-2.96730971	2.50611901	-2.25230265	
10.880000	-0.06698621	-0.49119911	18.36898994	1.41482604	0.38855657	1.46721125	-4.15315580	2.90886497	-3.08044338	
10.900000	-0.03891727	-0.48292255	18.39825439	1.32503784	0.45086262	1.39964366	-5.68303156	3.31966782	-4.02232885	
10.920000	-0.01276717	-0.47334293	18.42610359	1.19985878	0.52110630	1.30813336	-7.52330589	3.71013784	-4.86088514	
10.940000	0.01056482	-0.46236867	18.45188713	1.03271961	0.59981817	1.19427454	-9.56800938	3.99315667	-5.22033978	
10.960000	0.03020508	-0.44974762	18.47523308	0.81977165	0.68613565	1.06902182	-11.64627934	4.01229429	-4.69604397	
10.980000	0.04500767	-0.43523803	18.49596024	0.56157291	0.77498299	0.95705944	-13.53847980	3.56987691	-3.13627458	
11.000000	0.05412974	-0.41868985	18.51485634	0.26382291	0.85406494	0.89388448	-15.01385880	2.47862482	-0.79926616	
11.020000	0.05666014	-0.40030089	18.53341866	-0.06192502	0.90505397	0.90717000	-15.87302303	0.63503808	1.81595969	
11.040000	0.05216474	-0.38076997	18.55346107	-0.39947841	0.90868914	0.99262226	-15.99805355	-1.89350808	4.20352554	
11.059999	0.04046097	-0.36147532	18.57602882	-0.73070693	0.84880883	1.12000406	-15.39337063	-4.84528828	5.99683285	
11.080000	0.02198344	-0.34406003	18.60141945	-1.03873944	0.71748936	1.26244628	-14.20105267	-7.83663416	7.13401890	
11.099999	-0.00253833	-0.33020240	18.62958527	-1.31188178	0.51940376	1.41096210	-12.67469978	-10.45455170	7.88599062	
11.120000	-0.03206750	-0.32134277	18.66041565	-1.54589462	0.26950714	1.56921136	-11.11511898	-12.33654499	8.58155918	
11.139999	-0.06573255	-0.31840041	18.69420815	-1.74483311	-0.01092205	1.74486732	-9.78924274	-13.25699997	9.34110641	
11.160000	-0.10275756	-0.32165647	18.73137665	-1.91900468	-0.29867154	1.94210804	-8.85657692	-13.15405846	10.06059361	
11.179999	-0.14284082	-0.33098310	18.77253151	-2.08069253	-0.57113892	2.15765643	-8.33448124	-12.08038139	10.52698898	
11.200000	-0.18586624	-0.34571126	18.81800842	-2.24013138	-0.80988425	2.38203716	-8.10537720	-10.14911366	10.52589607	
11.219999	-0.23211381	-0.36507902	18.86814690	-2.40191221	-1.00002015	2.60177302	-7.93723536	-7.51344872	9.89976501	
11.240000	-0.28172109	-0.38778707	18.92270470	-2.56485891	-1.12912345	2.80239558	-7.52501345	-4.36047029	8.55992699	
11.259999	-0.33484152	-0.41264096	18.98135185	-2.72168803	-1.18702173	2.96927714	-6.54352045	-0.92514318	6.46740675	
11.280000	-0.39114377	-0.43798295	19.04309464	-2.85717916	-1.16853189	3.08689809	-4.65005064	2.44505262	3.57078767	
11.300000	-0.45028931	-0.46219033	19.10700226	-2.94960070	-1.07574368	3.13964462	-1.50631011	5.29140139	-0.24122587	
11.320000	-0.51128036	-0.48349950	19.17160797	-2.97088838	-0.92187291	3.11063147	3.03604603	7.18459892	-5.02265978	
11.340000	-0.57251960	-0.50065750	19.23520470	-2.88525867	-0.73554039	2.97753882	8.76530933	7.88354588	-10.60280609	
11.360000	-0.63155746	-0.51295990	19.29551125	-2.65779901	-0.55311424	2.71474314	15.11878395	7.40491390	-16.54083252	
11.380000	-0.68505579	-0.52099437	19.34960938	-2.27621341	-0.40392983	2.31177568	21.19905090	6.07169580	-22.19558144	
11.400000	-0.72881728	-0.52638263	19.39370155	-1.75846899	-0.30127677	1.78409100	25.86696434	4.46868849	-25.78732491	
11.420000	-0.75933337	-0.53095591	19.42455864	-1.14847004	-0.24256027	1.17380536	28.16706085	3.16721058	-22.19643593	
11.440000	-0.77531397	-0.53545159	19.44116020	-0.51392323	-0.20958847	0.55501747	27.76907158	2.43319154	-13.24189663	
11.460000	-0.77750373	-0.53980583	19.44603348	0.06848099	-0.17676395	0.18956566	24.97027206	2.21521831	-4.52187204	
11.480000	-0.76802415	-0.54348433	19.45620155	0.54430294	-0.12955511	0.55950892	20.51622009	2.28443074	3.78612947	
11.500000	-0.75025994	-0.54586852	19.47412491	0.89728618	-0.07280878	0.90023530	15.46641350	2.32775378	10.47757435	
11.520000	-0.72755688	-0.54643577	19.49683571	1.13625228	-0.01884251	1.13640845	10.85595989	2.09434080	10.96443462	
11.540000	-0.70218539	-0.54560614	19.52222061	1.28456008	0.02307345	1.28476727	7.26347971	1.58209157	7.26946545	
11.559999	-0.67489129	-0.54429519	19.54954529	1.37568998	0.04810788	1.37653089	4.77657032	0.99549735	4.78128672	
11.580000	-0.64635760	-0.54314202	19.57810211	1.43972206	0.05615798	1.44081688	3.25104666	0.52287400	3.26250196	
11.599999	-0.61693752	-0.54213130	19.60754013	1.49003983	0.05541392	1.49106991	2.40668464	0.24140361	2.41399026	
11.620000	-0.58672255	-0.54107851	19.63777351	1.53007710	0.05532575	1.53107703	1.88598454	0.16867591	1.89150798	
11.639999	-0.55558497	-0.54001844	19.66893005	1.56330168	0.05949982	1.56443357	1.45147228	0.26458091	1.46189070	
11.660000	-0.52383465	-0.53880519	19.70070267	1.58964097	0.06659873	1.59103549	1.05093968	0.42393413	1.07019007	
11.679999	-0.49164256	-0.53744841	19.73292351	1.60672367	0.07672580	1.60855460	0.67932433	0.56725156	0.70867664	
11.700000	-0.45923197	-0.53582430	19.76537514	1.61478257	0.08998683	1.61728799	0.33693698	0.68549532	0.37773186	
11.719999	-0.42679739	-0.53396475	19.79786301	1.61656928	0.10532285	1.61999667	0.06235190	0.78228265	0.11582668	
11.740000	-0.39445454	-0.53168714	19.83028603	1.61381400	0.12220090	1.61843407	-0.11191910	0.83960342	-0.04652985	
11.759999	-0.36221987	-0.52906835	19.86262703	1.60874426	0.14021069	1.61484277	-0.20171495	0.85606533	-0.12652719	
11.780000	-0.33009315	-0.52606887	19.89489365	1.60321724	0.15832527	1.61101592	-0.24033576	0.84778708	-0.15711381	
11.800000	-0.29809746	-0.52272880	19.92706299	1.59862041	0.17502648	1.60817337	-0.25783965	0.82482314	-0.16790374	
11.820000	-0.26620156	-0.51901579	19.95917511	1.59408951	0.19066003	1.60545087	-0.29397595	0.80227149	-0.19704890	
11.840000	-0.23438588	-0.51501006	19.99124146	1.58888960	0.20595980	1.60218275	-0.39011076	0.81225204	-0.28112322	
11.860000	-0.20256318	-0.51077300	20.02334404	1.58148015	0.22149922	1.59691620	-0.56571442	0.87775058	-0.43422911	
11.880000	-0.17095779	-0.50624335	20.05527306	1.56978130	0.23853211	1.58780062	-0.83321798	0.99649662	-0.66523081	
11.900000	-0.13953146	-0.50135142	20.08707809	1.55141330	0.25900915	1.57288551	-1.22858882	1.16747296	-1.00426233	
11.920000	-0.10861574	-0.49604058	20.11844635	1.52498698	0.28399652	1.55120575	-1.79872835	1.39388704	-1.48756886	
11.940000	-0.07823487	-0.49016744	20.14938927	1.48701859	0.31368497	1.51974428	-2.60354686	1.68490577	-2.15261197	
11.960000	-0.04870989	-0.48366725	20.17962074	1.43173599	0.34915122	1.47369421	-3.72158027	2.06342793	-3.02869558	
11.980000	-0.02021008	-0.47638926	20.20903587	1.35188782	0.39186883	1.40753746	-5.20815754	2.54990554	-4.07228947	
12.000000	0.00653875	-0.46827263	20.23698997	1.23830044	0.44553834	1.31601381	-7.03012657	3.12067437	-5.07245350	
12.020000	0.03083366	-0.45903826	20.26298141	1.08193970	0.51351589	1.19761932	-9.07367897	3.68147492	-5.63037014	
12.040000	0.05157090	-0.44843277	20.28627396	0.87768501	0.59657449	1.06124079	-11.16960239	4.04830360	-5.27970600	
12.059999	0.06773999	-0.43583220	20.30677223	0.62797707	0.68959802	0.93268466	-13.09406757	3.96194243	-3.80108953	
12.080000	0.07816888	-0.42104948	20.32486343	0.33944187	0.78089279	0.85147774	-14.60268402	3.18118334	-1.43359637	
12.099999	0.08220661	-0.40400127	20.34238243	0.02261837	0.85117465	0.85147512	-15.51852226	1.57972407	1.30178130	
12.120000	0.07948922	-0.38548577	20.36109543	-0.30766669	0.87772650	0.93008739	-15.76526833	-0.80088443	3.86156440	
12.139999	0.06988289	-0.36652362	20.38235283	-0.63400221	0.84214419	1.05411839	-15.34005451	-3.73110557	5.81539488	
12.160000	0.05351469	-0.34894210	20.40637398	-0.94217044	0.73500568	1.19495547	-14.32818985	-6.81216288	7.03837061	
12.179999	0.03097821	-0.33441785	20.43318558	-1.22156000	0.55785233	1.34291029	-12.92808723	-9.59605885	7.79270267	
12.200000	0.00318276	-0.32453030	20.46268654	-1.46541417	0.32323474	1.50063968	-11.40929985	-11.70767975	8.44444752	
12.219999	-0.02898430	-0.32023013	20.49514008	-1.67269027	0.05278710	1.67352295	-10.02107239	-12.89496326	9.14694214	
12.240000	-0.06480297	-0.32207742	20.53100586	-1.85055625	-0.23037447	1.86484075	-8.94504642	-13.05306625	9.81952190	
12.259999	-0.10370462	-0.32992399	20.57069016	-2.01147342	-0.50398713	2.07365108	-8.27338219	-12.21453381	10.28670883	
12.280000	-0.14538684	-0.34330630	20.61446762	-2.16637158	-0.74856573	2.29205513	-7.96569681	-10.48558712	10.36721611	
12.300000	-0.18999302	-0.36141294	20.66260910	-2.32236624	-0.94816130	2.50846457	-7.81266117	-7.99900436	9.88627434	
12.320000	-0.23788269	-0.38319537	20.71521950	-2.48167324	-1.08923447	2.71019077	-7.48682356	-4.92295074	8.70400429	
12.340000	-0.28918755	-0.40734002	20.77192116	-2.63922620	-1.16043365	2.88307500	-6.60712290	-1.48835421	6.72159815	
12.360000	-0.34386310	-0.43235686	20.83204842	-2.77925038	-1.15444613	3.00948143	-4.75175667	1.95510244	3.82430601	
12.380000	-0.40144908	-0.45641506	20.89445877	-2.87732029	-1.07136464	3.07030845	-1.52814126	4.92436361	-0.12677704	
12.400000	-0.46114334	-0.47786027	20.95788765	-2.90058756	-0.92336428	3.04401207	3.20908403	6.94012880	-5.15565872	
12.420000	-0.52113909	-0.49513337	21.02032089	-2.80953693	-0.73875803	2.90504074	9.17692757	7.70946884	-11.00279522	
12.440000	-0.57887256	-0.50759280	21.07938385	-2.56875992	-0.55684674	2.62842274	15.69134045	7.22009182	-17.09963989	
12.460000	-0.63051546	-0.51560867	21.13164520	-2.16903949	-0.41004056	2.20745683	21.74667549	5.79503393	-22.71462440	
12.480000	-0.67184854	-0.52097201	21.17332458	-1.63562977	-0.31405252	1.66550708	26.16654396	4.07333708	-24.97315025	
12.500000	-0.69937670	-0.52575707	21.20126534	-1.02005410	-0.26629829	1.05424154	28.04085159	2.71464729	-20.21088791	
12.520000	-0.71240222	-0.53084010	21.21524811	-0.39378461	-0.24663076	0.46464294	27.17128372	2.03904629	-11.45803356	
12.540000	-0.71209937	-0.53621233	21.22062874	0.16753021	-0.22384888	0.27959737	24.02342987	1.99808729	-2.94296074	
12.559999	-0.70095617	-0.54113477	21.23281097	0.61486489	-0.17923531	0.64045620	19.44309044	2.32071352	5.18022585	
12.580000	-0.68219501	-0.54472810	21.25191307	0.94093645	-0.11713748	0.94819963	14.48484802	2.61080098	10.57485771	
12.599999	-0.65911704	-0.54615360	21.27503586	1.16139102	-0.05211058	1.16255951	10.11695099	2.52765918	10.04304981	
12.620000	-0.63360310	-0.54576403	21.30055237	1.30026591	0.00257765	1.30026841	6.81981611	2.03855681	6.73233080	
12.639999	-0.60617673	-0.54461712	21.32800293	1.38771200	0.03815143	1.38823628	4.56929445	1.37766039	4.55092478	
12.660000	-0.57728899	-0.54347342	21.35691261	1.45122230	0.05207606	1.45215631	3.16144609	0.78060877	3.17106819	
12.679999	-0.54753983	-0.54247552	21.38667870	1.50231802	0.05364391	1.50327551	2.34650731	0.37209049	2.35689092	
12.700000	-0.51710314	-0.54144239	21.41713333	1.54159927	0.05426926	1.54255426	1.81637633	0.20933262	1.82342362	
12.719999	-0.48584116	-0.54045999	21.44841003	1.57187748	0.05820168	1.57295465	1.34750152	0.26161221	1.35756040	
12.740000	-0.45386726	-0.53925496	21.48040581	1.59533024	0.06466629	1.59664035	0.90683663	0.40319571	0.92467183	
12.759999	-0.42158318	-0.53789628	21.51271820	1.60981476	0.07415982	1.61152208	0.52270865	0.54688972	0.55048144	
12.780000	-0.38911512	-0.53632587	21.54522514	1.61452675	0.08701107	1.61686969	0.19522649	0.68744063	0.23578247	
12.799999	-0.35675502	-0.53455871	21.57763290	1.61258185	0.10197605	1.61580300	-0.04932481	0.81958997	0.00683566	
12.820000	-0.32453480	-0.53240573	21.60992432	1.60742629	0.11980082	1.61188447	-0.18048975	0.90957242	-0.10896818	
12.840000	-0.29248688	-0.52982980	21.64207649	1.60159075	0.14017244	1.60771310	-0.22117288	0.94731826	-0.13701662	
12.860000	-0.26055789	-0.52683526	21.67414474	1.59722495	0.16126105	1.60534501	-0.22870044	0.93707848	-0.13579373	
