Time	Referenz_right_y_velocity X
44.919998	0.33746678	
44.939999	0.32067820	
44.959999	0.19280735	
44.980000	-0.01447020	
45.000000	-0.21734589	
45.020000	-0.33291844	
45.039997	-0.32556739	
45.059998	-0.19581807	
45.079998	0.01671245	
45.099998	0.22742243	
45.119999	0.34987497	
45.139999	0.34411934	
45.160000	0.21101911	
45.180000	-0.00898391	
45.200001	-0.22539704	
45.219997	-0.34961158	
45.239998	-0.34437731	
45.259998	-0.21868508	
45.279999	-0.01022499	
45.299999	0.19692136	
45.320000	0.31860662	
45.340000	0.31854534	
45.360001	0.20469853	
45.379997	0.00986407	
45.399998	-0.19212742	
45.419998	-0.31748220	
45.439999	-0.32643524	
45.459999	-0.21775815	
45.480000	-0.01835723	
45.500000	0.20149727	
45.520000	0.35453933	
45.539997	0.39041579	
45.559998	0.29999292	
45.579998	0.09858188	
45.599998	-0.14730152	
45.619999	-0.33292049	
45.639999	-0.38812611	
45.660000	-0.29324099	
45.680000	-0.08280770	
45.700001	0.16865095	
45.719997	0.35367563	
45.739998	0.41404507	
45.759998	0.33161414	
45.779999	0.13003083	
45.799999	-0.12656805	
45.820000	-0.33210504	
45.840000	-0.41648850	
45.860001	-0.35746121	
45.879997	-0.17069969	
45.899998	0.08144326	
45.919998	0.30890211	
45.939999	0.43113476	
45.959999	0.42352730	
45.980000	0.28931016	
46.000000	0.05421375	
46.020000	-0.20113611	
46.039997	-0.38903725	
46.059998	-0.46385923	
46.079998	-0.40731329	
46.099998	-0.22637996	
46.119999	0.02679296	
46.139999	0.25136968	
46.160000	0.38083449	
46.180000	0.40804908	
46.200001	0.33440688	
46.219997	0.15576060	
46.239998	-0.09073593	
46.259998	-0.30561754	
46.279999	-0.42384863	
46.299999	-0.41580364	
46.320000	-0.29108164	
46.340000	-0.07687227	
46.360001	0.16005580	
46.379997	0.33870202	
46.399998	0.41911146	
46.419998	0.40604246	
46.439999	0.31300169	
46.459999	0.14335868	
46.480000	-0.09119110	
46.500000	-0.31355223	
46.520000	-0.43818486	
46.539997	-0.43068114	
46.559998	-0.29922333	
46.579998	-0.07456625	
46.599998	0.18815887	
46.619999	0.38094661	
46.639999	0.44879150	
46.660000	0.40831316	
46.680000	0.29366341	
46.700001	0.11300297	
46.719997	-0.11833634	
46.739998	-0.32453761	
46.759998	-0.44498178	
46.779999	-0.44724193	
46.799999	-0.33051825	
46.820000	-0.10706312	
46.840000	0.16263649	
46.860001	0.36544222	
46.879997	0.43858236	
46.899998	0.38335320	
46.919998	0.23163332	
46.939999	-0.00717609	
46.959999	-0.25816220	
46.980000	-0.42551309	
47.000000	-0.46314165	
47.020000	-0.38341585	
47.039997	-0.19983107	
47.059998	0.04718966	
47.079998	0.27691996	
47.099998	0.40841043	
47.119999	0.42107385	
47.139999	0.32749963	
47.160000	0.12777492	
47.180000	-0.12563916	
47.200001	-0.33955777	
47.219997	-0.44165847	
47.239998	-0.41314808	
47.259998	-0.26446968	
47.279999	-0.02908438	
47.299999	0.20772012	
47.320000	0.36473116	
47.340000	0.41623452	
47.360001	0.36995023	
47.379997	0.22986269	
47.399998	0.00158157	
47.419998	-0.22910464	
47.439999	-0.38495210	
47.459999	-0.41698164	
47.480000	-0.32554916	
47.500000	-0.12565286	
47.520000	0.13138907	
47.539997	0.33950755	
47.559998	0.42694092	
47.579998	0.38501686	
47.599998	0.24871482	
47.619999	0.02679699	
47.639999	-0.22020897	
47.660000	-0.39872226	
47.680000	-0.45211560	
47.700001	-0.38848785	
47.719997	-0.23512135	
47.739998	-0.01814750	
47.759998	0.20099840	
47.779999	0.35479391	
47.799999	0.41854453	
47.820000	0.40249020	
47.840000	0.30133903	
47.860001	0.11613420	
47.879997	-0.12784545	
47.899998	-0.34397680	
47.919998	-0.45789760	
47.939999	-0.44008812	
47.959999	-0.30122110	
47.980000	-0.07686494	
48.000000	0.17299366	
48.020000	0.36010808	
48.039997	0.43484867	
48.059998	0.40070465	
48.079998	0.27330425	
48.099998	0.06387374	
48.119999	-0.18180768	
48.139999	-0.37696287	
48.160000	-0.45532700	
48.180000	-0.40559685	
48.200001	-0.24413742	
48.219997	-0.01109776	
48.239998	0.23243058	
48.259998	0.39852592	
48.279999	0.44869685	
48.299999	0.38665807	
48.320000	0.22986336	
48.340000	-0.01036090	
48.360001	-0.26364049	
48.379997	-0.43115711	
48.399998	-0.46328041	
48.419998	-0.36960843	
48.439999	-0.17708893	
48.459999	0.06433412	
48.480000	0.27753687	
48.500000	0.39399436	
48.520000	0.40105653	
48.539997	0.31420639	
48.559998	0.13240403	
48.579998	-0.10367870	
48.599998	-0.31503049	
48.619999	-0.42819273	
48.639999	-0.41632766	
48.660000	-0.28410861	
48.680000	-0.06392384	
48.700001	0.17158246	
48.719997	0.34814662	
48.739998	0.42935535	
48.759998	0.40470418	
48.779999	0.27402964	
48.799999	0.04558301	
48.820000	-0.20312691	
48.840000	-0.39009666	
48.860001	-0.45573843	
48.879997	-0.38133925	
48.899998	-0.18469901	
48.919998	0.07285292	
48.939999	0.29654381	
48.959999	0.41765189	
48.980000	0.42080387	
49.000000	0.32628602	
49.020000	0.14370885	
49.039997	-0.10166357	
49.059998	-0.32324085	
49.079998	-0.44391188	
49.099998	-0.43129048	
49.119999	-0.29725292	
49.139999	-0.07426320	
49.160000	0.17278416	
49.180000	0.34097710	
49.200001	0.37498546	
49.219997	0.27882007	
49.239998	0.07657933	
49.259998	-0.16199362	
49.279999	-0.33842525	
49.299999	-0.38176003	
49.320000	-0.29048574	
49.340000	-0.08974655	
49.360001	0.15511487	
49.379997	0.33985215	
49.399998	0.39665076	
49.419998	0.32105240	
49.439999	0.14185174	
49.459999	-0.09823897	
49.480000	-0.30113217	
49.500000	-0.39889088	
49.520000	-0.36309186	
49.539997	-0.20781878	
49.559998	0.02695998	
49.579998	0.24510036	
49.599998	0.36749458	
49.619999	0.36908939	
49.639999	0.25468272	
49.660000	0.03552491	
49.680000	-0.20298702	
49.700001	-0.35843718	
49.719997	-0.38676655	
49.739998	-0.28360856	
49.759998	-0.06613642	
49.779999	0.18768688	
49.799999	0.36610237	
49.820000	0.40660775	
49.840000	0.30803543	
49.860001	0.09180167	
49.879997	-0.16758783	
49.899998	-0.35576093	
49.919998	-0.41016424	
49.939999	-0.32803819	
49.959999	-0.13784829	
49.980000	0.09731038	
50.000000	0.27508190	
50.020000	0.34163657	
50.039997	0.28620705	
50.059998	0.12316053	
50.079998	-0.09453876	
50.099998	-0.27009752	
50.119999	-0.33554056	
50.139999	-0.27183601	
50.160000	-0.09921518	
50.180000	0.10902244	
50.200001	0.24975392	
50.219997	0.26769659	
50.239998	0.15688321	
50.259998	-0.02358741	
50.279999	-0.19105417	
50.299999	-0.27402350	
50.320000	-0.24816166	
50.340000	-0.12069737	
50.360001	0.07292346	
50.379997	0.24567853	
50.399998	0.32474262	
50.419998	0.28241310	
50.439999	0.12459589	
50.459999	-0.09351257	
50.480000	-0.27094483	
50.500000	-0.32886291	
50.520000	-0.26360244	
50.539997	-0.09118576	
50.559998	0.13268268	
50.579998	0.31129494	
50.599998	0.37276512	
50.619999	0.30379996	
50.639999	0.12070551	
50.660000	-0.11629073	
50.680000	-0.30583629	
50.700001	-0.37135926	
50.719997	-0.30112490	
50.739998	-0.11821186	
50.759998	0.11216783	
50.779999	0.28966022	
50.799999	0.34392145	
50.820000	0.27315468	
50.840000	0.09958603	
50.860001	-0.11976574	
50.879997	-0.28986901	
50.899998	-0.34957534	
50.919998	-0.28772295	
50.939999	-0.12340106	
50.959999	0.09914632	
50.980000	0.28375661	
51.000000	0.36622053	
51.020000	0.33557123	
51.039997	0.20633531	
51.059998	-0.00903445	
51.079998	-0.22325867	
51.099998	-0.35031176	
51.119999	-0.35233414	
51.139999	-0.23717175	
51.160000	-0.02789534	
51.180000	0.19725119	
51.199997	0.33892274	
51.219997	0.35557795	
51.239998	0.25557277	
51.259998	0.05643037	
51.279999	-0.17456138	
51.299999	-0.33344266	
51.320000	-0.36775443	
51.340000	-0.27141243	
51.360001	-0.07753934	
51.379997	0.15160418	
51.399998	0.31622115	
51.419998	0.35772291	
51.439999	0.26671541	
51.459999	0.07240589	
51.480000	-0.15428694	
51.500000	-0.31460127	
51.520000	-0.35626960	
51.539997	-0.27539384	
51.559998	-0.09403405	
51.579998	0.11749822	
51.599998	0.27222362	
51.619999	0.32197753	
51.639999	0.25940433	
51.660000	0.09186860	
51.680000	-0.11770882	
51.699997	-0.27665269	
51.719997	-0.33039129	
51.739998	-0.27878106	
51.759998	-0.12010101	
51.779999	0.10327860	
51.799999	0.30208379	
51.820000	0.40367889	
51.840000	0.39768714	
51.860001	0.28617358	
51.879997	0.05714158	
51.899998	-0.20262057	
51.919998	-0.38557124	
51.939999	-0.42154059	
51.959999	-0.31622201	
51.980000	-0.09740798	
52.000000	0.15843852	
52.020000	0.34013739	
52.039997	0.38482085	
52.059998	0.29383668	
52.079998	0.09182911	
52.099998	-0.15219215	
52.119999	-0.33522701	
52.139999	-0.39230010	
52.160000	-0.31955490	
52.180000	-0.13281585	
52.199997	0.10310544	
52.219997	0.28181449	
52.239998	0.33605832	
52.259998	0.26835877	
52.279999	0.09976485	
52.299999	-0.11677805	
52.320000	-0.28326190	
52.340000	-0.32977459	
52.360001	-0.25207907	
52.379997	-0.07549956	
52.399998	0.14548513	
52.419998	0.31524202	
52.439999	0.36378849	
52.459999	0.28012669	
52.480000	0.09167737	
52.500000	-0.13695304	
52.520000	-0.30573782	
52.539997	-0.34996864	
52.559998	-0.25938821	
52.579998	-0.06372858	
52.599998	0.17013854	
52.619999	0.34219396	
52.639999	0.38823760	
52.660000	0.29905713	
52.680000	0.09774102	
52.699997	-0.14438437	
52.719997	-0.32761598	
52.739998	-0.39984828	
52.759998	-0.35199445	
52.779999	-0.18864378	
52.799999	0.04758622	
52.820000	0.26072240	
52.840000	0.38503456	
52.860001	0.41131425	
52.879997	0.33621663	
52.899998	0.14256401	
52.919998	-0.11510596	
52.939999	-0.32967234	
52.959999	-0.43033329	
52.980000	-0.38917112	
53.000000	-0.21799068	
53.020000	0.03059406	
53.039997	0.26066238	
53.059998	0.38663960	
53.079998	0.37369874	
53.099998	0.22737326	
53.119999	-0.01046247	
53.139999	-0.24401306	
53.160000	-0.38446558	
53.180000	-0.39037338	
53.199997	-0.26637027	
53.219997	-0.05074539	
53.239998	0.17932379	
53.259998	0.32897827	
53.279999	0.36258090	
53.299999	0.28492785	
53.320000	0.10208198	
53.340000	-0.12714745	
53.360001	-0.30854213	
53.379997	-0.36992800	
53.399998	-0.29996932	
53.419998	-0.11094158	
53.439999	0.13853386	
53.459999	0.33852902	
53.480000	0.40243289	
53.500000	0.31712893	
53.520000	0.10928036	
53.539997	-0.15070421	
53.559998	-0.34954068	
53.579998	-0.40943438	
53.599998	-0.32018343	
53.619999	-0.11268967	
53.639999	0.14908525	
53.660000	0.35492229	
53.680000	0.42937493	
53.699997	0.36101291	
53.719997	0.17437892	
53.739998	-0.08424101	
53.759998	-0.31186032	
53.779999	-0.42696220	
53.799999	-0.40108219	
53.820000	-0.24826597	
53.840000	-0.01843124	
53.860001	0.19031297	
53.879997	0.30553398	
53.899998	0.30722240	
53.919998	0.20271452	
53.939999	0.01344252	
53.959999	-0.17875308	
53.980000	-0.29232576	
54.000000	-0.29293224	
54.020000	-0.17643626	
54.039997	0.01952759	
54.059998	0.21089736	
54.079998	0.29859328	
54.099998	0.25087795	
54.119999	0.08650853	
54.139999	-0.11856781	
54.160000	-0.27202934	
54.180000	-0.31020996	
54.199997	-0.23170713	
54.219997	-0.06678412	
54.239998	0.11933094	
54.259998	0.24815838	
54.279999	0.27053922	
54.299999	0.17236577	
54.320000	0.00427576	
54.340000	-0.16311550	
54.360001	-0.25683254	
54.379997	-0.24513225	
54.399998	-0.12055352	
54.419998	0.07059385	
54.439999	0.23816882	
54.459999	0.31328252	
54.480000	0.27048975	
54.500000	0.11538026	
54.520000	-0.08976655	
54.539997	-0.25073814	
54.559998	-0.29584885	
54.579998	-0.20357598	
54.599998	-0.00050701	
54.619999	0.22706753	
54.639999	0.36368299	
54.660000	0.34780774	
54.680000	0.17487021	
54.699997	-0.07097135	
54.719997	-0.28400546	
54.739998	-0.36736476	
54.759998	-0.30562535	
54.779999	-0.11755937	
54.799999	0.13164189	
54.820000	0.33309978	
54.840000	0.40648428	
54.860001	0.33538979	
54.879997	0.13872281	
54.899998	-0.12123214	
54.919998	-0.33219823	
54.939999	-0.41610721	
54.959999	-0.35072669	
54.980000	-0.15025350	
55.000000	0.12498561	
55.020000	0.35702074	
55.039997	0.46070719	
55.059998	0.41324344	
55.079998	0.22286645	
55.099998	-0.06352462	
55.119999	-0.32575649	
55.139999	-0.45698383	
55.160000	-0.42166644	
55.180000	-0.23474596	
55.199997	0.04335578	
55.219997	0.29783660	
55.239998	0.41942033	
55.259998	0.36702532	
55.279999	0.15584385	
55.299999	-0.12532406	
55.320000	-0.35148847	
55.340000	-0.42746758	
55.360001	-0.33769596	
55.379997	-0.10822976	
55.399998	0.16489437	
55.419998	0.36003077	
55.439999	0.38479736	
55.459999	0.22490753	
55.480000	-0.02713898	
55.500000	-0.26432824	
55.520000	-0.37880147	
55.539997	-0.33430195	
55.559998	-0.13195904	
55.579998	0.13675168	
55.599998	0.33256751	
55.619999	0.36351326	
55.639999	0.22264573	
55.660000	-0.01095403	
55.680000	-0.24053860	
55.699997	-0.35205650	
55.719997	-0.29779941	
55.739998	-0.09534566	
55.759998	0.15844052	
55.779999	0.35442591	
55.799999	0.39380735	
55.820000	0.24508737	
55.840000	-0.01177558	
55.860001	-0.26295751	
55.879997	-0.39215088	
55.899998	-0.35332885	
55.919998	-0.15312576	
55.939999	0.12320884	
55.959999	0.33789793	
55.980000	0.38918421	
56.000000	0.25742266	
56.020000	0.01163252	
56.039997	-0.23522484	
56.059998	-0.36517951	
56.079998	-0.32081163	
56.099998	-0.11959133	
56.119999	0.14401153	
56.139999	0.33885461	
56.160000	0.36520135	
56.180000	0.19985367	
56.199997	-0.05902068	
56.219997	-0.29244640	
56.239998	-0.39224970	
56.259998	-0.32286909	
56.279999	-0.10748383	
56.299999	0.15415308	
56.320000	0.33542451	
56.340000	0.35451126	
56.360001	0.20294157	
56.379997	-0.03108319	
56.399998	-0.24636249	
56.419998	-0.33840588	
56.439999	-0.27865767	
56.459999	-0.09437162	
56.480000	0.12528531	
56.500000	0.26671857	
56.520000	0.24506204	
56.539997	0.08705106	
56.559998	-0.10519340	
56.579998	-0.24084340	
56.599998	-0.24225770	
56.619999	-0.10196562	
56.639999	0.10650514	
56.660000	0.27431473	
56.680000	0.30266652	
56.699997	0.17038415	
56.719997	-0.04577176	
56.739998	-0.23473740	
56.759998	-0.29739943	
56.779999	-0.21848062	
56.799999	-0.03628363	
56.820000	0.16305403	
56.840000	0.27963856	
56.860001	0.24136959	
56.879997	0.07128632	
56.899998	-0.13370074	
56.919998	-0.27845424	
56.939999	-0.30596593	
56.959999	-0.19812514	
56.980000	0.02331671	
57.000000	0.25963008	
57.020000	0.40699071	
57.039997	0.40233508	
57.059998	0.23096269	
57.079998	-0.04138131	
57.099998	-0.29535183	
57.119999	-0.41543743	
57.139999	-0.36571327	
57.160000	-0.16702673	
57.180000	0.10003226	
57.199997	0.30519068	
57.219997	0.35186017	
57.239998	0.22575754	
57.259998	0.00791338	
57.279999	-0.20716400	
57.299999	-0.31891173	
57.320000	-0.28924632	
57.340000	-0.13231251	
57.360001	0.07222603	
57.379997	0.21993174	
57.399998	0.22337167	
57.419998	0.09118451	
57.439999	-0.08340704	
57.459999	-0.22208086	
57.480000	-0.26240176	
57.500000	-0.18078814	
57.520000	-0.00241169	
57.539997	0.17879982	
57.559998	0.27615833	
57.579998	0.25079355	
57.599998	0.11527994	
57.619999	-0.07430126	
57.639999	-0.22955349	
57.660000	-0.27565032	
57.680000	-0.19929090	
57.699997	-0.02794879	
57.719997	0.16072747	
57.739998	0.27687004	
57.759998	0.26073229	
57.779999	0.12468293	
57.799999	-0.05833225	
57.820000	-0.21529040	
57.840000	-0.27247706	
57.860001	-0.20248851	
57.879997	-0.01673828	
57.899998	0.19877334	
57.919998	0.34250343	
57.939999	0.35163486	
57.959999	0.21030945	
57.980000	-0.01922659	
58.000000	-0.23974995	
58.020000	-0.35973710	
58.039997	-0.34101582	
58.059998	-0.18822841	
58.079998	0.04581391	
58.099998	0.25626722	
58.119999	0.36439496	
58.139999	0.34397689	
58.160000	0.20096847	
58.180000	-0.02958593	
58.199997	-0.24414040	
58.219997	-0.35879481	
58.239998	-0.34352857	
58.259998	-0.19288205	
58.279999	0.04366852	
58.299999	0.26287147	
58.320000	0.38120896	
58.340000	0.37578318	
58.359997	0.24458948	
58.379997	0.01088325	
58.399998	-0.22856517	
58.419998	-0.37249988	
58.439999	-0.38732585	
58.459999	-0.27273148	
58.480000	-0.05360511	
58.500000	0.17950119	
58.520000	0.32030344	
58.539997	0.32325932	
58.559998	0.17930840	
58.579998	-0.04723995	
58.599998	-0.25099936	
58.619999	-0.34730190	
58.639999	-0.31819183	
58.660000	-0.17479931	
58.680000	0.04775733	
58.699997	0.24975380	
58.719997	0.34058633	
58.739998	0.29765952	
58.759998	0.14413658	
58.779999	-0.07211848	
58.799999	-0.25426847	
58.820000	-0.31288862	
58.840000	-0.22443536	
58.859997	-0.02703206	
58.879997	0.16742310	
58.899998	0.25754112	
58.919998	0.18584970	
58.939999	0.00942678	
58.959999	-0.16345556	
58.980000	-0.25637972	
59.000000	-0.22894701	
59.020000	-0.09906406	
59.039997	0.06001074	
59.059998	0.16166928	
59.079998	0.14826222	
59.099998	0.04702345	
59.119999	-0.06687868	
59.139999	-0.15308820	
59.160000	-0.17366433	
59.180000	-0.09867377	
59.199997	0.05238371	
59.219997	0.20689075	
59.239998	0.30010560	
59.259998	0.30045369	
59.279999	0.18197408	
59.299999	-0.02309611	
59.320000	-0.21545200	
59.340000	-0.30501142	
59.359997	-0.26777375	
59.379997	-0.10885126	
59.399998	0.11646283	
59.419998	0.30247727	
59.439999	0.35476193	
59.459999	0.25746426	
59.480000	0.05791216	
59.500000	-0.16990410	
59.520000	-0.32200435	
59.539997	-0.33775604	
59.559998	-0.21008877	
59.579998	0.01678218	
59.599998	0.24370413	
59.619999	0.36518231	
59.639999	0.32863596	
59.660000	0.14466637	
59.680000	-0.09584634	
59.699997	-0.29415873	
59.719997	-0.35454702	
59.739998	-0.24925324	
59.759998	-0.02234875	
59.779999	0.21678014	
59.799999	0.34578583	
59.820000	0.30146584	
59.840000	0.10626771	
59.859997	-0.13521010	
59.879997	-0.31565329	
59.899998	-0.35436219	
59.919998	-0.24599871	
59.939999	-0.03575718	
59.959999	0.18453175	
59.980000	0.32112896	
60.000000	0.32230359	
60.020000	0.17740999	
60.039997	-0.04101127	
60.059998	-0.23767969	
60.079998	-0.32876828	
60.099998	-0.29327026	
60.119999	-0.13556010	
60.139999	0.09328210	
60.160000	0.28566161	
60.180000	0.35879460	
60.199997	0.29352185	
60.219997	0.11238017	
60.239998	-0.11824892	
60.259998	-0.29778805	
60.279999	-0.35268587	
60.299999	-0.26215154	
60.320000	-0.04830743	
60.340000	0.19518216	
60.359997	0.34965181	
60.379997	0.34635699	
60.399998	0.18110256	
60.419998	-0.06284295	
60.439999	-0.28020418	
60.459999	-0.36218581	
60.480000	-0.28652605	
60.500000	-0.08268521	
60.520000	0.15763156	
60.539997	0.32863986	
60.559998	0.35403591	
60.579998	0.21748422	
60.599998	-0.00854352	
60.619999	-0.22909769	
60.639999	-0.34884909	
60.660000	-0.34337807	
60.680000	-0.20722093	
60.699997	0.02251080	
60.719997	0.24950463	
60.739998	0.38007787	
60.759998	0.37423196	
60.779999	0.22746819	
60.799999	-0.01713894	
60.820000	-0.25237775	
60.840000	-0.37630963	
60.859997	-0.34791762	
60.879997	-0.17940606	
60.899998	0.06752788	
60.919998	0.27385765	
60.939999	0.35401234	
60.959999	0.28220591	
60.980000	0.09263583	
61.000000	-0.13554078	
61.020000	-0.30413923	
61.039997	-0.34933889	
61.059998	-0.26059934	
61.079998	-0.05099889	
61.099998	0.18780187	
61.119999	0.34331915	
61.139999	0.34404570	
61.160000	0.18980309	
61.180000	-0.04495728	
61.199997	-0.25846022	
61.219997	-0.34763402	
61.239998	-0.28596687	
61.259998	-0.09786743	
61.279999	0.12932533	
61.299999	0.29141432	
61.320000	0.30051470	
61.340000	0.15410048	
61.359997	-0.05230585	
61.379997	-0.22917779	
61.399998	-0.28815985	
61.419998	-0.20167311	
61.439999	-0.00576364	
61.459999	0.20197411	
61.480000	0.29900846	
61.500000	0.22080047	
61.520000	0.02419302	
61.539997	-0.18074256	
61.559998	-0.29588249	
61.579998	-0.26864040	
61.599998	-0.10795427	
61.619999	0.10675355	
61.639999	0.24890132	
61.660000	0.23037198	
61.680000	0.08200540	
61.699997	-0.10217188	
61.719997	-0.22596075	
61.739998	-0.22128096	
61.759998	-0.08494192	
61.779999	0.10996177	
61.799999	0.23746791	
61.820000	0.21273299	
61.840000	0.06078728	
61.859997	-0.12034949	
61.879997	-0.24186741	
61.899998	-0.24536677	
61.919998	-0.11501469	
61.939999	0.10142869	
61.959999	0.28703091	
61.980000	0.34775621	
62.000000	0.24790406	
62.020000	0.04523581	
62.039997	-0.17266186	
62.059998	-0.30983594	
62.079998	-0.30144769	
62.099998	-0.14158650	
62.119999	0.09147856	
62.139999	0.27386069	
62.160000	0.30623227	
62.180000	0.17224284	
62.199997	-0.03952482	
62.219997	-0.22884561	
62.239998	-0.29716361	
62.259998	-0.20926060	
62.279999	-0.00869048	
62.299999	0.19362846	
62.320000	0.26984382	
62.340000	0.17492646	
62.359997	-0.01443494	
62.379997	-0.19440034	
62.399998	-0.26855993	
62.419998	-0.18707792	
62.439999	0.00769862	
62.459999	0.20799877	
62.480000	0.29009190	
62.500000	0.20449464	
62.520000	0.01129408	
62.539997	-0.18529151	
62.559998	-0.29299465	
62.579998	-0.25966865	
62.599998	-0.09899992	
62.619999	0.10399678	
62.639999	0.23443106	
62.660000	0.22253266	
62.680000	0.09248868	
62.699997	-0.07921504	
62.719997	-0.21140715	
62.739998	-0.23926176	
62.759998	-0.14059520	
62.779999	0.04188150	
62.799999	0.21206661	
62.820000	0.28494474	
62.840000	0.21154524	
62.859997	0.04142410	
62.879997	-0.13920523	
62.899998	-0.24482450	
62.919998	-0.23065022	
62.939999	-0.09062150	
62.959999	0.10792919	
62.980000	0.26824582	
63.000000	0.31001803	
63.020000	0.20756000	
63.039997	0.01543015	
63.059998	-0.18827622	
63.079998	-0.29913902	
63.099998	-0.27304795	
63.119999	-0.10508872	
63.139999	0.12951078	
63.160000	0.31270707	
63.180000	0.34870976	
63.199997	0.21337238	
63.219997	-0.01864681	
63.239998	-0.24115831	
63.259998	-0.35434818	
63.279999	-0.31952617	
63.299999	-0.15137029	
63.320000	0.07996277	
63.340000	0.27362347	
63.359997	0.35431340	
63.379997	0.30031011	
63.399998	0.12625562	
63.419998	-0.10603749	
63.439999	-0.29095784	
63.459999	-0.35020614	
63.480000	-0.27082962	
63.500000	-0.07524556	
63.520000	0.15393949	
63.539997	0.31393716	
63.559998	0.33291230	
63.579998	0.20012978	
63.599998	-0.01759690	
63.619999	-0.22856969	
63.639999	-0.33608681	
63.660000	-0.31590778	
63.680000	-0.17133312	
63.699997	0.04687624	
63.719997	0.24092647	
63.739998	0.32965106	
63.759998	0.28423619	
63.779999	0.12164856	
63.799999	-0.09626333	
63.820000	-0.27093160	
63.840000	-0.33267415	
63.859997	-0.26180285	
63.879997	-0.06901160	
63.899998	0.17542416	
63.919998	0.36047739	
63.939999	0.40662411	
63.959999	0.30609605	
63.980000	0.08637120	
64.000000	-0.16843410	
64.019997	-0.34986657	
64.040001	-0.38514084	
64.059998	-0.26736435	
64.080002	-0.04640679	
64.099998	0.18033458	
64.119995	0.30847540	
64.139999	0.29128426	
64.159996	0.13106820	
64.180000	-0.08939749	
64.199997	-0.26753771	
64.220001	-0.31878754	
64.239998	-0.23792475	
64.260002	-0.05474188	
64.279999	0.15457676	
64.299995	0.29037306	
64.320000	0.28193942	
64.339996	0.13073094	
64.360001	-0.07169642	
64.379997	-0.24105239	
64.400002	-0.30272409	
64.419998	-0.23405014	
64.439995	-0.05118944	
64.459999	0.17167355	
64.479996	0.32876772	
64.500000	0.36405659	
64.519997	0.26562843	
64.540001	0.06228155	
64.559998	-0.17051075	
64.580002	-0.33057815	
64.599998	-0.36682105	
64.619995	-0.27138698	
64.639999	-0.06015547	
64.659996	0.18790568	
64.680000	0.36659312	
64.699997	0.40955392	
64.720001	0.30507663	
64.739998	0.07857547	
64.760002	-0.18228813	
64.779999	-0.35957533	
64.799995	-0.38461012	
64.820000	-0.25306898	
64.839996	-0.01666216	
64.860001	0.22036305	
64.879997	0.34066284	
64.900002	0.29796538	
64.919998	0.11318657	
64.939995	-0.12437777	
64.959999	-0.30808765	
64.979996	-0.36086643	
65.000000	-0.27798086	
65.019997	-0.08737212	
65.040001	0.14828189	
65.059998	0.32930776	
65.080002	0.39007810	
65.099998	0.31975856	
65.119995	0.13048556	
65.139999	-0.11835478	
65.159996	-0.32003739	
65.180000	-0.38847572	
65.199997	-0.30960888	
65.220001	-0.10682477	
65.239998	0.14209779	
65.260002	0.32753000	
65.279999	0.36206591	
65.299995	0.24229838	
65.320000	0.02933373	
65.339996	-0.19684644	
65.360001	-0.33217943	
65.379997	-0.32386041	
65.400002	-0.17766798	
65.419998	0.04729564	
65.439995	0.25257370	
65.459999	0.34751305	
65.479996	0.30002719	
65.500000	0.12633757	
65.519997	-0.09913403	
65.540001	-0.28574485	
65.559998	-0.35777786	
65.580002	-0.29240605	
65.599998	-0.10523978	
65.619995	0.13494176	
65.639999	0.33212057	
65.659996	0.40318120	
65.680000	0.32182285	
65.699997	0.10415889	
65.720001	-0.16061918	
65.739998	-0.35681117	
65.760002	-0.41271663	
65.779999	-0.32011843	
65.799995	-0.10460350	
65.820000	0.15660009	
65.839996	0.35009208	
65.860001	0.41854316	
65.879997	0.35104552	
65.900002	0.15490614	
65.919998	-0.11246976	
65.939995	-0.33076692	
65.959999	-0.41962767	
65.979996	-0.36241335	
66.000000	-0.17355637	
66.019997	0.08116777	
66.040001	0.28313586	
66.059998	0.34727302	
66.080002	0.26365396	
66.099998	0.07580119	
66.119995	-0.14091973	
66.139999	-0.29517636	
66.159996	-0.32309249	
66.180000	-0.21000864	
66.199997	0.00523291	
66.220001	0.22521743	
66.239998	0.34791192	
66.260002	0.32198182	
66.279999	0.14592223	
66.299995	-0.09936655	
66.320000	-0.30027878	
66.339996	-0.36600018	
66.360001	-0.29216179	
66.379997	-0.10533527	
66.400002	0.12159064	
66.419998	0.28920099	
66.439995	0.31952137	
66.459999	0.19829197	
66.479996	-0.00261068	
66.500000	-0.20050715	
66.519997	-0.30725637	
66.540001	-0.29179063	
66.559998	-0.14795823	
66.580002	0.06415910	
66.599998	0.24127318	
66.619995	0.29641962	
66.639999	0.21272802	
66.659996	0.04197507	
66.680000	-0.14525099	
66.699997	-0.25946948	
66.720001	-0.25246370	
66.739998	-0.12840009	
66.760002	0.04461437	
66.779999	0.18422565	
66.799995	0.20484003	
66.820000	0.09845423	
66.839996	-0.05764351	
66.860001	-0.18458620	
66.879997	-0.22556904	
66.900002	-0.16107020	
66.919998	-0.00495246	
66.939995	0.16503526	
66.959999	0.25973743	
66.979996	0.23599784	
67.000000	0.10829353	
67.019997	-0.06774897	
67.040001	-0.21199557	
67.059998	-0.26976505	
67.080002	-0.21869618	
67.099998	-0.06621974	
67.119995	0.13825670	
67.139999	0.30255306	
67.159996	0.36297023	
67.180000	0.30360955	
67.199997	0.12603037	
67.220001	-0.10987156	
67.239998	-0.29877543	
67.260002	-0.35220632	
