Time	Knöchel re X	Knöchel re Y	Knöchel re Weg	Knöchel re v(X)	Knöchel re v(Y)	Knöchel re v(Bahn)	Knöchel re a(X)	Knöchel re a(Y)	Knöchel re a(Bahn)
8.580000	-0.66563189	-0.56034541	15.69931602	3.07070565	-0.28826237	3.08420634	-17.42426491	9.00189781	-18.75446892	
8.599999	-0.60299075	-0.56151992	15.76196861	2.62608218	-0.09860541	2.62793279	-25.17646217	5.42041349	-26.04038239	
8.620000	-0.55225223	-0.55809206	15.81282234	1.99308777	-0.03672837	1.99342620	-30.91830635	1.54777431	-29.09287071	
8.639999	-0.51772761	-0.55540794	15.84745121	1.23950171	-0.09672961	1.24327028	-33.47500229	-1.26654875	-23.78111649	
8.660000	-0.50183630	-0.55749804	15.86347961	0.48402503	-0.20937836	0.52737039	-32.38416290	-2.23023605	-13.97245121	
8.679999	-0.50327492	-0.56615072	15.87225151	-0.18157008	-0.28938466	0.34163019	-28.06167984	-1.28397369	-4.32286406	
8.700000	-0.51761597	-0.57673413	15.89007473	-0.69979447	-0.29308537	0.75869054	-21.88052368	0.72173625	4.97420979	
8.720000	-0.53800970	-0.58386111	15.91167831	-1.05490541	-0.22921877	1.07952154	-15.48339176	2.43090630	10.76615429	
8.740000	-0.56359208	-0.58523202	15.93729782	-1.26429594	-0.12811467	1.27077043	-9.96207142	2.95762134	9.54805756	
8.760000	-0.59067941	-0.58417344	15.96440601	-1.37860215	-0.04125832	1.37921941	-5.85626030	2.45535612	5.50992775	
8.780000	-0.62071508	-0.58417344	15.99444199	-1.44191229	-0.00583405	1.44192410	-3.28826618	1.49208450	3.15969110	
8.800000	-0.64984596	-0.58473581	16.02357864	-1.47670543	-0.01709460	1.47680438	-2.02872920	0.53477800	2.01006889	
8.820000	-0.67970228	-0.58561915	16.05344772	-1.49856126	-0.02969552	1.49885547	-1.53338301	-0.01555344	1.53606820	
8.840000	-0.70928770	-0.58601695	16.08303642	-1.52040911	-0.02949560	1.52069521	-1.38161922	-0.02109515	1.38198686	
8.860000	-0.73987454	-0.58697146	16.11363792	-1.55415022	-0.02075507	1.55428886	-1.35260475	0.24336559	1.35056126	
8.880000	-0.77121222	-0.58698326	16.14497566	-1.58540666	-0.01323496	1.58546185	-1.23196638	0.41755119	1.22904730	
8.900000	-0.80372030	-0.58757001	16.17748833	-1.61383414	-0.00533312	1.61384296	-0.89419103	0.47200280	0.89333916	
8.920000	-0.83661658	-0.58693188	16.21039009	-1.62943208	0.00563934	1.62944186	-0.44942281	0.54625863	0.45277408	
8.940000	-0.86932963	-0.58733106	16.24310493	-1.62978554	0.01554091	1.62985969	-0.06897546	0.72134781	0.08101361	
8.960000	-0.90220451	-0.58664477	16.27598763	-1.62038541	0.02902149	1.62064528	0.18185470	0.86723775	-0.15862280	
8.980000	-0.93430066	-0.58618510	16.30808640	-1.61078393	0.04871808	1.61152053	0.24332991	0.91694057	-0.21131428	
9.000000	-0.96628392	-0.58514684	16.34008598	-1.60644090	0.07622686	1.60824835	0.14957084	0.92860836	-0.11042898	
9.020000	-0.99810499	-0.58335686	16.37195778	-1.60631967	0.09483617	1.60911679	-0.00523627	0.88445127	0.05015033	
9.040000	-1.03014362	-0.58097017	16.40408516	-1.60908782	0.10819977	1.61272156	-0.10305490	0.73131025	0.14750852	
9.059999	-1.06281400	-0.57797962	16.43689156	-1.61309874	0.12012243	1.61756516	-0.08088744	0.56296402	0.12078976	
9.080000	-1.09504986	-0.57604903	16.46918488	-1.61749160	0.13150965	1.62282896	0.02391983	0.54422635	0.01976986	
9.099999	-1.12739456	-0.57370389	16.50161362	-1.61679971	0.13947357	1.62280440	0.17314845	0.66243881	-0.11185900	
9.120000	-1.15960920	-0.57080668	16.53395844	-1.60941076	0.14843041	1.61624086	0.39321664	0.84986091	-0.30216464	
9.139999	-1.19198549	-0.56730121	16.56652451	-1.59946311	0.16773759	1.60823452	0.70835721	1.12603784	-0.56823766	
9.160000	-1.22413230	-0.56370163	16.59887314	-1.58570743	0.19572815	1.59774137	1.12826478	1.55483603	-0.89913470	
9.179999	-1.25550687	-0.56034070	16.63042641	-1.56306851	0.22899325	1.57975352	1.77365530	2.06295824	-1.39905405	
9.200000	-1.28668416	-0.55558419	16.66196442	-1.52558076	0.27172753	1.54959106	2.79525113	2.56180263	-2.19770288	
9.220000	-1.31715810	-0.54957342	16.69302559	-1.46733606	0.32974121	1.50392962	4.23400545	3.12936020	-3.25452852	
9.240000	-1.34655070	-0.54241431	16.72327805	-1.37475038	0.39940360	1.43159413	6.07334280	3.85902715	-4.35641718	
9.260000	-1.37396097	-0.53377128	16.75201797	-1.23779631	0.47876170	1.32715952	8.26349163	4.66354704	-5.13671589	
9.280000	-1.39801443	-0.52392685	16.77800751	-1.05107975	0.57641506	1.19875896	10.63386345	5.34383869	-5.07995415	
9.300000	-1.41767001	-0.51175135	16.80112839	-0.81180549	0.69801444	1.07063174	12.90350914	5.68615580	-3.82905841	
9.320000	-1.43209040	-0.49706122	16.82171440	-0.52291083	0.83183414	0.98253947	14.85704708	5.38667536	-1.55834842	
9.340000	-1.44011378	-0.47892731	16.84154320	-0.19552749	0.95438159	0.97420490	16.31528091	4.05402327	1.13427699	
9.360000	-1.44114649	-0.45730975	16.86318588	0.15332395	1.03936315	1.05061126	17.07191849	1.54664123	3.62693048	
9.380000	-1.43415534	-0.43441749	16.88712120	0.51267624	1.05998468	1.17745674	17.01746559	-1.83232725	5.48307657	
9.400000	-1.41990066	-0.41163978	16.91399193	0.86464351	0.98822159	1.31308424	16.26713753	-5.62977600	6.59218311	
9.420000	-1.39887309	-0.39143503	16.94315338	1.18905807	0.82284254	1.44600451	15.02591515	-9.33490181	7.28636694	
9.440000	-1.37105012	-0.37550986	16.97521210	1.47333336	0.58335042	1.58461630	13.51445198	-12.35221195	8.05908871	
9.460000	-1.33815897	-0.36609960	17.00942230	1.72171819	0.28779224	1.74560535	12.06090832	-14.28913403	9.15368652	
9.480000	-1.30059147	-0.36351636	17.04707909	1.94091618	-0.03350500	1.94120538	10.98090172	-15.08399010	10.48278427	
9.500000	-1.25997257	-0.36768848	17.08791161	2.14111328	-0.35428452	2.17022657	10.40002537	-14.73589134	11.76251411	
9.520000	-1.21541059	-0.37870032	17.13381386	2.33628154	-0.65489584	2.42633462	10.22894478	-13.28041744	12.61499596	
9.540000	-1.16694498	-0.39495921	17.18493462	2.53785563	-0.91790491	2.69875169	10.30503273	-10.90677261	12.80946922	
9.559999	-1.11422241	-0.41684633	17.24201965	2.75038290	-1.12186253	2.97038412	10.42335510	-7.73102665	12.27652264	
9.580000	-1.05709541	-0.44248256	17.30463600	2.96596718	-1.24906123	3.21824718	10.26669216	-3.76869774	10.93337727	
9.599999	-0.99558920	-0.47035441	17.37216187	3.17785525	-1.29299736	3.43083167	9.32235527	0.80821359	8.62315369	
9.620000	-0.92962199	-0.49789333	17.44364738	3.37411594	-1.23699558	3.59371901	7.02520418	5.47000122	5.20257568	
9.639999	-0.85969669	-0.52277130	17.51786613	3.52682328	-1.07079804	3.68579578	2.88739276	9.48419857	0.47268254	
9.660000	-0.78650659	-0.54434019	17.59416771	3.58120990	-0.80565459	3.67071438	-3.42574763	11.96826458	-5.83096600	
9.679999	-0.71156430	-0.55883378	17.67049789	3.47986650	-0.49361742	3.51470184	-11.75860882	11.95039463	-13.68910980	
9.700000	-0.63905400	-0.56506169	17.74327469	3.17172933	-0.20254792	3.17819023	-20.93770790	9.28953266	-22.21584129	
9.719999	-0.57506299	-0.56285042	17.80730438	2.63281822	-0.01299132	2.63285017	-29.03663826	5.03587198	-29.88644028	
9.740000	-0.52502042	-0.55728495	17.85765457	1.89186656	0.01300921	1.89191127	-34.31504059	0.74729109	-30.62804985	
9.760000	-0.49423936	-0.55358839	17.88865662	1.06389034	-0.08190122	1.06703818	-35.68066025	-2.20690203	-22.74636650	
9.780000	-0.48359475	-0.55715346	17.89988327	0.28048471	-0.21213856	0.35167378	-32.89278030	-2.91755128	-12.49407291	
9.800000	-0.49145389	-0.56793225	17.91322327	-0.36624184	-0.29277840	0.46888408	-26.95407295	-1.52339041	-2.51236415	
9.820000	-0.50858355	-0.57754260	17.93286514	-0.83326912	-0.29475603	0.88386565	-19.85129547	0.67592293	6.99337149	
9.840000	-0.53110456	-0.58362585	17.95619392	-1.12035084	-0.22415237	1.14255428	-13.31328011	2.31127310	10.84657001	
9.860000	-0.55565417	-0.58338302	17.98074532	-1.27492249	-0.12309199	1.28085089	-8.22603607	2.81800699	7.87927818	
9.880000	-0.58307683	-0.58407474	18.00817680	-1.36573982	-0.05077146	1.36668324	-4.87779856	2.44886518	4.54543924	
9.900000	-0.61172622	-0.58489758	18.03683853	-1.42772162	-0.02549041	1.42794919	-3.11878562	1.59076881	2.99831414	
9.920000	-0.64102727	-0.58596814	18.06615829	-1.47244453	-0.02650866	1.47268319	-2.33774400	0.74768722	2.31648326	
9.940000	-0.67072845	-0.58672845	18.09586906	-1.50746870	-0.01838157	1.50758076	-1.93563330	0.30447024	1.93392658	
9.960000	-0.70096827	-0.58619207	18.12611389	-1.54413116	-0.01089225	1.54416955	-1.67596376	0.20669615	1.67416716	
9.980000	-0.73193246	-0.58644062	18.15707970	-1.57830608	-0.00214850	1.57830751	-1.44102669	0.20039748	1.43923008	
10.000000	-0.76435518	-0.58620763	18.18950272	-1.60773993	-0.00272741	1.60774219	-1.09832394	0.16299373	1.09764934	
10.020000	-0.79714084	-0.58683491	18.22229385	-1.62856865	-0.00437101	1.62857449	-0.68820542	0.13450749	0.68824661	
10.040000	-0.83011138	-0.58652937	18.25526619	-1.63673949	-0.00073537	1.63673961	-0.32344398	0.13192195	0.32386073	
10.059999	-0.86284781	-0.58697599	18.28800583	-1.63264060	0.00435461	1.63264644	-0.03633796	0.18695812	0.03697970	
10.080000	-0.89536941	-0.58639687	18.32053185	-1.62865508	0.01037269	1.62868810	0.13480827	0.21100897	-0.13385311	
10.099999	-0.92790467	-0.58634311	18.35306740	-1.62463844	0.01259371	1.62468719	0.17494106	0.19329873	-0.17359796	
10.120000	-0.96007729	-0.58580947	18.38524437	-1.62265730	0.01697192	1.62274611	0.15192424	0.18941477	-0.14996225	
10.139999	-0.99290597	-0.58556813	18.41807365	-1.61969054	0.01904194	1.61980247	0.13463740	0.24273391	-0.13108645	
10.160000	-1.02502990	-0.58538073	18.45019722	-1.61679220	0.02366428	1.61696541	0.12273684	0.35390332	-0.11581873	
10.179999	-1.05770040	-0.58464205	18.48287582	-1.61421585	0.03067999	1.61450744	0.12388523	0.54001546	-0.10929351	
10.200000	-1.08951259	-0.58422023	18.51469040	-1.61198163	0.04283734	1.61255074	0.12572849	0.88383919	-0.09046094	
10.219999	-1.12183774	-0.58311027	18.54703522	-1.61039019	0.06023792	1.61151648	0.16281697	1.36895823	-0.08252707	
10.240000	-1.15399945	-0.58196688	18.57921791	-1.60695505	0.08861767	1.60939670	0.29012898	1.92654026	-0.13120268	
10.260000	-1.18634319	-0.58021712	18.61160851	-1.60309756	0.13529405	1.60879648	0.55425441	2.49018192	-0.27879167	
10.280000	-1.21841526	-0.57738930	18.64380455	-1.59234238	0.19524537	1.60426772	1.02712369	3.01849771	-0.58867610	
10.300000	-1.25014520	-0.57319081	18.67581177	-1.57112515	0.26387709	1.59313071	1.85628819	3.44282889	-1.19118845	
10.320000	-1.28160203	-0.56664282	18.70794296	-1.53312874	0.33599448	1.56951463	3.15482998	3.75207138	-2.16354036	
10.340000	-1.31234109	-0.55909538	18.73959541	-1.46710515	0.41340673	1.52423835	4.88258123	4.08386040	-3.34755754	
10.360000	-1.34164226	-0.55016762	18.77022743	-1.35672736	0.49587545	1.44450736	6.98614359	4.54763889	-4.45425463	
10.380000	-1.36878800	-0.54006666	18.79919243	-1.19361186	0.58568645	1.32956302	9.38331127	5.08004332	-5.05731726	
10.400000	-1.39175284	-0.52764982	18.82529831	-0.98106724	0.69375682	1.20157874	11.78972340	5.43501616	-4.68111086	
10.420000	-1.40963447	-0.51273370	18.84858513	-0.71707886	0.81702316	1.08707356	13.85452747	5.31771851	-3.20344639	
10.440000	-1.42137241	-0.49532056	18.86958504	-0.40645730	0.94215733	1.02609360	15.45066547	4.42923117	-1.00098264	
10.460000	-1.42714560	-0.47474453	18.89095497	-0.06987648	1.03839588	1.04074430	16.51764488	2.56027603	1.42804480	
10.480000	-1.42521536	-0.45210034	18.91368103	0.27515778	1.08153248	1.11598575	16.84764290	-0.26364762	3.57735467	
10.500000	-1.41574156	-0.42812684	18.93945885	0.62218535	1.05230379	1.22248018	16.39953423	-3.73064351	5.06856251	
10.520000	-1.39929390	-0.40631798	18.96677399	0.95942181	0.94017315	1.34328544	15.40446281	-7.32748890	6.03402138	
10.540000	-1.37663770	-0.38779372	18.99603844	1.26186407	0.74586070	1.46581352	14.05340958	-10.56621742	6.87367249	
10.559999	-1.34781742	-0.37451178	19.02777290	1.52344704	0.48419854	1.59854281	12.48071194	-13.04689407	7.80661058	
10.580000	-1.31373751	-0.36696416	19.06267929	1.75072086	0.18169761	1.76012433	11.01163101	-14.52676868	8.92640400	
10.599999	-1.27614450	-0.36627805	19.10027885	1.95071065	-0.13663143	1.95548975	10.01891232	-14.87335491	10.21776772	
10.620000	-1.23533392	-0.37268868	19.14159012	2.13061643	-0.44755456	2.17711544	9.56753254	-14.08159161	11.36363697	
10.639999	-1.19135559	-0.38562179	19.18743134	2.30748057	-0.73466903	2.42161202	9.53099060	-12.24705410	12.01024151	
10.660000	-1.14358509	-0.40378898	19.23854065	2.49863863	-0.97254181	2.68123722	9.73417377	-9.52303123	12.01199245	
10.679999	-1.09195149	-0.42637369	19.29489708	2.70247698	-1.14343286	2.93441987	9.92837620	-6.05442142	11.32222557	
10.700000	-1.03604162	-0.45219159	19.35647964	2.91269422	-1.23128045	3.16225219	9.71507168	-1.98724139	9.84468842	
10.719999	-0.97532147	-0.47906858	19.42288208	3.11440849	-1.23279917	3.34952736	8.56774616	2.37932110	7.43756247	
10.740000	-0.91070044	-0.50521535	19.49259186	3.29513478	-1.14115167	3.48713923	5.92679262	6.52096891	3.90366244	
10.760000	-0.84199166	-0.52757055	19.56484604	3.42273569	-0.95467204	3.55338120	1.35870528	9.74988174	-1.00090766	
10.780000	-0.77145904	-0.54608214	19.63776779	3.44286203	-0.69379133	3.51207137	-5.26541090	11.31468010	-7.43477011	
10.800000	-0.69938588	-0.55766702	19.71076584	3.29511762	-0.40740752	3.32020807	-13.62863255	10.57286644	-15.26614761	
10.820000	-0.63103878	-0.56219155	19.77926254	2.93781710	-0.16123274	2.94223809	-22.53038597	7.69762945	-23.61379814	
10.840000	-0.57190704	-0.56008774	19.83843231	2.36512733	-0.02258171	2.36523509	-30.02232933	3.79353356	-30.33691788	
10.860000	-0.52855444	-0.55551356	19.88202477	1.61261463	-0.02520977	1.61281168	-34.35744858	0.21220121	-28.27167320	
10.880000	-0.50427014	-0.55377883	19.90637016	0.79291630	-0.11657621	0.80144012	-34.73410034	-1.95177591	-18.65485764	
10.900000	-0.49917790	-0.55879337	19.91351700	0.04113688	-0.21639334	0.22026874	-31.25930214	-2.07920766	-8.72666740	
10.920000	-0.51085103	-0.56891072	19.92896461	-0.55273849	-0.26533246	0.61312407	-24.95466614	-0.55322886	1.05173743	
10.940000	-0.53146356	-0.57705927	19.95112991	-0.96773070	-0.24603720	0.99851739	-17.73943138	1.28978097	9.65575027	
10.960000	-0.55584645	-0.58033115	19.97573090	-1.21636045	-0.16697863	1.22776818	-11.42621040	2.32920003	10.90354824	
10.980000	-0.58176464	-0.57990921	20.00165176	-1.33818364	-0.07399591	1.34022796	-6.81681299	2.40037894	6.51472521	
11.000000	-0.60983753	-0.58005828	20.02972412	-1.40091646	-0.02338215	1.40111160	-3.89297533	1.81849730	3.70198011	
11.020000	-0.63935989	-0.58061492	20.05925179	-1.44851196	-0.02216125	1.44868147	-2.43474841	0.92603791	2.38423157	
11.040000	-0.66851723	-0.58133888	20.08841896	-1.48995900	-0.03038246	1.49026871	-1.94602036	0.22708283	1.94366658	
11.059999	-0.69830364	-0.58215916	20.11821747	-1.52013910	-0.02866436	1.52040935	-1.73992383	0.06375482	1.74018168	
11.080000	-0.72873306	-0.58290070	20.14865685	-1.55288959	-0.02158184	1.55303955	-1.47096407	0.18340866	1.46873438	
11.099999	-0.76054764	-0.58292288	20.18047142	-1.58637750	-0.01518453	1.58645022	-1.15732205	0.24954689	1.15430701	
11.120000	-0.79270101	-0.58332121	20.21262741	-1.61067235	-0.00869309	1.61069584	-0.81352109	0.24004076	0.81137884	
11.139999	-0.82573956	-0.58294773	20.24566841	-1.62069261	-0.00764181	1.62071061	-0.40758336	0.22154802	0.40655518	
11.160000	-0.85807091	-0.58360106	20.27800560	-1.61977863	-0.00349084	1.61978245	-0.07550018	0.23622024	0.07554141	
11.179999	-0.89066428	-0.58332711	20.31060028	-1.61455691	0.00089283	1.61455715	0.07672059	0.28664616	-0.07558909	
11.200000	-0.92240810	-0.58396065	20.34235001	-1.60857129	0.00756308	1.60858905	0.07713136	0.34577435	-0.07466472	
11.219999	-0.95464349	-0.58295918	20.37460136	-1.60896409	0.01683160	1.60905218	0.00914633	0.34921253	-0.00571310	
11.240000	-0.98669112	-0.58306265	20.40664864	-1.61182117	0.02432514	1.61200476	-0.07348753	0.32469332	0.07749396	
11.259999	-1.01900160	-0.58190435	20.43898010	-1.61558521	0.03222747	1.61590660	-0.09878770	0.32123539	0.10420576	
11.280000	-1.05161214	-0.58169442	20.47159195	-1.61737239	0.03423565	1.61773467	-0.03730753	0.41644901	0.04788536	
11.300000	-1.08385146	-0.58073962	20.50384521	-1.61877108	0.03996887	1.61926448	0.03294695	0.63175362	-0.00963608	
11.320000	-1.11626768	-0.57987100	20.53627396	-1.61607492	0.05172141	1.61690235	0.09581741	0.96424532	-0.04720289	
11.340000	-1.14851177	-0.57920092	20.56852531	-1.61163998	0.07656909	1.61345780	0.19945395	1.36707866	-0.11082734	
11.360000	-1.18082225	-0.57756019	20.60087776	-1.60913396	0.11001920	1.61289072	0.36403224	1.75678122	-0.21866651	
11.380000	-1.21295202	-0.57530379	20.63308716	-1.60336924	0.15149085	1.61050999	0.62151033	2.11365700	-0.39538825	
11.400000	-1.24486732	-0.57152033	20.66522598	-1.59074104	0.19595814	1.60276532	1.13501155	2.43078160	-0.79445904	
11.420000	-1.27697277	-0.56683260	20.69767189	-1.56763828	0.24614573	1.58684516	2.07257891	2.82490182	-1.53615308	
11.440000	-1.30824983	-0.56181079	20.72934914	-1.52721786	0.30407098	1.55719411	3.48017192	3.38494778	-2.57997322	
11.460000	-1.33886373	-0.55556697	20.76059341	-1.45296299	0.37112421	1.49961150	5.35525131	4.09279490	-3.78110576	
11.480000	-1.36781955	-0.54780710	20.79057121	-1.32966840	0.46037617	1.40711200	7.64342785	4.83587646	-4.86451864	
11.500000	-1.39432263	-0.53785741	20.81888008	-1.15315568	0.56850344	1.28567660	10.17161751	5.48042583	-5.32289362	
11.520000	-1.41652465	-0.52559519	20.84424400	-0.92101610	0.69311690	1.15268457	12.63290119	5.77559996	-4.63789225	
11.540000	-1.43287504	-0.51035428	20.86659622	-0.63776547	0.82044744	1.03917217	14.76760960	5.41826248	-2.77120304	
11.559999	-1.44304883	-0.49282217	20.88686562	-0.31014571	0.93895686	0.98885304	16.41651917	4.19885063	-0.16325656	
11.580000	-1.44615376	-0.47184038	20.90807533	0.04365045	1.02635312	1.02728093	17.39874840	2.01153994	2.58631301	
11.599999	-1.44211042	-0.45007530	20.93021202	0.41085812	1.05807173	1.13504195	17.58049583	-1.03029692	4.92929506	
11.620000	-1.42987764	-0.42663631	20.95665169	0.77635711	1.01218760	1.27563870	17.00645447	-4.60286999	6.53790617	
11.639999	-1.41035545	-0.40588200	20.98514557	1.11879766	0.87632388	1.42114449	15.85081673	-8.21132565	7.51108408	
11.660000	-1.38347685	-0.38821164	21.01731300	1.42488873	0.66016716	1.57039118	14.32676983	-11.41726303	8.26758289	
11.679999	-1.35118592	-0.37690678	21.05152512	1.69085848	0.38324082	1.73374617	12.80725765	-13.75823689	9.22961521	
11.700000	-1.31447959	-0.37236202	21.08851242	1.92224014	0.07232698	1.92360032	11.67350388	-14.90103340	10.51457787	
11.719999	-1.27381790	-0.37430850	21.12922096	2.13046288	-0.25742739	2.14595914	11.06789017	-14.85525417	11.87694073	
11.740000	-1.22935951	-0.38272828	21.17446899	2.33787107	-0.56736320	2.40573120	10.92920780	-13.73606491	12.96547985	
11.759999	-1.18075204	-0.39744294	21.22525406	2.55704713	-0.83731079	2.69064665	11.08483887	-11.50387669	13.44963074	
11.780000	-1.12788868	-0.41857141	21.28218269	2.78716159	-1.05405307	2.97981501	11.24037933	-8.23956585	13.08552647	
11.800000	-1.06987655	-0.44287327	21.34507942	3.02093387	-1.20107722	3.25094271	11.00075626	-4.29754686	11.78171444	
11.820000	-1.00668418	-0.46947241	21.41364098	3.24822998	-1.25155246	3.48100305	9.98478603	0.11759719	9.51959515	
11.840000	-0.93895853	-0.49601734	21.48638344	3.45496655	-1.19811749	3.65681267	7.74790430	4.79433489	6.17528772	
11.860000	-0.86720872	-0.52123815	21.56243706	3.61393166	-1.05057669	3.76353741	3.78154445	8.98484135	1.57657194	
11.880000	-0.79253751	-0.54170471	21.63986206	3.68634987	-0.81100905	3.77450800	-2.26694846	11.59976482	-4.47924662	
11.900000	-0.71589392	-0.55621976	21.71786880	3.61460161	-0.50299370	3.64943123	-10.32606792	11.88337803	-12.11117172	
11.920000	-0.64084959	-0.56329304	21.79324532	3.34384513	-0.20360069	3.35003781	-19.58481026	9.64660168	-20.79739761	
11.940000	-0.57231092	-0.56236172	21.86178970	2.84290528	-0.00072867	2.84290528	-28.26499939	5.52022123	-29.14402771	
11.960000	-0.51743734	-0.55583447	21.91704941	2.12548351	0.04900344	2.12604833	-34.29359436	0.94225502	-31.99839592	
11.980000	-0.48096204	-0.55087739	21.95385933	1.27845895	-0.04023809	1.27909207	-36.38934708	-2.46572804	-25.77250099	
12.000000	-0.46573049	-0.55193901	21.96912766	0.45407733	-0.18385467	0.48988649	-34.28158951	-3.62198067	-15.48730183	
12.020000	-0.46993586	-0.56206495	21.98009300	-0.22860806	-0.29807875	0.37564954	-28.65225410	-2.44122887	-5.33162546	
12.040000	-0.48692542	-0.57343012	22.00053406	-0.72772771	-0.32957929	0.79888058	-21.30490875	-0.03970643	4.59254646	
12.059999	-0.50765717	-0.58071291	22.02250862	-1.04836607	-0.27456224	1.08372319	-14.41470909	2.04976726	10.24547958	
12.080000	-0.53060794	-0.58310890	22.04558372	-1.22254097	-0.16629565	1.23379934	-9.15734673	3.00686526	8.70258522	
12.099999	-0.55584550	-0.58294433	22.07082176	-1.31651676	-0.07289124	1.31853306	-5.62021875	2.88710976	5.13289785	
12.120000	-0.58477104	-0.58435053	22.09978104	-1.39001405	-0.03252574	1.39039457	-3.58774400	2.08569956	3.37761354	
12.139999	-0.61389029	-0.58476084	22.12890244	-1.45307219	-0.02762798	1.45333481	-2.70217037	1.06728530	2.65462971	
12.160000	-0.64308918	-0.58546656	22.15810966	-1.49621058	-0.02123390	1.49636126	-2.29975796	0.41361004	2.29544163	
12.179999	-0.67273003	-0.58594632	22.18775368	-1.52918780	-0.00942498	1.52921689	-1.90960729	0.25011647	1.90767276	
12.200000	-0.70374399	-0.58571851	22.21876907	-1.56731510	-0.00628978	1.56732774	-1.52930105	0.21665940	1.52726507	
12.219999	-0.73579556	-0.58572429	22.25082016	-1.60168266	-0.00229205	1.60168433	-1.18478990	0.10326517	1.18404186	
12.240000	-0.76877582	-0.58547890	22.28380203	-1.62398207	-0.00298495	1.62398481	-0.77154458	0.01907096	0.77150631	
12.259999	-0.80153513	-0.58602613	22.31656647	-1.63193130	-0.00383804	1.63193583	-0.33770639	-0.00157704	0.33770490	
12.280000	-0.83424646	-0.58596766	22.34927750	-1.62877131	-0.00537783	1.62878013	-0.03030200	-0.00950590	0.03031243	
12.300000	-0.86657500	-0.58631492	22.38160706	-1.62178481	-0.00474999	1.62179172	0.12384102	0.02139496	-0.12387827	
12.320000	-0.89900106	-0.58590847	22.41403580	-1.61848450	-0.00346452	1.61848819	0.15180601	0.07384348	-0.15185817	
12.340000	-0.93119627	-0.58631492	22.44623375	-1.61805046	-0.00256846	1.61805248	0.09310391	0.13327132	-0.09298818	
12.360000	-0.96355820	-0.58611667	22.47859573	-1.61719060	0.00073736	1.61719072	0.02671976	0.18166426	-0.02621411	
12.380000	-0.99600238	-0.58656859	22.51104355	-1.61588025	0.00506391	1.61588824	0.00052303	0.26179579	0.00102371	
12.400000	-1.02842832	-0.58616215	22.54347229	-1.61646140	0.01134127	1.61650121	-0.01099507	0.39266697	0.01525580	
12.420000	-1.06058061	-0.58587265	22.57562637	-1.61744094	0.01776541	1.61753845	-0.01632372	0.59189260	0.02783834	
12.440000	-1.09284139	-0.58528000	22.60789299	-1.61843634	0.03024090	1.61871886	0.04081874	0.88896930	-0.01234213	
12.460000	-1.12522113	-0.58484989	22.64027596	-1.61853719	0.04876602	1.61927164	0.18105897	1.27337527	-0.11998709	
12.480000	-1.15782583	-0.58409977	22.67288971	-1.61585343	0.07849953	1.61775911	0.37947381	1.70965326	-0.26398787	
12.500000	-1.19025755	-0.58236516	22.70536804	-1.60572219	0.11851038	1.61008954	0.68384284	2.21434045	-0.47467828	
12.520000	-1.22235692	-0.57956648	22.73758888	-1.58971977	0.16720636	1.59848893	1.18259740	2.80840993	-0.81145382	
12.540000	-1.25401032	-0.57554799	22.76949692	-1.56651664	0.22502483	1.58259618	1.96892643	3.45006323	-1.33033240	
12.559999	-1.28498745	-0.57057887	22.80087090	-1.52715480	0.29958674	1.55626285	3.14899349	4.13389111	-2.07702637	
12.580000	-1.31572878	-0.56459731	22.83218956	-1.46107268	0.39108154	1.51250720	4.84042215	4.89334774	-3.02288532	
12.599999	-1.34510636	-0.55633348	22.86270714	-1.35361207	0.49745172	1.44212472	7.04634571	5.63295555	-3.94790554	
12.620000	-1.37203181	-0.54512954	22.89187050	-1.19557679	0.61697215	1.34538412	9.59308434	6.13736248	-4.42941475	
12.639999	-1.39519131	-0.53127170	22.91885948	-0.97632468	0.75272268	1.23280227	12.16167259	6.26766539	-3.98782873	
12.660000	-1.41284740	-0.51491493	22.94292831	-0.69743019	0.89087051	1.13139701	14.45220280	5.85948706	-2.49866438	
12.679999	-1.42500246	-0.49639741	22.96507835	-0.37141478	1.01463592	1.08047903	16.24977684	4.56813049	-0.37052965	
12.700000	-1.42916727	-0.47393066	22.98792839	-0.01983245	1.10878479	1.10896218	17.33495522	2.15745831	1.85315239	
12.719999	-1.42592669	-0.44983953	23.01223564	0.34474665	1.14869869	1.19931602	17.58104515	-1.20881796	3.77915359	
12.740000	-1.41469491	-0.42466551	23.03980255	0.71008873	1.09919810	1.30861092	17.06791115	-5.16731644	5.19580746	
12.759999	-1.39687574	-0.40160930	23.06894112	1.05620682	0.94518971	1.41737664	16.04371452	-9.23926067	6.28846169	
12.780000	-1.37202907	-0.38284743	23.10007668	1.36665952	0.69952154	1.53528130	14.68768883	-12.80277729	7.48240519	
12.799999	-1.34074426	-0.37098691	23.13353348	1.63847136	0.38732797	1.68363047	13.19610786	-15.22658825	8.96016598	
12.820000	-1.30422974	-0.36672810	23.17029572	1.88425350	0.03916347	1.88466048	11.92459679	-16.23188972	10.61662197	
12.840000	-1.26427877	-0.37005812	23.21038437	2.10422444	-0.31551644	2.12774801	11.14485455	-15.86442280	12.16114998	
12.860000	-1.22050369	-0.37994832	23.25526237	2.30817151	-0.63976449	2.39519405	10.80478001	-14.24912357	13.15465641	
12.880000	-1.17237115	-0.39687172	23.30628395	2.51451969	-0.91671050	2.67640948	10.74012947	-11.54123497	13.32391262	
