Time	Referenz_right_y_baseline X
44.500000	0.00011727	
44.520000	0.00992997	
44.539997	0.01664981	
44.559998	0.01910797	
44.579998	0.01563527	
44.599998	0.00741220	
44.619999	-0.00786541	
44.639999	-0.01940839	
44.660000	-0.02561650	
44.680000	-0.02207828	
44.700001	-0.01407133	
44.719997	-0.00372820	
44.739998	0.00645828	
44.759998	0.01217604	
44.779999	0.01301591	
44.799999	0.00751343	
44.820000	-0.00385974	
44.840000	-0.01544063	
44.860001	-0.02331400	
44.879997	-0.02507089	
44.899998	-0.02048427	
44.919998	-0.01260534	
44.939999	-0.00108206	
44.959999	0.00600062	
44.980000	0.00926578	
45.000000	0.00575604	
45.020000	-0.00269613	
45.039997	-0.01374084	
45.059998	-0.02212258	
45.079998	-0.02530268	
45.099998	-0.02092458	
45.119999	-0.01263498	
45.139999	-0.00052702	
45.160000	0.00742719	
45.180000	0.01107439	
45.200001	0.00749996	
45.219997	-0.00151716	
45.239998	-0.01333117	
45.259998	-0.02202067	
45.279999	-0.02533065	
45.299999	-0.02113228	
45.320000	-0.01407823	
45.340000	-0.00285749	
45.360001	0.00426982	
45.379997	0.00827464	
45.399998	0.00533576	
45.419998	-0.00211060	
45.439999	-0.01305054	
45.459999	-0.02161235	
45.480000	-0.02566670	
45.500000	-0.02225851	
45.520000	-0.01525533	
45.539997	-0.00297137	
45.559998	0.00655194	
45.579998	0.01338448	
45.599998	0.01272383	
45.619999	0.00631629	
45.639999	-0.00613731	
45.660000	-0.01788951	
45.680000	-0.02467673	
45.700001	-0.02212375	
45.719997	-0.01385234	
45.739998	-0.00130036	
45.759998	0.00900503	
45.779999	0.01523133	
45.799999	0.01624672	
45.820000	0.01034856	
45.840000	-0.00114641	
45.860001	-0.01491845	
45.879997	-0.02347419	
45.899998	-0.02378397	
45.919998	-0.01709427	
45.939999	-0.00580245	
45.959999	0.00525844	
45.980000	0.01488248	
46.000000	0.01992510	
46.020000	0.01982790	
46.039997	0.01202646	
46.059998	-0.00236563	
46.079998	-0.01566264	
46.099998	-0.02372500	
46.119999	-0.02506921	
46.139999	-0.02062693	
46.160000	-0.01279366	
46.180000	-0.00067863	
46.200001	0.00866982	
46.219997	0.01536609	
46.239998	0.01719745	
46.259998	0.01297027	
46.279999	0.00271675	
46.299999	-0.01195243	
46.320000	-0.02210304	
46.340000	-0.02609640	
46.360001	-0.02312937	
46.379997	-0.01660460	
46.399998	-0.00730719	
46.419998	0.00351115	
46.439999	0.01297297	
46.459999	0.01856792	
46.480000	0.02021466	
46.500000	0.01598765	
46.520000	0.00701046	
46.539997	-0.00831684	
46.559998	-0.01983103	
46.579998	-0.02484332	
46.599998	-0.02109909	
46.619999	-0.01278608	
46.639999	-0.00237338	
46.660000	0.00976355	
46.680000	0.01792783	
46.700001	0.02238189	
46.719997	0.02283435	
46.739998	0.01858881	
46.759998	0.00996467	
46.779999	-0.00515240	
46.799999	-0.01673093	
46.820000	-0.02327272	
46.840000	-0.02089140	
46.860001	-0.01334296	
46.879997	-0.00193778	
46.899998	0.01057345	
46.919998	0.01850408	
46.939999	0.02093139	
46.959999	0.01825006	
46.980000	0.01017271	
47.000000	-0.00328484	
47.020000	-0.01671274	
47.039997	-0.02491003	
47.059998	-0.02468246	
47.079998	-0.02025838	
47.099998	-0.01088987	
47.119999	-0.00023578	
47.139999	0.01099674	
47.160000	0.01730457	
47.180000	0.01842777	
47.200001	0.01262714	
47.219997	0.00020050	
47.239998	-0.01334633	
47.259998	-0.02279316	
47.279999	-0.02562475	
47.299999	-0.02209091	
47.320000	-0.01531683	
47.340000	-0.00357844	
47.360001	0.00657855	
47.379997	0.01460555	
47.399998	0.01767853	
47.419998	0.01582780	
47.439999	0.00864860	
47.459999	-0.00542428	
47.480000	-0.01686704	
47.500000	-0.02395056	
47.520000	-0.02193931	
47.539997	-0.01527371	
47.559998	-0.00496122	
47.579998	0.00746930	
47.599998	0.01590057	
47.619999	0.01949960	
47.639999	0.01709065	
47.660000	0.00979050	
47.680000	-0.00261493	
47.700001	-0.01594816	
47.719997	-0.02453220	
47.739998	-0.02552199	
47.759998	-0.02233297	
47.779999	-0.01554877	
47.799999	-0.00659128	
47.820000	0.00432879	
47.840000	0.01373957	
47.860001	0.01941504	
47.879997	0.02040365	
47.899998	0.01506171	
47.919998	0.00421087	
47.939999	-0.01082839	
47.959999	-0.02162448	
47.980000	-0.02595861	
48.000000	-0.02270557	
48.020000	-0.01555063	
48.039997	-0.00570205	
48.059998	0.00593509	
48.079998	0.01501185	
48.099998	0.01974823	
48.119999	0.01904109	
48.139999	0.01180092	
48.160000	0.00017843	
48.180000	-0.01400462	
48.200001	-0.02299647	
48.219997	-0.02517466	
48.239998	-0.02151263	
48.259998	-0.01306587	
48.279999	-0.00272897	
48.299999	0.00985333	
48.320000	0.01803057	
48.340000	0.02136751	
48.360001	0.01824534	
48.379997	0.00941519	
48.399998	-0.00467487	
48.419998	-0.01753645	
48.439999	-0.02507444	
48.459999	-0.02390020	
48.480000	-0.01919279	
48.500000	-0.00997706	
48.520000	-0.00025533	
48.539997	0.01018466	
48.559998	0.01613925	
48.579998	0.01782237	
48.599998	0.01287712	
48.619999	0.00174229	
48.639999	-0.01175249	
48.660000	-0.02187681	
48.680000	-0.02581155	
48.700001	-0.02290417	
48.719997	-0.01655507	
48.739998	-0.00573777	
48.759998	0.00463435	
48.779999	0.01426664	
48.799999	0.01943071	
48.820000	0.01859857	
48.840000	0.01095952	
48.860001	-0.00357929	
48.879997	-0.01620151	
48.899998	-0.02428661	
48.919998	-0.02437049	
48.939999	-0.01849087	
48.959999	-0.00919075	
48.980000	0.00297379	
49.000000	0.01268744	
49.020000	0.01843384	
49.039997	0.01960017	
49.059998	0.01513700	
49.079998	0.00555810	
49.099998	-0.00947037	
49.119999	-0.02091229	
49.139999	-0.02562171	
49.160000	-0.02198781	
49.180000	-0.01397397	
49.200001	-0.00414190	
49.219997	0.00590342	
49.239998	0.01157805	
49.259998	0.01161882	
49.279999	0.00487253	
49.299999	-0.00875312	
49.320000	-0.01995213	
49.340000	-0.02614391	
49.360001	-0.02270287	
49.379997	-0.01546489	
49.399998	-0.00506145	
49.419998	0.00554463	
49.439999	0.01237413	
49.459999	0.01388696	
49.480000	0.00881283	
49.500000	-0.00276923	
49.520000	-0.01527841	
49.539997	-0.02373275	
49.559998	-0.02555636	
49.579998	-0.02054642	
49.599998	-0.01256946	
49.619999	-0.00056864	
49.639999	0.00764129	
49.660000	0.01270935	
49.680000	0.01122802	
49.700001	0.00343096	
49.719997	-0.01002961	
49.739998	-0.02098674	
49.759998	-0.02632987	
49.779999	-0.02285650	
49.799999	-0.01568690	
49.820000	-0.00307648	
49.840000	0.00730860	
49.860001	0.01430251	
49.879997	0.01336174	
49.899998	0.00604306	
49.919998	-0.00771466	
49.939999	-0.01942928	
49.959999	-0.02595490	
49.980000	-0.02405415	
50.000000	-0.01873495	
50.020000	-0.00916818	
50.039997	-0.00021625	
50.059998	0.00636666	
50.079998	0.00804405	
50.099998	0.00302584	
50.119999	-0.00792639	
50.139999	-0.01908818	
50.160000	-0.02535860	
50.180000	-0.02326179	
50.200001	-0.01667097	
50.219997	-0.00701576	
50.239998	-0.00022736	
50.259998	0.00191124	
50.279999	-0.00096247	
50.299999	-0.00978452	
50.320000	-0.01824476	
50.340000	-0.02461895	
50.360001	-0.02505507	
50.379997	-0.02041066	
50.399998	-0.01249938	
50.419998	-0.00158268	
50.439999	0.00495186	
50.459999	0.00647581	
50.480000	0.00094806	
50.500000	-0.01073945	
50.520000	-0.02079858	
50.539997	-0.02638310	
50.559998	-0.02400699	
50.579998	-0.01792488	
50.599998	-0.00857086	
50.619999	0.00217670	
50.639999	0.00927791	
50.660000	0.01072453	
50.680000	0.00452890	
50.700001	-0.00849506	
50.719997	-0.01969458	
50.739998	-0.02619545	
50.759998	-0.02376038	
50.779999	-0.01767676	
50.799999	-0.00850551	
50.820000	0.00113268	
50.840000	0.00712600	
50.860001	0.00769873	
50.879997	0.00225419	
50.899998	-0.00988273	
50.919998	-0.01995365	
50.939999	-0.02633087	
50.959999	-0.02488409	
50.980000	-0.01944612	
51.000000	-0.01114002	
51.020000	0.00000611	
51.039997	0.00731298	
51.059998	0.01109040	
51.079998	0.00845674	
51.099998	-0.00032826	
51.119999	-0.01256844	
51.139999	-0.02208771	
51.160000	-0.02563840	
51.180000	-0.02149999	
51.199997	-0.01492518	
51.219997	-0.00310898	
51.239998	0.00538225	
51.259998	0.01076227	
51.279999	0.00942598	
51.299999	0.00219776	
51.320000	-0.00985308	
51.340000	-0.02060857	
51.360001	-0.02603172	
51.379997	-0.02319120	
51.399998	-0.01638409	
51.419998	-0.00575781	
51.439999	0.00365044	
51.459999	0.00910527	
51.480000	0.00901918	
51.500000	0.00152111	
51.520000	-0.01014450	
51.539997	-0.02081795	
51.559998	-0.02564058	
51.579998	-0.02357240	
51.599998	-0.01784824	
51.619999	-0.00865239	
51.639999	-0.00052585	
51.660000	0.00522037	
51.680000	0.00633818	
51.699997	0.00088674	
51.719997	-0.01027992	
51.739998	-0.02092610	
51.759998	-0.02645822	
51.779999	-0.02460228	
51.799999	-0.02057675	
51.820000	-0.01089273	
51.840000	-0.00039901	
51.860001	0.01047103	
51.879997	0.01570551	
51.899998	0.01514138	
51.919998	0.00713342	
51.939999	-0.00790466	
51.959999	-0.02017331	
51.980000	-0.02622543	
52.000000	-0.02269344	
52.020000	-0.01473501	
52.039997	-0.00443062	
52.059998	0.00579107	
52.079998	0.01158647	
52.099998	0.01210125	
52.119999	0.00576074	
52.139999	-0.00781353	
52.160000	-0.01940855	
52.180000	-0.02635615	
52.199997	-0.02423844	
52.219997	-0.01825622	
52.239998	-0.00890170	
52.259998	0.00057545	
52.279999	0.00620495	
52.299999	0.00648776	
52.320000	0.00150090	
52.340000	-0.01011097	
52.360001	-0.02003434	
52.379997	-0.02615166	
52.399998	-0.02315331	
52.419998	-0.01614423	
52.439999	-0.00626281	
52.459999	0.00362770	
52.480000	0.00948292	
52.500000	0.00978427	
52.520000	0.00365230	
52.539997	-0.00891079	
52.559998	-0.01928273	
52.579998	-0.02487786	
52.599998	-0.02158102	
52.619999	-0.01355824	
52.639999	-0.00331499	
52.660000	0.00725454	
52.680000	0.01309812	
52.699997	0.01378201	
52.719997	0.00739333	
52.739998	-0.00595658	
52.759998	-0.01722802	
52.779999	-0.02446179	
52.799999	-0.02473435	
52.820000	-0.02084036	
52.840000	-0.01325352	
52.860001	-0.00105411	
52.879997	0.00880644	
52.899998	0.01579209	
52.919998	0.01750721	
52.939999	0.01201820	
52.959999	0.00029448	
52.980000	-0.01427582	
53.000000	-0.02348834	
53.020000	-0.02477309	
53.039997	-0.01942474	
53.059998	-0.00948283	
53.079998	0.00105165	
53.099998	0.01009253	
53.119999	0.01456849	
53.139999	0.01173791	
53.160000	0.00202645	
53.180000	-0.01243436	
53.199997	-0.02235217	
53.219997	-0.02564041	
53.239998	-0.02199270	
53.259998	-0.01465753	
53.279999	-0.00548290	
53.299999	0.00414534	
53.320000	0.00999869	
53.340000	0.01123847	
53.360001	0.00583874	
53.379997	-0.00694367	
53.399998	-0.01833606	
53.419998	-0.02551560	
53.439999	-0.02301939	
53.459999	-0.01617068	
53.480000	-0.00533770	
53.500000	0.00622751	
53.520000	0.01344040	
53.539997	0.01377662	
53.559998	0.00660989	
53.579998	-0.00781269	
53.599998	-0.01956606	
53.619999	-0.02637467	
53.639999	-0.02356043	
53.660000	-0.01634030	
53.680000	-0.00578795	
53.699997	0.00652094	
53.719997	0.01445580	
53.739998	0.01693095	
53.759998	0.01157553	
53.779999	-0.00098437	
53.799999	-0.01418924	
53.820000	-0.02371760	
53.840000	-0.02582435	
53.860001	-0.02185979	
53.879997	-0.01484753	
53.899998	-0.00460345	
53.919998	0.00189406	
53.939999	0.00604576	
53.959999	0.00428668	
53.980000	-0.00301011	
54.000000	-0.01384510	
54.020000	-0.02221303	
54.039997	-0.02472810	
54.059998	-0.01984771	
54.079998	-0.01174222	
54.099998	-0.00141306	
54.119999	0.00438824	
54.139999	0.00416017	
54.160000	-0.00216433	
54.180000	-0.01339518	
54.199997	-0.02189955	
54.219997	-0.02599028	
54.239998	-0.02380569	
54.259998	-0.01783627	
54.279999	-0.01043355	
54.299999	-0.00276467	
54.320000	0.00116064	
54.340000	-0.00055684	
54.360001	-0.00882016	
54.379997	-0.01857004	
54.399998	-0.02498701	
54.419998	-0.02462839	
54.439999	-0.02030133	
54.459999	-0.01117270	
54.480000	-0.00279449	
54.500000	0.00400554	
54.520000	0.00529651	
54.539997	0.00040734	
54.559998	-0.01031850	
54.579998	-0.02023613	
54.599998	-0.02509448	
54.619999	-0.02046354	
54.639999	-0.01115316	
54.660000	0.00182971	
54.680000	0.01024632	
54.699997	0.01239839	
54.719997	0.00679636	
54.739998	-0.00573440	
54.759998	-0.01675653	
54.779999	-0.02402131	
54.799999	-0.02219045	
54.820000	-0.01577432	
54.840000	-0.00483371	
54.860001	0.00721292	
54.879997	0.01467006	
54.899998	0.01581432	
54.919998	0.00934815	
54.939999	-0.00410232	
54.959999	-0.01628202	
54.980000	-0.02431811	
55.000000	-0.02366066	
55.020000	-0.01707019	
55.039997	-0.00549620	
55.059998	0.00881149	
55.079998	0.01801626	
55.099998	0.02130349	
55.119999	0.01607694	
55.139999	0.00305600	
55.160000	-0.01169758	
55.180000	-0.02259912	
55.199997	-0.02421132	
55.219997	-0.01794510	
55.239998	-0.00708652	
55.259998	0.00636092	
55.279999	0.01480819	
55.299999	0.01678795	
55.320000	0.00953716	
55.340000	-0.00555466	
55.360001	-0.01855218	
55.379997	-0.02595372	
55.399998	-0.02268267	
55.419998	-0.01421586	
55.439999	-0.00212206	
55.459999	0.00855140	
55.480000	0.01367876	
55.500000	0.00900048	
55.520000	-0.00386783	
55.539997	-0.01742561	
55.559998	-0.02525282	
55.579998	-0.02323011	
55.599998	-0.01612571	
55.619999	-0.00314689	
55.639999	0.00699732	
55.660000	0.01177800	
55.680000	0.00714420	
55.699997	-0.00492838	
55.719997	-0.01635176	
55.739998	-0.02428526	
55.759998	-0.02218473	
55.779999	-0.01389968	
55.799999	-0.00133237	
55.820000	0.00989005	
55.840000	0.01549478	
55.860001	0.01106159	
55.879997	-0.00152592	
55.899998	-0.01587707	
55.919998	-0.02442288	
55.939999	-0.02333270	
55.959999	-0.01579453	
55.980000	-0.00300437	
56.000000	0.00835988	
56.020000	0.01389335	
56.039997	0.01053858	
56.059998	-0.00174102	
56.079998	-0.01475354	
56.099998	-0.02333960	
56.119999	-0.02203111	
56.139999	-0.01286423	
56.160000	-0.00035909	
56.180000	0.01053420	
56.199997	0.01393783	
56.219997	0.00791770	
56.239998	-0.00581002	
56.259998	-0.01843949	
56.279999	-0.02577382	
56.299999	-0.02290080	
56.320000	-0.01532827	
56.340000	-0.00265081	
56.360001	0.00677210	
56.379997	0.01108468	
56.399998	0.00591993	
56.419998	-0.00619914	
56.439999	-0.01738906	
56.459999	-0.02401237	
56.480000	-0.02106860	
56.500000	-0.01381950	
56.520000	-0.00427447	
56.539997	0.00330733	
56.559998	0.00373249	
56.579998	-0.00396672	
56.599998	-0.01466443	
56.619999	-0.02268267	
56.639999	-0.02233431	
56.660000	-0.01475960	
56.680000	-0.00378463	
56.699997	0.00516631	
56.719997	0.00809290	
56.739998	0.00255032	
56.759998	-0.00816946	
56.779999	-0.01869789	
56.799999	-0.02305442	
56.820000	-0.01875044	
56.840000	-0.01110548	
56.860001	-0.00126651	
56.879997	0.00441672	
56.899998	0.00506002	
56.919998	-0.00261712	
56.939999	-0.01412944	
56.959999	-0.02315868	
56.980000	-0.02568877	
57.000000	-0.02175334	
57.020000	-0.01199742	
57.039997	0.00036910	
57.059998	0.01150292	
57.079998	0.01625751	
57.099998	0.01161377	
57.119999	-0.00226758	
57.139999	-0.01705368	
57.160000	-0.02605750	
57.180000	-0.02393253	
57.199997	-0.01669101	
57.219997	-0.00531512	
57.239998	0.00410172	
57.259998	0.00896393	
57.279999	0.00612324	
57.299999	-0.00453892	
57.320000	-0.01578982	
57.340000	-0.02370900	
57.360001	-0.02258950	
57.379997	-0.01625659	
57.399998	-0.00716467	
57.419998	-0.00050041	
57.439999	0.00064452	
57.459999	-0.00638174	
57.480000	-0.01566400	
57.500000	-0.02333657	
57.520000	-0.02567360	
57.539997	-0.02286677	
57.559998	-0.01612015	
57.579998	-0.00629346	
57.599998	0.00049359	
57.619999	0.00191022	
57.639999	-0.00372870	
57.660000	-0.01384965	
57.680000	-0.02235402	
57.699997	-0.02601352	
57.719997	-0.02286845	
57.739998	-0.01588853	
57.759998	-0.00676310	
57.779999	0.00044979	
57.799999	0.00250569	
57.820000	-0.00293666	
57.840000	-0.01241381	
57.860001	-0.02105647	
57.879997	-0.02521391	
57.899998	-0.02232049	
57.919998	-0.01510020	
57.939999	-0.00269140	
57.959999	0.00676705	
57.980000	0.01124302	
58.000000	0.00691679	
58.020000	-0.00502641	
58.039997	-0.01634216	
58.059998	-0.02443771	
58.079998	-0.02511907	
58.099998	-0.02071588	
58.119999	-0.01256642	
58.139999	-0.00031428	
58.160000	0.00763337	
58.180000	0.01159288	
58.199997	0.00746341	
58.219997	-0.00317164	
58.239998	-0.01516943	
58.259998	-0.02326481	
58.279999	-0.02510661	
58.299999	-0.02031127	
58.320000	-0.01135832	
58.340000	0.00125901	
58.359997	0.00980011	
58.379997	0.01408757	
58.399998	0.01162320	
58.419998	0.00253752	
58.439999	-0.01062979	
58.459999	-0.02114424	
58.480000	-0.02536197	
58.500000	-0.02224605	
58.520000	-0.01495837	
58.539997	-0.00345817	
58.559998	0.00478089	
58.579998	0.00840990	
58.599998	0.00409716	
58.619999	-0.00798939	
58.639999	-0.01921552	
58.660000	-0.02639286	
58.680000	-0.02587640	
58.699997	-0.02160326	
58.719997	-0.01489368	
58.739998	-0.00340259	
58.759998	0.00435960	
58.779999	0.00728065	
58.799999	0.00124671	
58.820000	-0.01078863	
58.840000	-0.02083850	
58.859997	-0.02526310	
58.879997	-0.02111240	
58.899998	-0.01196170	
58.919998	-0.00305255	
58.939999	0.00168703	
58.959999	-0.00113158	
58.980000	-0.01129954	
59.000000	-0.01989621	
59.020000	-0.02534749	
59.039997	-0.02358520	
59.059998	-0.01851091	
59.079998	-0.01282987	
59.099998	-0.00811538	
59.119999	-0.00822656	
59.139999	-0.01374623	
59.160000	-0.01948723	
59.180000	-0.02433984	
59.199997	-0.02510357	
59.219997	-0.02303134	
59.239998	-0.01639016	
59.259998	-0.00623114	
59.279999	0.00188984	
59.299999	0.00567096	
59.320000	0.00261517	
59.340000	-0.00821713	
59.359997	-0.01863724	
59.379997	-0.02567191	
59.399998	-0.02373512	
59.419998	-0.01773976	
59.439999	-0.00765418	
59.459999	0.00284712	
59.480000	0.00925854	
59.500000	0.00763202	
59.520000	-0.00085500	
59.539997	-0.01377790	
59.559998	-0.02268703	
59.579998	-0.02534682	
59.599998	-0.02081594	
59.619999	-0.01138560	
59.639999	0.00008360	
59.660000	0.00893748	
59.680000	0.01114178	
59.699997	0.00389554	
59.719997	-0.00897312	
59.739998	-0.02013676	
59.759998	-0.02541319	
59.779999	-0.02027656	
59.799999	-0.01081020	
59.820000	0.00161225	
59.840000	0.00925787	
59.859997	0.00901598	
59.879997	0.00096136	
59.899998	-0.01229438	
59.919998	-0.02206278	
59.939999	-0.02584204	
59.959999	-0.02213976	
59.980000	-0.01391821	
60.000000	-0.00424279	
60.020000	0.00420682	
60.039997	0.00784628	
60.059998	0.00415798	
60.079998	-0.00704929	
60.099998	-0.01865610	
60.119999	-0.02568842	
60.139999	-0.02396588	
60.160000	-0.01885791	
60.180000	-0.00902702	
60.199997	0.00087292	
60.219997	0.00824904	
60.239998	0.00948359	
60.259998	0.00276712	
60.279999	-0.00966999	
60.299999	-0.02055754	
60.320000	-0.02599095	
60.340000	-0.02222112	
60.359997	-0.01419277	
60.379997	-0.00150116	
60.399998	0.00757997	
60.419998	0.01089500	
60.439999	0.00519191	
60.459999	-0.00786558	
60.480000	-0.01952833	
60.500000	-0.02632178	
60.520000	-0.02268973	
60.539997	-0.01456302	
60.559998	-0.00350972	
60.579998	0.00548534	
60.599998	0.00986125	
60.619999	0.00696464	
60.639999	-0.00355823	
60.660000	-0.01606068	
60.680000	-0.02473956	
60.699997	-0.02565676	
60.719997	-0.02206682	
60.739998	-0.01312634	
60.759998	-0.00207354	
60.779999	0.00821148	
60.799999	0.01307252	
60.820000	0.00961497	
60.840000	-0.00227872	
60.859997	-0.01605816	
60.879997	-0.02486236	
60.899998	-0.02433075	
60.919998	-0.01816930	
60.939999	-0.00801668	
60.959999	0.00197777	
60.980000	0.00797448	
61.000000	0.00888762	
61.020000	0.00136632	
61.039997	-0.01022367	
61.059998	-0.02110280	
61.079998	-0.02592425	
61.099998	-0.02279367	
61.119999	-0.01540643	
61.139999	-0.00278404	
61.160000	0.00644548	
61.180000	0.01040146	
61.199997	0.00490117	
61.219997	-0.00766598	
61.239998	-0.01882692	
61.259998	-0.02541789	
61.279999	-0.02252989	
61.299999	-0.01545765	
61.320000	-0.00567292	
61.340000	0.00298458	
61.359997	0.00638130	
61.379997	0.00105552	
61.399998	-0.01019436	
61.419998	-0.02045192	
61.439999	-0.02444309	
61.459999	-0.01931575	
61.480000	-0.01024692	
61.500000	0.00024429	
61.520000	0.00611499	
61.539997	0.00352967	
61.559998	-0.00678635	
61.579998	-0.01825857	
61.599998	-0.02513576	
61.619999	-0.02326666	
61.639999	-0.01673077	
61.660000	-0.00653216	
61.680000	0.00062296	
61.699997	0.00097029	
61.719997	-0.00728865	
61.739998	-0.01746941	
61.759998	-0.02437049	
61.779999	-0.02278744	
61.799999	-0.01587757	
61.820000	-0.00572008	
61.840000	0.00091504	
61.859997	0.00019376	
61.879997	-0.00867648	
61.899998	-0.01881613	
61.919998	-0.02502239	
61.939999	-0.02446128	
61.959999	-0.01937622	
61.980000	-0.00955796	
62.000000	0.00141752	
62.020000	0.00829890	
62.039997	0.00686762	
62.059998	-0.00436610	
62.079998	-0.01599111	
62.099998	-0.02415572	
62.119999	-0.02356145	
62.139999	-0.01693122	
62.160000	-0.00667095	
62.180000	0.00304708	
62.199997	0.00700253	
62.219997	0.00148506	
62.239998	-0.01001446	
62.259998	-0.02077787	
62.279999	-0.02490111	
62.299999	-0.01968531	
62.320000	-0.01026341	
62.340000	-0.00000754	
62.359997	0.00414753	
62.379997	-0.00098117	
62.399998	-0.01158725	
62.419998	-0.02097562	
62.439999	-0.02490498	
62.459999	-0.01993732	
62.480000	-0.01087320	
62.500000	-0.00003415	
62.520000	0.00549898	
62.539997	0.00158243	
62.559998	-0.00886784	
62.579998	-0.01984298	
62.599998	-0.02537613	
62.619999	-0.02340327	
62.639999	-0.01756239	
62.660000	-0.00825284	
62.680000	-0.00185017	
62.699997	-0.00077212	
62.719997	-0.00715861	
62.739998	-0.01665479	
62.759998	-0.02377807	
62.779999	-0.02535911	
62.799999	-0.02122964	
62.820000	-0.01228546	
62.840000	-0.00352101	
62.859997	0.00247115	
62.879997	0.00096828	
62.899998	-0.00826161	
62.919998	-0.01732032	
62.939999	-0.02402551	
62.959999	-0.02222651	
62.980000	-0.01662296	
63.000000	-0.00700027	
63.020000	0.00181438	
63.039997	0.00682449	
63.059998	0.00450969	
63.079998	-0.00467739	
63.099998	-0.01614995	
63.119999	-0.02386650	
63.139999	-0.02300338	
63.160000	-0.01593435	
63.180000	-0.00324290	
63.199997	0.00671685	
63.219997	0.01127435	
63.239998	0.00636800	
63.259998	-0.00566734	
63.279999	-0.01696254	
63.299999	-0.02444781	
63.320000	-0.02379222	
63.340000	-0.01831281	
63.359997	-0.00930327	
63.379997	0.00153121	
63.399998	0.00828274	
63.419998	0.01006591	
63.439999	0.00413759	
63.459999	-0.00824644	
63.480000	-0.01928273	
63.500000	-0.02522217	
63.520000	-0.02207288	
63.539997	-0.01430732	
63.559998	-0.00383162	
63.579998	0.00494075	
63.599998	0.00896309	
63.619999	0.00564806	
63.639999	-0.00468244	
63.660000	-0.01675165	
63.680000	-0.02472997	
63.699997	-0.02451351	
63.719997	-0.02015865	
63.739998	-0.01090553	
63.759998	-0.00188421	
63.779999	0.00533609	
63.799999	0.00713257	
63.820000	0.00137624	
63.840000	-0.00978839	
63.859997	-0.02094328	
63.879997	-0.02627596	
63.899998	-0.02356447	
63.919998	-0.01651937	
63.939999	-0.00416161	
63.959999	0.00668636	
63.980000	0.01390566	
64.000000	0.01291451	
64.019997	0.00452603	
64.040001	-0.00898795	
64.059998	-0.01990464	
64.080002	-0.02493985	
64.099998	-0.02047482	
64.119995	-0.01235789	
64.139999	-0.00121750	
64.159996	0.00537804	
64.180000	0.00691478	
64.199997	0.00154571	
64.220001	-0.01005572	
64.239998	-0.02009515	
64.260002	-0.02539381	
64.279999	-0.02188878	
64.299995	-0.01405953	
64.320000	-0.00463562	
64.339996	0.00310300	
64.360001	0.00504789	
64.379997	-0.00027789	
64.400002	-0.01121750	
64.419998	-0.02078494	
64.439995	-0.02562273	
64.459999	-0.02265587	
64.479996	-0.01586595	
64.500000	-0.00467402	
64.519997	0.00503373	
64.540001	0.01049191	
64.559998	0.00981291	
64.580002	0.00153089	
64.599998	-0.01048358	
64.619995	-0.02106203	
64.639999	-0.02562980	
64.659996	-0.02320535	
64.680000	-0.01616782	
64.699997	-0.00371623	
64.720001	0.00762427	
64.739998	0.01475766	
64.760002	0.01363109	
64.779999	0.00424826	
64.799995	-0.00942709	
64.820000	-0.02056681	
64.839996	-0.02422681	
64.860001	-0.01939559	
64.879997	-0.01010643	
64.900002	0.00157030	
64.919998	0.00895366	
64.939995	0.00931683	
64.959999	0.00226025	
64.979996	-0.01078863	
65.000000	-0.02098235	
65.019997	-0.02609304	
65.040001	-0.02349070	
65.059998	-0.01712762	
65.080002	-0.00753222	
65.099998	0.00375219	
65.119995	0.01129322	
65.139999	0.01292866	
65.159996	0.00668333	
65.180000	-0.00701661	
65.199997	-0.01896437	
65.220001	-0.02589831	
65.239998	-0.02289793	
65.260002	-0.01555602	
65.279999	-0.00475588	
65.299995	0.00520268	
65.320000	0.01081836	
65.339996	0.00799149	
65.360001	-0.00096062	
65.379997	-0.01383853	
65.400002	-0.02229725	
65.419998	-0.02363910	
65.439995	-0.01801264	
65.459999	-0.00805862	
65.479996	0.00210613	
65.500000	0.00887853	
65.519997	0.01021296	
65.540001	0.00422215	
65.559998	-0.00665866	
65.580002	-0.01790820	
65.599998	-0.02469577	
65.619995	-0.02341406	
65.639999	-0.01683941	
65.659996	-0.00501581	
65.680000	0.00607523	
65.699997	0.01381856	
65.720001	0.01388258	
65.739998	0.00603750	
65.760002	-0.00850265	
65.779999	-0.02048241	
65.799995	-0.02662684	
65.820000	-0.02347840	
65.839996	-0.01678888	
65.860001	-0.00522670	
65.879997	0.00554934	
65.900002	0.01343316	
65.919998	0.01577710	
65.939995	0.01013683	
65.959999	-0.00327237	
65.979996	-0.01743436	
66.000000	-0.02573425	
66.019997	-0.02431390	
66.040001	-0.01813528	
66.059998	-0.00775020	
66.080002	0.00167507	
66.099998	0.00755824	
66.119995	0.00721428	
66.139999	-0.00022905	
66.159996	-0.01138696	
66.180000	-0.02092779	
66.199997	-0.02492149	
66.220001	-0.02051508	
66.239998	-0.01137955	
66.260002	0.00094402	
66.279999	0.00878605	
66.299995	0.01028119	
66.320000	0.00407493	
66.339996	-0.00892191	
66.360001	-0.02003148	
66.379997	-0.02618955	
66.400002	-0.02349980	
66.419998	-0.01704492	
66.439995	-0.00765789	
66.459999	0.00116047	
66.479996	0.00621369	
66.500000	0.00336206	
66.519997	-0.00680722	
66.540001	-0.01831517	
66.559998	-0.02550499	
66.580002	-0.02467504	
66.599998	-0.02015276	
