Time	Knöchel li X	Knöchel li Y	Knöchel li Weg	Knöchel li v(X)	Knöchel li v(Y)	Knöchel li v(Bahn)	Knöchel li a(X)	Knöchel li a(Y)	Knöchel li a(Bahn)
8.580000	-0.43536118	-0.47603950	5.39887333	-0.90312326	-0.49776715	1.03121471	9.30800247	2.54234934	-9.16164494	
8.599999	-0.45308939	-0.48573965	5.41908169	-0.65832132	-0.42163479	0.78176904	11.77069950	3.49029350	-10.29939365	
8.620000	-0.46399108	-0.49327081	5.43233156	-0.36879191	-0.33316275	0.49699587	12.66733551	3.79652381	-8.36529064	
8.639999	-0.46743023	-0.49860752	5.43868065	-0.07723505	-0.24771433	0.25947571	11.86752129	3.57574272	-5.08454895	
8.660000	-0.46461686	-0.50240195	5.44340420	0.16877024	-0.17707640	0.24462102	9.77663422	3.03912377	-1.72536469	
8.679999	-0.45747551	-0.50495416	5.45098782	0.33819503	-0.12556285	0.36075187	7.03449392	2.38067412	1.30898929	
8.700000	-0.44785360	-0.50682265	5.46078968	0.43216726	-0.08925146	0.44128716	4.30089140	1.75763762	2.64595985	
8.720000	-0.43786609	-0.50819981	5.47087145	0.47452992	-0.06197838	0.47856030	2.16743612	1.27154064	1.88611305	
8.740000	-0.42831668	-0.50928575	5.48048258	0.48615417	-0.04189460	0.48795599	0.89618605	0.93949717	0.77927208	
8.760000	-0.41901767	-0.50989217	5.48980141	0.48386261	-0.02724105	0.48462883	0.30514213	0.70038736	0.24884358	
8.780000	-0.40921193	-0.51010209	5.49960947	0.48317295	-0.01632744	0.48344874	0.07968343	0.51330137	0.05386147	
8.800000	-0.39936480	-0.51023525	5.50945759	0.48834589	-0.00742525	0.48840234	0.05049070	0.38827741	0.03933880	
8.820000	-0.38958454	-0.51036161	5.51923847	0.49210927	-0.00177994	0.49211249	0.08944990	0.31812343	0.08604026	
8.840000	-0.37982115	-0.51046765	5.52900267	0.49131072	0.00257740	0.49131748	0.07476965	0.26878798	0.07587271	
8.860000	-0.36987588	-0.51029152	5.53894949	0.49121436	0.00766391	0.49127415	0.02445081	0.22938561	0.02787149	
8.880000	-0.36004922	-0.51010126	5.54877806	0.49256366	0.01317982	0.49273998	0.02810656	0.20893393	0.03273523	
8.900000	-0.35025805	-0.50970691	5.55857706	0.49304670	0.01724014	0.49334803	0.07110868	0.19227076	0.07675362	
8.920000	-0.34041339	-0.50934970	5.56842804	0.49367404	0.01997798	0.49407810	0.08662538	0.17283243	0.09319977	
8.940000	-0.33049589	-0.50888395	5.57835627	0.49643856	0.02277046	0.49696049	0.07204548	0.16682291	0.07990260	
8.960000	-0.32058316	-0.50846547	5.58827782	0.49963400	0.02593447	0.50030661	0.03005960	0.19274156	0.04090665	
8.980000	-0.31055140	-0.50793314	5.59832382	0.50050271	0.02994213	0.50139755	-0.07079042	0.25983599	-0.05290034	
9.000000	-0.30045906	-0.50730872	5.60843563	0.49847832	0.03487814	0.49969703	-0.23922849	0.39011878	-0.20420717	
9.020000	-0.29035467	-0.50653368	5.61856985	0.49239305	0.04232201	0.49420851	-0.44213456	0.62585425	-0.36362171	
9.040000	-0.28055143	-0.50567359	5.62841082	0.48148438	0.05459237	0.48456943	-0.66735917	1.01107645	-0.48190933	
9.059999	-0.27096540	-0.50461209	5.63805532	0.46550548	0.07565490	0.47161320	-0.94229043	1.56960011	-0.51496232	
9.080000	-0.26184872	-0.50315368	5.64728785	0.44527841	0.11025191	0.45872468	-1.30129468	2.26398849	-0.40390474	
9.099999	-0.25303093	-0.50087273	5.65639591	0.41852459	0.16224204	0.44887117	-1.77525437	2.98401952	-0.11348943	
9.120000	-0.24483688	-0.49739236	5.66529846	0.38110581	0.23302488	0.44670150	-2.37927055	3.56031489	0.31128055	
9.139999	-0.23724037	-0.49219996	5.67449999	0.32877249	0.31722972	0.45686546	-3.09282327	3.79578066	0.73720932	
9.160000	-0.23092751	-0.48504418	5.68404245	0.25902051	0.40488487	0.48064893	-3.84655595	3.50121045	0.98033261	
9.179999	-0.22615349	-0.47569510	5.69454002	0.17249118	0.48179534	0.51174206	-4.56279993	2.57217598	0.88770801	
9.200000	-0.22353680	-0.46479210	5.70575285	0.07145613	0.53263921	0.53741091	-5.18818188	1.04242647	0.46810415	
9.220000	-0.22307651	-0.45286107	5.71769285	-0.04000824	0.54243916	0.54391259	-5.71078014	-0.92699671	0.01248866	
9.240000	-0.22497821	-0.44123617	5.72947216	-0.15984905	0.50291336	0.52770597	-6.14465809	-3.07775474	0.03191753	
9.260000	-0.22925416	-0.43081427	5.74073696	-0.28669873	0.41356269	0.50321990	-6.49883986	-5.08959293	0.87718529	
9.280000	-0.23611243	-0.42303941	5.75110435	-0.42095950	0.28199643	0.50668418	-6.74299908	-6.64027882	2.44632649	
9.300000	-0.24578817	-0.41848287	5.76179934	-0.56117404	0.12150440	0.57417732	-6.80389738	-7.50436783	4.31770802	
9.320000	-0.25840318	-0.41783252	5.77443123	-0.70326263	-0.04946649	0.70500016	-6.59167624	-7.59182882	5.92523384	
9.340000	-0.27402735	-0.42080334	5.79033518	-0.83897954	-0.21105798	0.86511976	-5.99904060	-6.93103743	6.64643288	
9.360000	-0.29248241	-0.42728928	5.80989695	-0.95915872	-0.34810266	1.02037287	-4.91975880	-5.64852238	6.10757685	
9.380000	-0.31331766	-0.43616712	5.83254480	-1.05415821	-0.45030934	1.14631057	-3.25931549	-3.96049213	4.36598825	
9.400000	-0.33585653	-0.44677496	5.85745525	-1.11163998	-0.51212388	1.22393394	-0.95683748	-2.08887434	1.67803991	
9.420000	-0.35931417	-0.45802584	5.88347149	-1.11760485	-0.53209072	1.23780501	1.93806291	-0.22524710	-1.66721165	
9.440000	-0.38268805	-0.46934915	5.90944386	-1.05572176	-0.51429224	1.17432749	5.16759825	1.43665671	-5.26544142	
9.460000	-0.40442562	-0.47980016	5.93356323	-0.91510409	-0.46289113	1.02551627	8.28859329	2.71570921	-8.58617687	
9.480000	-0.42266580	-0.48882231	5.95391273	-0.70042521	-0.38719285	0.80032104	10.74438667	3.50669599	-10.31212234	
9.500000	-0.43510985	-0.49588305	5.96822023	-0.43605608	-0.30029777	0.52945602	11.97348595	3.76578164	-8.94636726	
9.520000	-0.44071317	-0.50070572	5.97561312	-0.15755911	-0.21669260	0.26791894	11.67820454	3.51224065	-5.68097639	
9.540000	-0.43978053	-0.50373983	5.97878742	0.09363253	-0.14569108	0.17318471	10.04259777	2.90230465	-2.34148312	
9.559999	-0.43410119	-0.50555605	5.98475027	0.28184044	-0.09475893	0.29734373	7.60509634	2.16574192	0.82508129	
9.580000	-0.42537650	-0.50681019	5.99356461	0.39543530	-0.06439757	0.40064463	4.97689629	1.47392440	2.85845232	
9.599999	-0.41565070	-0.50766647	6.00332785	0.45037416	-0.04709709	0.45283002	2.72276282	0.92457396	2.53339434	
9.620000	-0.40615523	-0.50852203	6.01286173	0.47040936	-0.03562047	0.47175607	1.21671772	0.58338767	1.16782081	
9.639999	-0.39716011	-0.50923783	6.02188540	0.47244337	-0.02746804	0.47324121	0.44175345	0.41838542	0.41266528	
9.660000	-0.38783538	-0.50969195	6.03122139	0.47058579	-0.02160345	0.47108141	0.10743199	0.33172679	0.09079609	
9.679999	-0.37817943	-0.50991732	6.04088020	0.47304487	-0.01530945	0.47329253	-0.00837023	0.27991128	-0.01836158	
9.700000	-0.36852258	-0.51012522	6.05053949	0.47598785	-0.00968029	0.47608629	-0.00381991	0.27026981	-0.00997024	
9.719999	-0.35907766	-0.51038492	6.05998802	0.47411984	-0.00530407	0.47414950	0.02444063	0.27948636	0.02178251	
9.740000	-0.34962088	-0.51045763	6.06944513	0.47118619	-0.00049621	0.47118646	0.04243191	0.28153095	0.04341923	
9.760000	-0.34030002	-0.51044035	6.07876587	0.47218955	0.00610376	0.47222900	0.09819886	0.29150808	0.10249834	
9.780000	-0.33091953	-0.51021713	6.08814907	0.47634152	0.01280357	0.47651356	0.18560220	0.30477738	0.19315399	
9.800000	-0.32143795	-0.50987768	6.09763670	0.48222002	0.01870567	0.48258269	0.23130964	0.29623461	0.24174269	
9.820000	-0.31162515	-0.50940615	6.10746098	0.48830029	0.02464427	0.48892179	0.21247619	0.27363178	0.22523059	
9.840000	-0.30174863	-0.50889528	6.11735058	0.49293977	0.02992102	0.49384701	0.15433946	0.26300174	0.16965660	
9.860000	-0.29172164	-0.50826502	6.12739754	0.49477100	0.03454386	0.49597543	0.07362884	0.26011613	0.09180540	
9.880000	-0.28188336	-0.50748301	6.13726664	0.49493518	0.03937481	0.49649894	-0.01576108	0.26427427	0.00598902	
9.900000	-0.27196926	-0.50664604	6.14721584	0.49372172	0.04500943	0.49576908	-0.10894992	0.30438441	-0.07933835	
9.920000	-0.26219767	-0.50572318	6.15703106	0.49117851	0.05072701	0.49379101	-0.22955702	0.41088593	-0.18035764	
9.940000	-0.25223669	-0.50468081	6.16704655	0.48665154	0.05791583	0.49008566	-0.41010725	0.61671388	-0.31296140	
9.960000	-0.24253751	-0.50346565	6.17682171	0.47831151	0.06965371	0.48335654	-0.66273946	0.95958471	-0.45450214	
9.980000	-0.23290387	-0.50207937	6.18655443	0.46356288	0.08976294	0.47217363	-1.00535429	1.46187067	-0.55691934	
10.000000	-0.22374895	-0.50031060	6.19587851	0.44065714	0.12243721	0.45735061	-1.45484746	2.09842277	-0.54023802	
10.020000	-0.21496578	-0.49784762	6.20500040	0.40870804	0.17027178	0.44275811	-2.01191401	2.77015710	-0.32702735	
10.040000	-0.20702486	-0.49419248	6.21374226	0.36456695	0.23483351	0.43365404	-2.66130042	3.30228329	0.06639185	
10.059999	-0.19992802	-0.48896930	6.22255421	0.30591762	0.31321770	0.43782520	-3.38998556	3.50582910	0.51144600	
10.080000	-0.19417560	-0.48198795	6.23160028	0.23050150	0.39548162	0.45775172	-4.17814445	3.20672989	0.83234155	
10.099999	-0.19004534	-0.47301009	6.24148273	0.13885231	0.46630841	0.48654240	-4.99188232	2.27551293	0.89980972	
10.120000	-0.18803301	-0.46240193	6.25228024	0.03059990	0.51109433	0.51200956	-5.79083586	0.71292216	0.77765703	
10.139999	-0.18840043	-0.45092347	6.26376438	-0.09377813	0.51497424	0.52344322	-6.54841518	-1.30793571	0.83485210	
10.160000	-0.19133195	-0.43984255	6.27522659	-0.23367445	0.46801311	0.52310610	-7.24175453	-3.50475621	1.50233507	
10.179999	-0.19718726	-0.43023279	6.28647947	-0.38668877	0.36859560	0.53421992	-7.80043173	-5.54627132	2.88313985	
10.200000	-0.20629892	-0.42342025	6.29785633	-0.55127287	0.22602545	0.59580976	-8.11072254	-7.08812714	4.70323467	
10.219999	-0.21895216	-0.42008206	6.31094265	-0.72291589	0.05563955	0.72505391	-8.04418087	-7.86491632	6.45424366	
10.240000	-0.23518912	-0.42092735	6.32720137	-0.89196712	-0.12259416	0.90035254	-7.45398808	-7.76539469	7.46518469	
10.260000	-0.25500730	-0.42553630	6.34754848	-1.04496050	-0.28733736	1.08374596	-6.15352392	-6.82675695	7.12051058	
10.280000	-0.27798826	-0.43366623	6.37192488	-1.16662419	-0.42062584	1.24013627	-3.97508788	-5.19710064	5.19196892	
10.300000	-0.30334392	-0.44407314	6.39933300	-1.23861694	-0.51050562	1.33969700	-0.89528823	-3.15290546	1.90398622	
10.320000	-0.32983801	-0.45587918	6.42833853	-1.23780000	-0.55079907	1.35481679	2.84942365	-1.02670872	-2.21219659	
10.340000	-0.35595286	-0.46784100	6.45706272	-1.14339423	-0.54204816	1.26537216	6.78527594	0.89491802	-6.46475124	
10.360000	-0.37955868	-0.47910953	6.48322010	-0.95168930	-0.49553221	1.07297003	10.28335476	2.39177060	-9.95463467	
10.380000	-0.39796662	-0.48866934	6.50396252	-0.68448591	-0.42423937	0.80529499	12.63035297	3.30852771	-10.93102074	
10.400000	-0.40892923	-0.49623463	6.51728201	-0.37863165	-0.34166065	0.50999403	13.26988983	3.63272333	-8.83719826	
10.420000	-0.41215804	-0.50200129	6.52389097	-0.07853530	-0.25988758	0.27149466	12.18269253	3.50093579	-5.43134880	
10.440000	-0.40928411	-0.50618410	6.52896595	0.16918759	-0.19026342	0.25460678	9.88115501	3.08682251	-1.95586371	
10.460000	-0.40214857	-0.50911665	6.53668070	0.33481863	-0.13573834	0.36128718	7.02423525	2.53218198	1.13270867	
10.480000	-0.39273733	-0.51100498	6.54627943	0.42600590	-0.09337312	0.43611875	4.24574041	1.96192586	2.47501111	
10.500000	-0.38287833	-0.51242507	6.55624008	0.46854746	-0.05994834	0.47236693	2.11881566	1.48494923	1.76765645	
10.520000	-0.37363076	-0.51336074	6.56553507	0.48126286	-0.03581890	0.48259395	0.86332154	1.11670041	0.72422600	
10.540000	-0.36425141	-0.51381081	6.57492542	0.47845027	-0.01928234	0.47883865	0.23844257	0.80625194	0.18057147	
10.559999	-0.35448778	-0.51378155	6.58468914	0.47617397	-0.00641395	0.47621715	-0.04357371	0.55146754	-0.06412600	
10.580000	-0.34466568	-0.51374876	6.59451151	0.47795665	0.00275696	0.47796461	-0.08497372	0.39621100	-0.09001192	
10.599999	-0.33530042	-0.51367599	6.60387707	0.47644183	0.00721067	0.47649640	-0.00493650	0.32119322	-0.00219941	
10.620000	-0.32588714	-0.51351970	6.61329174	0.47269037	0.01037766	0.47280428	0.04766743	0.27925968	0.05513663	
10.639999	-0.31648135	-0.51323938	6.62270164	0.47404078	0.01631527	0.47432145	0.08563930	0.27698073	0.09668602	
10.660000	-0.30701801	-0.51295155	6.63216925	0.47937548	0.02353290	0.47995275	0.16306011	0.31059095	0.17836820	
10.679999	-0.29746154	-0.51243436	6.64173985	0.48399663	0.02993965	0.48492175	0.20548333	0.32184520	0.22434422	
10.700000	-0.28758046	-0.51168865	6.65164900	0.48834291	0.03640799	0.48969820	0.15751441	0.28925440	0.17749438	
10.719999	-0.27773649	-0.51081586	6.66153145	0.49230871	0.04271391	0.49415821	0.07398597	0.25338966	0.09426048	
10.740000	-0.26784289	-0.50995696	6.67146206	0.49296361	0.04715843	0.49521413	-0.01808243	0.23446491	0.00350947	
10.760000	-0.25801075	-0.50896317	6.68134451	0.49068427	0.05037708	0.49326351	-0.14504685	0.24108928	-0.11896213	
10.780000	-0.24810439	-0.50793213	6.69130421	0.48698047	0.05430925	0.48999947	-0.30068520	0.33190089	-0.25678802	
10.800000	-0.23843774	-0.50679386	6.70103741	0.48068544	0.05999354	0.48441482	-0.47893903	0.57448167	-0.38101226	
10.820000	-0.22880070	-0.50561333	6.71074629	0.46998459	0.07019785	0.47519812	-0.72837776	1.00417781	-0.49139020	
10.840000	-0.21947256	-0.50422990	6.72017622	0.45416546	0.09096758	0.46318612	-1.09775066	1.63562632	-0.54015100	
10.860000	-0.21038753	-0.50252664	6.72941971	0.43130690	0.12756184	0.44977513	-1.60859990	2.43576765	-0.40965137	
10.880000	-0.20190732	-0.49997965	6.73827410	0.39680248	0.18440478	0.43755838	-2.27660894	3.26750135	-0.02110624	
10.900000	-0.19404812	-0.49603155	6.74706936	0.34665066	0.26213256	0.43460345	-3.09867454	3.92556500	0.58847421	
10.920000	-0.18731573	-0.49020860	6.75597048	0.27717328	0.35590193	0.45109999	-4.02544117	4.18306541	1.26801360	
10.940000	-0.18211581	-0.48208800	6.76561308	0.18674071	0.45285171	0.48984361	-4.98609686	3.82616973	1.80034626	
10.960000	-0.17904815	-0.47174665	6.77639961	0.07562125	0.53753710	0.54283029	-5.91582203	2.72756982	2.01074648	
10.980000	-0.17850000	-0.45949069	6.78866768	-0.05374828	0.59103686	0.59347576	-6.76069117	0.91489065	1.94079280	
11.000000	-0.18078640	-0.44637412	6.80198193	-0.19904839	0.59682107	0.62913883	-7.48969412	-1.42829823	1.92813361	
11.020000	-0.18606053	-0.43338624	6.81599998	-0.35757059	0.54376477	0.65079707	-8.07832050	-3.98731947	2.41099763	
11.040000	-0.19464999	-0.42226303	6.83005381	-0.52682072	0.43099281	0.68065768	-8.48207283	-6.35621881	3.57480693	
11.059999	-0.20676467	-0.41411564	6.84465313	-0.70398337	0.26700747	0.75291806	-8.63390255	-8.13296795	5.21819687	
11.080000	-0.22265220	-0.41030684	6.86099100	-0.88352889	0.07041429	0.88633037	-8.45159245	-9.01612186	6.85997105	
11.099999	-0.24224864	-0.41101396	6.88059998	-1.05719304	-0.13460052	1.06572723	-7.83058786	-8.88262939	7.87117290	
11.120000	-0.26546019	-0.41640130	6.90442848	-1.21495247	-0.32255077	1.25703955	-6.64866352	-7.78561115	7.69134855	
11.139999	-0.29174963	-0.42543960	6.93222809	-1.34503913	-0.47297916	1.42577684	-4.76651096	-5.92495966	6.06771708	
11.160000	-0.32056314	-0.43731603	6.96339321	-1.43312311	-0.57423294	1.54388642	-2.06054711	-3.60847616	3.08705354	
11.179999	-0.35090750	-0.45041013	6.99644232	-1.46094501	-0.62059838	1.58729410	1.43585789	-1.19989252	-0.90525264	
11.200000	-0.38158125	-0.46390256	7.02995253	-1.40647030	-0.61366373	1.53451681	5.41268539	0.98639172	-5.35836887	
11.219999	-0.41072962	-0.47656950	7.06173420	-1.25284863	-0.56188655	1.37307906	9.33185196	2.72326732	-9.59840393	
11.240000	-0.43595985	-0.48765194	7.08929110	-1.00517476	-0.48058659	1.11415434	12.51708603	3.85719371	-12.75600243	
11.259999	-0.45445374	-0.49637479	7.10973883	-0.69310266	-0.38390094	0.79232013	14.25916100	4.32382488	-12.85886383	
11.280000	-0.46457702	-0.50274372	7.12169886	-0.35908306	-0.28585806	0.45897219	14.15126801	4.20325232	-9.75287914	
11.300000	-0.46687275	-0.50717157	7.12668657	-0.05138415	-0.19847071	0.20501453	12.39810944	3.68852067	-5.71741104	
11.320000	-0.46335688	-0.51002485	7.13121462	0.18526246	-0.13132164	0.22708489	9.63038445	2.96619105	-1.81270134	
11.340000	-0.45599768	-0.51170576	7.13876343	0.33434418	-0.08361486	0.34464109	6.54035091	2.18690991	1.54959691	
11.360000	-0.44691890	-0.51264143	7.14789009	0.41369221	-0.05024222	0.41673195	3.78911209	1.50013804	2.74105787	
11.380000	-0.43781102	-0.51336652	7.15702677	0.44926485	-0.02823620	0.45015129	1.87046826	1.00606930	1.78275967	
11.400000	-0.42904329	-0.51375592	7.16580296	0.45863074	-0.01590872	0.45890656	0.82262963	0.68549919	0.78051394	
11.420000	-0.41993687	-0.51387191	7.17491007	0.45858470	-0.00798652	0.45865422	0.33473796	0.49031359	0.32195511	
11.440000	-0.41044825	-0.51381481	7.18439865	0.46242070	-0.00012343	0.46242073	0.15513034	0.41723281	0.15546475	
11.460000	-0.40108004	-0.51386541	7.19376707	0.46890607	0.00769769	0.46896926	0.16026218	0.43988606	0.17002778	
11.480000	-0.39187026	-0.51376021	7.20297766	0.47181851	0.01584862	0.47208461	0.19576603	0.47103652	0.21486273	
11.500000	-0.38243672	-0.51338851	7.21241856	0.47323969	0.02639640	0.47397530	0.16308582	0.45989469	0.18854891	
11.520000	-0.37284860	-0.51268387	7.22203255	0.47735429	0.03812361	0.47887424	0.11462229	0.41625881	0.14252321	
11.540000	-0.36321315	-0.51176804	7.23171139	0.48120227	0.04683508	0.48347610	0.09882818	0.33800104	0.12512277	
11.559999	-0.35360593	-0.51060611	7.24138880	0.48223567	0.05162903	0.48499155	0.07052295	0.23332886	0.09151532	
11.580000	-0.34388214	-0.50948155	7.25117731	0.48212415	0.05409368	0.48514926	0.00767236	0.17917271	0.02676322	
11.599999	-0.33426055	-0.50841886	7.26085758	0.48235786	0.05516184	0.48550174	-0.05801641	0.24086079	-0.02725794	
11.620000	-0.32461578	-0.50740546	7.27055550	0.48139897	0.05766424	0.48484030	-0.13973881	0.42403573	-0.07394648	
11.639999	-0.31502196	-0.50626469	7.28021669	0.47840914	0.06673780	0.48304164	-0.29940271	0.74509400	-0.15274604	
11.660000	-0.30536398	-0.50502020	7.28995466	0.47267100	0.08395982	0.48006991	-0.58326036	1.22615814	-0.26048535	
11.679999	-0.29591268	-0.50332952	7.29955578	0.46119374	0.11115467	0.47439966	-1.01573277	1.82243443	-0.34841645	
11.700000	-0.28665054	-0.50095147	7.30911827	0.43937322	0.15215842	0.46497422	-1.61536241	2.47193503	-0.33221072	
11.719999	-0.27789080	-0.49774075	7.31844807	0.40284005	0.20962311	0.45411667	-2.36319995	3.11277437	-0.10379846	
11.740000	-0.26985201	-0.49324501	7.32765865	0.34844425	0.28097481	0.44761616	-3.19013000	3.59598231	0.35416472	
11.759999	-0.26314330	-0.48708314	7.33676767	0.27486944	0.36341235	0.45565531	-4.00567865	3.70604730	0.88941795	
11.780000	-0.25815052	-0.47888649	7.34636545	0.18382500	0.44869936	0.48489457	-4.74146891	3.27250767	1.27631521	
11.800000	-0.25534782	-0.46885774	7.35677862	0.07898842	0.52157086	0.52751809	-5.37269545	2.19726777	1.34014773	
11.820000	-0.25479150	-0.45709166	7.36855793	-0.03547642	0.56368959	0.56480485	-5.92018223	0.46451247	1.09048021	
11.840000	-0.25664446	-0.44458300	7.38120317	-0.15828082	0.56052542	0.58244449	-6.42877388	-1.76445770	0.90144867	
11.860000	-0.26088741	-0.43243873	7.39406729	-0.29027128	0.50230962	0.58014858	-6.92573738	-4.15390921	1.32495511	
11.880000	-0.26779097	-0.42227468	7.40635395	-0.43368173	0.38704485	0.58127749	-7.38318062	-6.31150818	2.57377434	
11.900000	-0.27767548	-0.41515550	7.41853523	-0.58859688	0.22530521	0.63024497	-7.72208834	-7.88827419	4.41563272	
11.920000	-0.29088804	-0.41216987	7.43208075	-0.75144875	0.03670080	0.75234443	-7.82754755	-8.61921883	6.36738873	
11.940000	-0.30764878	-0.41359693	7.44890213	-0.91479057	-0.15590844	0.92798126	-7.55662632	-8.40080070	7.74972248	
11.960000	-0.32784754	-0.41924059	7.46987438	-1.07024026	-0.33157018	1.12042534	-6.74601889	-7.31408548	7.90085793	
11.980000	-0.35112876	-0.42827392	7.49484682	-1.20654821	-0.47222954	1.29566944	-5.18644667	-5.55426407	6.51790667	
12.000000	-0.37701711	-0.43979061	7.52318144	-1.30887735	-0.56727380	1.42652011	-2.67854524	-3.36844254	3.67254448	
12.020000	-0.40493530	-0.45271909	7.55394793	-1.35555708	-0.61142761	1.48707056	0.77614552	-1.05217135	-0.30667272	
12.040000	-0.43374380	-0.46600395	7.58567190	-1.31741571	-0.60468131	1.44955981	4.86972618	1.08780026	-4.87611771	
12.059999	-0.46164310	-0.47862163	7.61629200	-1.17335272	-0.55218184	1.29678893	9.03371429	2.79855967	-9.33572865	
12.080000	-0.48566356	-0.48951197	7.64266586	-0.92834646	-0.46766058	1.03948712	12.45243835	3.89889407	-12.34784508	
12.099999	-0.50256556	-0.49800575	7.66158199	-0.61200261	-0.36819115	0.71422118	14.26430798	4.29749966	-11.74931526	
12.120000	-0.51082349	-0.50389212	7.67172337	-0.27058387	-0.27061641	0.38268638	14.06297398	4.06370974	-8.31023502	
12.139999	-0.51123995	-0.50786406	7.67571688	0.03685515	-0.18826839	0.19184184	12.12810040	3.42961001	-4.42471600	
12.160000	-0.50576937	-0.51044416	7.68176556	0.26154545	-0.12936860	0.29179147	9.12408543	2.65627050	-0.62622440	
12.179999	-0.49672747	-0.51228988	7.69099379	0.39368889	-0.09088960	0.40404439	5.83045340	1.94106436	2.25629187	
12.200000	-0.48669797	-0.51360875	7.70110941	0.45668539	-0.06396942	0.46114382	3.04498219	1.41641700	2.51908469	
12.219999	-0.47730106	-0.51481342	7.71058321	0.47585374	-0.04201405	0.47770488	1.25368488	1.12605226	1.14981782	
12.240000	-0.46830299	-0.51551408	7.71960831	0.47179204	-0.02279628	0.47234246	0.35872272	0.98973411	0.30444476	
12.259999	-0.45884737	-0.51577353	7.72906733	0.46593156	-0.00434716	0.46595183	0.00100061	0.89532745	-0.01227060	
12.280000	-0.44925880	-0.51545912	7.73866081	0.46853229	0.01426214	0.46874931	-0.04052978	0.79761213	-0.02692440	
12.300000	-0.43992555	-0.51503098	7.74800396	0.47193414	0.03050738	0.47291917	0.07185908	0.69635189	0.10321111	
12.320000	-0.43068594	-0.51426995	7.75727463	0.47164541	0.04268287	0.47357282	0.14666176	0.57339048	0.18692072	
12.340000	-0.42117682	-0.51328081	7.76683521	0.47302824	0.05187465	0.47586417	0.14352669	0.42821556	0.18249221	
12.360000	-0.41166908	-0.51202905	7.77642488	0.47851384	0.05961604	0.48221320	0.14492106	0.29373536	0.17579365	
12.380000	-0.40206319	-0.51076460	7.78611374	0.48323974	0.06438144	0.48750961	0.14060706	0.18948093	0.16212420	
12.400000	-0.39240909	-0.50941026	7.79586220	0.48573419	0.06634516	0.49024421	0.05992214	0.12182967	0.07495219	
12.420000	-0.38251343	-0.50806028	7.80584955	0.48638305	0.06656048	0.49091625	-0.08896810	0.13499211	-0.06939431	
12.440000	-0.37276712	-0.50670230	7.81569004	0.48417827	0.06728020	0.48883048	-0.26979211	0.29883116	-0.21742350	
12.460000	-0.36299872	-0.50539047	7.82554626	0.47719955	0.07138324	0.48250905	-0.50735319	0.65875399	-0.35966682	
12.480000	-0.35355583	-0.50406939	7.83508110	0.46544701	0.08451737	0.47305825	-0.84123123	1.21387398	-0.47476795	
12.500000	-0.34423316	-0.50252450	7.84453106	0.44759533	0.11227052	0.46146098	-1.28990126	1.91780722	-0.48934859	
12.520000	-0.33541447	-0.50036800	7.85360956	0.41992572	0.15862504	0.44888696	-1.86253178	2.65139556	-0.33948284	
12.540000	-0.32699072	-0.49701348	7.86267662	0.37862158	0.22256899	0.43919387	-2.55781460	3.22254157	-0.04337105	
12.559999	-0.31958452	-0.49202985	7.87160349	0.32071942	0.30028236	0.43935230	-3.33215570	3.42235136	0.29360083	
12.580000	-0.31343466	-0.48513806	7.88084030	0.24552870	0.38039806	0.45275494	-4.12438059	3.09142518	0.52663505	
12.599999	-0.30917212	-0.47651890	7.89045572	0.15340118	0.44876418	0.47425860	-4.89393473	2.13741016	0.53528094	
12.620000	-0.30690077	-0.46625429	7.90096855	0.04699824	0.48929495	0.49154693	-5.63297939	0.57581514	0.38825855	
12.639999	-0.30695382	-0.45544720	7.91177559	-0.07272422	0.49001095	0.49537817	-6.34080172	-1.42461801	0.47264528	
12.660000	-0.30942369	-0.44475296	7.92275143	-0.20574024	0.44086125	0.48650560	-6.99749231	-3.57730818	1.22370422	
12.679999	-0.31464523	-0.43586716	7.93305779	-0.35345802	0.34097978	0.49112093	-7.53232765	-5.54423141	2.68824506	
12.700000	-0.32295403	-0.42940333	7.94358492	-0.51380002	0.19846687	0.55079901	-7.80762386	-7.00270033	4.53423691	
12.719999	-0.33474019	-0.42684001	7.95564651	-0.68089169	0.03024959	0.68156332	-7.63646078	-7.69072771	6.21329737	
12.740000	-0.35020480	-0.42804119	7.97115755	-0.84238046	-0.14319837	0.85446513	-6.79939175	-7.49118328	6.97969580	
12.759999	-0.36912537	-0.43330166	7.99079561	-0.98256528	-0.30154315	1.02779508	-5.07496309	-6.44500875	6.17338943	
12.780000	-0.39091465	-0.44144240	8.01405621	-1.08178473	-0.42602739	1.16265106	-2.36013556	-4.74057150	3.67625070	
12.799999	-0.41442940	-0.45197535	8.03982258	-1.11645198	-0.50532824	1.22548831	1.16766322	-2.66082025	-0.04684998	
12.820000	-0.43839377	-0.46348441	8.06640720	-1.06164432	-0.53353786	1.18817139	5.07394171	-0.53546071	-4.25373125	
12.840000	-0.46075851	-0.47512996	8.09162235	-0.90792376	-0.51525676	1.04394209	8.75756454	1.33733535	-8.00312805	
12.860000	-0.47896078	-0.48562711	8.11263466	-0.67181689	-0.45998242	0.81420004	11.47771645	2.72401977	-9.61651897	
12.880000	-0.49024045	-0.49430501	8.12686634	-0.38579562	-0.38273767	0.54343939	12.56844616	3.49797249	-8.26182270	
12.900000	-0.49403176	-0.50095743	8.13452339	-0.09248216	-0.29676321	0.31083974	11.89128113	3.69003415	-5.34855032	
