Time	Left_paced_y_velocity X
44.779999	0.61556959	
44.799999	0.26737130	
44.820000	-0.20948920	
44.840000	-0.58459693	
44.860001	-0.72995496	
44.879997	-0.62281156	
44.899998	-0.27733013	
44.919998	0.19932015	
44.939999	0.59541428	
44.959999	0.75225234	
44.980000	0.64390957	
45.000000	0.29293212	
45.020000	-0.18874437	
45.039997	-0.58935106	
45.059998	-0.75780451	
45.079998	-0.66136843	
45.099998	-0.32501170	
45.119999	0.15713082	
45.139999	0.58588272	
45.160000	0.81477457	
45.180000	0.78977424	
45.200001	0.51648593	
45.219997	0.03118563	
45.239998	-0.47206908	
45.259998	-0.79305637	
45.279999	-0.83631271	
45.299999	-0.59322518	
45.320000	-0.15267245	
45.340000	0.32121614	
45.360001	0.64054590	
45.379997	0.71917391	
45.399998	0.53512728	
45.419998	0.13699812	
45.439999	-0.31783184	
45.459999	-0.63814938	
45.480000	-0.71774441	
45.500000	-0.53474468	
45.520000	-0.13805740	
45.539997	0.30556676	
45.559998	0.60311019	
45.579998	0.65405452	
45.599998	0.44024113	
45.619999	0.04266480	
45.639999	-0.37057522	
45.660000	-0.62013394	
45.680000	-0.63306326	
45.700001	-0.40886813	
45.719997	-0.01052525	
45.739998	0.38415477	
45.759998	0.59566969	
45.779999	0.54708457	
45.799999	0.26187959	
45.820000	-0.13216281	
45.840000	-0.46807325	
45.860001	-0.61102676	
45.879997	-0.52120233	
45.899998	-0.20902334	
45.919998	0.21015969	
45.939999	0.53939480	
45.959999	0.63946182	
45.980000	0.46758321	
46.000000	0.10916456	
46.020000	-0.28483671	
46.039997	-0.54456192	
46.059998	-0.59138209	
46.079998	-0.40530911	
46.099998	-0.03916980	
46.119999	0.34255141	
46.139999	0.57005346	
46.160000	0.56856638	
46.180000	0.32523102	
46.200001	-0.06204084	
46.219997	-0.42662603	
46.239998	-0.60715121	
46.259998	-0.55071259	
46.279999	-0.26807919	
46.299999	0.12989642	
46.320000	0.44332999	
46.340000	0.53543866	
46.360001	0.36728418	
46.379997	0.04670388	
46.399998	-0.28159800	
46.419998	-0.47813845	
46.439999	-0.48887601	
46.459999	-0.29565394	
46.480000	0.05847393	
46.500000	0.42241597	
46.520000	0.63956016	
46.539997	0.64615005	
46.559998	0.41942322	
46.579998	0.01008870	
46.599998	-0.40129593	
46.619999	-0.63936239	
46.639999	-0.64006132	
46.660000	-0.40055513	
46.680000	0.00891666	
46.700001	0.40194649	
46.719997	0.61566645	
46.739998	0.60054648	
46.759998	0.36374763	
46.779999	-0.02626813	
46.799999	-0.40375611	
46.820000	-0.60731709	
46.840000	-0.57429558	
46.860001	-0.30063447	
46.879997	0.13768990	
46.899998	0.55714607	
46.919998	0.79120809	
46.939999	0.78154635	
46.959999	0.53658426	
46.980000	0.07825969	
47.000000	-0.42124569	
47.020000	-0.75954241	
47.039997	-0.83567411	
47.059998	-0.63010269	
47.079998	-0.18674016	
47.099998	0.33479717	
47.119999	0.71380925	
47.139999	0.81469285	
47.160000	0.60709405	
47.180000	0.14994505	
47.200001	-0.36992726	
47.219997	-0.72851759	
47.239998	-0.80592167	
47.259998	-0.59767401	
47.279999	-0.16403849	
47.299999	0.31584308	
47.320000	0.62049919	
47.340000	0.63761830	
47.360001	0.37441635	
47.379997	-0.16682999	
47.399998	-0.66640830	
47.419998	-0.85131675	
47.439999	-0.67615545	
47.459999	-0.27632275	
47.480000	0.26326454	
47.500000	0.74023068	
47.520000	0.87022328	
47.539997	0.63087183	
47.559998	0.19021150	
47.579998	-0.21455644	
47.599998	-0.54326469	
47.619999	-0.65166640	
47.639999	-0.51948529	
47.660000	-0.17578104	
47.680000	0.26456866	
47.700001	0.60364026	
47.719997	0.71755493	
47.739998	0.58988923	
47.759998	0.22294822	
47.779999	-0.25398546	
47.799999	-0.62224644	
47.820000	-0.72798616	
47.840000	-0.57040936	
47.860001	-0.19073857	
47.879997	0.28945076	
47.899998	0.66572237	
47.919998	0.80005270	
47.939999	0.69046766	
47.959999	0.37212855	
47.980000	-0.10497764	
48.000000	-0.54557425	
48.020000	-0.78742552	
48.039997	-0.76737285	
48.059998	-0.49503541	
48.079998	-0.04473650	
48.099998	0.40669960	
48.119999	0.68662566	
48.139999	0.72761071	
48.160000	0.52593231	
48.180000	0.11450933	
48.200001	-0.34522331	
48.219997	-0.66117024	
48.239998	-0.74406701	
48.259998	-0.57811254	
48.279999	-0.19959253	
48.299999	0.25672430	
48.320000	0.60311282	
48.340000	0.73502743	
48.360001	0.63370734	
48.379997	0.28525174	
48.399998	-0.19405873	
48.419998	-0.58793092	
48.439999	-0.75859427	
48.459999	-0.68673986	
48.480000	-0.38835949	
48.500000	0.04221497	
48.520000	0.41845545	
48.539997	0.61108083	
48.559998	0.59042299	
48.579998	0.36352107	
48.599998	-0.01934524	
48.619999	-0.39164621	
48.639999	-0.60480052	
48.660000	-0.59930634	
48.680000	-0.36484385	
48.700001	0.03365016	
48.719997	0.42024320	
48.739998	0.62946975	
48.759998	0.59404039	
48.779999	0.31345847	
48.799999	-0.10010435	
48.820000	-0.46389943	
48.840000	-0.63800162	
48.860001	-0.58247542	
48.879997	-0.29984552	
48.899998	0.12010381	
48.919998	0.49705046	
48.939999	0.69858986	
48.959999	0.68393821	
48.980000	0.45199883	
49.000000	0.03183601	
49.020000	-0.40057689	
49.039997	-0.67313802	
49.059998	-0.70220250	
49.079998	-0.48342654	
49.099998	-0.09503808	
49.119999	0.29914927	
49.139999	0.54011786	
49.160000	0.56389964	
49.180000	0.37636054	
49.200001	0.03822680	
49.219997	-0.31331447	
49.239998	-0.53756636	
49.259998	-0.57206595	
49.279999	-0.40763786	
49.299999	-0.08805478	
49.320000	0.26583984	
49.340000	0.50800908	
49.360001	0.55924571	
49.379997	0.39403394	
49.399998	0.06992988	
49.419998	-0.27898324	
49.439999	-0.50910354	
49.459999	-0.54384005	
49.480000	-0.36300889	
49.500000	-0.01970001	
49.520000	0.34329581	
49.539997	0.57912391	
49.559998	0.62149566	
49.579998	0.45848635	
49.599998	0.10749259	
49.619999	-0.28538722	
49.639999	-0.55997312	
49.660000	-0.63016748	
49.680000	-0.48151007	
49.700001	-0.14086093	
49.719997	0.26049784	
49.739998	0.54580778	
49.759998	0.61695546	
49.779999	0.46181497	
49.799999	0.12209411	
49.820000	-0.27193621	
49.840000	-0.54505759	
49.860001	-0.61714065	
49.879997	-0.48426008	
49.899998	-0.17779915	
49.919998	0.19896059	
49.939999	0.49338064	
49.959999	0.62675130	
49.980000	0.58018702	
50.000000	0.32952681	
50.020000	-0.07007504	
50.039997	-0.44029546	
50.059998	-0.63444024	
50.079998	-0.59446454	
50.099998	-0.31735027	
50.119999	0.11531626	
50.139999	0.52284145	
50.160000	0.74323869	
50.180000	0.71904910	
50.200001	0.44583592	
50.219997	-0.01144440	
50.239998	-0.46565840	
50.259998	-0.73798805	
50.279999	-0.76607621	
50.299999	-0.55610317	
50.320000	-0.17156805	
50.340000	0.23470400	
50.360001	0.51049054	
50.379997	0.59782600	
50.399998	0.50167805	
50.419998	0.21022190	
50.439999	-0.17657880	
50.459999	-0.48629597	
50.480000	-0.61488330	
50.500000	-0.54231918	
50.520000	-0.28366920	
50.539997	0.07220032	
50.559998	0.34976888	
50.579998	0.43374652	
50.599998	0.29378918	
50.619999	0.03866142	
50.639999	-0.22304720	
50.660000	-0.38530296	
50.680000	-0.40546879	
50.700001	-0.26967299	
50.719997	-0.02009359	
50.739998	0.21736899	
50.759998	0.34597600	
50.779999	0.32779077	
50.799999	0.18407385	
50.820000	-0.05093494	
50.840000	-0.25907832	
50.860001	-0.34958389	
50.879997	-0.27072170	
50.899998	-0.01975583	
50.919998	0.31239837	
50.939999	0.57002693	
50.959999	0.62488306	
50.980000	0.43346605	
51.000000	0.06646294	
51.020000	-0.32243231	
51.039997	-0.57367420	
51.059998	-0.61233133	
51.079998	-0.43330804	
51.099998	-0.10168343	
51.119999	0.25024790	
51.139999	0.47213781	
51.160000	0.52363902	
51.180000	0.40994897	
51.199997	0.15218762	
51.219997	-0.30196756	
51.239998	-0.67559391	
51.259998	-0.75426996	
51.279999	-0.51746678	
51.299999	-0.11056061	
51.320000	0.35711053	
51.340000	0.72746068	
51.360001	0.73295873	
51.379997	0.37690848	
51.399998	-0.09023805	
51.419998	-0.38804334	
51.439999	-0.53822058	
51.459999	-0.47466606	
51.480000	-0.21610829	
51.500000	0.11732164	
51.520000	0.36783656	
51.539997	0.44986072	
51.559998	0.35342908	
51.579998	0.11853478	
51.599998	-0.16596721	
51.619999	-0.37237465	
51.639999	-0.44143456	
51.660000	-0.35090265	
51.680000	-0.10649192	
51.699997	0.20427442	
51.719997	0.43525711	
51.739998	0.49527577	
51.759998	0.35093027	
51.779999	0.06157480	
51.799999	-0.24503274	
51.820000	-0.44059572	
51.840000	-0.47103810	
51.860001	-0.31888056	
51.879997	-0.01755369	
51.899998	0.29343766	
51.919998	0.48589614	
51.939999	0.51676589	
51.959999	0.37889436	
51.980000	0.08112922	
52.000000	-0.25391513	
52.020000	-0.48012781	
52.039997	-0.53343517	
52.059998	-0.40033656	
52.079998	-0.11709533	
52.099998	0.19444945	
52.119999	0.39516512	
52.139999	0.43247098	
52.160000	0.29489279	
52.180000	0.03193162	
52.199997	-0.24072389	
52.219997	-0.40660828	
52.239998	-0.43100712	
52.259998	-0.30538765	
52.279999	-0.05026861	
52.299999	0.22241825	
52.320000	0.39214575	
52.340000	0.40468049	
52.360001	0.26127774	
52.379997	0.00623030	
52.399998	-0.24420559	
52.419998	-0.39081141	
52.439999	-0.38049492	
52.459999	-0.19045725	
52.480000	0.12836842	
52.500000	0.42635745	
52.520000	0.57828683	
52.539997	0.54255515	
52.559998	0.30381465	
52.579998	-0.07756945	
52.599998	-0.44130501	
52.619999	-0.62194180	
52.639999	-0.57349199	
52.660000	-0.31692907	
52.680000	0.06041605	
52.699997	0.41079438	
52.719997	0.60758317	
52.739998	0.60745651	
52.759998	0.41513780	
52.779999	0.06417623	
52.799999	-0.30155313	
52.820000	-0.54800040	
52.840000	-0.59645474	
52.860001	-0.42187139	
52.879997	-0.06405932	
52.899998	0.32277343	
52.919998	0.56184953	
52.939999	0.56852543	
52.959999	0.33196861	
52.980000	-0.04597633	
53.000000	-0.39459947	
53.020000	-0.57143754	
53.039997	-0.53764468	
53.059998	-0.30708280	
53.079998	0.05098691	
53.099998	0.36280116	
53.119999	0.49725622	
53.139999	0.42717007	
53.160000	0.19580403	
53.180000	-0.12286983	
53.199997	-0.39313763	
53.219997	-0.49953154	
53.239998	-0.40520576	
53.259998	-0.13190851	
53.279999	0.20110010	
53.299999	0.44250691	
53.320000	0.48011342	
53.340000	0.29461113	
53.360001	-0.01134648	
53.379997	-0.30537945	
53.399998	-0.46682954	
53.419998	-0.44620052	
53.439999	-0.23411751	
53.459999	0.10043689	
53.480000	0.39116159	
53.500000	0.50751013	
53.520000	0.40869299	
53.539997	0.14971073	
53.559998	-0.16790515	
53.579998	-0.41033721	
53.599998	-0.48519886	
53.619999	-0.35067937	
53.639999	-0.04040815	
53.660000	0.30418536	
53.680000	0.51484770	
53.699997	0.51135862	
53.719997	0.29170960	
53.739998	-0.06070992	
53.759998	-0.39249063	
53.779999	-0.56777459	
53.799999	-0.52316123	
53.820000	-0.26726496	
53.840000	0.11960126	
53.860001	0.46537650	
53.879997	0.63929999	
53.899998	0.60077298	
53.919998	0.35862157	
53.939999	-0.02636331	
53.959999	-0.39173684	
53.980000	-0.58867443	
54.000000	-0.57277840	
54.020000	-0.34810683	
54.039997	0.01669165	
54.059998	0.36313307	
54.079998	0.54229814	
54.099998	0.49094430	
54.119999	0.24745885	
54.139999	-0.22804460	
54.160000	-0.64062262	
54.180000	-0.76023895	
54.199997	-0.56061459	
54.219997	-0.19516224	
54.239998	0.25606877	
54.259998	0.64509106	
54.279999	0.73076522	
54.299999	0.50403899	
54.320000	0.12233216	
54.340000	-0.19942439	
54.360001	-0.45921472	
54.379997	-0.52824980	
54.399998	-0.38435525	
54.419998	-0.07631081	
54.439999	0.26588616	
54.459999	0.48790669	
54.480000	0.48721960	
54.500000	0.26550233	
54.520000	-0.05892004	
54.539997	-0.34139094	
54.559998	-0.47639656	
54.579998	-0.41217646	
54.599998	-0.16300182	
54.619999	0.17211442	
54.639999	0.42891201	
54.660000	0.49702066	
54.680000	0.34903404	
54.699997	0.05568773	
54.719997	-0.25778708	
54.739998	-0.45448357	
54.759998	-0.46317098	
54.779999	-0.27260813	
54.799999	0.06193988	
54.820000	0.37985536	
54.840000	0.51964325	
54.860001	0.41158065	
54.879997	0.12804954	
54.899998	-0.20453437	
54.919998	-0.44754764	
54.939999	-0.51151836	
54.959999	-0.36514208	
54.980000	-0.05200168	
55.000000	0.28329909	
55.020000	0.49732774	
55.039997	0.52253598	
55.059998	0.35059738	
55.079998	0.03295496	
55.099998	-0.29685846	
55.119999	-0.49785134	
55.139999	-0.49338481	
55.160000	-0.28017256	
55.180000	0.06390770	
55.199997	0.36901060	
55.219997	0.47645476	
55.239998	0.32307339	
55.259998	0.01964401	
55.279999	-0.27763900	
55.299999	-0.44723922	
55.320000	-0.42969906	
55.340000	-0.21619125	
55.360001	0.10903542	
55.379997	0.36984786	
55.399998	0.42397791	
55.419998	0.25811800	
55.439999	-0.00622831	
55.459999	-0.26126704	
55.480000	-0.40271291	
55.500000	-0.36181328	
55.520000	-0.13147520	
55.539997	0.19410114	
55.559998	0.44103584	
55.579998	0.48175743	
55.599998	0.29124048	
55.619999	-0.02165200	
55.639999	-0.31447342	
55.660000	-0.47059602	
55.680000	-0.43593445	
55.699997	-0.20761985	
55.719997	0.12481084	
55.739998	0.38791543	
55.759998	0.45935607	
55.779999	0.31475538	
55.799999	0.04920547	
55.820000	-0.22984605	
55.840000	-0.41010138	
55.860001	-0.41813457	
55.879997	-0.22726646	
55.899998	0.10115717	
55.919998	0.39618477	
55.939999	0.50130951	
55.959999	0.35092679	
55.980000	0.04866326	
56.000000	-0.26357150	
56.020000	-0.45660606	
56.039997	-0.45846349	
56.059998	-0.24676724	
56.079998	0.10146799	
56.099998	0.39873770	
56.119999	0.49731323	
56.139999	0.36730963	
56.160000	0.09864558	
56.180000	-0.20825507	
56.199997	-0.42642048	
56.219997	-0.47658670	
56.239998	-0.32671404	
56.259998	-0.01980488	
56.279999	0.30387032	
56.299999	0.48787540	
56.320000	0.45189059	
56.340000	0.22337639	
56.360001	-0.09386697	
56.379997	-0.36656624	
56.399998	-0.49461955	
56.419998	-0.41810048	
56.439999	-0.14867783	
56.459999	0.20479310	
56.480000	0.47563282	
56.500000	0.56122112	
56.520000	0.43117702	
56.539997	0.12731807	
56.559998	-0.22469948	
56.579998	-0.47495067	
56.599998	-0.53547448	
56.619999	-0.37707585	
56.639999	-0.04169995	
56.660000	0.31020710	
56.680000	0.50242776	
56.699997	0.46224558	
56.719997	0.22263232	
56.739998	-0.11042942	
56.759998	-0.39149925	
56.779999	-0.50807202	
56.799999	-0.41836390	
56.820000	-0.15087357	
56.840000	0.18038885	
56.860001	0.41013375	
56.879997	0.42975438	
56.899998	0.24704836	
56.919998	-0.03025599	
56.939999	-0.29067409	
56.959999	-0.43021047	
56.980000	-0.37567422	
57.000000	-0.12724531	
57.020000	0.20190282	
57.039997	0.42703483	
57.059998	0.42545047	
57.079998	0.21616237	
57.099998	-0.07773349	
57.119999	-0.33189622	
57.139999	-0.44249526	
57.160000	-0.34772733	
57.180000	-0.06821190	
57.199997	0.26400253	
57.219997	0.48010331	
57.239998	0.48231322	
57.259998	0.27006176	
57.279999	-0.05115008	
57.299999	-0.34507501	
57.320000	-0.49517962	
57.340000	-0.44742176	
57.360001	-0.20090023	
57.379997	0.15141281	
57.399998	0.43526670	
57.419998	0.53402126	
57.439999	0.41575241	
57.459999	0.13225184	
57.480000	-0.20663606	
57.500000	-0.45206845	
57.520000	-0.51444477	
57.539997	-0.37212116	
57.559998	-0.06172027	
57.579998	0.28492302	
57.599998	0.50752056	
57.619999	0.52771956	
57.639999	0.33625630	
57.660000	0.00460942	
57.680000	-0.32506981	
57.699997	-0.51683658	
57.719997	-0.51659513	
57.739998	-0.31135964	
57.759998	0.03629835	
57.779999	0.36362681	
57.799999	0.52762878	
57.820000	0.49063414	
57.840000	0.26191625	
57.860001	-0.09000378	
57.879997	-0.40106434	
57.899998	-0.54004526	
57.919998	-0.48289618	
57.939999	-0.24554621	
57.959999	0.09708649	
57.980000	0.38130331	
58.000000	0.47437167	
58.020000	0.34400696	
58.039997	0.08375896	
58.059998	-0.20312770	
58.079998	-0.40242296	
58.099998	-0.43724295	
58.119999	-0.27619341	
58.139999	0.02594453	
58.160000	0.32231635	
58.180000	0.47980511	
58.199997	0.44549254	
58.219997	0.23131312	
58.239998	-0.08550935	
58.259998	-0.36214879	
58.279999	-0.49126378	
58.299999	-0.44391134	
58.320000	-0.22695205	
58.340000	0.09148961	
58.359997	0.37014997	
58.379997	0.51374501	
58.399998	0.50162947	
58.419998	0.31725770	
58.439999	-0.00524906	
58.459999	-0.32182404	
58.480000	-0.50173527	
58.500000	-0.51288748	
58.520000	-0.34461218	
58.539997	-0.02485165	
58.559998	0.31758633	
58.579998	0.53447944	
58.599998	0.57429785	
58.619999	0.43490794	
58.639999	0.11734977	
58.660000	-0.25797024	
58.680000	-0.51918542	
58.699997	-0.58476198	
58.719997	-0.45777872	
58.739998	-0.16415778	
58.759998	0.19898866	
58.779999	0.46624190	
58.799999	0.54699332	
58.820000	0.43972901	
58.840000	0.16211246	
58.859997	-0.19025180	
58.879997	-0.45974857	
58.899998	-0.54197603	
58.919998	-0.42260560	
58.939999	-0.12787184	
58.959999	0.23129305	
58.980000	0.49018195	
59.000000	0.53859049	
59.020000	0.34651947	
59.039997	0.01054412	
59.059998	-0.32686701	
59.079998	-0.52407193	
59.099998	-0.51938087	
59.119999	-0.30472007	
59.139999	0.04438172	
59.160000	0.35479224	
59.180000	0.49734330	
59.199997	0.44546989	
59.219997	0.22191687	
59.239998	-0.10101499	
59.259998	-0.37516534	
59.279999	-0.49713534	
59.299999	-0.43606663	
59.320000	-0.19064854	
59.340000	0.16166095	
59.359997	0.45532382	
59.379997	0.56407088	
59.399998	0.44856486	
59.419998	0.15453504	
59.439999	-0.20122309	
59.459999	-0.46357793	
59.480000	-0.53611141	
59.500000	-0.39008418	
59.520000	-0.06657973	
59.539997	0.28964704	
59.559998	0.50693911	
59.579998	0.51184511	
59.599998	0.29919714	
59.619999	-0.03843474	
59.639999	-0.35561594	
59.660000	-0.52280569	
59.680000	-0.50313205	
59.699997	-0.28756648	
59.719997	0.06292559	
59.739998	0.38061562	
59.759998	0.53182250	
59.779999	0.48579723	
59.799999	0.25862625	
59.820000	-0.09448661	
59.840000	-0.40395418	
59.859997	-0.53966141	
59.879997	-0.47155917	
59.899998	-0.22288452	
59.919998	0.13235503	
59.939999	0.42831448	
59.959999	0.53117502	
59.980000	0.40943047	
60.000000	0.13311625	
60.020000	-0.19247425	
60.039997	-0.43782458	
60.059998	-0.50707203	
60.079998	-0.37082157	
60.099998	-0.06642022	
60.119999	0.26859891	
60.139999	0.48813340	
60.160000	0.51658010	
60.180000	0.34328005	
60.199997	0.02501047	
60.219997	-0.30179396	
60.239998	-0.49764389	
60.259998	-0.49089682	
60.279999	-0.27077484	
60.299999	0.08219086	
60.320000	0.38701698	
60.340000	0.47731796	
60.359997	0.31157634	
60.379997	0.00868601	
60.399998	-0.28624699	
60.419998	-0.45994112	
60.439999	-0.44879359	
60.459999	-0.24241267	
60.480000	0.08074750	
60.500000	0.35643438	
60.520000	0.47604111	
60.539997	0.42684409	
60.559998	0.21986885	
60.579998	-0.09469423	
60.599998	-0.36602017	
60.619999	-0.48058021	
60.639999	-0.41443726	
60.660000	-0.17453891	
60.680000	0.16752276	
60.699997	0.45314008	
60.719997	0.54662555	
60.739998	0.42206550	
60.759998	0.13489141	
60.779999	-0.20810948	
60.799999	-0.46640188	
60.820000	-0.53064400	
60.840000	-0.37207583	
60.859997	-0.04433522	
60.879997	0.31135815	
60.899998	0.54399401	
60.919998	0.57197267	
60.939999	0.39027628	
60.959999	0.04922510	
60.980000	-0.31076148	
61.000000	-0.53707504	
61.020000	-0.57273591	
61.039997	-0.42093748	
61.059998	-0.11693452	
61.079998	0.21640985	
61.099998	0.43240005	
61.119999	0.46869490	
61.139999	0.32840145	
61.160000	0.05569841	
61.180000	-0.24464841	
61.199997	-0.44055247	
61.219997	-0.46398711	
61.239998	-0.31255656	
61.259998	-0.03013336	
61.279999	0.26640713	
61.299999	0.43690374	
61.320000	0.41670716	
61.340000	0.21615896	
61.359997	-0.07182816	
61.379997	-0.32527235	
61.399998	-0.44705367	
61.419998	-0.39627957	
61.439999	-0.18639228	
61.459999	0.09264713	
61.480000	0.29252040	
61.500000	0.32127455	
61.520000	0.19017239	
61.539997	-0.01148444	
61.559998	-0.20387942	
61.579998	-0.31208751	
61.599998	-0.28860196	
61.619999	-0.12869711	
61.639999	0.10602458	
61.660000	0.30111745	
61.680000	0.35301638	
61.699997	0.23408486	
61.719997	0.01973397	
61.739998	-0.19868939	
61.759998	-0.33483312	
61.779999	-0.32935956	
61.799999	-0.15647027	
61.820000	0.12416053	
61.840000	0.36976564	
61.859997	0.47635698	
61.879997	0.40154290	
61.899998	0.16820760	
61.919998	-0.13311344	
61.939999	-0.37331280	
61.959999	-0.45971179	
61.980000	-0.33871052	
62.000000	-0.02882219	
62.020000	0.32439783	
62.039997	0.53806335	
62.059998	0.50707549	
62.079998	0.25532743	
62.099998	-0.10124155	
62.119999	-0.40515485	
62.139999	-0.53510875	
62.160000	-0.44212621	
62.180000	-0.15223300	
62.199997	0.20659713	
62.219997	0.46193174	
62.239998	0.50709933	
62.259998	0.33536997	
62.279999	0.02771323	
62.299999	-0.28917691	
62.320000	-0.48645046	
62.340000	-0.47669527	
62.359997	-0.23812953	
62.379997	0.14261064	
62.399998	0.47445396	
62.419998	0.59771991	
62.439999	0.46095175	
62.459999	0.12717874	
62.480000	-0.25675908	
62.500000	-0.52224666	
62.520000	-0.56392014	
62.539997	-0.35778803	
62.559998	0.02580781	
62.579998	0.40392840	
62.599998	0.59165847	
62.619999	0.52228290	
62.639999	0.23376282	
62.660000	-0.15633863	
62.680000	-0.47924411	
62.699997	-0.59712434	
62.719997	-0.46541235	
62.739998	-0.12747292	
62.759998	0.26982129	
62.779999	0.53570861	
62.799999	0.54155850	
62.820000	0.29209456	
62.840000	-0.08026576	
62.859997	-0.41705278	
62.879997	-0.57107675	
62.899998	-0.47040549	
62.919998	-0.14553654	
62.939999	0.24424067	
62.959999	0.48742765	
62.980000	0.45877886	
63.000000	0.20812774	
63.020000	-0.12174039	
63.039997	-0.39392909	
63.059998	-0.47998726	
63.079998	-0.33085600	
63.099998	-0.00756606	
63.119999	0.31491885	
63.139999	0.46918988	
63.160000	0.35893691	
63.180000	0.07226557	
63.199997	-0.23122607	
63.219997	-0.42837137	
63.239998	-0.44154802	
63.259998	-0.23947778	
63.279999	0.11087869	
63.299999	0.42288318	
63.320000	0.53054905	
63.340000	0.38185534	
63.359997	0.08284353	
63.379997	-0.24597350	
63.399998	-0.46842942	
63.419998	-0.47516191	
63.439999	-0.22699407	
63.459999	0.15845852	
63.480000	0.45928273	
63.500000	0.49277741	
63.520000	0.26677409	
63.539997	-0.07035512	
63.559998	-0.36826554	
63.579998	-0.51028800	
63.599998	-0.41549179	
63.619999	-0.09971058	
63.639999	0.28303167	
63.660000	0.54500097	
63.680000	0.56068462	
63.699997	0.32664722	
63.719997	-0.04276302	
63.739998	-0.38739464	
63.759998	-0.56525189	
63.779999	-0.49408481	
63.799999	-0.17888372	
63.820000	0.24191219	
63.840000	0.52652830	
63.859997	0.52055913	
63.879997	0.26303750	
63.899998	-0.08935390	
63.919998	-0.39983943	
63.939999	-0.54429114	
63.959999	-0.44394049	
63.980000	-0.12401450	
64.000000	0.25457710	
64.019997	0.49476463	
64.040001	0.48696721	
64.059998	0.25300667	
64.080002	-0.08374953	
64.099998	-0.37930253	
64.119995	-0.51090240	
64.139999	-0.40785125	
64.159996	-0.08388823	
64.180000	0.30695230	
64.199997	0.55222356	
64.220001	0.52154404	
64.239998	0.27035847	
64.260002	-0.20949385	
64.279999	-0.64578527	
64.299995	-0.78267270	
64.320000	-0.54228693	
64.339996	-0.09383183	
64.360001	0.40007547	
64.379997	0.76326942	
64.400002	0.74879432	
64.419998	0.37376115	
64.439995	-0.11243412	
64.459999	-0.41938454	
64.479996	-0.55503488	
64.500000	-0.44328552	
64.519997	-0.11297522	
64.540001	0.27145123	
64.559998	0.49850440	
64.580002	0.43712133	
64.599998	0.15689854	
64.619995	-0.18130367	
64.639999	-0.43524444	
64.659996	-0.51435298	
64.680000	-0.38170472	
64.699997	-0.06770123	
64.720001	0.27732217	
64.739998	0.48424813	
64.760002	0.44541839	
64.779999	0.22080334	
64.799995	-0.08076246	
64.820000	-0.34078783	
64.839996	-0.46296564	
64.860001	-0.37224886	
64.879997	-0.07286193	
64.900002	0.27619600	
64.919998	0.48448542	
64.939995	0.44861585	
64.959999	0.21387461	
64.979996	-0.11110463	
65.000000	-0.38448197	
65.019997	-0.50075394	
65.040001	-0.41410783	
65.059998	-0.13807447	
65.080002	0.20711681	
65.099998	0.45683828	
65.119995	0.49103370	
65.139999	0.30539012	
65.159996	0.00366413	
65.180000	-0.29335701	
65.199997	-0.46438906	
65.220001	-0.41992432	
65.239998	-0.14099225	
65.260002	0.24401574	
65.279999	0.52142286	
65.299995	0.53915590	
65.320000	0.31331170	
65.339996	-0.15905829	
65.360001	-0.59507549	
65.379997	-0.75942129	
65.400002	-0.60954207	
65.419998	-0.27959156	
65.439995	0.15456367	
65.459999	0.55371910	
65.479996	0.67496657	
65.500000	0.47853589	
65.519997	0.13109075	
65.540001	-0.14843351	
65.559998	-0.37372494	
65.580002	-0.45687631	
65.599998	-0.35941160	
65.619995	-0.09850080	
65.639999	0.20389283	
65.659996	0.39832416	
65.680000	0.38635057	
65.699997	0.20522325	
65.720001	-0.05115331	
65.739998	-0.27513158	
65.760002	-0.39550713	
65.779999	-0.35798666	
65.799995	-0.14272426	
65.820000	0.16121927	
65.839996	0.39167276	
65.860001	0.42894408	
65.879997	0.27385446	
65.900002	0.01330922	
65.919998	-0.24566013	
65.939995	-0.40697804	
65.959999	-0.42222345	
65.979996	-0.26352841	
66.000000	0.00998117	
66.019997	0.26066342	
66.040001	0.37778279	
66.059998	0.31001779	
66.080002	0.12336455	
66.099998	-0.10734805	
66.119995	-0.28324550	
66.139999	-0.35057464	
66.159996	-0.25095066	
66.180000	0.00159691	
66.199997	0.28119084	
66.220001	0.43814164	
66.239998	0.36596182	
66.260002	0.14111760	
66.279999	-0.12666242	
66.299995	-0.33114082	
66.320000	-0.42470112	
66.339996	-0.36226541	
66.360001	-0.13988708	
66.379997	0.13538954	
66.400002	0.33149508	
66.419998	0.37517557	
66.439995	0.27043176	
66.459999	0.05699251	
66.479996	-0.18498853	
66.500000	-0.34562421	
66.519997	-0.39486289	
66.540001	-0.27901006	
66.559998	-0.01663813	
66.580002	0.27935910	
66.599998	0.45729545	
66.619995	0.43147007	
66.639999	0.24520579	
66.659996	-0.03250718	
66.680000	-0.28869984	
66.699997	-0.43816274	
66.720001	-0.40646151	
66.739998	-0.21234649	
66.760002	0.06844461	
66.779999	0.31757554	
66.799995	0.43852296	
66.820000	0.38392311	
66.839996	0.18106605	
66.860001	-0.08543938	
66.879997	-0.31399119	
66.900002	-0.42853302	
66.919998	-0.37823039	
66.939995	-0.16131854	
66.959999	0.12858151	
66.979996	0.36433369	
67.000000	0.45701635	
67.019997	0.36551943	
67.040001	0.12892175	
67.059998	-0.15494239	
67.080002	-0.37095544	
67.099998	-0.45111907	
67.119995	-0.34755179	
