Time	Knöchel re X	Knöchel re Y	Knöchel re Weg	Knöchel re v(X)	Knöchel re v(Y)	Knöchel re v(Bahn)	Knöchel re a(X)	Knöchel re a(Y)	Knöchel re a(Bahn)
8.480000	-0.79908812	-0.52326846	5.16627359	-0.44787186	-0.00335971	0.44788447	0.06698367	0.10609248	-0.06741457	
8.500000	-0.80838972	-0.52339494	5.17557621	-0.44690302	-0.00203748	0.44690767	0.22287782	0.23044151	-0.22072808	
8.520000	-0.81731766	-0.52340823	5.18450403	-0.43748599	0.00187233	0.43748999	0.39533061	0.38888443	-0.38326803	
8.540000	-0.82620192	-0.52327061	5.19338942	-0.42611691	0.00938127	0.42622018	0.56336898	0.67102450	-0.51460582	
8.559999	-0.83443058	-0.52327061	5.20161819	-0.41384432	0.02506722	0.41460282	0.71871001	1.14987040	-0.55437088	
8.580000	-0.84236264	-0.52262241	5.20957661	-0.40017301	0.04733998	0.40296340	0.92026973	1.84112477	-0.44179580	
8.599999	-0.85029811	-0.52191061	5.21754408	-0.38201347	0.08774371	0.39196077	1.31319773	2.71109152	-0.14359847	
8.620000	-0.85811871	-0.51961082	5.22569561	-0.35673490	0.14886154	0.38654825	1.96379912	3.66691542	0.43199441	
8.639999	-0.86528337	-0.51702666	5.23331213	-0.31678343	0.23622951	0.39516595	2.83989072	4.52179575	1.29706955	
8.660000	-0.87149298	-0.51127380	5.24177694	-0.25246578	0.34279737	0.42573351	3.80543303	4.96596050	2.22216058	
8.679999	-0.87615126	-0.50402695	5.25039196	-0.16177738	0.45908871	0.48675904	4.72339201	4.75618744	2.88365698	
8.700000	-0.87909007	-0.49264258	5.26214933	-0.04948773	0.56694746	0.56910318	5.51360703	3.75315261	3.05323339	
8.720000	-0.87897843	-0.48003739	5.27475500	0.07046409	0.64164150	0.64549905	6.06562614	2.00750089	2.66364908	
8.740000	-0.87609619	-0.46509042	5.28997755	0.19637337	0.66921151	0.69742852	6.31160069	-0.29062617	1.86610186	
8.760000	-0.87027413	-0.45088205	5.30533266	0.32942680	0.63649887	0.71669579	6.36097574	-2.77856374	1.14750695	
8.780000	-0.86306560	-0.43764195	5.32040787	0.46003792	0.54930985	0.71650273	6.34599209	-5.07480717	1.05213833	
8.800000	-0.85270321	-0.42711169	5.33518171	0.58455640	0.41242027	0.71539968	6.20002794	-6.85460901	1.69998491	
8.820000	-0.83953744	-0.42007023	5.35011244	0.70566380	0.24654756	0.74749386	5.88758659	-7.91472673	2.83191967	
8.840000	-0.82370383	-0.41678599	5.36628294	0.82608950	0.06592073	0.82871550	5.48527336	-8.19722176	4.08190298	
8.860000	-0.80587173	-0.41768405	5.38413763	0.93460143	-0.10789368	0.94080865	4.98732376	-7.73145199	5.01031637	
8.880000	-0.78641230	-0.42199853	5.40406942	1.02903748	-0.26384521	1.06232405	4.28084850	-6.64641142	5.16859293	
8.900000	-0.76450366	-0.42938504	5.42718983	1.10894895	-0.38944790	1.17534566	3.29264641	-5.13216877	4.43698454	
8.920000	-0.74127626	-0.43878269	5.45224619	1.17190289	-0.47755224	1.26546931	1.98424625	-3.37025356	2.93205214	
8.940000	-0.71665359	-0.44985631	5.47924423	1.20672286	-0.52495342	1.31596208	0.18997085	-1.52508950	0.72029400	
8.960000	-0.69173670	-0.46127665	5.50665379	1.20129538	-0.53514582	1.31510139	-2.29373336	0.19518861	-2.19086385	
8.980000	-0.66711402	-0.47258994	5.53375101	1.14291811	-0.50802535	1.25074041	-5.46496582	1.61095858	-5.64228868	
9.000000	-0.64380628	-0.48253828	5.55909300	1.01124156	-0.45429525	1.10859990	-8.80231094	2.63274455	-9.02336884	
9.020000	-0.62350821	-0.49145937	5.58126497	0.79044914	-0.38338336	0.87851733	-11.46535587	3.22735476	-10.81468582	
9.040000	-0.60824752	-0.49790007	5.59782934	0.49119473	-0.30974907	0.58070368	-12.78760719	3.39206958	-9.66508961	
9.059999	-0.60071987	-0.50353557	5.60723257	0.17809340	-0.23783585	0.29712480	-12.42989063	3.18306160	-6.66278172	
9.080000	-0.60241181	-0.50687742	5.61097813	-0.08396081	-0.17388830	0.19309728	-10.37283611	2.70837235	-3.38451576	
9.099999	-0.61071956	-0.51025975	5.61994791	-0.26536325	-0.12219916	0.29214773	-7.26385212	2.11578512	-0.23248398	
9.120000	-0.61943930	-0.51156229	5.62876463	-0.36560035	-0.08754677	0.37593624	-4.27632809	1.50088811	1.82010996	
9.139999	-0.62657225	-0.51298034	5.63603735	-0.39463350	-0.06803271	0.40045482	-2.17409873	0.97923541	1.81386864	
9.160000	-0.63284105	-0.51343215	5.64232254	-0.39103809	-0.05710942	0.39518636	-0.95454419	0.61753529	0.85294753	
9.179999	-0.64116693	-0.51497287	5.65078974	-0.39600465	-0.05156843	0.39934820	-0.38863528	0.42367482	0.33323056	
9.200000	-0.64981103	-0.51606685	5.65950298	-0.41616666	-0.04365765	0.41845033	-0.30761522	0.33636239	0.26986414	
9.220000	-0.65868092	-0.51734459	5.66846466	-0.42747939	-0.03732640	0.42910591	-0.35494649	0.27699041	0.32612604	
9.240000	-0.66689968	-0.51747781	5.67668438	-0.42591226	-0.03006209	0.42697188	-0.24350873	0.19303223	0.22483695	
9.260000	-0.67552817	-0.51770067	5.68531561	-0.42597684	-0.02672398	0.42681429	-0.08392194	0.13425133	0.07317833	
9.280000	-0.68362743	-0.51816458	5.69342804	-0.42851102	-0.02693135	0.42935649	-0.03784570	0.14426520	0.02895257	
9.300000	-0.69253808	-0.51899838	5.70237780	-0.43106905	-0.02885907	0.43203399	-0.02655113	0.18812978	0.01847420	
9.320000	-0.70121187	-0.51986414	5.71109486	-0.43219036	-0.02330094	0.43281803	-0.00385344	0.26158082	-0.00432903	
9.340000	-0.71007347	-0.52037603	5.71997118	-0.42999220	-0.01403267	0.43022111	-0.01398449	0.33552003	0.00491577	
9.360000	-0.71852124	-0.52037603	5.72841883	-0.42719626	-0.00425676	0.42721748	-0.06234942	0.33670428	0.05443889	
9.380000	-0.72698289	-0.52002978	5.73688745	-0.42903256	0.00276392	0.42904148	-0.14802733	0.23932095	0.14412460	
9.400000	-0.73517102	-0.51992190	5.74507618	-0.43455145	0.00635187	0.43459788	-0.22565192	0.11021159	0.22476605	
9.420000	-0.74414712	-0.51987213	5.75405264	-0.44221660	0.00595102	0.44225666	-0.22635849	-0.00610989	0.22641784	
9.440000	-0.75306094	-0.51992643	5.76296663	-0.44921270	0.00346700	0.44922608	-0.14002876	-0.08723505	0.13989925	
9.460000	-0.76250887	-0.51967770	5.77241802	-0.45080888	0.00060846	0.45080930	-0.01246109	-0.11487874	0.01222069	
9.480000	-0.77141041	-0.51960748	5.78131962	-0.44805539	-0.00218774	0.44806072	0.11947747	-0.08282928	-0.11970694	
9.500000	-0.78043008	-0.51966888	5.79033947	-0.44214955	-0.00442092	0.44217166	0.22983579	0.00590955	-0.23000132	
9.520000	-0.78890961	-0.52000117	5.79882574	-0.43691579	-0.00430321	0.43693697	0.28832319	0.15322873	-0.28683794	
9.540000	-0.79781336	-0.52021074	5.80773211	-0.43131816	-0.00091592	0.43131915	0.31152132	0.40209302	-0.29824501	
9.559999	-0.80618948	-0.52020139	5.81610823	-0.42421529	0.00831633	0.42429680	0.40864769	0.81698877	-0.34327036	
9.580000	-0.81509960	-0.51982921	5.82502604	-0.41774222	0.02424964	0.41844547	0.68786043	1.46762073	-0.42975849	
9.599999	-0.82296449	-0.51943803	5.83290052	-0.40768418	0.05510422	0.41139138	1.18221951	2.38571167	-0.36940721	
9.620000	-0.83121055	-0.51831543	5.84122276	-0.38388431	0.10721480	0.39857519	1.96227765	3.53061414	0.08426529	
9.639999	-0.83891439	-0.51655275	5.84912586	-0.33953127	0.18956181	0.38886395	3.04134703	4.67534685	0.99210370	
9.660000	-0.84617919	-0.51212507	5.85763359	-0.27038494	0.30161601	0.40506819	4.22088528	5.43595695	2.14421201	
9.679999	-0.85121411	-0.50549930	5.86595535	-0.17011879	0.43631849	0.46830997	5.22770262	5.47405529	3.15854859	
9.700000	-0.85392940	-0.49490961	5.87688780	-0.04402994	0.56546742	0.56717902	5.96262980	4.54644632	3.60443044	
9.719999	-0.85334003	-0.48186061	5.88995028	0.09161355	0.66052032	0.66684341	6.39525890	2.62279415	3.22468328	
9.740000	-0.85000020	-0.46593836	5.90621901	0.22184642	0.70002186	0.73433399	6.49839973	-0.03842163	2.19518518	
9.760000	-0.84357184	-0.45074886	5.92271280	0.35084325	0.66874498	0.75518930	6.40985918	-2.92503023	1.19460821	
9.780000	-0.83559895	-0.43658176	5.93896914	0.47746554	0.57040036	0.74386150	6.34634829	-5.56360960	0.94597751	
9.800000	-0.82522768	-0.42609161	5.95372057	0.60196573	0.41612732	0.73179555	6.28460884	-7.56377077	1.64281785	
9.820000	-0.81194723	-0.41911444	5.96872234	0.72736335	0.23268725	0.76367587	6.03425074	-8.64710999	2.91511035	
9.840000	-0.79596049	-0.41640162	5.98493767	0.85464585	0.03576451	0.85539383	5.51504421	-8.72550869	4.18279791	
9.860000	-0.77720380	-0.41806623	6.00376797	0.96907181	-0.15021420	0.98064494	4.70028782	-7.95378637	4.87677717	
9.880000	-0.75649852	-0.42314777	6.02508783	1.05737829	-0.30775431	1.10125458	3.50706911	-6.54377556	4.53502464	
9.900000	-0.73382467	-0.43203673	6.04944181	1.11505389	-0.42287493	1.19254696	1.92969906	-4.69104767	3.12481165	
9.920000	-0.71036756	-0.44229102	6.07504225	1.14208317	-0.49783704	1.24587142	0.09773270	-2.71653771	1.01914465	
9.940000	-0.68706644	-0.45343122	6.10086966	1.12904072	-0.52822036	1.24649501	-2.05810905	-0.91754323	-1.53176522	
9.960000	-0.66414356	-0.46425962	6.12622166	1.07130289	-0.52024168	1.19094133	-4.77170944	0.58975768	-4.54139805	
9.980000	-0.64246309	-0.47508219	6.15045309	0.96339744	-0.48605657	1.07906699	-7.77456474	1.77301228	-7.58743620	
10.000000	-0.62355196	-0.48449802	6.17157841	0.78113246	-0.43735248	0.89523464	-10.30440712	2.57178116	-9.45064449	
10.020000	-0.60812038	-0.49300146	6.18919754	0.51427311	-0.37621492	0.63719267	-11.81322765	3.02989316	-8.95618248	
10.040000	-0.59902716	-0.49940869	6.20032120	0.21695237	-0.30761573	0.37642497	-11.98426247	3.19452000	-6.59562159	
10.059999	-0.59848899	-0.50534618	6.20628309	-0.04458873	-0.23779264	0.24193697	-10.51752949	3.07795119	-3.66526365	
10.080000	-0.60621148	-0.50899631	6.21482468	-0.23935676	-0.17244014	0.29500383	-7.70880508	2.70267701	-0.84638953	
10.099999	-0.61537486	-0.51206630	6.22448874	-0.36141983	-0.12137140	0.38125491	-4.72890854	2.16513467	1.16131878	
10.120000	-0.62311804	-0.51315296	6.23230791	-0.40585929	-0.08490753	0.41464570	-2.53044462	1.55710471	1.59347987	
10.139999	-0.62951607	-0.51418251	6.23878813	-0.39804587	-0.06375583	0.40311947	-1.16877377	1.00943899	0.92216033	
10.160000	-0.63784456	-0.51532626	6.24719477	-0.39738202	-0.05081741	0.40061814	-0.45706412	0.64721525	0.35531306	
10.179999	-0.64642239	-0.51647735	6.25584936	-0.41907263	-0.04606369	0.42159665	-0.37827080	0.46421149	0.32428354	
10.200000	-0.65482110	-0.51763195	6.26432705	-0.43744999	-0.04029521	0.43930194	-0.53444707	0.35415590	0.49997216	
10.219999	-0.66370535	-0.51799148	6.27321863	-0.44075954	-0.03104184	0.44185129	-0.43329480	0.24902497	0.41136104	
10.240000	-0.67268199	-0.51855093	6.28221273	-0.44636559	-0.02219775	0.44691721	-0.18451604	0.17548981	0.17009544	
10.260000	-0.68178481	-0.51893264	6.29132366	-0.44996646	-0.02098108	0.45045534	-0.08819522	0.11966992	0.07996234	
10.280000	-0.69063538	-0.51910543	6.30017614	-0.44916552	-0.02515588	0.44986942	-0.08276276	0.07487927	0.07889529	
10.300000	-0.69981611	-0.51965606	6.30937338	-0.44791681	-0.02547452	0.44864064	-0.06189443	0.08454325	0.05891047	
10.320000	-0.70858371	-0.52031326	6.31816578	-0.45067427	-0.02136652	0.45118049	-0.08868237	0.16096616	0.08327299	
10.340000	-0.71762317	-0.52116621	6.32724524	-0.45310912	-0.01523742	0.45336524	-0.11523337	0.22219621	0.10787567	
10.360000	-0.72652680	-0.52128154	6.33614969	-0.45679045	-0.00920742	0.45688322	-0.06356771	0.20990004	0.05728327	
10.380000	-0.73603594	-0.52096313	6.34566402	-0.45995024	-0.00514537	0.45997903	0.03746374	0.15314098	-0.04112495	
10.400000	-0.74506599	-0.52084744	6.35469484	-0.45801532	-0.00310515	0.45802584	0.14454593	0.10243671	-0.14609353	
10.420000	-0.75466424	-0.52102071	6.36429453	-0.45175287	-0.00311658	0.45176363	0.23194084	0.07694291	-0.23241295	
10.440000	-0.76338524	-0.52155238	6.37303162	-0.44428441	-0.00279297	0.44429320	0.24978049	0.06011558	-0.24987251	
10.460000	-0.77223557	-0.52157468	6.38188219	-0.43742689	-0.00048528	0.43742716	0.19819802	0.04582021	-0.19826619	
10.480000	-0.78063405	-0.52128607	6.39028549	-0.43500891	0.00184675	0.43501285	0.13967089	0.05044494	-0.13989739	
10.500000	-0.78935033	-0.52103305	6.39900541	-0.43503228	0.00211870	0.43503743	0.11623224	0.10528612	-0.11582134	
10.520000	-0.79798943	-0.52093184	6.40764523	-0.43538320	0.00153432	0.43538591	0.16155696	0.24365555	-0.15561314	
10.540000	-0.80713874	-0.52132499	6.41680288	-0.43159506	0.00435387	0.43161702	0.31177923	0.53113467	-0.27734366	
10.559999	-0.81549168	-0.52139157	6.42515612	-0.42460072	0.01634110	0.42491505	0.54847687	1.02014613	-0.41817608	
10.580000	-0.82433677	-0.52104270	6.43400812	-0.41224790	0.03866502	0.41405714	0.86791623	1.74366224	-0.45571274	
10.599999	-0.83184940	-0.52011585	6.44157791	-0.39248103	0.07809770	0.40017572	1.34247983	2.62943149	-0.29585871	
10.620000	-0.84023172	-0.51821655	6.45017290	-0.36516050	0.13692696	0.38998869	2.04310107	3.59593892	0.19955689	
10.639999	-0.84710330	-0.51575190	6.45747328	-0.32310823	0.22296152	0.39256942	2.89722419	4.50484467	1.10187924	
10.660000	-0.85374224	-0.51068670	6.46582365	-0.25768417	0.32596874	0.41551986	3.80751824	5.05926037	2.14826894	
10.679999	-0.85862100	-0.50352627	6.47448826	-0.16562486	0.44559982	0.47538489	4.65369940	4.95805693	2.92785263	
10.700000	-0.86143690	-0.49245247	6.48591471	-0.05791260	0.56029797	0.56328297	5.29874372	4.04033661	3.15183520	
10.719999	-0.86135435	-0.48022032	6.49814701	0.05959320	0.64542842	0.64817375	5.66856337	2.33094645	2.69421101	
10.740000	-0.85857123	-0.46481425	6.51380253	0.17650071	0.67982388	0.70236242	5.80450153	-0.00080516	1.69175553	
10.760000	-0.85354185	-0.45053196	6.52894449	0.29384482	0.65164477	0.71483260	5.81254625	-2.55679297	0.70393878	
10.780000	-0.84687752	-0.43623504	6.54471827	0.40909234	0.56646085	0.69873774	5.77882051	-4.90024042	0.36684334	
10.800000	-0.83787316	-0.42578250	6.55851460	0.52392340	0.43205899	0.67909551	5.72180319	-6.64631271	0.91559005	
10.820000	-0.82620353	-0.41843495	6.57230473	0.63853288	0.26907253	0.69291002	5.57400990	-7.63637829	2.10319138	
10.840000	-0.81192267	-0.41489166	6.58701849	0.75215292	0.09495290	0.75812274	5.28480911	-7.87197876	3.47115993	
10.860000	-0.79542029	-0.41500053	6.60352135	0.85956389	-0.06840996	0.86228186	4.83474588	-7.42988682	4.54478407	
10.880000	-0.77734607	-0.41831374	6.62189674	0.95358604	-0.21608686	0.97776270	4.18309975	-6.47458649	4.89437342	
10.900000	-0.75718963	-0.42442283	6.64295864	1.03094661	-0.33763236	1.08482552	3.26847601	-5.17583513	4.36222696	
10.920000	-0.73540378	-0.43294311	6.66635132	1.09165668	-0.43016779	1.17335355	2.05678320	-3.67351294	3.07368803	
10.940000	-0.71254927	-0.44275978	6.69122505	1.12699103	-0.48915264	1.22856796	0.51750124	-2.10221291	1.22962987	
10.960000	-0.68919486	-0.45369071	6.71701097	1.12855041	-0.51263314	1.23952365	-1.37164140	-0.56790167	-1.04253006	
10.980000	-0.66609007	-0.46455276	6.74254179	1.08506119	-0.50414306	1.19646060	-3.68146133	0.82096756	-3.69049954	
11.000000	-0.64418268	-0.47485763	6.76675177	0.99119753	-0.47126552	1.09752619	-6.37384796	1.90933728	-6.55662632	
11.020000	-0.62417752	-0.48398715	6.78874159	0.84375209	-0.41511241	0.94033819	-8.96563816	2.62043762	-8.99616051	
11.040000	-0.60843372	-0.49171290	6.80627871	0.62791431	-0.34965733	0.71870482	-10.75800610	2.99059987	-9.58607864	
11.059999	-0.59688699	-0.49826345	6.81955433	0.35718268	-0.28230786	0.45527706	-11.39930153	3.06003499	-7.83177042	
11.080000	-0.59178883	-0.50267082	6.82629347	0.08847462	-0.22166015	0.23866500	-10.74437714	2.86643839	-4.98136950	
11.099999	-0.59453505	-0.50660509	6.83109140	-0.12663399	-0.16562907	0.20849258	-8.80087948	2.48883986	-1.98079073	
11.120000	-0.60234153	-0.50888163	6.83922291	-0.27619341	-0.11732325	0.30007923	-6.13959980	2.02728629	0.71092528	
11.139999	-0.61096621	-0.51132077	6.84818602	-0.36077136	-0.08020373	0.36957896	-3.73200083	1.54569268	2.06089425	
11.160000	-0.61757886	-0.51204169	6.85483789	-0.39214548	-0.05697208	0.39626241	-2.12242317	1.02363658	1.80202973	
11.179999	-0.62423575	-0.51272333	6.86152935	-0.39661658	-0.04253361	0.39889073	-1.17087936	0.53446978	1.07277727	
11.200000	-0.63254195	-0.51302516	6.86984110	-0.41136104	-0.03659128	0.41298527	-0.65536475	0.19954392	0.62599528	
11.219999	-0.64190084	-0.51416558	6.87926912	-0.43719044	-0.04034066	0.43904766	-0.47935253	0.05040455	0.47181687	
11.240000	-0.65091074	-0.51483023	6.88830328	-0.44884068	-0.04555209	0.45114625	-0.37013340	0.03273476	0.36615542	
11.259999	-0.66015929	-0.51613545	6.89764357	-0.44582742	-0.04593405	0.44818750	-0.12184575	0.10044010	0.11396180	
11.280000	-0.66871744	-0.51675236	6.90622377	-0.44144100	-0.03914087	0.44317284	0.07499155	0.17642671	-0.08851124	
11.300000	-0.67740434	-0.51796716	6.91499519	-0.43761167	-0.03071302	0.43868813	0.08488170	0.20077087	-0.10104150	
11.320000	-0.68611866	-0.51820689	6.92371273	-0.43687305	-0.02576360	0.43763205	0.02547427	0.17088598	-0.03880882	
11.340000	-0.69499552	-0.51856309	6.93259668	-0.43933424	-0.02628589	0.44011989	-0.04178284	0.12974150	0.03334705	
11.360000	-0.70368695	-0.51864415	6.94128847	-0.44080052	-0.02662141	0.44160366	-0.11578334	0.13311327	0.10936715	
11.380000	-0.71265399	-0.51954621	6.95030069	-0.44188407	-0.02459113	0.44256780	-0.14519846	0.20064577	0.13805461	
11.400000	-0.72132063	-0.52043509	6.95901299	-0.44559917	-0.01800581	0.44596282	-0.12946495	0.30028275	0.12150526	
11.420000	-0.73036009	-0.52098858	6.96806955	-0.45077634	-0.00996738	0.45088652	-0.12329514	0.36566839	0.11673491	
11.440000	-0.73920065	-0.52056962	6.97692013	-0.45318586	-0.00104755	0.45318708	-0.10523258	0.34519738	0.10163941	
11.460000	-0.74863762	-0.52018279	6.98636484	-0.45285827	0.00713815	0.45291454	-0.02802572	0.25965771	0.02737305	
11.480000	-0.75778455	-0.51997536	6.99551392	-0.45398828	0.01225843	0.45415375	0.06993335	0.17693563	-0.06856494	
11.500000	-0.76675171	-0.52024269	7.00448513	-0.45292807	0.01221746	0.45309281	0.11928251	0.09158845	-0.11764984	
11.520000	-0.77551973	-0.51985133	7.01326180	-0.44847137	0.01154591	0.44861996	0.17869924	-0.02215099	-0.17900397	
11.540000	-0.78477412	-0.51940042	7.02252722	-0.44261548	0.01266946	0.44279677	0.28356662	-0.08820899	-0.28527939	
11.559999	-0.79355150	-0.51893848	7.03131676	-0.43932182	0.01120418	0.43946466	0.36306068	-0.04668090	-0.36495113	
11.580000	-0.80252302	-0.51887852	7.04028845	-0.43068585	0.00532021	0.43071872	0.42090821	0.13555300	-0.41541839	
11.599999	-0.81057781	-0.51887852	7.04834318	-0.42006555	0.00497624	0.42009503	0.52965683	0.47239834	-0.49138537	
11.620000	-0.81942081	-0.51907313	7.05718851	-0.40913206	0.01407464	0.40937409	0.72837216	1.04229999	-0.56792116	
11.639999	-0.82694006	-0.51894712	7.06470871	-0.39617923	0.04263742	0.39846697	1.04586303	1.88171828	-0.52919179	
11.660000	-0.83537185	-0.51806605	7.07318640	-0.37684700	0.08325846	0.38593474	1.58874357	2.88816166	-0.24857685	
11.679999	-0.84244686	-0.51634854	7.08046675	-0.34323519	0.15006904	0.37460795	2.40703201	3.91367865	0.41970557	
11.700000	-0.84966195	-0.51240408	7.08868980	-0.29106972	0.24186960	0.37844747	3.50673032	4.83312321	1.51108885	
11.719999	-0.85524148	-0.50807977	7.09574890	-0.21151742	0.35545292	0.41362593	4.71555185	5.42434835	2.83690071	
11.740000	-0.85913432	-0.49911389	7.10552359	-0.10385037	0.47999462	0.49110055	5.75632381	5.33543491	3.95355225	
11.759999	-0.86051178	-0.48883665	7.11589289	0.03532220	0.60109645	0.60213339	6.46169853	4.41717339	4.43546200	
11.780000	-0.85868061	-0.47414684	7.13069630	0.18255852	0.69530702	0.71887374	6.75382042	2.64098263	4.05500555	
11.800000	-0.85325682	-0.45876309	7.14700794	0.32367694	0.73682404	0.80478346	6.56165886	0.19254850	2.90996385	
11.820000	-0.84428287	-0.44240338	7.16566753	0.45250487	0.71643901	0.84737569	6.00763893	-2.56776786	1.49479294	
11.840000	-0.83374494	-0.42741346	7.18399096	0.56769776	0.62572759	0.84487617	5.43845367	-5.17272806	0.55720657	
11.860000	-0.82155085	-0.41520861	7.20124340	0.66498095	0.48399350	0.82246542	4.97965622	-7.23598862	0.53537142	
11.880000	-0.80759776	-0.40671298	7.21757936	0.75299162	0.30367523	0.81192058	4.53564644	-8.50035763	1.28252256	
11.900000	-0.79134202	-0.40275970	7.23430872	0.84360158	0.11127164	0.85090834	4.08841515	-8.87173367	2.42501593	
11.920000	-0.77350056	-0.40284228	7.25215054	0.92920297	-0.07947159	0.93259525	3.64187932	-8.46186352	3.51007700	
11.940000	-0.75392485	-0.40668750	7.27210045	0.99803698	-0.24969196	1.02879727	2.99669838	-7.45872402	3.98759437	
11.960000	-0.73283815	-0.41361442	7.29429579	1.05153930	-0.38933206	1.12130034	2.01977158	-6.02186060	3.51615882	
11.980000	-0.71097755	-0.42355743	7.31831121	1.08847547	-0.49554488	1.19596970	0.80029631	-4.32763720	2.27062702	
12.000000	-0.68887615	-0.43487054	7.34313965	1.09730065	-0.56688935	1.23508394	-0.67851967	-2.62840891	0.48157057	
12.020000	-0.66625309	-0.44749257	7.36904573	1.07088399	-0.59734195	1.22621775	-2.76331449	-1.00689435	-1.95811045	
12.040000	-0.64439934	-0.45997360	7.39421225	1.00648487	-0.59645492	1.16994452	-5.57103300	0.54110241	-4.99006081	
12.059999	-0.62406594	-0.47240567	7.41804504	0.88838780	-0.57043833	1.05576169	-8.50780392	1.91266394	-7.79129601	
12.080000	-0.60690057	-0.48318031	7.43831205	0.67809695	-0.51866513	0.85371482	-10.81084442	3.00590873	-9.03928757	
12.099999	-0.59351820	-0.49367198	7.45531702	0.39011994	-0.44143653	0.58911783	-12.03911304	3.80472922	-8.10525322	
12.120000	-0.58676147	-0.50192606	7.46598387	0.09636428	-0.34923339	0.36228448	-11.75597382	4.18242359	-5.70479727	
12.139999	-0.59059739	-0.50846946	7.47356892	-0.14567146	-0.25360250	0.29246265	-9.67483044	4.02856302	-2.90314794	
12.160000	-0.60008579	-0.51170826	7.48359489	-0.31815034	-0.16625518	0.35897133	-6.50861120	3.41842413	-0.44530851	
12.179999	-0.61006302	-0.51361305	7.49375248	-0.41130316	-0.10320316	0.42405328	-3.59481883	2.57185268	0.93725222	
12.200000	-0.61723578	-0.51424611	7.50095320	-0.42211720	-0.06568404	0.42719707	-1.63441861	1.68780053	0.95084471	
12.219999	-0.62409371	-0.51534826	7.50789928	-0.39875638	-0.04919194	0.40177917	-0.50169927	0.95621836	0.32999960	
12.240000	-0.63300610	-0.51650268	7.51688623	-0.39744088	-0.04061707	0.39951095	-0.07653507	0.48435965	0.02091290	
12.259999	-0.64099300	-0.51747698	7.52493238	-0.42036009	-0.03704452	0.42198923	-0.23789223	0.22895198	0.21480474	
12.280000	-0.64940023	-0.51798433	7.53335476	-0.43273327	-0.03323355	0.43400756	-0.41881326	0.08891827	0.40869275	
12.300000	-0.65802634	-0.51816410	7.54198265	-0.43378654	-0.03187009	0.43495572	-0.28572890	0.01689086	0.28309053	
12.320000	-0.66715235	-0.51886374	7.55113554	-0.43639946	-0.03314961	0.43765670	-0.10637860	0.02784109	0.10386142	
12.340000	-0.67618239	-0.51970816	7.56020498	-0.43572938	-0.03633523	0.43724173	-0.10215263	0.10619558	0.09559948	
12.360000	-0.68456447	-0.52072561	7.56864882	-0.43763551	-0.03529115	0.43905616	-0.15610015	0.21071929	0.14554890	
12.380000	-0.69303328	-0.52140760	7.57714510	-0.44116309	-0.02729817	0.44200686	-0.19989738	0.28973266	0.18622644	
12.400000	-0.70160168	-0.52188200	7.58572674	-0.44777921	-0.01574009	0.44805577	-0.21463400	0.31702644	0.19954708	
12.420000	-0.71116263	-0.52200186	7.59528828	-0.45349631	-0.00788023	0.45356476	-0.15511481	0.26873991	0.14370041	
12.440000	-0.72048688	-0.52192807	7.60461283	-0.45760876	-0.00533809	0.45763990	-0.06837618	0.15096256	0.06354312	
12.460000	-0.72979593	-0.52175295	7.61392355	-0.45659947	-0.00523478	0.45662948	-0.02144202	0.03716554	0.02074713	
12.480000	-0.73844004	-0.52211201	7.62257528	-0.45240876	-0.00562494	0.45244372	-0.00867421	-0.00418930	0.00879032	
12.500000	-0.74757034	-0.52232879	7.63170815	-0.45123157	-0.00711803	0.45128772	-0.00659066	0.01153019	0.00648523	
12.520000	-0.75642657	-0.52262789	7.64056921	-0.45536664	-0.00702465	0.45542082	-0.01605090	0.04280852	0.01573798	
12.540000	-0.76578635	-0.52245259	7.64993048	-0.45789215	-0.00526656	0.45792243	0.01308396	0.08449054	-0.01353683	
12.559999	-0.77488142	-0.52260906	7.65902710	-0.45781216	-0.00233998	0.45781815	0.14466700	0.13873282	-0.14497308	
12.580000	-0.78439397	-0.52260906	7.66853952	-0.45310190	0.00044753	0.45310211	0.32207793	0.22614209	-0.31967112	
12.599999	-0.79310805	-0.52284878	7.67725706	-0.44502920	0.00421107	0.44504914	0.44624549	0.36349556	-0.43479311	
12.620000	-0.80230963	-0.52257013	7.68646288	-0.43128911	0.01050283	0.43141696	0.53680193	0.58482945	-0.49792111	
12.639999	-0.81040227	-0.52238369	7.69455767	-0.41883770	0.02417762	0.41953495	0.63543022	0.93536872	-0.52387816	
12.660000	-0.81911659	-0.52173984	7.70329571	-0.40858421	0.04376196	0.41092113	0.77320904	1.45046210	-0.47475240	
12.679999	-0.82643515	-0.52115291	7.71063757	-0.39470029	0.07554811	0.40186545	1.02712893	2.10760403	-0.31981394	
12.700000	-0.83487767	-0.51924425	7.71929312	-0.37484154	0.12138879	0.39400688	1.50465703	2.84140491	-0.03811318	
12.719999	-0.84214443	-0.51702869	7.72689009	-0.34290788	0.18790606	0.39101726	2.13743258	3.54271960	0.45724121	
12.740000	-0.84929514	-0.51233482	7.73544359	-0.29510644	0.27058834	0.40038213	2.79886055	4.02054548	1.10734093	
12.759999	-0.85479838	-0.50686860	7.74320030	-0.22654127	0.36415616	0.42887136	3.37666202	4.05178976	1.65346944	
12.780000	-0.85881060	-0.49791738	7.75300980	-0.14825134	0.45609283	0.47958225	3.81253338	3.44533706	1.80811965	
