Time	Right_paced_y_baseline X
44.539997	0.00259858	
44.559998	0.01737851	
44.579998	0.02717111	
44.599998	0.02669778	
44.619999	0.01395263	
44.639999	-0.00338885	
44.660000	-0.01686403	
44.680000	-0.02124241	
44.700001	-0.02063981	
44.719997	-0.02001199	
44.739998	-0.01595813	
44.759998	-0.00722241	
44.779999	0.00703524	
44.799999	0.01973763	
44.820000	0.02397472	
44.840000	0.01520944	
44.860001	-0.00176311	
44.879997	-0.01577742	
44.899998	-0.02116692	
44.919998	-0.02023196	
44.939999	-0.01851368	
44.959999	-0.01555662	
44.980000	-0.00729023	
45.000000	0.00450309	
45.020000	0.01460516	
45.039997	0.01365367	
45.059998	0.00004220	
45.079998	-0.01425271	
45.099998	-0.02185386	
45.119999	-0.02087113	
45.139999	-0.01971287	
45.160000	-0.01856813	
45.180000	-0.01249886	
45.200001	-0.00167558	
45.219997	0.01179877	
45.239998	0.02029899	
45.259998	0.01803856	
45.279999	0.00295299	
45.299999	-0.01210819	
45.320000	-0.02134630	
45.340000	-0.02090403	
45.360001	-0.02043723	
45.379997	-0.01915954	
45.399998	-0.01395091	
45.419998	-0.00178899	
45.439999	0.01390219	
45.459999	0.02584599	
45.480000	0.02646613	
45.500000	0.01401794	
45.520000	-0.00392081	
45.539997	-0.01736158	
45.559998	-0.02207416	
45.579998	-0.02136467	
45.599998	-0.02084891	
45.619999	-0.01775792	
45.639999	-0.01005554	
45.660000	0.00377288	
45.680000	0.01841618	
45.700001	0.02911937	
45.719997	0.02988532	
45.739998	0.01848499	
45.759998	-0.00058061	
45.779999	-0.01549867	
45.799999	-0.02164125	
45.820000	-0.02087949	
45.840000	-0.02038811	
45.860001	-0.01596881	
45.879997	-0.00584686	
45.899998	0.01034454	
45.919998	0.02483720	
45.939999	0.03100084	
45.959999	0.02355166	
45.980000	0.00444280	
46.000000	-0.01249133	
46.020000	-0.02142981	
46.039997	-0.02093844	
46.059998	-0.02026519	
46.079998	-0.01877573	
46.099998	-0.01196523	
46.119999	0.00006725	
46.139999	0.01364498	
46.160000	0.01885328	
46.180000	0.01027773	
46.200001	-0.00561921	
46.219997	-0.01796268	
46.239998	-0.02194121	
46.259998	-0.02122588	
46.279999	-0.02105770	
46.299999	-0.01796620	
46.320000	-0.00957203	
46.340000	0.00449239	
46.360001	0.01563500	
46.379997	0.01695545	
46.399998	0.00403042	
46.419998	-0.01015125	
46.439999	-0.02002452	
46.459999	-0.02083522	
46.480000	-0.02046427	
46.500000	-0.01947035	
46.520000	-0.01590285	
46.539997	-0.00625154	
46.559998	0.00801848	
46.579998	0.02113374	
46.599998	0.02619539	
46.619999	0.01791313	
46.639999	0.00041966	
46.660000	-0.01488304	
46.680000	-0.02208352	
46.700001	-0.02129720	
46.719997	-0.02063380	
46.739998	-0.01672725	
46.759998	-0.00854403	
46.779999	0.00469883	
46.799999	0.01621205	
46.820000	0.02041806	
46.840000	0.01175368	
46.860001	-0.00366610	
46.879997	-0.01669417	
46.899998	-0.02127264	
46.919998	-0.02060924	
46.939999	-0.01977399	
46.959999	-0.01696308	
46.980000	-0.00804432	
47.000000	0.00424036	
47.020000	0.01396215	
47.039997	0.01239118	
47.059998	-0.00087640	
47.079998	-0.01431234	
47.099998	-0.02166013	
47.119999	-0.02084926	
47.139999	-0.01965976	
47.160000	-0.01679489	
47.180000	-0.00812949	
47.200001	0.00578478	
47.219997	0.01942196	
47.239998	0.02571137	
47.259998	0.01954506	
47.279999	0.00213394	
47.299999	-0.01329586	
47.320000	-0.02180560	
47.340000	-0.02082270	
47.360001	-0.02034737	
47.379997	-0.01885873	
47.399998	-0.01310948	
47.419998	-0.00105228	
47.439999	0.01501019	
47.459999	0.02749145	
47.480000	0.03074662	
47.500000	0.02086668	
47.520000	0.00129551	
47.539997	-0.01457439	
47.559998	-0.02232753	
47.579998	-0.02098688	
47.599998	-0.02042954	
47.619999	-0.01874749	
47.639999	-0.01334229	
47.660000	-0.00098379	
47.680000	0.01531132	
47.700001	0.02848053	
47.719997	0.03029869	
47.739998	0.01786654	
47.759998	-0.00159241	
47.779999	-0.01607303	
47.799999	-0.02136467	
47.820000	-0.02055396	
47.840000	-0.02010669	
47.860001	-0.01529273	
47.879997	-0.00454962	
47.899998	0.01215351	
47.919998	0.02553166	
47.939999	0.02909683	
47.959999	0.01772323	
47.980000	-0.00097577	
48.000000	-0.01609458	
48.020000	-0.02173947	
48.039997	-0.02110045	
48.059998	-0.02018853	
48.079998	-0.01890166	
48.099998	-0.01169416	
48.119999	0.00219072	
48.139999	0.01876141	
48.160000	0.02939111	
48.180000	0.02756678	
48.200001	0.01212311	
48.219997	-0.00604911	
48.239998	-0.01871777	
48.259998	-0.02098387	
48.279999	-0.02047715	
48.299999	-0.01895694	
48.320000	-0.01414131	
48.340000	-0.00349641	
48.360001	0.01212361	
48.379997	0.02616599	
48.399998	0.03145212	
48.419998	0.02130494	
48.439999	0.00161000	
48.459999	-0.01450424	
48.480000	-0.02117361	
48.500000	-0.02038579	
48.520000	-0.02025333	
48.539997	-0.01905681	
48.559998	-0.01404878	
48.579998	-0.00311394	
48.599998	0.01094380	
48.619999	0.02200022	
48.639999	0.02297378	
48.660000	0.01038413	
48.680000	-0.00641739	
48.700001	-0.01874200	
48.719997	-0.02169019	
48.739998	-0.02095313	
48.759998	-0.02053693	
48.779999	-0.01633008	
48.799999	-0.00587825	
48.820000	0.01010203	
48.840000	0.02234244	
48.860001	0.02186579	
48.879997	0.00601460	
48.899998	-0.01025547	
48.919998	-0.02044640	
48.939999	-0.02052490	
48.959999	-0.02023530	
48.980000	-0.01967561	
49.000000	-0.01847158	
49.020000	-0.01206912	
49.039997	-0.00163683	
49.059998	0.01005326	
49.079998	0.01519759	
49.099998	0.00865716	
49.119999	-0.00465636	
49.139999	-0.01639889	
49.160000	-0.02061877	
49.180000	-0.02019955	
49.200001	-0.01997925	
49.219997	-0.01788034	
49.239998	-0.01052737	
49.259998	0.00373848	
49.279999	0.01746869	
49.299999	0.02295758	
49.320000	0.01364014	
49.340000	-0.00262792	
49.360001	-0.01594527	
49.379997	-0.02091807	
49.399998	-0.02042101	
49.419998	-0.01963837	
49.439999	-0.01742205	
49.459999	-0.00855923	
49.480000	0.00445332	
49.500000	0.01613656	
49.520000	0.01640864	
49.539997	0.00268292	
49.559998	-0.01167245	
49.579998	-0.02033199	
49.599998	-0.01953432	
49.619999	-0.01873815	
49.639999	-0.01871644	
49.660000	-0.01456353	
49.680000	-0.00463347	
49.700001	0.00908539	
49.719997	0.01853979	
49.739998	0.01520076	
49.759998	0.00056547	
49.779999	-0.01372360	
49.799999	-0.02080482	
49.820000	-0.02046411	
49.840000	-0.02031764	
49.860001	-0.01940890	
49.879997	-0.01464887	
49.899998	-0.00347905	
49.919998	0.01052876	
49.939999	0.01837510	
49.959999	0.01330359	
49.980000	-0.00211652	
50.000000	-0.01511987	
50.020000	-0.02097368	
50.039997	-0.02021843	
50.059998	-0.01872979	
50.079998	-0.01634645	
50.099998	-0.00903875	
50.119999	0.00227189	
50.139999	0.01377325	
50.160000	0.01754168	
50.180000	0.00813639	
50.200001	-0.00626908	
50.219997	-0.01706797	
50.239998	-0.01960848	
50.259998	-0.01806456	
50.279999	-0.01584840	
50.299999	-0.00913878	
50.320000	0.00027686	
50.340000	0.00994553	
50.360001	0.01356013	
50.379997	0.00644617	
50.399998	-0.00641172	
50.419998	-0.01755883	
50.439999	-0.02142981	
50.459999	-0.02080901	
50.480000	-0.02031012	
50.500000	-0.01859885	
50.520000	-0.01305737	
50.539997	-0.00089560	
50.559998	0.01380181	
50.579998	0.02299064	
50.599998	0.01931524	
50.619999	0.00322807	
50.639999	-0.01178184	
50.660000	-0.02013893	
50.680000	-0.01981340	
50.700001	-0.01870006	
50.719997	-0.01721093	
50.739998	-0.01107736	
50.759998	-0.00119440	
50.779999	0.01091690	
50.799999	0.01836407	
50.820000	0.01383705	
50.840000	-0.00098079	
50.860001	-0.01494734	
50.879997	-0.02119131	
50.899998	-0.01971219	
50.919998	-0.01917440	
50.939999	-0.01843384	
50.959999	-0.01806773	
50.980000	-0.01436862	
51.000000	-0.00842094	
51.020000	-0.00210832	
51.039997	-0.00236170	
51.059998	-0.00934622	
51.079998	-0.01679406	
51.099998	-0.02009767	
51.119999	-0.01927628	
51.139999	-0.01770864	
51.160000	-0.01501665	
51.180000	-0.00826696	
51.199997	-0.00015905	
51.219997	0.00450809	
51.239998	-0.00004448	
51.259998	-0.01000378	
51.279999	-0.01856628	
51.299999	-0.02126011	
51.320000	-0.02048983	
51.340000	-0.01828502	
51.360001	-0.01552823	
51.379997	-0.00934406	
51.399998	-0.00388122	
51.419998	0.00132005	
51.439999	0.00201719	
51.459999	-0.00375512	
51.480000	-0.01195154	
51.500000	-0.01958977	
51.520000	-0.02137353	
51.539997	-0.01981741	
51.559998	-0.01577708	
51.579998	-0.00788531	
51.599998	0.00017916	
51.619999	0.00766490	
51.639999	0.01096836	
51.660000	0.00634278	
51.680000	-0.00514622	
51.699997	-0.01683699	
51.719997	-0.02251258	
51.739998	-0.02109528	
51.759998	-0.01914500	
51.779999	-0.01437481	
51.799999	-0.00927942	
51.820000	-0.00098914	
51.840000	0.00431001	
51.860001	0.00593159	
51.879997	-0.00098914	
51.899998	-0.01095027	
51.919998	-0.01945364	
51.939999	-0.02168335	
51.959999	-0.02087247	
51.980000	-0.01646720	
52.000000	-0.00989687	
52.020000	0.00012203	
52.039997	0.00837289	
52.059998	0.01333684	
52.079998	0.01296873	
52.099998	0.00463453	
52.119999	-0.00729190	
52.139999	-0.01744977	
52.160000	-0.02134179	
52.180000	-0.02024698	
52.199997	-0.01704626	
52.219997	-0.00961830	
52.239998	-0.00112276	
52.259998	0.00850751	
52.279999	0.01390052	
52.299999	0.01423606	
52.320000	0.00490175	
52.340000	-0.00807087	
52.360001	-0.01813588	
52.379997	-0.02046227	
52.399998	-0.01910408	
52.419998	-0.01451893	
52.439999	-0.00894788	
52.459999	0.00004220	
52.480000	0.00583372	
52.500000	0.00896513	
52.520000	0.00494117	
52.539997	-0.00565913	
52.559998	-0.01583605	
52.579998	-0.02164225	
52.599998	-0.02101810	
52.619999	-0.01894057	
52.639999	-0.01389429	
52.660000	-0.00285707	
52.680000	0.01165947	
52.699997	0.02507837	
52.719997	0.03140768	
52.739998	0.02581710	
52.759998	0.00965358	
52.779999	-0.00788982	
52.799999	-0.01837204	
52.820000	-0.02035989	
52.840000	-0.01986919	
52.860001	-0.01816076	
52.879997	-0.01147921	
52.899998	0.00363459	
52.919998	0.02358590	
52.939999	0.04063961	
52.959999	0.04796101	
52.980000	0.04221208	
53.000000	0.02596506	
53.020000	0.00281553	
53.039997	-0.01321119	
53.059998	-0.02068675	
53.079998	-0.01995972	
53.099998	-0.01856980	
53.119999	-0.01552238	
53.139999	-0.00615083	
53.160000	0.00708051	
53.180000	0.02237752	
53.199997	0.03135024	
53.219997	0.03060399	
53.239998	0.01481010	
53.259998	-0.00426102	
53.279999	-0.01788084	
53.299999	-0.02039179	
53.320000	-0.01965791	
53.340000	-0.01858883	
53.360001	-0.01381630	
53.379997	-0.00152175	
53.399998	0.01492150	
53.419998	0.02856186	
53.439999	0.02968590	
53.459999	0.01582022	
53.480000	-0.00336848	
53.500000	-0.01679406	
53.520000	-0.02009484	
53.539997	-0.01917607	
53.559998	-0.01897933	
53.579998	-0.01501298	
53.599998	-0.00485110	
53.619999	0.01016165	
53.639999	0.02140464	
53.660000	0.01931959	
53.680000	0.00352219	
53.699997	-0.01237977	
53.719997	-0.02133194	
53.739998	-0.02044274	
53.759998	-0.01944898	
53.779999	-0.01829822	
53.799999	-0.01425454	
53.820000	-0.00457752	
53.840000	0.00709270	
53.860001	0.01272638	
53.879997	0.00549150	
53.899998	-0.00736389	
53.919998	-0.01801312	
53.939999	-0.02047697	
53.959999	-0.01945934	
53.980000	-0.01850884	
54.000000	-0.01712710	
54.020000	-0.01026064	
54.039997	0.00109057	
54.059998	0.01073486	
54.079998	0.00894910	
54.099998	-0.00354050	
54.119999	-0.01569040	
54.139999	-0.02107489	
54.160000	-0.02022828	
54.180000	-0.01929198	
54.199997	-0.01908271	
54.219997	-0.01407668	
54.239998	-0.00351028	
54.259998	0.01224387	
54.279999	0.02320109	
54.299999	0.02304542	
54.320000	0.00937200	
54.340000	-0.00753441	
54.360001	-0.01879042	
54.379997	-0.02137904	
54.399998	-0.02073485	
54.419998	-0.02009216	
54.439999	-0.01826482	
54.459999	-0.01094709	
54.480000	0.00069106	
54.500000	0.01382987	
54.520000	0.02147846	
54.539997	0.02005179	
54.559998	0.00755851	
54.579998	-0.00762577	
54.599998	-0.01825647	
54.619999	-0.02072933	
54.639999	-0.02051121	
54.660000	-0.01941057	
54.680000	-0.01366547	
54.699997	-0.00129528	
54.719997	0.01513077	
54.739998	0.02699156	
54.759998	0.02721536	
54.779999	0.01375188	
54.799999	-0.00424199	
54.820000	-0.01662470	
54.840000	-0.02023162	
54.860001	-0.01984347	
54.879997	-0.02005474	
54.899998	-0.01811583	
54.919998	-0.01051201	
54.939999	0.00395961	
54.959999	0.01934031	
54.980000	0.02761771	
55.000000	0.02323249	
55.020000	0.00660083	
55.039997	-0.00928025	
55.059998	-0.01925090	
55.079998	-0.02006160	
55.099998	-0.01994586	
55.119999	-0.01994586	
55.139999	-0.01570643	
55.160000	-0.00803864	
55.180000	0.00201501	
55.199997	0.00705479	
55.219997	0.00135012	
55.239998	-0.00947182	
55.259998	-0.01903711	
55.279999	-0.02128617	
55.299999	-0.02067155	
55.320000	-0.02053894	
55.340000	-0.01905783	
55.360001	-0.01447986	
55.379997	-0.00597730	
55.399998	0.00360653	
55.419998	0.00880747	
55.439999	0.00400269	
55.459999	-0.00735520	
55.480000	-0.01734923	
55.500000	-0.02080350	
55.520000	-0.02034019	
55.539997	-0.02004123	
55.559998	-0.02020055	
55.579998	-0.01612097	
55.599998	-0.00842996	
55.619999	0.00143462	
55.639999	0.00541668	
55.660000	-0.00194882	
55.680000	-0.01216164	
55.699997	-0.02012941	
55.719997	-0.02038544	
55.739998	-0.02008365	
55.759998	-0.02001667	
55.779999	-0.01657075	
55.799999	-0.00708012	
55.820000	0.00718406	
55.840000	0.01883657	
55.860001	0.01921202	
55.879997	0.00770916	
55.899998	-0.00772281	
55.919998	-0.01777412	
55.939999	-0.02058069	
55.959999	-0.02024698	
55.980000	-0.01879360	
56.000000	-0.01539712	
56.020000	-0.00695536	
56.039997	0.00228976	
56.059998	0.00680375	
56.079998	0.00055110	
56.099998	-0.01031275	
56.119999	-0.01869038	
56.139999	-0.02099539	
56.160000	-0.02064449	
56.180000	-0.01962285	
56.199997	-0.01681843	
56.219997	-0.00909887	
56.239998	0.00190027	
56.259998	0.01071616	
56.279999	0.00971454	
56.299999	-0.00260086	
56.320000	-0.01491611	
56.340000	-0.02142814	
56.360001	-0.02055062	
56.379997	-0.01957774	
56.399998	-0.01935244	
56.419998	-0.01557265	
56.439999	-0.00632052	
56.459999	0.00670940	
56.480000	0.01601146	
56.500000	0.01499131	
56.520000	0.00226621	
56.539997	-0.01137199	
56.559998	-0.02020606	
56.579998	-0.02073602	
56.599998	-0.02018018	
56.619999	-0.01874883	
56.639999	-0.01405963	
56.660000	-0.00350375	
56.680000	0.00984249	
56.699997	0.01876108	
56.719997	0.01700807	
56.739998	0.00370708	
56.759998	-0.01047760	
56.779999	-0.01946567	
56.799999	-0.02057134	
56.820000	-0.01960781	
56.840000	-0.01838356	
56.860001	-0.01226787	
56.879997	-0.00156452	
56.899998	0.01319554	
56.919998	0.02316801	
56.939999	0.02466150	
56.959999	0.01413852	
56.980000	-0.00234683	
57.000000	-0.01551637	
57.020000	-0.02079847	
57.039997	-0.02019654	
57.059998	-0.01915336	
57.079998	-0.01678671	
57.099998	-0.00834712	
57.119999	0.00434792	
57.139999	0.01611267	
57.160000	0.01836458	
57.180000	0.00792462	
57.199997	-0.00686416	
57.219997	-0.01791576	
57.239998	-0.02094395	
57.259998	-0.02046578	
57.279999	-0.02030995	
57.299999	-0.01705027	
57.320000	-0.00857410	
57.340000	0.00514744	
57.360001	0.01707955	
57.379997	0.02033940	
57.399998	0.01051606	
57.419998	-0.00530922	
57.439999	-0.01783140	
57.459999	-0.02188526	
57.480000	-0.02125193	
57.500000	-0.01984848	
57.520000	-0.01876737	
57.539997	-0.01291589	
57.559998	-0.00327395	
57.579998	0.00888547	
57.599998	0.01574540	
57.619999	0.01157263	
57.639999	-0.00202833	
57.660000	-0.01458390	
57.680000	-0.02067038	
57.699997	-0.01997524	
57.719997	-0.01979002	
57.739998	-0.01800895	
57.759998	-0.01111612	
57.779999	0.00169818	
57.799999	0.01431055	
57.820000	0.01737383	
57.840000	0.00679307	
57.860001	-0.00819430	
57.879997	-0.01892354	
57.899998	-0.02127264	
57.919998	-0.02060924	
57.939999	-0.01923336	
57.959999	-0.01789805	
57.980000	-0.01175913	
58.000000	-0.00193128	
58.020000	0.00942110	
58.039997	0.01387012	
58.059998	0.00648776	
58.079998	-0.00701080	
58.099998	-0.01776110	
58.119999	-0.02106187	
58.139999	-0.02071798	
58.160000	-0.02102262	
58.180000	-0.01954284	
58.199997	-0.01331507	
58.219997	-0.00115582	
58.239998	0.01198599	
58.259998	0.01820658	
58.279999	0.01108025	
58.299999	-0.00460207	
58.320000	-0.01762614	
58.340000	-0.02228227	
58.359997	-0.02123173	
58.379997	-0.02021392	
58.399998	-0.02000096	
58.419998	-0.01575103	
58.439999	-0.00752839	
58.459999	0.00416905	
58.480000	0.01189314	
58.500000	0.01112367	
58.520000	-0.00120059	
58.539997	-0.01387708	
58.559998	-0.02216135	
58.579998	-0.02179258	
58.599998	-0.02105269	
58.619999	-0.01975663	
58.639999	-0.01847693	
58.660000	-0.01194051	
58.680000	-0.00094838	
58.699997	0.01345091	
58.719997	0.02261552	
58.739998	0.02283332	
58.759998	0.01004592	
58.779999	-0.00619809	
58.799999	-0.01846206	
58.820000	-0.02112885	
58.840000	-0.02035421	
58.859997	-0.01920697	
58.879997	-0.01771833	
58.899998	-0.01181458	
58.919998	-0.00246458	
58.939999	0.00811853	
58.959999	0.01178807	
58.980000	0.00403860	
59.000000	-0.00880592	
59.020000	-0.01882884	
59.039997	-0.02126347	
59.059998	-0.02104750	
59.079998	-0.02118061	
59.099998	-0.02022694	
59.119999	-0.01695356	
59.139999	-0.00849460	
59.160000	0.00074451	
59.180000	0.00685669	
59.199997	0.00264835	
59.219997	-0.00790201	
59.239998	-0.01749270	
59.259998	-0.02150163	
59.279999	-0.02106805	
59.299999	-0.02058704	
59.320000	-0.02040949	
59.340000	-0.01862508	
59.359997	-0.01467910	
59.379997	-0.00679368	
59.399998	-0.00053000	
59.419998	0.00203055	
59.439999	-0.00564510	
59.459999	-0.01427877	
59.480000	-0.02140543	
59.500000	-0.02172092	
59.520000	-0.02106354	
59.539997	-0.01993734	
59.559998	-0.01710838	
59.579998	-0.00884700	
59.599998	0.00042416	
59.619999	0.00486551	
59.639999	-0.00306234	
59.660000	-0.01345955	
59.680000	-0.02138738	
59.699997	-0.02179258	
59.719997	-0.02120700	
59.739998	-0.02023396	
59.759998	-0.01984681	
59.779999	-0.01740250	
59.799999	-0.01230595	
59.820000	-0.00438361	
59.840000	0.00155622	
59.859997	-0.00143641	
59.879997	-0.01014122	
59.899998	-0.01868136	
59.919998	-0.02129486	
59.939999	-0.02071999	
59.959999	-0.02036156	
59.980000	-0.01915686	
60.000000	-0.01660031	
60.020000	-0.00955799	
60.039997	-0.00224495	
60.059998	0.00155939	
60.079998	-0.00527966	
60.099998	-0.01392703	
60.119999	-0.02068290	
60.139999	-0.02073485	
60.160000	-0.02032365	
60.180000	-0.01897998	
60.199997	-0.01790290	
60.219997	-0.01285660	
60.239998	-0.00492659	
60.259998	0.00424220	
60.279999	0.00788537	
60.299999	-0.00047873	
60.320000	-0.01129282	
60.340000	-0.01998611	
60.359997	-0.02052490	
60.379997	-0.02024698	
60.399998	-0.02033952	
60.419998	-0.01933140	
60.439999	-0.01357897	
60.459999	-0.00232160	
60.480000	0.00960247	
60.500000	0.01459765	
60.520000	0.00746898	
60.539997	-0.00625405	
60.559998	-0.01769529	
60.579998	-0.02196026	
60.599998	-0.02139892	
60.619999	-0.02056783	
60.639999	-0.02014628	
60.660000	-0.01570827	
60.680000	-0.00775604	
60.699997	0.00324711	
60.719997	0.01023364	
60.739998	0.00909090	
60.759998	-0.00235033	
60.779999	-0.01397161	
60.799999	-0.02125210	
60.820000	-0.02116191	
60.840000	-0.02089168	
60.859997	-0.02006243	
60.879997	-0.01935077	
60.899998	-0.01507160	
60.919998	-0.00771396	
60.939999	0.00282222	
60.959999	0.00979054	
60.980000	0.00842316	
61.000000	-0.00316672	
61.020000	-0.01484796	
61.039997	-0.02178639	
61.059998	-0.02140960	
61.079998	-0.02092275	
61.099998	-0.01990326	
61.119999	-0.01828820	
61.139999	-0.01104397	
61.160000	0.00040562	
61.180000	0.01234759	
61.199997	0.01629823	
61.219997	0.00737078	
61.239998	-0.00698659	
61.259998	-0.01800895	
61.279999	-0.02093677	
61.299999	-0.01996908	
61.320000	-0.01996908	
61.340000	-0.01856077	
61.359997	-0.01367283	
61.379997	-0.00461510	
61.399998	0.00303432	
61.419998	0.00248651	
61.439999	-0.00725733	
61.459999	-0.01661618	
61.480000	-0.02121919	
61.500000	-0.02016047	
61.520000	-0.01956087	
61.539997	-0.01858249	
61.559998	-0.01673059	
61.579998	-0.01112212	
61.599998	-0.00437392	
61.619999	-0.00035313	
61.639999	-0.00657572	
61.660000	-0.01487301	
61.680000	-0.02187675	
61.699997	-0.02167733	
61.719997	-0.02093594	
61.739998	-0.01965056	
61.759998	-0.01782289	
61.779999	-0.01211922	
61.799999	-0.00409834	
61.820000	0.00391969	
61.840000	0.00486083	
61.859997	-0.00426637	
61.879997	-0.01462148	
61.899998	-0.02126646	
61.919998	-0.02080299	
61.939999	-0.01961632	
61.959999	-0.01746346	
61.980000	-0.01189725	
62.000000	-0.00418001	
62.020000	0.00386007	
62.039997	0.00846793	
62.059998	0.00637703	
62.079998	-0.00413659	
62.099998	-0.01514459	
62.119999	-0.02228193	
62.139999	-0.02098955	
62.160000	-0.01909757	
62.180000	-0.01576056	
62.199997	-0.01358163	
62.219997	-0.01111844	
62.239998	-0.01010047	
62.259998	-0.01327030	
62.279999	-0.01684633	
62.299999	-0.02040516	
62.320000	-0.02042335	
62.340000	-0.01948573	
62.359997	-0.01825128	
62.379997	-0.01422916	
62.399998	-0.00864491	
62.419998	-0.00035681	
62.439999	0.00515646	
62.459999	0.00368987	
62.480000	-0.00599466	
62.500000	-0.01641259	
62.520000	-0.02225989	
62.539997	-0.02206047	
62.559998	-0.02114037	
62.579998	-0.02017751	
62.599998	-0.01977549	
62.619999	-0.01764318	
62.639999	-0.01402740	
62.660000	-0.00980920	
62.680000	-0.00852032	
62.699997	-0.01245125	
62.719997	-0.01742505	
62.739998	-0.02088399	
62.759998	-0.02072215	
62.779999	-0.02018704	
62.799999	-0.01958309	
62.820000	-0.01756701	
62.840000	-0.01321837	
62.859997	-0.00541545	
62.879997	0.00107303	
62.899998	0.00314505	
62.919998	-0.00480984	
62.939999	-0.01417437	
62.959999	-0.02167416	
62.980000	-0.02186322	
63.000000	-0.02074020	
63.020000	-0.01896228	
63.039997	-0.01782273	
63.059998	-0.01411007	
63.079998	-0.01044987	
63.099998	-0.00791521	
63.119999	-0.00981721	
63.139999	-0.01490524	
63.160000	-0.01934776	
63.180000	-0.02142146	
63.199997	-0.02089319	
63.219997	-0.01961449	
63.239998	-0.01843117	
63.259998	-0.01387124	
63.279999	-0.00838904	
63.299999	-0.00321883	
63.320000	-0.00461359	
63.340000	-0.01147921	
63.359997	-0.01844487	
63.379997	-0.02180342	
63.399998	-0.02136901	
63.419998	-0.02042302	
63.439999	-0.01991428	
63.459999	-0.01848862	
63.480000	-0.01754263	
63.500000	-0.01704709	
63.520000	-0.01756485	
63.539997	-0.01897715	
63.559998	-0.01998143	
63.579998	-0.02073134	
63.599998	-0.02081786	
63.619999	-0.02037326	
63.639999	-0.02005960	
63.660000	-0.01816928	
63.680000	-0.01330455	
63.699997	-0.00369182	
63.719997	0.00470316	
63.739998	0.00792028	
63.759998	0.00023210	
63.779999	-0.01035216	
63.799999	-0.01945364	
63.820000	-0.02180727	
63.840000	-0.02139023	
63.859997	-0.02053443	
63.879997	-0.02029610	
63.899998	-0.01867568	
63.919998	-0.01332308	
63.939999	-0.00183892	
63.959999	0.01215668	
63.980000	0.02422908	
64.000000	0.02894284	
64.019997	0.02293853	
64.040001	0.00961517	
64.059998	-0.00633772	
64.080002	-0.01569474	
64.099998	-0.01938818	
64.119995	-0.01790155	
64.139999	-0.00988369	
64.159996	0.00349295	
64.180000	0.01996194	
64.199997	0.03016306	
64.220001	0.03020933	
64.239998	0.01813760	
64.260002	-0.00061435	
64.279999	-0.01489322	
64.299995	-0.02130288	
64.320000	-0.02109878	
64.339996	-0.02090438	
64.360001	-0.02090438	
64.379997	-0.01747549	
64.400002	-0.00950673	
64.419998	0.00452012	
64.439995	0.01759313	
64.459999	0.02397187	
64.479996	0.01791230	
64.500000	0.00083570	
64.519997	-0.01397529	
64.540001	-0.02167617	
64.559998	-0.02102880	
64.580002	-0.02026436	
64.599998	-0.02002184	
64.619995	-0.01601842	
64.639999	-0.00723879	
64.659996	0.00699733	
64.680000	0.01849301	
64.699997	0.02262370	
64.720001	0.01375823	
64.739998	-0.00215660	
64.760002	-0.01554392	
64.779999	-0.02121052	
64.799995	-0.02065451	
64.820000	-0.02044775	
64.839996	-0.02060224	
64.860001	-0.01710805	
64.879997	-0.00827947	
64.900002	0.00631489	
64.919998	0.01770870	
64.939995	0.01850721	
64.959999	0.00467879	
64.979996	-0.01044086	
65.000000	-0.02013175	
65.019997	-0.02076240	
65.040001	-0.02052440	
65.059998	-0.01964271	
65.080002	-0.01790807	
65.099998	-0.01263498	
65.119995	-0.00450253	
65.139999	0.00439553	
65.159996	0.00896163	
65.180000	0.00416471	
65.199997	-0.00681940	
65.220001	-0.01687773	
65.239998	-0.02108976	
65.260002	-0.02088934	
65.279999	-0.02088934	
65.299995	-0.01932321	
65.320000	-0.01340543	
65.339996	-0.00168060	
65.360001	0.01017050	
65.379997	0.01503524	
65.400002	0.00683966	
65.419998	-0.00696421	
65.439995	-0.01804636	
65.459999	-0.02141745	
65.479996	-0.02087280	
65.500000	-0.02039129	
65.519997	-0.01882416	
65.540001	-0.01216716	
65.559998	-0.00095306	
65.580002	0.01089352	
65.599998	0.01593848	
65.619995	0.00953968	
65.639999	-0.00418970	
65.659996	-0.01606853	
65.680000	-0.02111365	
65.699997	-0.02064916	
65.720001	-0.02027972	
65.739998	-0.01896863	
65.760002	-0.01450892	
65.779999	-0.00399046	
65.799995	0.00982946	
65.820000	0.02139395	
65.839996	0.02397972	
65.860001	0.01539867	
65.879997	-0.00111574	
65.900002	-0.01457055	
65.919998	-0.02105686	
65.939995	-0.02039129	
65.959999	-0.01990928	
65.979996	-0.01692033	
66.000000	-0.00892316	
66.019997	0.00568825	
66.040001	0.02136840	
66.059998	0.03228186	
66.080002	0.03195785	
66.099998	0.01749142	
66.119995	-0.00220336	
66.139999	-0.01671356	
66.159996	-0.02071548	
66.180000	-0.02023831	
66.199997	-0.02032214	
66.220001	-0.01961717	
66.239998	-0.01707515	
66.260002	-0.00887974	
66.279999	0.00311616	
66.299995	0.01640296	
66.320000	0.02398491	
66.339996	0.02095503	
66.360001	0.00546010	
66.379997	-0.01058048	
66.400002	-0.02059840	
66.419998	-0.02100357	
66.439995	-0.02081251	
66.459999	-0.01979887	
66.479996	-0.01616840	
66.500000	-0.00643878	
66.519997	0.00759859	
66.540001	0.02080271	
