Time	Right_Forefoot_y_baseline X
8.639999	0.01270300	
8.660000	0.02061813	
8.679999	0.02598658	
8.700000	0.03104949	
8.720000	0.03339170	
8.740000	0.03355403	
8.760000	0.02956432	
8.780000	0.02086778	
8.800000	0.00770091	
8.820000	-0.00434427	
8.840000	-0.01160783	
8.860000	-0.01353374	
8.880000	-0.01366442	
8.900000	-0.01319903	
8.920000	-0.01257972	
8.940000	-0.01050031	
8.960000	-0.00694539	
8.980000	0.00034674	
9.000000	0.00699079	
9.020000	0.01331553	
9.040000	0.01693641	
9.059999	0.02064525	
9.080000	0.02260219	
9.099999	0.02228124	
9.120000	0.01989689	
9.139999	0.01331121	
9.160000	0.00356653	
9.179999	-0.00655086	
9.200000	-0.01277369	
9.220000	-0.01408689	
9.240000	-0.01416352	
9.260000	-0.01351258	
9.280000	-0.01339053	
9.300000	-0.01198363	
9.320000	-0.00864486	
9.340000	-0.00123049	
9.360000	0.00672387	
9.380000	0.01425393	
9.400000	0.01853666	
9.420000	0.02135536	
9.440000	0.02230507	
9.460000	0.02058278	
9.480000	0.01576932	
9.500000	0.00308922	
9.520000	-0.00685333	
9.540000	-0.01540193	
9.559999	-0.01614390	
9.580000	-0.01651992	
9.599999	-0.01526077	
9.620000	-0.01300423	
9.639999	-0.01200666	
9.660000	-0.00749955	
9.679999	-0.00209677	
9.700000	0.00614916	
9.719999	0.01207733	
9.740000	0.01801598	
9.760000	0.02197015	
9.780000	0.02530029	
9.800000	0.02672629	
9.820000	0.02423531	
9.840000	0.01817460	
9.860000	0.00576307	
9.880000	-0.00394605	
9.900000	-0.01125152	
9.920000	-0.01219240	
9.940000	-0.01311623	
9.960000	-0.01351485	
9.980000	-0.01281951	
10.000000	-0.01174220	
10.020000	-0.00678922	
10.040000	-0.00129378	
10.059999	0.00759900	
10.080000	0.01401743	
10.099999	0.02049156	
10.120000	0.02395236	
10.139999	0.02440298	
10.160000	0.02277726	
