Time	Left_paced_y_baseline X
44.559998	-0.00137912	
44.579998	0.01933120	
44.599998	0.03526994	
44.619999	0.04050128	
44.639999	0.03106182	
44.660000	0.00611193	
44.680000	-0.01488370	
44.700001	-0.02810231	
44.719997	-0.02352849	
44.739998	-0.01278397	
44.759998	0.00647415	
44.779999	0.02712054	
44.799999	0.04095056	
44.820000	0.04505380	
44.840000	0.03438703	
44.860001	0.00901133	
44.879997	-0.01435003	
44.899998	-0.02736689	
44.919998	-0.02448280	
44.939999	-0.01317482	
44.959999	0.00501379	
44.980000	0.02706727	
45.000000	0.04294924	
45.020000	0.04715120	
45.039997	0.03635526	
45.059998	0.01015458	
45.079998	-0.01338923	
45.099998	-0.02729797	
45.119999	-0.02569363	
45.139999	-0.01546697	
45.160000	0.00137480	
45.180000	0.02525619	
45.200001	0.04502600	
45.219997	0.05681172	
45.239998	0.05196323	
45.259998	0.03087072	
45.279999	0.00145021	
45.299999	-0.01999736	
45.320000	-0.02800626	
45.340000	-0.02145240	
45.360001	-0.00816587	
45.379997	0.01097323	
45.399998	0.03003060	
45.419998	0.04242723	
45.439999	0.04359944	
45.459999	0.02719545	
45.480000	0.00127909	
45.500000	-0.01974900	
45.520000	-0.02785195	
45.539997	-0.02133854	
45.559998	-0.00825210	
45.579998	0.01055375	
45.599998	0.02764789	
45.619999	0.03761553	
45.639999	0.03570473	
45.660000	0.01706101	
45.680000	-0.00670867	
45.700001	-0.02423844	
45.719997	-0.02704811	
45.739998	-0.01872194	
45.759998	-0.00500861	
45.779999	0.01312257	
45.799999	0.02715001	
45.820000	0.03257378	
45.840000	0.02371477	
45.860001	0.00151147	
45.879997	-0.01805744	
45.899998	-0.02931081	
45.919998	-0.02574390	
45.939999	-0.01532166	
45.959999	0.00193660	
45.980000	0.02080937	
46.000000	0.03257710	
46.020000	0.03183952	
46.039997	0.01475620	
46.059998	-0.00742228	
46.079998	-0.02273780	
46.099998	-0.02603887	
46.119999	-0.02046977	
46.139999	-0.00851494	
46.160000	0.00850196	
46.180000	0.02514732	
46.200001	0.03283579	
46.219997	0.02686036	
46.239998	0.00475360	
46.259998	-0.01645991	
46.279999	-0.02958697	
46.299999	-0.02635448	
46.320000	-0.01706833	
46.340000	-0.00148931	
46.360001	0.01322344	
46.379997	0.02254921	
46.399998	0.02062926	
46.419998	0.00456086	
46.439999	-0.01407620	
46.459999	-0.02650861	
46.480000	-0.02739486	
46.500000	-0.02075076	
46.520000	-0.00832418	
46.539997	0.01079762	
46.559998	0.02862468	
46.579998	0.03864025	
46.599998	0.03508133	
46.619999	0.01423286	
46.639999	-0.00982165	
46.660000	-0.02574956	
46.680000	-0.02731678	
46.700001	-0.01938346	
46.719997	-0.00627172	
46.739998	0.01201677	
46.759998	0.02735225	
46.779999	0.03543323	
46.799999	0.03094114	
46.820000	0.01149325	
46.840000	-0.01060368	
46.860001	-0.02543944	
46.879997	-0.02570894	
46.899998	-0.01519431	
46.919998	0.00249657	
46.939999	0.02537438	
46.959999	0.04433735	
46.980000	0.05499630	
47.000000	0.05275176	
47.020000	0.03542341	
47.039997	0.00687881	
47.059998	-0.01650186	
47.079998	-0.02777971	
47.099998	-0.02260779	
47.119999	-0.00787672	
47.139999	0.01516020	
47.160000	0.03781428	
47.180000	0.05194709	
47.200001	0.05083980	
47.219997	0.03239533	
47.239998	0.00295784	
47.259998	-0.01907933	
47.279999	-0.02808367	
47.299999	-0.02120736	
47.320000	-0.00814971	
47.340000	0.01205222	
47.360001	0.02965939	
47.379997	0.03828154	
47.399998	0.03082628	
47.419998	0.00676146	
47.439999	-0.03499925	
47.459999	-0.04716101	
47.480000	-0.04404305	
47.500000	-0.01455611	
47.520000	0.00102040	
47.539997	0.02104890	
47.559998	0.03445312	
47.579998	0.03705689	
47.599998	0.02412559	
47.619999	0.00083047	
47.639999	-0.01886226	
47.660000	-0.02746810	
47.680000	-0.02366215	
47.700001	-0.01244506	
47.719997	0.00510600	
47.739998	0.02672786	
47.759998	0.04068073	
47.779999	0.04386594	
47.799999	0.03063651	
47.820000	0.00335751	
47.840000	-0.01900660	
47.860001	-0.02999929	
47.879997	-0.02259114	
47.899998	-0.01000442	
47.919998	0.00884254	
47.939999	0.03024617	
47.959999	0.04646555	
47.980000	0.05307985	
48.000000	0.04562992	
48.020000	0.02295321	
48.039997	-0.00376415	
48.059998	-0.02249344	
48.079998	-0.02712685	
48.099998	-0.01960851	
48.119999	-0.00535569	
48.139999	0.01565443	
48.160000	0.03419676	
48.180000	0.04590359	
48.200001	0.04506562	
48.219997	0.02875252	
48.239998	0.00298131	
48.259998	-0.01784304	
48.279999	-0.02692710	
48.299999	-0.02294986	
48.320000	-0.01224963	
48.340000	0.00642371	
48.360001	0.02676515	
48.379997	0.04236064	
48.399998	0.04714371	
48.419998	0.03677806	
48.439999	0.01053578	
48.459999	-0.01365273	
48.480000	-0.02793752	
48.500000	-0.02646284	
48.520000	-0.01982324	
48.539997	-0.00653289	
48.559998	0.01029541	
48.579998	0.02616189	
48.599998	0.03479137	
48.619999	0.03040730	
48.639999	0.01125288	
48.660000	-0.01107043	
48.680000	-0.02591436	
48.700001	-0.02711336	
48.719997	-0.02033295	
48.739998	-0.00601770	
48.759998	0.01257142	
48.779999	0.02904482	
48.799999	0.03607310	
48.820000	0.02767985	
48.840000	0.00456850	
48.860001	-0.01657245	
48.879997	-0.02874584	
48.899998	-0.02637528	
48.919998	-0.01924796	
48.939999	-0.00430365	
48.959999	0.01509047	
48.980000	0.03359285	
49.000000	0.04404755	
49.020000	0.04011127	
49.039997	0.02110600	
49.059998	-0.00434877	
49.079998	-0.02217700	
49.099998	-0.02713318	
49.119999	-0.02133736	
49.139999	-0.00888680	
49.160000	0.00685434	
49.180000	0.02178998	
49.200001	0.03007105	
49.219997	0.02751639	
49.239998	0.01287238	
49.259998	-0.00769195	
49.279999	-0.02244599	
49.299999	-0.02718678	
49.320000	-0.02331358	
49.340000	-0.01302683	
49.360001	0.00162633	
49.379997	0.01798321	
49.399998	0.02793720	
49.419998	0.02662965	
49.439999	0.01091930	
49.459999	-0.00911303	
49.480000	-0.02342811	
49.500000	-0.02628356	
49.520000	-0.02113113	
49.539997	-0.00893241	
49.559998	0.00743096	
49.579998	0.02481856	
49.599998	0.03514776	
49.619999	0.03512262	
49.639999	0.02082118	
49.660000	-0.00213268	
49.680000	-0.01909699	
49.700001	-0.02649514	
49.719997	-0.02225423	
49.739998	-0.01220037	
49.759998	0.00453354	
49.779999	0.02282553	
49.799999	0.03404995	
49.820000	0.03338311	
49.840000	0.01880702	
49.860001	-0.00367659	
49.879997	-0.01974401	
49.899998	-0.02609131	
49.919998	-0.02331342	
49.939999	-0.01591858	
49.959999	-0.00237788	
49.980000	0.01632360	
50.000000	0.03144635	
50.020000	0.03856751	
50.039997	0.03184219	
50.059998	0.01135160	
50.079998	-0.01055790	
50.099998	-0.02428837	
50.119999	-0.02512100	
50.139999	-0.01590993	
50.160000	0.00035940	
50.180000	0.02274098	
50.200001	0.04123071	
50.219997	0.05018660	
50.239998	0.04469159	
50.259998	0.02334455	
50.279999	-0.00246345	
50.299999	-0.02117257	
50.320000	-0.02726185	
50.340000	-0.02347988	
50.360001	-0.01430009	
50.379997	0.00159703	
50.399998	0.01779178	
50.419998	0.02991091	
50.439999	0.03283046	
50.459999	0.02372608	
50.480000	0.00276591	
50.500000	-0.01641947	
50.520000	-0.02751736	
50.539997	-0.02625960	
50.559998	-0.01983024	
50.579998	-0.00754747	
50.599998	0.00598624	
50.619999	0.01404542	
50.639999	0.01210999	
50.660000	-0.00320552	
50.680000	-0.01669712	
50.700001	-0.02645169	
50.719997	-0.02603555	
50.739998	-0.02400856	
50.759998	-0.01760167	
50.779999	-0.00661163	
50.799999	0.00360471	
50.820000	0.00851095	
50.840000	0.00295468	
50.860001	-0.01043855	
50.879997	-0.02316244	
50.899998	-0.02794966	
50.919998	-0.02449445	
50.939999	-0.01291281	
50.959999	0.00387220	
50.980000	0.02265308	
51.000000	0.03392360	
51.020000	0.03098375	
51.039997	0.01287155	
51.059998	-0.00932193	
51.079998	-0.02444851	
51.099998	-0.02701199	
51.119999	-0.02367380	
51.139999	-0.01438083	
51.160000	-0.00178595	
51.180000	0.01421422	
51.199997	0.02333391	
51.219997	0.02528448	
51.239998	0.01371883	
51.259998	-0.00466521	
51.279999	-0.04082686	
51.299999	-0.04784715	
51.320000	-0.04467826	
51.340000	-0.01412265	
51.360001	0.00284731	
51.379997	0.01950698	
51.399998	0.02638645	
51.419998	0.01682797	
51.439999	-0.00382841	
51.459999	-0.02107303	
51.480000	-0.02909674	
51.500000	-0.02592434	
51.520000	-0.01978846	
51.539997	-0.00811559	
51.559998	0.00424241	
51.579998	0.01393107	
51.599998	0.01536113	
51.619999	0.00525598	
51.639999	-0.01094891	
51.660000	-0.02380697	
51.680000	-0.02813111	
51.699997	-0.02573708	
51.719997	-0.01909515	
51.739998	-0.00594862	
51.759998	0.00962524	
51.779999	0.02011856	
51.799999	0.01872694	
51.820000	0.00213753	
51.840000	-0.01543835	
51.860001	-0.02652809	
51.879997	-0.02657554	
51.899998	-0.02300046	
51.919998	-0.01541388	
51.939999	-0.00103953	
51.959999	0.01419590	
51.980000	0.02471103	
52.000000	0.02359891	
52.020000	0.00894408	
52.039997	-0.01029839	
52.059998	-0.02406448	
52.079998	-0.02758361	
52.099998	-0.02487431	
52.119999	-0.01804794	
52.139999	-0.00585639	
52.160000	0.00707290	
52.180000	0.01512508	
52.199997	0.01340789	
52.219997	-0.00121482	
52.239998	-0.01662904	
52.259998	-0.02710354	
52.279999	-0.02748275	
52.299999	-0.02537985	
52.320000	-0.01959935	
52.340000	-0.00776137	
52.360001	0.00538832	
52.379997	0.01351674	
52.399998	0.00961658	
52.419998	-0.00573705	
52.439999	-0.02028251	
52.459999	-0.02769548	
52.480000	-0.02653392	
52.500000	-0.02082966	
52.520000	-0.00953734	
52.539997	0.00859085	
52.559998	0.02422014	
52.579998	0.03116020	
52.599998	0.02362022	
52.619999	0.00248875	
52.639999	-0.01834907	
52.660000	-0.03154305	
52.680000	-0.03022118	
52.699997	-0.02312082	
52.719997	-0.01041408	
52.739998	0.00583993	
52.759998	0.02170160	
52.779999	0.03176345	
52.799999	0.03019473	
52.820000	0.01449470	
52.840000	-0.00673997	
52.860001	-0.02232347	
52.879997	-0.02751620	
52.899998	-0.02275744	
52.919998	-0.01135691	
52.939999	0.00715896	
52.959999	0.02383129	
52.980000	0.03138359	
53.000000	0.02450611	
53.020000	0.00340112	
53.039997	-0.01595321	
53.059998	-0.02673933	
53.079998	-0.02563404	
53.099998	-0.01977398	
53.119999	-0.00993851	
53.139999	0.00622596	
53.160000	0.01823373	
53.180000	0.02240889	
53.199997	0.01245074	
53.219997	-0.00564149	
53.239998	-0.02112995	
53.259998	-0.02795932	
53.279999	-0.02496471	
53.299999	-0.01572217	
53.320000	-0.00202698	
53.340000	0.01262519	
53.360001	0.02048011	
53.379997	0.01577428	
53.399998	-0.00136463	
53.419998	-0.01832360	
53.439999	-0.02807218	
53.459999	-0.02638029	
53.480000	-0.02063757	
53.500000	-0.00813225	
53.520000	0.00722139	
53.539997	0.01925680	
53.559998	0.02111066	
53.579998	0.00854442	
53.599998	-0.00918177	
53.619999	-0.02299431	
53.639999	-0.02729565	
53.660000	-0.02281204	
53.680000	-0.01232705	
53.699997	0.00462644	
53.719997	0.01997541	
53.739998	0.02599894	
53.759998	0.01941210	
53.779999	-0.00029613	
53.799999	-0.01893434	
53.820000	-0.03010616	
53.840000	-0.03053962	
53.860001	-0.02203833	
53.879997	-0.00834331	
53.899998	0.01183866	
53.919998	0.02690281	
53.939999	0.03352893	
53.959999	0.02757099	
53.980000	0.00946544	
54.000000	-0.01064911	
54.020000	-0.02382329	
54.039997	-0.02669239	
54.059998	-0.02016349	
54.079998	-0.00816470	
54.099998	0.00974809	
54.119999	0.02325034	
54.139999	0.02747327	
54.160000	0.01735649	
54.180000	-0.00257197	
54.199997	-0.03958008	
54.219997	-0.04676417	
54.239998	-0.04477014	
54.259998	-0.01683362	
54.279999	-0.00485498	
54.299999	0.01154701	
54.320000	0.02205216	
54.340000	0.02300714	
54.360001	0.01127602	
54.379997	-0.00730993	
54.399998	-0.02344641	
54.419998	-0.02888700	
54.439999	-0.02500814	
54.459999	-0.01251164	
54.480000	0.00223574	
54.500000	0.01644778	
54.520000	0.02191599	
54.539997	0.01483844	
54.559998	-0.00252236	
54.579998	-0.01831894	
54.599998	-0.02665244	
54.619999	-0.02398841	
54.639999	-0.01596320	
54.660000	-0.00175248	
54.680000	0.01296577	
54.699997	0.02199423	
54.719997	0.02006662	
54.739998	0.00523885	
54.759998	-0.01244107	
54.779999	-0.02432033	
54.799999	-0.02568564	
54.820000	-0.01862606	
54.840000	-0.00627787	
54.860001	0.01090315	
54.879997	0.02283686	
54.899998	0.02351468	
54.919998	0.00895989	
54.939999	-0.00982797	
54.959999	-0.02370560	
54.980000	-0.02641940	
55.000000	-0.02293289	
55.020000	-0.01253578	
55.039997	0.00199637	
55.059998	0.01744421	
55.079998	0.02593618	
55.099998	0.02298667	
55.119999	0.00719692	
55.139999	-0.01151039	
55.160000	-0.02443969	
55.180000	-0.02530162	
55.199997	-0.01793659	
55.219997	-0.00398356	
55.239998	0.01120844	
55.259998	0.02056284	
55.279999	0.01711512	
55.299999	-0.00046691	
55.320000	-0.01746933	
55.340000	-0.02689365	
55.360001	-0.02485533	
55.379997	-0.01735364	
55.399998	-0.00593413	
55.419998	0.00782613	
55.439999	0.01552992	
55.459999	0.01082759	
55.480000	-0.00467703	
55.500000	-0.01958288	
55.520000	-0.02718794	
55.539997	-0.02426574	
55.559998	-0.01593623	
55.579998	-0.00140291	
55.599998	0.01355553	
55.619999	0.02154246	
55.639999	0.01629797	
55.660000	-0.00212486	
55.680000	-0.01899678	
55.699997	-0.02750339	
55.719997	-0.02547008	
55.739998	-0.01789281	
55.759998	-0.00636743	
55.779999	0.00812609	
55.799999	0.01707700	
55.820000	0.01519650	
55.840000	0.00048508	
55.860001	-0.01534280	
55.879997	-0.02576971	
55.899998	-0.02558410	
55.919998	-0.01960418	
55.939999	-0.00608994	
55.959999	0.01040794	
55.980000	0.02187205	
56.000000	0.01931655	
56.020000	0.00086993	
56.039997	-0.01722081	
56.059998	-0.02748591	
56.079998	-0.02548939	
56.099998	-0.01841167	
56.119999	-0.00670667	
56.139999	0.00912686	
56.160000	0.01987752	
56.180000	0.01957923	
56.199997	0.00548936	
56.219997	-0.01205388	
56.239998	-0.02443986	
56.259998	-0.02651495	
56.279999	-0.02308303	
56.299999	-0.01242243	
56.320000	0.00237723	
56.340000	0.01762316	
56.360001	0.02221096	
56.379997	0.01255743	
56.399998	-0.00619015	
56.419998	-0.02129176	
56.439999	-0.02743414	
56.459999	-0.02522521	
56.480000	-0.01768324	
56.500000	-0.00314993	
56.520000	0.01415412	
56.539997	0.02645786	
56.559998	0.02634018	
56.579998	0.01160711	
56.599998	-0.00846466	
56.619999	-0.02236377	
56.639999	-0.02602156	
56.660000	-0.02138497	
56.680000	-0.01073751	
56.699997	0.00601737	
56.719997	0.02036375	
56.739998	0.02454124	
56.759998	0.01425117	
56.779999	-0.00476775	
56.799999	-0.02046362	
56.820000	-0.02633551	
56.840000	-0.02389054	
56.860001	-0.01549828	
56.879997	-0.00330023	
56.899998	0.01104264	
56.919998	0.01776315	
56.939999	0.01171565	
56.959999	-0.00477573	
56.980000	-0.01955624	
57.000000	-0.02699068	
57.020000	-0.02417551	
57.039997	-0.01557951	
57.059998	-0.00056945	
57.079998	0.01345482	
57.099998	0.01854251	
57.119999	0.00898570	
57.139999	-0.00827090	
57.160000	-0.02220912	
57.180000	-0.02674332	
57.199997	-0.02335453	
57.219997	-0.01304631	
57.239998	0.00169674	
57.259998	0.01709114	
57.279999	0.02336071	
57.299999	0.01638418	
57.320000	-0.00222273	
57.340000	-0.01854582	
57.360001	-0.02720010	
57.379997	-0.02510870	
57.399998	-0.01848240	
57.419998	-0.00437690	
57.439999	0.01185814	
57.459999	0.02371876	
57.480000	0.02398609	
57.500000	0.01038396	
57.520000	-0.00847065	
57.539997	-0.02253088	
57.559998	-0.02656421	
57.579998	-0.02214137	
57.599998	-0.01276617	
57.619999	0.00341460	
57.639999	0.01880752	
57.660000	0.02724306	
57.680000	0.02296786	
57.699997	0.00504725	
57.719997	-0.01344149	
57.739998	-0.02513182	
57.759998	-0.02605402	
57.779999	-0.02062657	
57.799999	-0.00934024	
57.820000	0.00761406	
57.840000	0.02158075	
57.860001	0.02635782	
57.879997	0.01903456	
57.899998	-0.00030296	
57.919998	-0.01820841	
57.939999	-0.02757230	
57.959999	-0.02623047	
57.980000	-0.01927842	
58.000000	-0.00798292	
58.020000	0.00708555	
58.039997	0.01753476	
58.059998	0.01669247	
58.079998	0.00239104	
58.099998	-0.01375078	
58.119999	-0.02503678	
58.139999	-0.02561340	
58.160000	-0.02152580	
58.180000	-0.01035948	
58.199997	0.00404783	
58.219997	0.01738428	
58.239998	0.02189602	
58.259998	0.01442246	
58.279999	-0.00316857	
58.299999	-0.01906319	
58.320000	-0.02739303	
58.340000	-0.02593400	
58.359997	-0.02120121	
58.379997	-0.00987358	
58.399998	0.00480855	
58.419998	0.01861043	
58.439999	0.02571728	
58.459999	0.02201554	
58.480000	0.00624409	
58.500000	-0.01221068	
58.520000	-0.02461863	
58.539997	-0.02594964	
58.559998	-0.02315445	
58.579998	-0.01291980	
58.599998	0.00265355	
58.619999	0.02027602	
58.639999	0.03042261	
58.660000	0.02947429	
58.680000	0.01603496	
58.699997	-0.00452472	
58.719997	-0.02073711	
58.739998	-0.02630687	
58.759998	-0.02452308	
58.779999	-0.01632558	
58.799999	-0.00296615	
58.820000	0.01463570	
58.840000	0.02578720	
58.859997	0.02669640	
58.879997	0.01510444	
58.899998	-0.00418946	
58.919998	-0.01967143	
58.939999	-0.02605319	
58.959999	-0.02341479	
58.980000	-0.01387812	
59.000000	0.00112161	
59.020000	0.01818545	
59.039997	0.02755301	
59.059998	0.02329712	
59.079998	0.00418316	
59.099998	-0.01489586	
59.119999	-0.02687301	
59.139999	-0.02579901	
59.160000	-0.02067202	
59.180000	-0.00874881	
59.199997	0.00581230	
59.219997	0.01827085	
59.239998	0.02234713	
59.259998	0.01483844	
59.279999	-0.00286044	
59.299999	-0.01884262	
59.320000	-0.02738786	
59.340000	-0.02553782	
59.359997	-0.01874991	
59.379997	-0.00423524	
59.399998	0.01307862	
59.419998	0.02603222	
59.439999	0.02683756	
59.459999	0.01301171	
59.480000	-0.00697452	
59.500000	-0.02158207	
59.520000	-0.02606067	
59.539997	-0.02140512	
59.559998	-0.01134326	
59.579998	0.00503659	
59.599998	0.02014969	
59.619999	0.02691746	
59.639999	0.02122536	
59.660000	0.00197056	
59.680000	-0.01536778	
59.699997	-0.02599326	
59.719997	-0.02548821	
59.739998	-0.02084364	
59.759998	-0.00945044	
59.779999	0.00768797	
59.799999	0.02200755	
59.820000	0.02658904	
59.840000	0.01846045	
59.859997	-0.00073858	
59.879997	-0.01862939	
59.899998	-0.02715115	
59.919998	-0.02571027	
59.939999	-0.01783471	
59.959999	-0.00587021	
59.980000	0.01114403	
60.000000	0.02281072	
60.020000	0.02359091	
60.039997	0.00982265	
60.059998	-0.00843903	
60.079998	-0.02227737	
60.099998	-0.02580848	
60.119999	-0.02273463	
60.139999	-0.01288284	
60.160000	0.00194976	
60.180000	0.01753609	
60.199997	0.02599411	
60.219997	0.02242736	
60.239998	0.00615987	
60.259998	-0.01235551	
60.279999	-0.02447681	
60.299999	-0.02512318	
60.320000	-0.01800567	
60.340000	-0.00360286	
60.359997	0.01232123	
60.379997	0.02172573	
60.399998	0.01637337	
60.419998	-0.00157088	
60.439999	-0.01817729	
60.459999	-0.02657621	
60.480000	-0.02551551	
60.500000	-0.02009358	
60.520000	-0.01007849	
60.539997	0.00513780	
60.559998	0.01664570	
60.579998	0.02102959	
60.599998	0.01371101	
60.619999	-0.00306553	
60.639999	-0.01952694	
60.660000	-0.02708873	
60.680000	-0.02555314	
60.699997	-0.01714823	
60.719997	-0.00410041	
60.739998	0.01324342	
60.759998	0.02489097	
60.779999	0.02496488	
60.799999	0.01161510	
60.820000	-0.00758992	
60.840000	-0.02222726	
60.859997	-0.02686235	
60.879997	-0.02243184	
60.899998	-0.01019186	
60.919998	0.00622912	
60.939999	0.02245633	
60.959999	0.03083344	
60.980000	0.02761160	
61.000000	0.01293147	
61.020000	-0.00763087	
61.039997	-0.02181411	
61.059998	-0.02628922	
61.079998	-0.02379033	
61.099998	-0.01518683	
61.119999	-0.00202365	
61.139999	0.01233155	
61.160000	0.02040736	
61.180000	0.01761833	
61.199997	0.00496951	
61.219997	-0.01184763	
61.239998	-0.02358857	
61.259998	-0.02637945	
61.279999	-0.02284333	
61.299999	-0.01306497	
61.320000	0.00053401	
61.340000	0.01346332	
61.359997	0.01800151	
61.379997	0.01052029	
61.399998	-0.00595345	
61.419998	-0.01991163	
61.439999	-0.02704495	
61.459999	-0.02546026	
61.480000	-0.02036008	
61.500000	-0.01030505	
61.520000	0.00059710	
61.539997	0.00575854	
61.559998	0.00105236	
61.579998	-0.01118562	
61.599998	-0.02150616	
61.619999	-0.02632035	
61.639999	-0.02559093	
61.660000	-0.02110931	
61.680000	-0.01252413	
61.699997	-0.00022206	
61.719997	0.00823162	
61.739998	0.00525932	
61.759998	-0.00819799	
61.779999	-0.02164732	
61.799999	-0.02823597	
61.820000	-0.02621183	
61.840000	-0.02101876	
61.859997	-0.01000325	
61.879997	0.00397657	
61.899998	0.01577994	
61.919998	0.01935251	
61.939999	0.00879094	
61.959999	-0.00825292	
61.980000	-0.02251707	
62.000000	-0.02749556	
62.020000	-0.02280588	
62.039997	-0.01109940	
62.059998	0.00713415	
62.079998	0.02270568	
62.099998	0.02738588	
62.119999	0.01686010	
62.139999	-0.00298080	
62.160000	-0.01964863	
62.180000	-0.02611944	
62.199997	-0.02380198	
62.219997	-0.01431741	
62.239998	-0.00016129	
62.259998	0.01571335	
62.279999	0.02441240	
62.299999	0.02031697	
62.320000	0.00435644	
62.340000	-0.01358715	
62.359997	-0.02492625	
62.379997	-0.02570778	
62.399998	-0.01783404	
62.419998	-0.00086708	
62.439999	0.01866636	
62.459999	0.03130152	
62.480000	0.02954021	
62.500000	0.01297908	
62.520000	-0.00780931	
62.539997	-0.02210025	
62.559998	-0.02536237	
62.579998	-0.01883480	
62.599998	-0.00482218	
62.619999	0.01496628	
62.639999	0.03012548	
62.660000	0.03273392	
62.680000	0.02065340	
62.699997	-0.00069596	
62.719997	-0.01834442	
62.739998	-0.02604786	
62.759998	-0.02268785	
62.779999	-0.01065162	
62.799999	0.00688496	
62.820000	0.02397594	
62.840000	0.03078084	
62.859997	0.02092356	
62.879997	0.00023854	
62.899998	-0.01894617	
62.919998	-0.02790356	
62.939999	-0.02362053	
62.959999	-0.01191938	
62.980000	0.00589503	
63.000000	0.01979396	
63.020000	0.02262662	
63.039997	0.01070140	
63.059998	-0.00722936	
63.079998	-0.02130391	
63.099998	-0.02600208	
63.119999	-0.02031380	
63.139999	-0.00726931	
63.160000	0.00921558	
63.180000	0.02003433	
63.199997	0.01854818	
63.219997	0.00143240	
63.239998	-0.01525657	
63.259998	-0.02573991	
63.279999	-0.02483986	
63.299999	-0.01822656	
63.320000	-0.00529726	
63.340000	0.01246005	
63.359997	0.02488881	
63.379997	0.02284734	
63.399998	0.00560921	
63.419998	-0.01349160	
63.439999	-0.02514930	
63.459999	-0.02440456	
63.480000	-0.01516218	
63.500000	0.00229234	
63.520000	0.01891005	
63.539997	0.02630389	
63.559998	0.01475671	
63.579998	-0.00459597	
63.599998	-0.02119754	
63.619999	-0.02629022	
63.639999	-0.02317475	
63.660000	-0.01216008	
63.680000	0.00442669	
63.699997	0.02267455	
63.719997	0.03125142	
63.739998	0.02369712	
63.759998	0.00204048	
63.779999	-0.01758435	
63.799999	-0.02755466	
63.820000	-0.02375686	
63.840000	-0.01265197	
63.859997	0.00567064	
63.879997	0.02305175	
63.899998	0.02836317	
63.919998	0.01665685	
63.939999	-0.00363882	
63.959999	-0.01990497	
63.980000	-0.02607483	
64.000000	-0.02375737	
64.019997	-0.01334794	
64.040001	0.00333904	
64.059998	0.01984456	
64.080002	0.02552851	
64.099998	0.01501755	
64.119995	-0.00481004	
64.139999	-0.02068284	
64.159996	-0.02681841	
64.180000	-0.02264008	
64.199997	-0.01169865	
64.220001	0.00708090	
64.239998	0.02437461	
64.260002	0.03019390	
64.279999	0.01728940	
64.299995	-0.00401668	
64.320000	-0.04108205	
64.339996	-0.04752989	
64.360001	-0.04301731	
64.379997	-0.01114984	
64.400002	0.00707956	
64.419998	0.02332625	
64.439995	0.02935044	
64.459999	0.01898380	
64.479996	-0.00194125	
64.500000	-0.01984671	
64.519997	-0.02777772	
64.540001	-0.02280805	
64.559998	-0.01088533	
64.580002	0.00691193	
64.599998	0.02077042	
64.619995	0.02264243	
64.639999	0.00739451	
64.659996	-0.01168917	
64.680000	-0.02599558	
64.699997	-0.02784780	
64.720001	-0.02494024	
64.739998	-0.01588014	
64.760002	-0.00102672	
64.779999	0.01454347	
64.799995	0.02105057	
64.820000	0.00936157	
64.839996	-0.00852042	
64.860001	-0.02325799	
64.879997	-0.02694441	
64.900002	-0.02339815	
64.919998	-0.01440462	
64.939995	0.00216183	
64.959999	0.01703854	
64.979996	0.02223793	
65.000000	0.01088817	
65.019997	-0.00876012	
65.040001	-0.02415371	
65.059998	-0.02861933	
65.080002	-0.02584212	
65.099998	-0.01805644	
65.119995	-0.00534587	
65.139999	0.01090349	
65.159996	0.02108552	
65.180000	0.01587166	
65.199997	-0.00242366	
65.220001	-0.02009258	
65.239998	-0.02900518	
65.260002	-0.02510670	
65.279999	-0.01482111	
65.299995	0.00319920	
65.320000	0.01980162	
65.339996	0.02748825	
65.360001	0.01827617	
65.379997	-0.00256830	
65.400002	-0.03981894	
65.419998	-0.04806855	
65.439995	-0.04689151	
65.459999	-0.02314912	
65.479996	-0.01388328	
65.500000	0.00088908	
65.519997	0.01363160	
65.540001	0.01681732	
65.559998	0.00404583	
65.580002	-0.01350108	
65.599998	-0.02708824	
65.619995	-0.02860852	
65.639999	-0.02661732	
65.659996	-0.01944804	
65.680000	-0.00846650	
65.699997	0.00533189	
65.720001	0.01239647	
65.739998	0.00433530	
65.760002	-0.01178588	
65.779999	-0.02543612	
65.799995	-0.02938938	
65.820000	-0.02694441	
65.839996	-0.02252123	
65.860001	-0.01086253	
65.879997	0.00364165	
65.900002	0.01401213	
65.919998	0.00947909	
65.939995	-0.00755629	
65.959999	-0.02317043	
65.979996	-0.03015409	
66.000000	-0.02888633	
66.019997	-0.02669854	
66.040001	-0.02062458	
66.059998	-0.00875947	
66.080002	0.00344457	
66.099998	0.00745326	
66.119995	-0.00488111	
66.139999	-0.01914576	
66.159996	-0.03006354	
66.180000	-0.02833186	
66.199997	-0.02569430	
66.220001	-0.01735547	
66.239998	-0.00558257	
66.260002	0.00878994	
66.279999	0.01363094	
66.299995	0.00068615	
66.320000	-0.01696013	
66.339996	-0.02945580	
66.360001	-0.02994069	
66.379997	-0.02762291	
66.400002	-0.02569146	
66.419998	-0.01693016	
66.439995	-0.00477041	
66.459999	0.00697652	
66.479996	0.00577068	
66.500000	-0.00841174	
66.519997	-0.02365217	
66.540001	-0.03265166	
66.559998	-0.03053962	
66.580002	-0.03053962	
66.599998	-0.02347937	
66.619995	-0.01096939	
66.639999	0.00693025	
66.659996	0.01515006	
66.680000	0.00492373	
66.699997	-0.01275384	
66.720001	-0.02758428	
66.739998	-0.03075053	
66.760002	-0.02920528	
66.779999	-0.02691779	
66.799995	-0.02069749	
66.820000	-0.00690876	
