Time	Paced_right_y_baseline X
44.399998	0.00135362	
44.419998	0.00550134	
44.439999	0.00715072	
44.459999	0.00339033	
44.480000	-0.00149803	
44.500000	-0.00683314	
44.520000	-0.00800359	
44.539997	-0.00829053	
44.559998	-0.00814106	
44.579998	-0.00759916	
44.599998	-0.00706151	
44.619999	-0.00502361	
44.639999	-0.00347938	
44.660000	-0.00048518	
44.680000	0.00111289	
44.700001	0.00360160	
44.719997	0.00463477	
44.739998	0.00259264	
44.759998	-0.00168526	
44.779999	-0.00634678	
44.799999	-0.00787358	
44.820000	-0.00762896	
44.840000	-0.00700039	
44.860001	-0.00465237	
44.879997	-0.00277971	
44.899998	-0.00046182	
44.919998	-0.00001709	
44.939999	0.00012392	
44.959999	-0.00019570	
44.980000	-0.00233109	
45.000000	-0.00415145	
45.020000	-0.00658479	
45.039997	-0.00720218	
45.059998	-0.00783058	
45.079998	-0.00783058	
45.099998	-0.00739551	
45.119999	-0.00695452	
45.139999	-0.00521018	
45.160000	-0.00371011	
45.180000	-0.00144386	
45.200001	-0.00048111	
45.219997	-0.00164276	
45.239998	-0.00357638	
45.259998	-0.00619137	
45.279999	-0.00687715	
45.299999	-0.00740905	
45.320000	-0.00725958	
45.340000	-0.00659174	
45.360001	-0.00607811	
45.379997	-0.00401178	
45.399998	-0.00245941	
45.419998	0.00147450	
45.439999	0.00385571	
45.459999	0.00562459	
45.480000	0.00419800	
45.500000	-0.00076620	
45.520000	-0.00513315	
45.539997	-0.00829460	
45.559998	-0.00791895	
45.579998	-0.00659020	
45.599998	-0.00549509	
45.619999	-0.00230858	
45.639999	-0.00005993	
45.660000	0.00486280	
45.680000	0.00787832	
45.700001	0.01075961	
45.719997	0.00957154	
45.739998	0.00392155	
45.759998	-0.00158285	
45.779999	-0.00664760	
45.799999	-0.00743411	
45.820000	-0.00705998	
45.840000	-0.00586244	
45.860001	-0.00262210	
45.879997	-0.00055459	
45.899998	0.00413468	
45.919998	0.00678116	
45.939999	0.00921857	
45.959999	0.00752655	
45.980000	0.00167714	
46.000000	-0.00397353	
46.020000	-0.00798582	
46.039997	-0.00784667	
46.059998	-0.00718983	
46.079998	-0.00667840	
46.099998	-0.00413825	
46.119999	-0.00210543	
46.139999	0.00278123	
46.160000	0.00591898	
46.180000	0.01035805	
46.200001	0.01193310	
46.219997	0.01098679	
46.239998	0.00564508	
46.259998	-0.00147314	
46.279999	-0.00635423	
46.299999	-0.00774272	
46.320000	-0.00735284	
46.340000	-0.00637572	
46.360001	-0.00577813	
46.379997	-0.00360583	
46.399998	-0.00201046	
46.419998	0.00186200	
46.439999	0.00556517	
46.459999	0.01044777	
46.480000	0.01303399	
46.500000	0.01168934	
46.520000	0.00521931	
46.539997	-0.00222546	
46.559998	-0.00715613	
46.579998	-0.00788915	
46.599998	-0.00765046	
46.619999	-0.00715241	
46.639999	-0.00690153	
46.660000	-0.00525503	
46.680000	-0.00293900	
46.700001	0.00248514	
46.719997	0.00854006	
46.739998	0.01424287	
46.759998	0.01683298	
46.779999	0.01358198	
46.799999	0.00556314	
46.820000	-0.00342706	
46.840000	-0.00845458	
46.860001	-0.00891216	
46.879997	-0.00824448	
46.899998	-0.00617325	
46.919998	-0.00432394	
46.939999	-0.00006095	
46.959999	0.00278614	
46.980000	0.00717223	
47.000000	0.00899020	
47.020000	0.00909923	
47.039997	0.00518698	
47.059998	-0.00088944	
47.079998	-0.00543347	
47.099998	-0.00774713	
47.119999	-0.00789660	
47.139999	-0.00765334	
47.160000	-0.00730307	
47.180000	-0.00545733	
47.200001	-0.00396033	
47.219997	-0.00062163	
47.239998	0.00276227	
47.259998	0.00701936	
47.279999	0.00943357	
47.299999	0.00739145	
47.320000	0.00143319	
47.340000	-0.00470908	
47.360001	-0.00794654	
47.379997	-0.00794198	
47.399998	-0.00775762	
47.419998	-0.00740905	
47.439999	-0.00725958	
47.459999	-0.00594538	
47.480000	-0.00478509	
47.500000	-0.00173961	
47.520000	0.00038767	
47.539997	0.00410828	
47.559998	0.00594386	
47.579998	0.00541213	
47.599998	0.00058100	
47.619999	-0.00463849	
47.639999	-0.00774255	
47.660000	-0.00779249	
47.680000	-0.00745408	
47.700001	-0.00628363	
47.719997	-0.00546190	
47.739998	-0.00275466	
47.759998	-0.00037801	
47.779999	0.00455283	
47.799999	0.00777252	
47.820000	0.00929967	
47.840000	0.00519070	
47.860001	-0.00073640	
47.879997	-0.00546190	
47.899998	-0.00710551	
47.919998	-0.00710551	
47.939999	-0.00665724	
47.959999	-0.00619492	
47.980000	-0.00360516	
48.000000	-0.00067478	
48.020000	0.00461547	
48.039997	0.00777827	
48.059998	0.00947572	
48.079998	0.00807385	
48.099998	0.00271977	
48.119999	-0.00220683	
48.139999	-0.00655754	
48.160000	-0.00695604	
48.180000	-0.00710551	
48.200001	-0.00710551	
48.219997	-0.00645800	
48.239998	-0.00568740	
48.259998	-0.00322206	
48.279999	-0.00109597	
48.299999	0.00291041	
48.320000	0.00522186	
48.340000	0.00667451	
48.360001	0.00488615	
48.379997	-0.00023921	
48.399998	-0.00481437	
48.419998	-0.00795212	
48.439999	-0.00775762	
48.459999	-0.00757326	
48.480000	-0.00742395	
48.500000	-0.00627381	
48.520000	-0.00511333	
48.539997	-0.00224848	
48.559998	-0.00019926	
48.579998	0.00303127	
48.599998	0.00439303	
48.619999	0.00371012	
48.639999	-0.00078143	
48.660000	-0.00535643	
48.680000	-0.00806792	
48.700001	-0.00750385	
48.719997	-0.00685650	
48.739998	-0.00391799	
48.759998	-0.00162685	
48.779999	0.00189331	
48.799999	0.00312251	
48.820000	0.00338474	
48.840000	0.00230503	
48.860001	-0.00151411	
48.879997	-0.00436628	
48.899998	-0.00710551	
48.919998	-0.00710551	
48.939999	-0.00662203	
48.959999	-0.00613855	
48.980000	-0.00484367	
49.000000	-0.00403211	
49.020000	-0.00216757	
49.039997	-0.00111443	
49.059998	-0.00066920	
49.079998	-0.00177194	
49.099998	-0.00411996	
49.119999	-0.00586040	
49.139999	-0.00628363	
49.160000	-0.00546190	
49.180000	-0.00435002	
49.200001	-0.00405987	
49.219997	-0.00488175	
49.239998	-0.00599363	
49.259998	-0.00710551	
49.279999	-0.00710551	
49.299999	-0.00690018	
49.320000	-0.00669466	
49.340000	-0.00553437	
49.360001	-0.00457974	
49.379997	-0.00420511	
49.399998	-0.00496674	
49.419998	-0.00612687	
49.439999	-0.00670701	
49.459999	-0.00695130	
49.480000	-0.00679725	
49.500000	-0.00451745	
49.520000	-0.00202063	
49.539997	0.00151107	
49.559998	0.00291701	
49.579998	0.00170422	
49.599998	-0.00177617	
49.619999	-0.00546190	
49.639999	-0.00690018	
49.660000	-0.00555857	
49.680000	-0.00401162	
49.700001	-0.00177024	
49.719997	-0.00119010	
49.739998	-0.00215690	
49.759998	-0.00381812	
49.779999	-0.00594538	
49.799999	-0.00652537	
49.820000	-0.00690627	
49.840000	-0.00670075	
49.860001	-0.00635202	
49.879997	-0.00620271	
49.899998	-0.00541197	
49.919998	-0.00476460	
49.939999	-0.00206769	
49.959999	-0.00001828	
49.980000	0.00158352	
50.000000	0.00081800	
50.020000	-0.00124139	
50.039997	-0.00285318	
50.059998	-0.00397284	
50.079998	-0.00396302	
50.099998	-0.00474378	
50.119999	-0.00569840	
50.139999	-0.00654061	
50.160000	-0.00659174	
50.180000	-0.00567013	
50.200001	-0.00466421	
50.219997	-0.00413351	
50.239998	-0.00455604	
50.259998	-0.00536744	
50.279999	-0.00570382	
50.299999	-0.00575072	
50.320000	-0.00544193	
50.340000	-0.00558515	
50.360001	-0.00603715	
50.379997	-0.00634593	
50.399998	-0.00620271	
50.419998	-0.00491849	
50.439999	-0.00377309	
50.459999	-0.00300995	
50.480000	-0.00342064	
50.500000	-0.00471568	
50.520000	-0.00562204	
50.539997	-0.00650150	
50.559998	-0.00649540	
50.579998	-0.00649540	
50.599998	-0.00648914	
50.619999	-0.00634593	
50.639999	-0.00620271	
50.660000	-0.00406019	
50.680000	-0.00117147	
50.700001	0.00375955	
50.719997	0.00669093	
50.739998	0.00778674	
50.759998	0.00449951	
50.779999	-0.00078008	
50.799999	-0.00516464	
50.820000	-0.00680825	
50.840000	-0.00645952	
50.860001	-0.00605950	
50.879997	-0.00605950	
50.899998	-0.00491393	
50.919998	-0.00352491	
50.939999	0.00187893	
50.959999	0.00632291	
50.980000	0.01120991	
51.000000	0.01208140	
51.020000	0.00982885	
51.039997	0.00340997	
51.059998	-0.00321443	
51.079998	-0.00690018	
51.099998	-0.00628363	
51.119999	-0.00532936	
51.139999	-0.00262210	
51.160000	0.00002100	
51.180000	0.00434613	
51.199997	0.00708352	
51.219997	0.00796939	
51.239998	0.00704068	
51.259998	0.00339389	
51.279999	-0.00075164	
51.299999	-0.00510234	
51.320000	-0.00690018	
51.340000	-0.00675678	
51.360001	-0.00640805	
51.379997	-0.00467065	
51.399998	-0.00328165	
51.419998	-0.00039291	
51.439999	0.00110698	
51.459999	0.00255997	
51.480000	0.00251292	
51.500000	-0.00019264	
51.520000	-0.00285149	
51.539997	-0.00569315	
51.559998	-0.00587632	
51.579998	-0.00605950	
51.599998	-0.00605950	
51.619999	-0.00541197	
51.639999	-0.00476460	
51.660000	-0.00224848	
51.680000	-0.00038005	
51.699997	0.00054917	
51.719997	-0.00072184	
51.739998	-0.00323763	
51.759998	-0.00481421	
51.779999	-0.00605950	
51.799999	-0.00605950	
51.820000	-0.00606965	
51.840000	-0.00606965	
51.860001	-0.00554180	
51.879997	-0.00487278	
51.899998	-0.00044455	
51.919998	0.00490461	
51.939999	0.01163177	
51.959999	0.01458974	
51.980000	0.01399198	
52.000000	0.00926292	
52.020000	0.00152816	
52.039997	-0.00409998	
52.059998	-0.00675678	
52.079998	-0.00640805	
52.099998	-0.00457670	
52.119999	-0.00262430	
52.139999	0.00200775	
52.160000	0.00515684	
52.180000	0.00773697	
52.199997	0.00763743	
52.219997	0.00664827	
52.239998	0.00402719	
52.259998	-0.00085388	
52.279999	-0.00484553	
52.299999	-0.00675678	
52.320000	-0.00640805	
52.340000	-0.00593862	
52.360001	-0.00578508	
52.379997	-0.00345686	
52.399998	-0.00100455	
52.419998	0.00357825	
52.439999	0.00598636	
52.459999	0.00688341	
52.480000	0.00323662	
52.500000	-0.00184828	
52.520000	-0.00566725	
52.539997	-0.00675678	
52.559998	-0.00640805	
52.579998	-0.00542195	
52.599998	-0.00475530	
52.619999	-0.00251426	
52.639999	-0.00074486	
52.660000	0.00297743	
52.680000	0.00512519	
52.699997	0.00565675	
52.719997	0.00126797	
52.739998	-0.00346956	
52.759998	-0.00675678	
52.779999	-0.00663592	
52.799999	-0.00615244	
52.820000	-0.00408611	
52.840000	-0.00248955	
52.860001	0.00026442	
52.879997	0.00143556	
52.899998	0.00395168	
52.919998	0.00529651	
52.939999	0.00621626	
52.959999	0.00362648	
52.980000	-0.00095581	
53.000000	-0.00511317	
53.020000	-0.00690018	
53.039997	-0.00669466	
53.059998	-0.00553437	
53.079998	-0.00457974	
53.099998	-0.00243707	
53.119999	-0.00124934	
53.139999	0.00005603	
53.160000	0.00017335	
53.180000	-0.00159453	
53.199997	-0.00366136	
53.219997	-0.00578846	
53.239998	-0.00601988	
53.259998	-0.00497402	
53.279999	-0.00382286	
53.299999	-0.00217924	
53.320000	-0.00163126	
53.340000	-0.00182594	
53.360001	-0.00268829	
53.379997	-0.00397624	
53.399998	-0.00456671	
53.419998	-0.00534815	
53.439999	-0.00570382	
53.459999	-0.00605950	
53.480000	-0.00605950	
53.500000	-0.00605950	
53.520000	-0.00605950	
53.539997	-0.00541197	
53.559998	-0.00463070	
53.579998	-0.00251393	
53.599998	-0.00088030	
53.619999	0.00099541	
53.639999	0.00153545	
53.660000	-0.00051430	
53.680000	-0.00293985	
53.699997	-0.00573987	
53.719997	-0.00611468	
53.739998	-0.00648914	
53.759998	-0.00648914	
53.779999	-0.00569840	
53.799999	-0.00490765	
53.820000	-0.00253035	
53.840000	-0.00106110	
53.860001	0.00088148	
53.879997	0.00123715	
53.899998	0.00036550	
53.919998	-0.00112881	
53.939999	-0.00406732	
53.959999	-0.00566116	
53.980000	-0.00710551	
54.000000	-0.00710551	
54.020000	-0.00675678	
54.039997	-0.00640805	
54.059998	-0.00524792	
54.079998	-0.00442247	
54.099998	-0.00242318	
54.119999	-0.00123546	
54.139999	0.00007822	
54.160000	0.00019570	
54.180000	-0.00157234	
54.199997	-0.00366136	
54.219997	-0.00577830	
54.239998	-0.00600971	
54.259998	-0.00606965	
54.279999	-0.00606965	
54.299999	-0.00577915	
54.320000	-0.00546004	
54.340000	-0.00468183	
54.360001	-0.00416076	
54.379997	-0.00235276	
54.399998	-0.00101437	
54.419998	0.00029084	
54.439999	0.00029084	
54.459999	-0.00177617	
54.480000	-0.00384317	
54.500000	-0.00595978	
54.520000	-0.00600971	
54.539997	-0.00606965	
54.559998	-0.00606965	
54.579998	-0.00590171	
54.599998	-0.00570838	
54.619999	-0.00474209	
54.639999	-0.00394391	
54.660000	-0.00201012	
54.680000	-0.00085965	
54.699997	-0.00033180	
54.719997	-0.00096020	
54.739998	-0.00342570	
54.759998	-0.00526857	
54.779999	-0.00672987	
54.799999	-0.00634305	
54.820000	-0.00507508	
54.840000	-0.00418277	
54.860001	-0.00272672	
54.879997	-0.00215775	
54.899998	-0.00198135	
54.919998	-0.00237375	
54.939999	-0.00295390	
54.959999	-0.00313030	
54.980000	-0.00404885	
55.000000	-0.00477391	
55.020000	-0.00570364	
55.039997	-0.00588664	
55.059998	-0.00606965	
55.079998	-0.00605950	
55.099998	-0.00605950	
55.119999	-0.00605950	
55.139999	-0.00558633	
55.160000	-0.00508964	
55.180000	-0.00475360	
55.199997	-0.00487092	
55.219997	-0.00519951	
55.239998	-0.00535272	
55.259998	-0.00552522	
55.279999	-0.00551015	
55.299999	-0.00552522	
55.320000	-0.00552522	
55.340000	-0.00554046	
55.360001	-0.00552522	
55.379997	-0.00491561	
55.399998	-0.00425826	
55.419998	-0.00279765	
55.439999	-0.00194681	
55.459999	-0.00185302	
55.480000	-0.00256674	
55.500000	-0.00404260	
55.520000	-0.00477865	
55.539997	-0.00570838	
55.559998	-0.00587632	
55.579998	-0.00606965	
55.599998	-0.00606965	
55.619999	-0.00608015	
55.639999	-0.00606965	
55.660000	-0.00577915	
55.680000	-0.00546004	
55.699997	-0.00392342	
55.719997	-0.00267746	
55.739998	-0.00153713	
55.759998	-0.00162940	
55.779999	-0.00317618	
55.799999	-0.00462529	
55.820000	-0.00606965	
55.840000	-0.00605950	
55.860001	-0.00587632	
55.879997	-0.00569315	
55.899998	-0.00522016	
55.919998	-0.00493000	
55.939999	-0.00283201	
55.959999	-0.00084999	
55.980000	0.00231281	
56.000000	0.00334580	
56.020000	0.00213574	
56.039997	-0.00153071	
56.059998	-0.00519341	
56.079998	-0.00678743	
56.099998	-0.00675678	
56.119999	-0.00640805	
56.139999	-0.00592473	
56.160000	-0.00578982	
56.180000	-0.00407238	
56.199997	-0.00248955	
56.219997	0.00077094	
56.239998	0.00255540	
56.259998	0.00464645	
56.279999	0.00489429	
56.299999	0.00215538	
56.320000	-0.00118028	
56.340000	-0.00501770	
56.360001	-0.00597535	
56.379997	-0.00613990	
56.399998	-0.00563660	
56.419998	-0.00513315	
56.439999	-0.00513315	
56.459999	-0.00332515	
56.480000	-0.00003792	
56.500000	0.00541687	
56.520000	0.00902778	
56.539997	0.00948249	
56.559998	0.00536236	
56.579998	-0.00071405	
56.599998	-0.00511317	
56.619999	-0.00675678	
56.639999	-0.00640805	
56.660000	-0.00541197	
56.680000	-0.00474548	
56.699997	-0.00274619	
56.719997	-0.00139426	
56.739998	0.00187401	
56.759998	0.00445667	
56.779999	0.00853381	
56.799999	0.01067090	
56.820000	0.01052599	
56.840000	0.00820978	
56.860001	0.00199489	
56.879997	-0.00258553	
56.899998	-0.00654061	
56.919998	-0.00659174	
56.939999	-0.00613990	
56.959999	-0.00563660	
56.980000	-0.00409710	
57.000000	-0.00306123	
57.020000	-0.00032859	
57.039997	0.00199015	
57.059998	0.00561461	
57.079998	0.00750403	
57.099998	0.00715461	
57.119999	0.00290059	
57.139999	-0.00237900	
57.160000	-0.00604188	
57.180000	-0.00676711	
57.199997	-0.00641838	
57.219997	-0.00593489	
57.239998	-0.00578982	
57.259998	-0.00396302	
57.279999	-0.00227116	
57.299999	0.00152867	
57.320000	0.00363664	
57.340000	0.00573462	
57.360001	0.00572464	
57.379997	0.00242759	
57.399998	-0.00158894	
57.419998	-0.00586244	
57.439999	-0.00684871	
57.459999	-0.00682382	
57.480000	-0.00653383	
57.500000	-0.00573531	
57.520000	-0.00519527	
57.539997	-0.00359991	
57.559998	-0.00251290	
57.579998	0.00094852	
57.599998	0.00336578	
57.619999	0.00584771	
57.639999	0.00596350	
57.660000	0.00325491	
57.680000	-0.00096308	
57.699997	-0.00541213	
57.719997	-0.00705728	
57.739998	-0.00686835	
57.759998	-0.00646968	
57.779999	-0.00576086	
57.799999	-0.00544193	
57.820000	-0.00405309	
57.840000	-0.00297287	
57.860001	-0.00052580	
57.879997	0.00084136	
57.899998	0.00174350	
57.919998	0.00124934	
57.939999	-0.00164989	
57.959999	-0.00408407	
57.980000	-0.00634593	
58.000000	-0.00620271	
58.020000	-0.00605950	
58.039997	-0.00605950	
58.059998	-0.00589156	
58.079998	-0.00570838	
58.099998	-0.00404818	
58.119999	-0.00237341	
58.139999	0.00103943	
58.160000	0.00300282	
58.180000	0.00452118	
58.199997	0.00428636	
58.219997	0.00031421	
58.239998	-0.00344704	
58.259998	-0.00681841	
58.279999	-0.00646968	
58.299999	-0.00608015	
58.320000	-0.00606965	
58.340000	-0.00577915	
58.359997	-0.00546004	
58.379997	-0.00334327	
58.399998	-0.00135277	
58.419998	0.00219025	
58.439999	0.00395118	
58.459999	0.00437389	
58.480000	0.00144605	
58.500000	-0.00262633	
58.520000	-0.00552487	
58.539997	-0.00644869	
58.559998	-0.00625417	
58.579998	-0.00589156	
58.599998	-0.00570838	
58.619999	-0.00507085	
58.639999	-0.00457230	
58.660000	-0.00263852	
58.680000	-0.00118299	
58.699997	0.00127169	
58.719997	0.00227624	
58.739998	0.00137834	
58.759998	-0.00122158	
58.779999	-0.00434257	
58.799999	-0.00553791	
58.820000	-0.00595166	
58.840000	-0.00583062	
58.859997	-0.00566268	
58.879997	-0.00558752	
58.899998	-0.00523522	
58.919998	-0.00493000	
58.939999	-0.00297287	
58.959999	-0.00132924	
58.980000	0.00047874	
59.000000	0.00059234	
59.020000	-0.00135650	
59.039997	-0.00353000	
59.059998	-0.00585058	
59.079998	-0.00607710	
59.099998	-0.00607710	
59.119999	-0.00590222	
59.139999	-0.00567588	
59.160000	-0.00560056	
59.180000	-0.00502396	
59.199997	-0.00436661	
59.219997	-0.00252408	
59.239998	-0.00120923	
59.259998	-0.00116234	
59.279999	-0.00273806	
59.299999	-0.00480439	
59.320000	-0.00573547	
59.340000	-0.00625180	
59.359997	-0.00624351	
59.379997	-0.00625180	
59.399998	-0.00624351	
59.419998	-0.00625180	
59.439999	-0.00624351	
59.459999	-0.00573531	
59.480000	-0.00519527	
59.500000	-0.00301975	
59.520000	-0.00135261	
59.539997	0.00083086	
59.559998	0.00137089	
59.579998	-0.00029609	
59.599998	-0.00247973	
59.619999	-0.00482775	
59.639999	-0.00496860	
59.660000	-0.00463036	
59.680000	-0.00411369	
59.699997	-0.00351441	
59.719997	-0.00340658	
59.739998	-0.00331263	
59.759998	-0.00326420	
59.779999	-0.00215825	
59.799999	-0.00107159	
59.820000	-0.00043440	
59.840000	-0.00087488	
59.859997	-0.00289093	
59.879997	-0.00448477	
59.899998	-0.00590171	
59.919998	-0.00570838	
59.939999	-0.00560038	
59.959999	-0.00564745	
59.980000	-0.00566268	
60.000000	-0.00558752	
60.020000	-0.00523522	
60.039997	-0.00490783	
60.059998	-0.00417159	
60.079998	-0.00368811	
60.099998	-0.00326438	
60.119999	-0.00326438	
60.139999	-0.00363664	
60.160000	-0.00394577	
60.180000	-0.00441419	
60.199997	-0.00452523	
60.219997	-0.00468454	
60.239998	-0.00466219	
60.259998	-0.00482674	
60.279999	-0.00496860	
60.299999	-0.00496876	
60.320000	-0.00480439	
60.340000	-0.00466219	
60.359997	-0.00466219	
60.379997	-0.00466219	
60.399998	-0.00480439	
60.419998	-0.00498688	
60.439999	-0.00515126	
60.459999	-0.00498688	
60.480000	-0.00480439	
60.500000	-0.00480439	
60.520000	-0.00496860	
60.539997	-0.00496876	
60.559998	-0.00480439	
60.579998	-0.00420494	
60.599998	-0.00373179	
60.619999	-0.00306411	
60.639999	-0.00282677	
60.660000	-0.00177380	
60.680000	-0.00091517	
60.699997	-0.00081563	
60.719997	-0.00172538	
60.739998	-0.00358991	
60.759998	-0.00470027	
60.779999	-0.00548103	
60.799999	-0.00530700	
60.820000	-0.00513315	
60.840000	-0.00513315	
60.859997	-0.00499095	
60.879997	-0.00482674	
60.899998	-0.00432394	
60.919998	-0.00394949	
60.939999	-0.00242318	
60.959999	-0.00123546	
60.980000	-0.00041713	
61.000000	-0.00077297	
61.020000	-0.00265139	
61.039997	-0.00416008	
61.059998	-0.00549509	
61.079998	-0.00530700	
61.099998	-0.00496876	
61.119999	-0.00480439	
61.139999	-0.00464001	
61.160000	-0.00464001	
61.180000	-0.00339557	
61.199997	-0.00215131	
61.219997	0.00007245	
61.239998	0.00105196	
61.259998	0.00178938	
61.279999	0.00154780	
61.299999	-0.00067596	
61.320000	-0.00265799	
61.340000	-0.00482267	
61.359997	-0.00498688	
61.379997	-0.00498688	
61.399998	-0.00480439	
61.419998	-0.00433479	
61.439999	-0.00401516	
61.459999	-0.00295170	
61.480000	-0.00219329	
61.500000	-0.00084712	
61.520000	-0.00026697	
61.539997	0.00000779	
61.559998	-0.00035280	
61.579998	-0.00246957	
61.599998	-0.00428112	
61.619999	-0.00575072	
61.639999	-0.00544193	
61.660000	-0.00513315	
61.680000	-0.00513315	
61.699997	-0.00480439	
61.719997	-0.00447564	
61.739998	-0.00348936	
61.759998	-0.00283201	
61.779999	-0.00133060	
61.799999	-0.00050871	
61.820000	-0.00050871	
61.840000	-0.00149769	
61.859997	-0.00362480	
61.879997	-0.00491968	
61.899998	-0.00576086	
61.919998	-0.00544193	
61.939999	-0.00513315	
61.959999	-0.00513315	
61.980000	-0.00499095	
62.000000	-0.00482674	
62.020000	-0.00397742	
62.039997	-0.00322731	
62.059998	-0.00167494	
62.079998	-0.00083357	
62.099998	-0.00116234	
62.119999	-0.00231552	
62.139999	-0.00414687	
62.160000	-0.00483622	
62.180000	-0.00554046	
62.199997	-0.00552522	
62.219997	-0.00525740	
62.239998	-0.00495234	
62.259998	-0.00434257	
62.279999	-0.00396810	
62.299999	-0.00265782	
62.320000	-0.00160773	
62.340000	-0.00031623	
62.359997	0.00001693	
62.379997	-0.00100049	
62.399998	-0.00281848	
62.419998	-0.00476731	
62.439999	-0.00540960	
62.459999	-0.00537218	
62.480000	-0.00518444	
62.500000	-0.00489445	
62.520000	-0.00473516	
62.539997	-0.00429823	
62.559998	-0.00394593	
62.579998	-0.00232466	
62.599998	-0.00100049	
62.619999	0.00076400	
62.639999	0.00123715	
62.660000	0.00070542	
62.680000	-0.00157574	
62.699997	-0.00417599	
62.719997	-0.00576086	
62.739998	-0.00577915	
62.759998	-0.00546004	
62.779999	-0.00484993	
62.799999	-0.00450306	
62.820000	-0.00400028	
62.840000	-0.00378510	
62.859997	-0.00201707	
62.879997	-0.00043778	
62.899998	0.00185794	
62.919998	0.00257368	
62.939999	0.00138122	
62.959999	-0.00114946	
62.980000	-0.00396168	
63.000000	-0.00485128	
63.020000	-0.00515144	
63.039997	-0.00515126	
63.059998	-0.00516954	
63.079998	-0.00515126	
63.099998	-0.00464864	
63.119999	-0.00412758	
63.139999	-0.00260974	
63.160000	-0.00108023	
63.180000	0.00170422	
63.199997	0.00347345	
63.219997	0.00434512	
63.239998	0.00396168	
63.259998	0.00072117	
63.279999	-0.00213540	
63.299999	-0.00503039	
63.320000	-0.00504985	
63.340000	-0.00493254	
63.359997	-0.00477697	
63.379997	-0.00464001	
63.399998	-0.00464001	
63.419998	-0.00391495	
63.439999	-0.00318973	
63.459999	-0.00113524	
63.480000	0.00018249	
63.500000	0.00229843	
63.520000	0.00308493	
63.539997	0.00139442	
63.559998	-0.00123529	
63.579998	-0.00438151	
63.599998	-0.00502396	
63.619999	-0.00493000	
63.639999	-0.00430533	
63.660000	-0.00314368	
63.680000	-0.00257859	
63.699997	-0.00136581	
63.719997	-0.00070457	
63.739998	0.00084221	
63.759998	0.00172521	
63.779999	0.00289296	
63.799999	0.00318295	
63.820000	0.00083780	
63.840000	-0.00212084	
63.859997	-0.00513297	
63.879997	-0.00549357	
63.899998	-0.00539081	
63.919998	-0.00524116	
63.939999	-0.00463139	
63.959999	-0.00412369	
63.980000	-0.00210831	
64.000000	-0.00056796	
64.019997	0.00209308	
64.040001	0.00326218	
64.059998	0.00315689	
64.080002	0.00091399	
64.099998	-0.00244807	
64.119995	-0.00453590	
64.139999	-0.00563949	
64.159996	-0.00563949	
64.180000	-0.00518902	
64.199997	-0.00473836	
64.220001	-0.00297777	
64.239998	-0.00136040	
64.260002	0.00115624	
64.279999	0.00236292	
64.299995	0.00210729	
64.320000	0.00054409	
64.339996	-0.00242302	
64.360001	-0.00423558	
64.379997	-0.00563949	
64.400002	-0.00563949	
64.419998	-0.00486025	
64.439995	-0.00408085	
64.459999	-0.00227726	
64.479996	-0.00125273	
64.500000	0.00042051	
64.519997	0.00106940	
64.540001	0.00107802	
64.559998	0.00027847	
64.580002	-0.00217399	
64.599998	-0.00398639	
64.619995	-0.00563949	
64.639999	-0.00563949	
64.659996	-0.00563949	
64.680000	-0.00563949	
64.699997	-0.00467794	
64.720001	-0.00357282	
64.739998	-0.00137970	
64.760002	-0.00014830	
64.779999	0.00058642	
64.799995	0.00021465	
64.820000	-0.00197829	
64.839996	-0.00381812	
64.860001	-0.00547934	
64.879997	-0.00531919	
64.900002	-0.00531919	
64.919998	-0.00547934	
64.939995	-0.00530633	
64.959999	-0.00497317	
64.979996	-0.00299640	
65.000000	-0.00120533	
65.019997	0.00142880	
65.040001	0.00241913	
65.059998	0.00164904	
65.080002	-0.00026578	
65.099998	-0.00323306	
65.119995	-0.00458719	
65.139999	-0.00563949	
65.159996	-0.00563949	
65.180000	-0.00514194	
65.199997	-0.00464459	
65.220001	-0.00422001	
65.239998	-0.00445464	
65.260002	-0.00417295	
65.279999	-0.00378087	
65.299995	-0.00271098	
65.320000	-0.00215757	
65.339996	-0.00270759	
65.360001	-0.00377376	
65.379997	-0.00494625	
65.400002	-0.00505257	
65.419998	-0.00531919	
65.439995	-0.00547934	
65.459999	-0.00548899	
65.479996	-0.00533833	
65.500000	-0.00484976	
65.519997	-0.00439319	
65.540001	-0.00393662	
65.559998	-0.00378697	
65.580002	-0.00406088	
65.599998	-0.00433479	
65.619995	-0.00486821	
65.639999	-0.00526740	
65.659996	-0.00533071	
65.680000	-0.00516565	
65.699997	-0.00476646	
65.720001	-0.00470315	
65.739998	-0.00481303	
65.760002	-0.00498603	
65.779999	-0.00500821	
65.799995	-0.00501786	
65.820000	-0.00491138	
65.839996	-0.00495574	
65.860001	-0.00484367	
65.879997	-0.00484739	
65.900002	-0.00511402	
65.919998	-0.00537676	
65.939995	-0.00547934	
65.959999	-0.00531919	
65.979996	-0.00498603	
66.000000	-0.00481303	
66.019997	-0.00464001	
66.040001	-0.00461784	
66.059998	-0.00397861	
66.080002	-0.00329773	
66.099998	-0.00215198	
66.119995	-0.00162330	
66.139999	-0.00148246	
66.159996	-0.00182848	
66.180000	-0.00299640	
66.199997	-0.00381812	
66.220001	-0.00436610	
66.239998	-0.00409220	
