Time	Knöchel re X	Knöchel re Y	Knöchel re Weg	Knöchel re v(X)	Knöchel re v(Y)	Knöchel re v(Bahn)	Knöchel re a(X)	Knöchel re a(Y)	Knöchel re a(Bahn)
8.440000	-0.88426399	-0.53833097	2.67537212	-0.19315076	0.02966969	0.19541624	0.76831514	0.61853713	-0.60116047	
8.460000	-0.88803881	-0.53768885	2.67920113	-0.17571318	0.04206546	0.18067823	0.86396432	0.93339831	-0.46547002	
8.480000	-0.89128608	-0.53690743	2.68254113	-0.15757798	0.06129466	0.16907944	0.94012779	1.36910892	-0.09410737	
8.500000	-0.89430112	-0.53556359	2.68584204	-0.13898209	0.09098049	0.16611283	1.04608488	1.88181198	0.48833808	
8.520000	-0.89689171	-0.53374505	2.68900728	-0.11857222	0.13485298	0.17956808	1.24260652	2.38007665	1.16937804	
8.540000	-0.89915228	-0.53076845	2.69274497	-0.09449568	0.19158241	0.21361941	1.58076191	2.69975805	1.78035200	
8.559999	-0.90088218	-0.52660662	2.69725204	-0.06217308	0.25567675	0.26312751	2.10251570	2.64033484	2.12605810	
8.580000	-0.90202355	-0.52061355	2.70335293	-0.01794223	0.31758460	0.31809103	2.81556296	2.05080318	2.10902262	
8.599999	-0.90218955	-0.51331866	2.71064973	0.04346518	0.36228362	0.36488169	3.66842794	0.92714655	1.88676870	
8.620000	-0.90103567	-0.50495303	2.71909451	0.12555391	0.37468159	0.39515829	4.55643845	-0.60779011	1.79697669	
8.639999	-0.89803278	-0.49661717	2.72795486	0.22886238	0.34481099	0.41385093	5.33131742	-2.31176019	2.09696269	
8.660000	-0.89263588	-0.48934937	2.73700738	0.34909236	0.27481070	0.44428191	5.81595755	-3.84772062	2.79420686	
8.679999	-0.88447696	-0.48428521	2.74661016	0.47818080	0.17171720	0.50807840	5.86810017	-4.90047884	3.65696001	
8.700000	-0.87342072	-0.48198962	2.75790215	0.60409755	0.05126953	0.60626924	5.40665913	-5.31160307	4.29407930	
8.720000	-0.85971022	-0.48238102	2.77161813	0.71399337	-0.06850918	0.71727264	4.37492609	-5.07126188	4.24740267	
8.740000	-0.84383279	-0.48541066	2.78778195	0.79708940	-0.17148884	0.81532812	2.74494767	-4.25790977	3.21725249	
8.760000	-0.82654202	-0.49029061	2.80574822	0.84340042	-0.25003195	0.87968189	0.60317618	-3.06238127	1.27165568	
8.780000	-0.80866277	-0.49652508	2.82468319	0.83949459	-0.29916355	0.89120704	-1.85029495	-1.73405659	-1.22688389	
8.800000	-0.79105473	-0.50325149	2.84353232	0.77531183	-0.31697762	0.83760566	-4.34975433	-0.46618959	-3.83798003	
8.820000	-0.77504915	-0.51016426	2.86096692	0.65344298	-0.30806848	0.72242224	-6.51594114	0.62465483	-6.02977180	
8.840000	-0.76254219	-0.51644784	2.87496352	0.48661214	-0.28039405	0.56161571	-7.88479471	1.42563832	-7.01911545	
8.860000	-0.75463742	-0.52177554	2.88449597	0.29534462	-0.24016663	0.38066843	-8.17141628	1.87819719	-6.33293104	
8.880000	-0.75133198	-0.52602309	2.88987803	0.11002143	-0.19345623	0.22255343	-7.42893457	2.03486776	-4.58358669	
8.900000	-0.75183147	-0.52941346	2.89330506	-0.03777915	-0.14865045	0.15337607	-5.93965387	1.97434127	-2.59937358	
8.920000	-0.75500566	-0.53182703	2.89729261	-0.13469526	-0.11045854	0.17419501	-4.09996843	1.74167669	-0.77180284	
8.940000	-0.75941867	-0.53352249	2.90202022	-0.18681727	-0.07837809	0.20259275	-2.38461661	1.40526175	0.38703018	
8.960000	-0.76371825	-0.53462774	2.90645957	-0.20781299	-0.05295498	0.21445389	-1.15974200	1.06386220	0.55676639	
8.980000	-0.76774091	-0.53546792	2.91056895	-0.21036209	-0.03568405	0.21336719	-0.48389119	0.75806719	0.27038580	
9.000000	-0.77175009	-0.53586900	2.91459823	-0.20917323	-0.02579241	0.21075742	-0.19884859	0.48131263	0.10947301	
9.020000	-0.77603912	-0.53622365	2.91890192	-0.21244006	-0.01957317	0.21333984	-0.13723846	0.25700670	0.10211252	
9.040000	-0.78030062	-0.53649658	2.92317224	-0.21871443	-0.01658151	0.21934208	-0.15867960	0.11704896	0.14545098	
9.059999	-0.78477287	-0.53694701	2.92766714	-0.22324289	-0.01672009	0.22386816	-0.13938379	0.04149200	0.13510381	
9.080000	-0.78925705	-0.53717285	2.93215704	-0.22528808	-0.01792460	0.22600003	-0.04874894	0.00244130	0.04844384	
9.099999	-0.79393423	-0.53757662	2.93685150	-0.22508095	-0.01803686	0.22580248	0.06159107	0.01168336	-0.06226709	
9.120000	-0.79842663	-0.53789538	2.94135523	-0.22243054	-0.01766184	0.22313064	0.14747636	0.06378771	-0.15131645	
9.139999	-0.80289501	-0.53838450	2.94585037	-0.21781465	-0.01646329	0.21843594	0.20370755	0.12345582	-0.21017669	
9.160000	-0.80711651	-0.53864771	2.95008016	-0.21247259	-0.01319845	0.21288213	0.22852822	0.17067386	-0.23573963	
9.179999	-0.81133753	-0.53897381	2.95431376	-0.20751548	-0.00837693	0.20768449	0.21933077	0.20688027	-0.22583658	
9.200000	-0.81539214	-0.53900665	2.95836854	-0.20315242	-0.00321517	0.20317785	0.18283133	0.22196689	-0.18691488	
9.220000	-0.81947213	-0.53905708	2.96244884	-0.19974352	0.00125493	0.19974747	0.13317430	0.21780141	-0.13308929	
9.240000	-0.82337224	-0.53888577	2.96635270	-0.19751133	0.00534952	0.19758376	0.07886995	0.21480152	-0.07362735	
9.260000	-0.82730091	-0.53880703	2.97028208	-0.19666494	0.00883042	0.19686309	0.03157989	0.24267016	-0.01817382	
9.280000	-0.83114082	-0.53857678	2.97412896	-0.19682290	0.01323769	0.19726756	0.01969591	0.31899300	0.01032246	
9.300000	-0.83513480	-0.53834707	2.97812963	-0.19776365	0.01911470	0.19868526	0.07416162	0.46281326	-0.00400760	
9.320000	-0.83909488	-0.53792179	2.98211241	-0.19762558	0.02907563	0.19975300	0.20896299	0.69616628	-0.04090261	
9.340000	-0.84313297	-0.53731710	2.98619556	-0.19355334	0.04358464	0.19839989	0.43128288	1.03523338	-0.03471740	
9.360000	-0.84705287	-0.53642344	2.99021602	-0.18315755	0.06609954	0.19471990	0.74015862	1.46571851	0.10511660	
9.380000	-0.85078502	-0.53498256	2.99421668	-0.16567650	0.09857064	0.19278194	1.10614622	1.94089830	0.44955626	
9.400000	-0.85399765	-0.53296226	2.99801183	-0.13990074	0.14369433	0.20054995	1.48621047	2.37659883	0.96708429	
9.420000	-0.85662687	-0.52975523	3.00215888	-0.10560746	0.19891402	0.22521040	1.87012744	2.62694907	1.49979711	
9.440000	-0.85846424	-0.52537131	3.00691223	-0.06372330	0.26031473	0.26800078	2.28092861	2.52533937	1.83857167	
9.460000	-0.85942280	-0.51930565	3.01305318	-0.01545896	0.31842032	0.31879535	2.73916960	1.95406044	1.83781552	
9.480000	-0.85928345	-0.51213855	3.02022171	0.04155286	0.36016849	0.36255756	3.26030302	0.90216362	1.53872025	
9.500000	-0.85801589	-0.50387174	3.02858520	0.11061078	0.37205502	0.38814905	3.85787487	-0.54540968	1.23788309	
9.520000	-0.85540360	-0.49570790	3.03715682	0.19376469	0.34589592	0.39647034	4.49096966	-2.17483759	1.33444738	
9.540000	-0.85098082	-0.48835292	3.04573917	0.29122818	0.28124106	0.40485847	5.03195524	-3.67700720	1.97780395	
9.559999	-0.84432381	-0.48314115	3.05419374	0.40192986	0.18282029	0.44155505	5.32271814	-4.75822306	2.96537519	
9.580000	-0.83516258	-0.48037460	3.06376362	0.51911056	0.06496283	0.52315956	5.21511507	-5.24775171	3.90223241	
9.599999	-0.82347840	-0.48046669	3.07544827	0.63111907	-0.05470537	0.63348556	4.54673386	-5.07919979	4.27140808	
9.620000	-0.80936491	-0.48317823	3.08981991	0.72448868	-0.15985538	0.74191481	3.17842340	-4.30185032	3.59376264	
9.639999	-0.79338127	-0.48795763	3.10650277	0.78503233	-0.24126610	0.82127041	1.13528502	-3.10377717	1.79262149	
9.660000	-0.77632666	-0.49402568	3.12460470	0.79497564	-0.29092345	0.84653574	-1.36388791	-1.74186397	-0.75170815	
9.679999	-0.75936902	-0.50068337	3.14282250	0.74025434	-0.30800042	0.80177349	-3.98007798	-0.44403297	-3.48584485	
9.700000	-0.74392867	-0.50738811	3.15965581	0.62253326	-0.29692438	0.68971860	-6.25513506	0.61968011	-5.73806858	
9.719999	-0.73199731	-0.51338518	3.17300963	0.45700601	-0.26785198	0.52971613	-7.66497564	1.32871401	-6.63171864	
9.740000	-0.72472519	-0.51843953	3.18186569	0.26807502	-0.22957565	0.35294360	-7.91415358	1.65434408	-5.85875845	
9.760000	-0.72201711	-0.52232546	3.18660212	0.08857743	-0.19000810	0.20964026	-7.09621191	1.68161225	-4.15647936	
9.780000	-0.72301728	-0.52564180	3.19006610	-0.04958558	-0.15537931	0.16309954	-5.54245710	1.55674350	-2.27889872	
9.800000	-0.72636276	-0.52829188	3.19433403	-0.13620102	-0.12831682	0.18712543	-3.69419026	1.38306582	-0.62693304	
9.820000	-0.73057389	-0.53062779	3.19914961	-0.17962646	-0.10537923	0.20825572	-2.05387616	1.21651471	0.27497038	
9.840000	-0.73444289	-0.53249657	3.20344639	-0.19419582	-0.08256979	0.21102083	-0.95984042	1.08043885	0.29979944	
9.860000	-0.73813730	-0.53406608	3.20746040	-0.19406047	-0.06035912	0.20323063	-0.40799296	0.95115203	0.06334890	
9.880000	-0.74186385	-0.53500086	3.21130228	-0.19428448	-0.04094813	0.19855279	-0.22640070	0.77129602	0.01772027	
9.900000	-0.74586385	-0.53547627	3.21533036	-0.20063536	-0.02657944	0.20238827	-0.26617920	0.52527803	0.14978877	
9.920000	-0.74985230	-0.53560895	3.21932101	-0.20911263	-0.01837561	0.20991845	-0.37076527	0.26647690	0.31966567	
9.940000	-0.75417954	-0.53586817	3.22365594	-0.21734874	-0.01719693	0.21802799	-0.39284599	0.06304098	0.38086045	
9.960000	-0.75860131	-0.53621268	3.22809100	-0.22641833	-0.02101684	0.22739166	-0.32252049	-0.04596322	0.32587105	
9.980000	-0.76322734	-0.53674966	3.23274803	-0.23395932	-0.02527956	0.23532109	-0.21898223	-0.05020936	0.22266734	
10.000000	-0.76798493	-0.53732187	3.23754001	-0.23679301	-0.02664873	0.23828782	-0.08581129	0.03061652	0.08321439	
10.020000	-0.77296144	-0.53798681	3.24256086	-0.23616567	-0.02417216	0.23739949	0.06940231	0.14301585	-0.07941323	
10.040000	-0.77772343	-0.53846169	3.24734640	-0.23312435	-0.01877049	0.23387879	0.18440875	0.23036765	-0.19897991	
10.059999	-0.78230143	-0.53883058	3.25193930	-0.22728260	-0.01228700	0.22761448	0.22947083	0.25838590	-0.24366109	
10.080000	-0.78667527	-0.53887337	3.25631332	-0.22041218	-0.00612884	0.22049737	0.23598066	0.22581533	-0.24605452	
10.099999	-0.79107767	-0.53891450	3.26071596	-0.21552037	-0.00153035	0.21552581	0.22428723	0.16761309	-0.22950163	
10.120000	-0.79529572	-0.53886122	3.26493430	-0.21285282	0.00054042	0.21285351	0.19207552	0.11792168	-0.19370322	
10.139999	-0.79952538	-0.53886306	3.26916409	-0.20993815	0.00083223	0.20993981	0.15258846	0.08936135	-0.15212093	
10.160000	-0.80366576	-0.53881162	3.27330470	-0.20623919	0.00182316	0.20624726	0.12590793	0.08923907	-0.12400729	
10.179999	-0.80788076	-0.53883630	3.27751970	-0.20326218	0.00401288	0.20330179	0.10491090	0.12265489	-0.10074957	
10.200000	-0.81184256	-0.53876960	3.28148198	-0.20184310	0.00712399	0.20196877	0.06894963	0.17402928	-0.06064770	
10.219999	-0.81580019	-0.53860593	3.28544307	-0.20121080	0.01076907	0.20149878	0.03172009	0.23828383	-0.01501658	
10.240000	-0.81971854	-0.53828561	3.28937459	-0.20094258	0.01578454	0.20156159	0.03816583	0.34168687	-0.00126498	
10.260000	-0.82386810	-0.53794146	3.29353833	-0.20134714	0.02224966	0.20257275	0.11593695	0.52284092	-0.02404165	
10.280000	-0.82793480	-0.53750807	3.29762816	-0.20042998	0.03260075	0.20306399	0.25494000	0.79137731	-0.03468207	
10.300000	-0.83198929	-0.53688270	3.30173063	-0.19483235	0.04933152	0.20098071	0.44822896	1.12879229	0.01981320	
10.320000	-0.83587283	-0.53591150	3.30573368	-0.18300158	0.07588587	0.19811170	0.69179958	1.48270845	0.15805756	
10.340000	-0.83958417	-0.53424567	3.30980182	-0.16635998	0.11105756	0.20002356	0.94885325	1.76819551	0.37358549	
10.360000	-0.84277356	-0.53180790	3.31381607	-0.14474311	0.15311782	0.21070272	1.18291259	1.88564444	0.60111827	
10.380000	-0.84546447	-0.52818441	3.31832957	-0.11820789	0.19592088	0.22881892	1.41582322	1.74909222	0.70864105	
10.400000	-0.84756666	-0.52378440	3.32320595	-0.08779165	0.23412570	0.25004444	1.69095850	1.31556678	0.58598727	
10.420000	-0.84908366	-0.51836169	3.32883692	-0.05339059	0.25998318	0.26540875	2.02226973	0.60264695	0.25305277	
10.440000	-0.84987956	-0.51277423	3.33448076	-0.01151611	0.26720378	0.26745182	2.41521478	-0.30504540	-0.09254387	
10.460000	-0.84988928	-0.50685972	3.34039521	0.04041193	0.25111601	0.25434697	2.85729694	-1.29369664	-0.14371295	
10.480000	-0.84878081	-0.50174648	3.34562731	0.10302261	0.21215296	0.23584430	3.26897836	-2.20019293	0.26988104	
10.500000	-0.84622842	-0.49753320	3.35055351	0.17533842	0.15441632	0.23364067	3.52669692	-2.85601282	1.02836692	
10.520000	-0.84199393	-0.49513197	3.35542154	0.25371972	0.08369942	0.26716903	3.54067588	-3.16139174	1.87249613	
10.540000	-0.83605623	-0.49418667	3.36143398	0.33017832	0.01145501	0.33037695	3.26280189	-3.12176752	2.50478506	
10.559999	-0.82846248	-0.49497250	3.36906838	0.39613950	-0.05317030	0.39969185	2.66466475	-2.78049469	2.60849714	
10.580000	-0.81953114	-0.49695355	3.37821674	0.44582841	-0.10459170	0.45793274	1.74181592	-2.22496080	2.03152061	
10.599999	-0.80978024	-0.49980068	3.38837481	0.47456577	-0.14338040	0.49575257	0.54059923	-1.59145796	0.91530466	
10.620000	-0.79975063	-0.50308591	3.39892864	0.47686008	-0.16768122	0.50548249	-0.85184669	-0.99279612	-0.47934857	
10.639999	-0.78983516	-0.50672531	3.40949082	0.44634572	-0.17944691	0.48106724	-2.32287431	-0.47162345	-1.92590988	
10.660000	-0.78065294	-0.51064306	3.41947389	0.38188729	-0.18139723	0.42277992	-3.70819998	-0.04560548	-3.11268377	
10.679999	-0.77303714	-0.51440668	3.42796898	0.28737622	-0.17736298	0.33770213	-4.75663424	0.25649837	-3.48913336	
10.700000	-0.76810855	-0.51791340	3.43401790	0.17168416	-0.16810986	0.24028395	-5.22979307	0.44675714	-2.87665343	
10.719999	-0.76601851	-0.52104169	3.43778014	0.04922721	-0.15601037	0.16359265	-5.05044603	0.57681912	-1.78028214	
10.740000	-0.76676816	-0.52407384	3.44090366	-0.05896238	-0.14336029	0.15501204	-4.30131817	0.69179171	-0.64587587	
10.760000	-0.76958072	-0.52682078	3.44483519	-0.13785407	-0.13016382	0.18959527	-3.16992402	0.79993737	0.28271645	
10.780000	-0.77381742	-0.52940124	3.44979596	-0.18458334	-0.11390294	0.21689834	-1.94327188	0.89678335	0.61444646	
10.800000	-0.77820414	-0.53156137	3.45468569	-0.20437630	-0.09352511	0.22475901	-0.93076557	0.95969057	0.31501457	
10.820000	-0.78246552	-0.53333098	3.45929980	-0.20558701	-0.07108000	0.21752790	-0.29141214	0.94989020	-0.08271470	
10.840000	-0.78636009	-0.53444290	3.46335006	-0.19921502	-0.05013990	0.20542793	-0.01279332	0.83315319	-0.23083958	
10.860000	-0.79025728	-0.53509599	3.46730161	-0.19533427	-0.03383357	0.19824275	-0.01175416	0.61716497	-0.13454092	
10.880000	-0.79399949	-0.53539008	3.47105527	-0.19697985	-0.02360790	0.19838950	-0.16730683	0.36385870	0.09360080	
10.900000	-0.79791546	-0.53574693	3.47498751	-0.20356691	-0.02023751	0.20457038	-0.33265537	0.14699838	0.30566728	
10.920000	-0.80198503	-0.53610975	3.47907329	-0.21386486	-0.02211580	0.21500532	-0.41726378	0.00562783	0.41349065	
10.940000	-0.80639529	-0.53660238	3.48351097	-0.22499304	-0.02527062	0.22640775	-0.40672734	-0.04454589	0.40935874	
10.960000	-0.81105125	-0.53714818	3.48819876	-0.23376609	-0.02691745	0.23531072	-0.30805790	-0.00576239	0.30727077	
10.980000	-0.81600481	-0.53780836	3.49319601	-0.23898399	-0.02647240	0.24044570	-0.15822475	0.08127768	0.15057984	
11.000000	-0.82083869	-0.53834248	3.49805927	-0.24012467	-0.02349887	0.24127175	-0.01271100	0.16344155	-0.00023308	
11.020000	-0.82570076	-0.53883058	3.50294590	-0.23729345	-0.01845781	0.23801024	0.10370272	0.21553601	-0.11845506	
11.040000	-0.83034569	-0.53909636	3.50759840	-0.23322369	-0.01271491	0.23357002	0.18401058	0.22967745	-0.19723648	
11.059999	-0.83500421	-0.53928918	3.51226091	-0.22895376	-0.00769347	0.22908299	0.22188465	0.20539872	-0.23124775	
11.080000	-0.83946252	-0.53933573	3.51671958	-0.22423060	-0.00380253	0.22426285	0.23704062	0.15713057	-0.24218215	
11.099999	-0.84401304	-0.53937787	3.52127028	-0.21937679	-0.00144094	0.21938153	0.25294250	0.10652047	-0.25508592	
11.120000	-0.84830391	-0.53937060	3.52556109	-0.21441023	-0.00020017	0.21441032	0.25730607	0.06772593	-0.25792658	
11.139999	-0.85258347	-0.53936452	3.52984071	-0.20882007	0.00034571	0.20882036	0.24318716	0.05027523	-0.24315506	
11.160000	-0.85663635	-0.53934604	3.53389359	-0.20314199	0.00091965	0.20314407	0.21954960	0.06357533	-0.21877448	
11.179999	-0.86069584	-0.53934062	3.53795314	-0.19913754	0.00183135	0.19914596	0.17745270	0.10669761	-0.17452654	
11.200000	-0.86454535	-0.53930408	3.54180288	-0.19621319	0.00395626	0.19625306	0.11164262	0.16959186	-0.10399348	
11.219999	-0.86844718	-0.53924704	3.54570508	-0.19424997	0.00807394	0.19441770	0.05816157	0.25445062	-0.04045248	
11.240000	-0.87230462	-0.53908193	3.54956603	-0.19410692	0.01412058	0.19461985	0.04671016	0.37059033	-0.00728704	
11.259999	-0.87619323	-0.53877467	3.55346680	-0.19513510	0.02182820	0.19635218	0.07705151	0.51959616	0.00723203	
11.280000	-0.88004309	-0.53823280	3.55735469	-0.19422837	0.03283097	0.19698358	0.17183951	0.70828068	0.00151681	
11.300000	-0.88404822	-0.53752464	3.56142187	-0.19030836	0.04819779	0.19631684	0.35422641	0.96342731	0.00033379	
11.320000	-0.88791406	-0.53655261	3.56540799	-0.18261117	0.06914484	0.19526353	0.59696144	1.28406239	0.08625844	
11.340000	-0.89158380	-0.53506416	3.56936812	-0.16867264	0.09679244	0.19447167	0.87034810	1.63212872	0.31620070	
11.360000	-0.89484352	-0.53296667	3.57324433	-0.14773478	0.13384888	0.19935167	1.17592978	1.96536183	0.67384887	
11.380000	-0.89771503	-0.52998412	3.57738447	-0.12109672	0.17849424	0.21569565	1.49581516	2.24007344	1.12153578	
11.400000	-0.89988673	-0.52611989	3.58181715	-0.08837329	0.22843795	0.24493618	1.79156232	2.38165212	1.56847596	
11.420000	-0.90142614	-0.52093995	3.58722091	-0.04896271	0.27989313	0.28414348	2.05638170	2.31162715	1.86837542	
11.440000	-0.90208733	-0.51480842	3.59338808	-0.00383605	0.32961357	0.32963589	2.29026055	1.99644196	1.92259634	
11.460000	-0.90179873	-0.50748491	3.60071731	0.04474668	0.37050566	0.37319794	2.47509289	1.42116666	1.70746315	
11.480000	-0.90036708	-0.49956077	3.60876966	0.09660518	0.39610723	0.40771744	2.60759640	0.58583099	1.25490844	
11.500000	-0.89787906	-0.49091327	3.61776805	0.15041475	0.40155137	0.42879844	2.71903300	-0.46315449	0.69486511	
11.520000	-0.89437801	-0.48254761	3.62683678	0.20567220	0.38259077	0.43436939	2.83118558	-1.61305535	0.25630954	
11.540000	-0.88974607	-0.47464615	3.63599586	0.26231000	0.33727711	0.42727321	2.94005847	-2.74358964	0.14992674	
11.559999	-0.88400650	-0.46813795	3.64467335	0.32230851	0.26692340	0.41848642	3.02761412	-3.72614574	0.46385568	
11.580000	-0.87697113	-0.46324986	3.65324020	0.38508409	0.17776321	0.42413384	3.05460691	-4.43711901	1.12238729	
11.599999	-0.86871076	-0.46057999	3.66192126	0.44912827	0.07607015	0.45552483	2.96630144	-4.78716707	1.91063321	
11.620000	-0.85899901	-0.46011800	3.67164397	0.51038569	-0.02829469	0.51116937	2.70938087	-4.75387478	2.54451871	
11.639999	-0.84807795	-0.46192619	3.68271375	0.56468278	-0.12756817	0.57891303	2.25219584	-4.36623859	2.76848578	
11.660000	-0.83594346	-0.46573979	3.69543338	0.60766912	-0.21316537	0.64397299	1.56550109	-3.68381929	2.43978214	
11.679999	-0.82319027	-0.47113743	3.70928168	0.63494223	-0.28128675	0.69445944	0.60973489	-2.78281021	1.54238808	
11.700000	-0.80993271	-0.47777092	3.72410631	0.64203042	-0.32840422	0.72114658	-0.64353919	-1.75620115	0.16368473	
11.719999	-0.79676861	-0.48498267	3.73911643	0.62171119	-0.35338709	0.71512741	-2.13723421	-0.70791519	-1.51546383	
11.740000	-0.78400487	-0.49262986	3.75399566	0.56581473	-0.35490009	0.66790748	-3.72730398	0.27518460	-3.24251056	
11.759999	-0.77252644	-0.49998215	3.76762700	0.47028941	-0.33628803	0.57815379	-5.18372297	1.10115731	-4.62939882	
11.780000	-0.76342750	-0.50681096	3.77900338	0.34212780	-0.30193415	0.45630655	-6.19256878	1.67065525	-5.06769228	
11.800000	-0.75779998	-0.51241463	3.78694510	0.19421966	-0.25796309	0.32290283	-6.46855927	1.92257023	-4.33127403	
11.820000	-0.75589514	-0.51708114	3.79198551	0.04748402	-0.21192969	0.21718408	-5.95204544	1.89061058	-2.95069146	
11.840000	-0.75707209	-0.52060509	3.79570079	-0.07516614	-0.17235321	0.18803079	-4.82989120	1.66239798	-1.46428168	
11.860000	-0.76056731	-0.52353299	3.80026031	-0.15727226	-0.14348695	0.21289216	-3.39720321	1.34317052	-0.18793945	
11.880000	-0.76512396	-0.52583992	3.80536771	-0.20116882	-0.12304108	0.23581348	-1.99285483	1.04528236	0.43106142	
11.900000	-0.76987439	-0.52818239	3.81066418	-0.21834935	-0.10738368	0.24332632	-0.93137717	0.86010116	0.30930093	
11.920000	-0.77405089	-0.53028208	3.81533885	-0.22014196	-0.09330159	0.23909763	-0.33890244	0.78995675	-0.00917079	
11.940000	-0.77826434	-0.53217304	3.81995726	-0.21658978	-0.07859987	0.23041067	-0.10740268	0.76598358	-0.14639230	
11.960000	-0.78252631	-0.53349942	3.82442093	-0.21662356	-0.06173598	0.22524896	-0.08227208	0.72517943	-0.11716120	
11.980000	-0.78700507	-0.53451872	3.82901430	-0.22131419	-0.04526052	0.22589485	-0.15373342	0.64017886	0.00090947	
12.000000	-0.79139352	-0.53516984	3.83345079	-0.22672008	-0.03236481	0.22901851	-0.21896714	0.50415480	0.11591857	
12.020000	-0.79598749	-0.53565872	3.83807063	-0.23151974	-0.02463732	0.23282695	-0.21069078	0.32999885	0.15555775	
12.040000	-0.80062342	-0.53595972	3.84271622	-0.23595682	-0.02081368	0.23687303	-0.14463986	0.16224366	0.12279397	
12.059999	-0.80549806	-0.53634489	3.84760594	-0.23898672	-0.01981630	0.23980688	-0.05794252	0.04508301	0.05294666	
12.080000	-0.81032038	-0.53673035	3.85244370	-0.23928821	-0.02096965	0.24020527	0.04099575	-0.01084762	-0.03964142	
12.099999	-0.81522185	-0.53721654	3.85736918	-0.23688342	-0.02267608	0.23796630	0.13925031	-0.02015523	-0.13683693	
12.120000	-0.81987149	-0.53764349	3.86203837	-0.23254991	-0.02339233	0.23372346	0.20829859	0.00813142	-0.20823936	
12.139999	-0.82451087	-0.53818762	3.86670947	-0.22680676	-0.02266813	0.22793673	0.23780486	0.06305094	-0.24219084	
12.160000	-0.82892299	-0.53862417	3.87114310	-0.22117884	-0.02075408	0.22215043	0.23999336	0.11970177	-0.24846701	
12.179999	-0.83336180	-0.53908515	3.87560582	-0.21665236	-0.01757393	0.21736395	0.22054586	0.15989883	-0.23102622	
12.200000	-0.83754319	-0.53935504	3.87979579	-0.21288586	-0.01337379	0.21330552	0.17954668	0.18190801	-0.18991306	
12.219999	-0.84181708	-0.53961504	3.88407755	-0.20929044	-0.00922953	0.20949385	0.12841399	0.18361259	-0.13692740	
12.240000	-0.84591961	-0.53970039	3.88818097	-0.20663407	-0.00545035	0.20670594	0.07264313	0.15966690	-0.07826851	
12.259999	-0.85010207	-0.53978550	3.89236426	-0.20580681	-0.00227094	0.20581934	0.00241846	0.12088080	-0.00538739	
12.280000	-0.85407311	-0.53978145	3.89633536	-0.20655584	-0.00011995	0.20655587	-0.07944104	0.08298368	0.07821902	
12.300000	-0.85821557	-0.53976929	3.90047789	-0.20887521	0.00063305	0.20887616	-0.14165287	0.04743988	0.14135385	
12.320000	-0.86235899	-0.53968817	3.90462208	-0.21308379	0.00091270	0.21308574	-0.16282605	0.01609034	0.16282256	
12.340000	-0.86674190	-0.53969258	3.90900493	-0.21811268	0.00108207	0.21811536	-0.14484699	0.00164285	0.14485662	
12.360000	-0.87111163	-0.53968465	3.91337466	-0.22139291	0.00086427	0.22139460	-0.08584885	0.00703272	0.08588343	
12.380000	-0.87570131	-0.53970629	3.91796446	-0.22223185	0.00048329	0.22223237	0.01090082	0.02131754	-0.01070449	
12.400000	-0.88015884	-0.53963876	3.92242241	-0.22083959	0.00096137	0.22084168	0.11088546	0.04277624	-0.11030891	
12.420000	-0.88461739	-0.53964806	3.92688107	-0.21716347	0.00232706	0.21717595	0.18318518	0.08621639	-0.18121028	
12.440000	-0.88885522	-0.53961152	3.93111897	-0.21172604	0.00423839	0.21176846	0.23453127	0.15359546	-0.22846216	
12.460000	-0.89309359	-0.53954566	3.93535781	-0.20636113	0.00694965	0.20647812	0.27671382	0.24460918	-0.25974333	
12.480000	-0.89709878	-0.53935844	3.93936729	-0.20128605	0.01242930	0.20166944	0.31279376	0.36925703	-0.27092162	
12.500000	-0.90110201	-0.53910583	3.94337845	-0.19520514	0.02056509	0.19628543	0.36714119	0.53987890	-0.27061272	
12.520000	-0.90494931	-0.53870630	3.94724655	-0.18757127	0.03277509	0.19041321	0.46806398	0.75593674	-0.25887740	
12.540000	-0.90874922	-0.53797394	3.95111632	-0.17814156	0.04912340	0.18479049	0.60980809	1.02297413	-0.18065776	
12.559999	-0.91218978	-0.53693855	3.95470929	-0.16511151	0.07156851	0.17995517	0.77772605	1.33829832	0.02487400	
12.580000	-0.91545123	-0.53526545	3.95837474	-0.14760961	0.10065357	0.17866096	0.97551441	1.68234491	0.37442002	
12.599999	-0.91826093	-0.53317505	3.96187687	-0.12598355	0.13845757	0.18719603	1.19409001	2.02097535	0.84366417	
12.620000	-0.92066908	-0.53009790	3.96578431	-0.10030514	0.18340391	0.20904094	1.40864646	2.28030539	1.34834671	
12.639999	-0.92241341	-0.52617580	3.97007680	-0.06967582	0.23458938	0.24471800	1.60979664	2.35924459	1.73695743	
12.660000	-0.92358387	-0.52080822	3.97557044	-0.03482748	0.28752524	0.28962687	1.80527306	2.16984081	1.86533594	
12.679999	-0.92395973	-0.51452404	3.98186588	0.00346452	0.33481282	0.33483073	1.99225032	1.67132807	1.66868067	
12.700000	-0.92354757	-0.50695556	3.98944569	0.04468112	0.36743543	0.37014213	2.17167425	0.85861236	1.17080164	
12.719999	-0.92223179	-0.49900821	3.99750113	0.08982566	0.37831217	0.38882998	2.36781192	-0.20569195	0.52141702	
12.740000	-0.92005479	-0.49078274	4.00601006	0.13848984	0.36382300	0.38928989	2.60330248	-1.39787269	0.00048553	
