Time	Paced_right_y_velocity X
44.719997	-0.04601284	
44.739998	-0.09923325	
44.759998	-0.12426645	
44.779999	-0.11546291	
44.799999	-0.06602019	
44.820000	0.00531822	
44.840000	0.06017204	
44.860001	0.07872815	
44.879997	0.07607077	
44.899998	0.06083850	
44.919998	0.02575180	
44.939999	-0.01714676	
44.959999	-0.05410299	
44.980000	-0.07161029	
45.000000	-0.07721630	
45.020000	-0.06780833	
45.039997	-0.04433398	
45.059998	-0.01815712	
45.079998	0.00873351	
45.099998	0.03064162	
45.119999	0.05386979	
45.139999	0.06972977	
45.160000	0.06463556	
45.180000	0.03682094	
45.200001	-0.00484188	
45.219997	-0.04175639	
45.239998	-0.06535963	
45.259998	-0.06613698	
45.279999	-0.04467540	
45.299999	-0.01463579	
45.320000	0.01576344	
45.340000	0.03821488	
45.360001	0.06872761	
45.379997	0.09801433	
45.399998	0.11508920	
45.419998	0.10603935	
45.439999	0.05352160	
45.459999	-0.02538350	
45.480000	-0.09954648	
45.500000	-0.13538389	
45.520000	-0.12786892	
45.539997	-0.08158389	
45.559998	-0.00897968	
45.579998	0.05780121	
45.599998	0.10818443	
45.619999	0.13855205	
45.639999	0.15866739	
45.660000	0.14874476	
45.680000	0.08435190	
45.700001	-0.01216909	
45.719997	-0.11049089	
45.739998	-0.17163379	
45.759998	-0.18288870	
45.779999	-0.13806280	
45.799999	-0.05435327	
45.820000	0.02799344	
45.840000	0.09235866	
45.860001	0.13057919	
45.879997	0.15061554	
45.899998	0.13377909	
45.919998	0.06640768	
45.939999	-0.03043102	
45.959999	-0.12107735	
45.980000	-0.16666743	
46.000000	-0.16612391	
46.020000	-0.12022767	
46.039997	-0.04233816	
46.059998	0.03144752	
46.079998	0.08551196	
46.099998	0.11936664	
46.119999	0.15359794	
46.139999	0.17129506	
46.160000	0.15353698	
46.180000	0.08584394	
46.200001	-0.02339811	
46.219997	-0.12659934	
46.239998	-0.19082041	
46.259998	-0.19781221	
46.279999	-0.15711890	
46.299999	-0.08224109	
46.320000	-0.00383972	
46.340000	0.04537886	
46.360001	0.07494996	
46.379997	0.10510965	
46.399998	0.14276040	
46.419998	0.17034914	
46.439999	0.16066208	
46.459999	0.09212552	
46.480000	-0.02260822	
46.500000	-0.13349660	
46.520000	-0.20213188	
46.539997	-0.20988737	
46.559998	-0.16365094	
46.579998	-0.08491299	
46.599998	-0.01000339	
46.619999	0.03541595	
46.639999	0.07333914	
46.660000	0.12891771	
46.680000	0.18802886	
46.700001	0.22534451	
46.719997	0.20503375	
46.739998	0.10589308	
46.759998	-0.04670562	
46.779999	-0.18332084	
46.799999	-0.25442082	
46.820000	-0.24880584	
46.840000	-0.17358200	
46.860001	-0.06249998	
46.879997	0.04376339	
46.899998	0.10510306	
46.919998	0.13853970	
46.939999	0.15744965	
46.959999	0.14953484	
46.980000	0.09934165	
47.000000	0.00849068	
47.020000	-0.08539970	
47.039997	-0.15394098	
47.059998	-0.17557119	
47.079998	-0.15475166	
47.099998	-0.09813224	
47.119999	-0.03000726	
47.139999	0.02123315	
47.160000	0.05586722	
47.180000	0.08810332	
47.200001	0.12583368	
47.219997	0.15227181	
47.239998	0.13943371	
47.259998	0.07202182	
47.279999	-0.02858458	
47.299999	-0.11811649	
47.320000	-0.16980761	
47.340000	-0.16988720	
47.360001	-0.12334444	
47.379997	-0.05550066	
47.399998	0.00153333	
47.419998	0.02719877	
47.439999	0.04535551	
47.459999	0.06848205	
47.480000	0.09687030	
47.500000	0.12067185	
47.520000	0.11743066	
47.539997	0.06730144	
47.559998	-0.01440433	
47.579998	-0.08893655	
47.599998	-0.13434838	
47.619999	-0.13958521	
47.639999	-0.10296288	
47.660000	-0.03828156	
47.680000	0.02383421	
47.700001	0.06302711	
47.719997	0.09742133	
47.739998	0.13355421	
47.759998	0.15147632	
47.779999	0.12104227	
47.799999	0.04030179	
47.820000	-0.05473169	
47.840000	-0.13123807	
47.860001	-0.16426618	
47.879997	-0.14786255	
47.899998	-0.08883063	
47.919998	-0.01649645	
47.939999	0.04312475	
47.959999	0.09230862	
47.980000	0.13416199	
48.000000	0.15611929	
48.020000	0.14468110	
48.039997	0.08055546	
48.059998	-0.01778149	
48.079998	-0.11255836	
48.099998	-0.16114271	
48.119999	-0.16426395	
48.139999	-0.12862466	
48.160000	-0.07018879	
48.180000	-0.01464647	
48.200001	0.02539225	
48.219997	0.04776540	
48.239998	0.08063705	
48.259998	0.11124910	
48.279999	0.12514028	
48.299999	0.10896190	
48.320000	0.04843142	
48.340000	-0.03584187	
48.360001	-0.11059699	
48.379997	-0.14421524	
48.399998	-0.13990135	
48.419998	-0.10134834	
48.439999	-0.04240720	
48.459999	0.00944299	
48.480000	0.04376755	
48.500000	0.06407280	
48.520000	0.09052439	
48.539997	0.10971441	
48.559998	0.10375780	
48.579998	0.05543646	
48.599998	-0.01962942	
48.619999	-0.08613693	
48.639999	-0.12104047	
48.660000	-0.11917373	
48.680000	-0.07312922	
48.700001	0.00396383	
48.719997	0.07362127	
48.739998	0.10845172	
48.759998	0.10824081	
48.779999	0.08709303	
48.799999	0.03364097	
48.820000	-0.03251873	
48.840000	-0.08753000	
48.860001	-0.10820077	
48.879997	-0.10089050	
48.899998	-0.06991107	
48.919998	-0.02488232	
48.939999	0.01488160	
48.959999	0.04254100	
48.980000	0.05381422	
49.000000	0.05735740	
49.020000	0.04530659	
49.039997	0.01592573	
49.059998	-0.02030618	
49.079998	-0.04762807	
49.099998	-0.05288501	
49.119999	-0.03873872	
49.139999	-0.01151027	
49.160000	0.00796578	
49.180000	0.00872003	
49.200001	-0.00641563	
49.219997	-0.02353600	
49.239998	-0.02976090	
49.259998	-0.02523026	
49.279999	-0.00763423	
49.299999	0.01650663	
49.320000	0.02965845	
49.340000	0.02561943	
49.360001	0.01315139	
49.379997	-0.00316345	
49.399998	-0.01898804	
49.419998	-0.02835230	
49.439999	-0.01394543	
49.459999	0.02188551	
49.480000	0.06329427	
49.500000	0.09499735	
49.520000	0.09802426	
49.539997	0.06022724	
49.559998	-0.00415879	
49.579998	-0.06436119	
49.599998	-0.09087501	
49.619999	-0.07577815	
49.639999	-0.02980448	
49.660000	0.02576341	
49.680000	0.05113263	
49.700001	0.03587404	
49.719997	-0.00111821	
49.739998	-0.03570565	
49.759998	-0.05568499	
49.779999	-0.05377610	
49.799999	-0.03630859	
49.820000	-0.01342340	
49.840000	0.00532071	
49.860001	0.01534173	
49.879997	0.03331339	
49.899998	0.05569984	
49.919998	0.07331393	
49.939999	0.07354695	
49.959999	0.05105899	
49.980000	0.01407371	
50.000000	-0.02596396	
50.020000	-0.05013407	
50.039997	-0.05778848	
50.059998	-0.05074793	
50.079998	-0.04069226	
50.099998	-0.03165018	
50.119999	-0.02222849	
50.139999	-0.00861554	
50.160000	0.00936202	
50.180000	0.01961793	
50.200001	0.01744211	
50.219997	0.00619714	
50.239998	-0.00646425	
50.259998	-0.01308508	
50.279999	-0.01217238	
50.299999	-0.00828355	
50.320000	-0.00641774	
50.340000	-0.00626035	
50.360001	-0.00055879	
50.379997	0.01147799	
50.399998	0.02535550	
50.419998	0.03197372	
50.439999	0.02380211	
50.459999	0.00440602	
50.480000	-0.01835419	
50.500000	-0.03309907	
50.520000	-0.03451648	
50.539997	-0.02477336	
50.559998	-0.01225459	
50.579998	-0.00303102	
50.599998	0.01211501	
50.619999	0.03647120	
50.639999	0.07794689	
50.660000	0.11973854	
50.680000	0.14197958	
50.700001	0.12034620	
50.719997	0.04799432	
50.739998	-0.04565851	
50.759998	-0.11925767	
50.779999	-0.14561228	
50.799999	-0.12904847	
50.820000	-0.08072788	
50.840000	-0.02327026	
50.860001	0.01806629	
50.879997	0.05726570	
50.899998	0.10374370	
50.919998	0.15185736	
50.939999	0.17843115	
50.959999	0.16136897	
50.980000	0.08061314	
51.000000	-0.04273931	
51.020000	-0.14724782	
51.039997	-0.19219206	
51.059998	-0.17543416	
51.079998	-0.11100163	
51.099998	-0.01305403	
51.119999	0.07836499	
51.139999	0.12979999	
51.160000	0.13812602	
51.180000	0.11999242	
51.199997	0.06920711	
51.219997	-0.00795933	
51.239998	-0.09124033	
51.259998	-0.14207749	
51.279999	-0.14890122	
51.299999	-0.12200613	
51.320000	-0.07005847	
51.340000	-0.00949495	
51.360001	0.04529256	
51.379997	0.07484062	
51.399998	0.08677595	
51.419998	0.08509032	
51.439999	0.05449918	
51.459999	0.00335829	
51.480000	-0.04955342	
51.500000	-0.07968598	
51.520000	-0.08866095	
51.539997	-0.07506519	
51.559998	-0.04279028	
51.579998	-0.00765361	
51.599998	0.02398030	
51.619999	0.04801115	
51.639999	0.06474881	
51.660000	0.05990401	
51.680000	0.03289697	
51.699997	-0.00523490	
51.719997	-0.04386193	
51.739998	-0.06508557	
51.759998	-0.06265303	
51.779999	-0.04160235	
51.799999	-0.01729652	
51.820000	0.00035924	
51.840000	0.03113665	
51.860001	0.08103068	
51.879997	0.14581984	
51.899998	0.19582620	
51.919998	0.20463806	
51.939999	0.15270890	
51.959999	0.03431997	
51.980000	-0.10176508	
52.000000	-0.19647601	
52.020000	-0.21887890	
52.039997	-0.17848200	
52.059998	-0.09304380	
52.079998	0.01301082	
52.099998	0.09679784	
52.119999	0.13674045	
52.139999	0.13610628	
52.160000	0.11186850	
52.180000	0.06070054	
52.199997	-0.02052373	
52.219997	-0.09814757	
52.239998	-0.14147468	
52.259998	-0.14133814	
52.279999	-0.11819161	
52.299999	-0.07717606	
52.320000	-0.01715359	
52.340000	0.03744263	
52.360001	0.08071373	
52.379997	0.11246498	
52.399998	0.12956218	
52.419998	0.10371043	
52.439999	0.03127119	
52.459999	-0.05381273	
52.480000	-0.11648779	
52.500000	-0.13694820	
52.520000	-0.11500029	
52.539997	-0.05901702	
52.559998	0.00364066	
52.579998	0.04806287	
52.599998	0.07840156	
52.619999	0.10258688	
52.639999	0.11128841	
52.660000	0.07628131	
52.680000	0.00560370	
52.699997	-0.06602764	
52.719997	-0.11327747	
52.739998	-0.12492042	
52.759998	-0.09113459	
52.779999	-0.02152571	
52.799999	0.04440954	
52.820000	0.07880445	
52.840000	0.09235438	
52.860001	0.09969133	
52.879997	0.09429327	
52.899998	0.06456994	
52.919998	0.00596232	
52.939999	-0.05946536	
52.959999	-0.11127369	
52.980000	-0.13127334	
53.000000	-0.11556852	
53.020000	-0.06604888	
53.039997	-0.00260404	
53.059998	0.04596845	
53.079998	0.06535535	
53.099998	0.06547679	
53.119999	0.04610436	
53.139999	0.00929820	
53.160000	-0.03104488	
53.180000	-0.05661086	
53.199997	-0.05982926	
53.219997	-0.03919687	
53.239998	-0.00352772	
53.259998	0.03125735	
53.279999	0.04557493	
53.299999	0.03446234	
53.320000	0.01093316	
53.340000	-0.01362897	
53.360001	-0.03224896	
53.379997	-0.03950383	
53.399998	-0.03745287	
53.419998	-0.02734219	
53.439999	-0.01745807	
53.459999	-0.01136430	
53.480000	-0.00239337	
53.500000	0.00767509	
53.520000	0.02445813	
53.539997	0.04382461	
53.559998	0.06262148	
53.579998	0.07393388	
53.599998	0.05901460	
53.619999	0.01978780	
53.639999	-0.02833703	
53.660000	-0.06278154	
53.680000	-0.07925720	
53.699997	-0.07343923	
53.719997	-0.04495139	
53.739998	-0.00924449	
53.759998	0.02353917	
53.779999	0.04573649	
53.799999	0.06589229	
53.820000	0.07453558	
53.840000	0.06390689	
53.860001	0.03566058	
53.879997	-0.00830299	
53.899998	-0.04991707	
53.919998	-0.07810000	
53.939999	-0.08210437	
53.959999	-0.06750757	
53.980000	-0.04060323	
54.000000	-0.00879000	
54.020000	0.01611101	
54.039997	0.03801962	
54.059998	0.05187955	
54.079998	0.06160609	
54.099998	0.06261503	
54.119999	0.04400665	
54.139999	0.00865248	
54.160000	-0.03102489	
54.180000	-0.05576006	
54.199997	-0.06452728	
54.219997	-0.05594422	
54.239998	-0.03363216	
54.259998	-0.00785601	
54.279999	0.00977621	
54.299999	0.01551862	
54.320000	0.02774061	
54.340000	0.04309303	
54.360001	0.05410013	
54.379997	0.05659676	
54.399998	0.03936680	
54.419998	0.00519299	
54.439999	-0.03427887	
54.459999	-0.05905893	
54.480000	-0.06615728	
54.500000	-0.05518171	
54.520000	-0.03196260	
54.539997	-0.00802079	
54.559998	0.00880491	
54.579998	0.01620240	
54.599998	0.03082285	
54.619999	0.04684091	
54.639999	0.05424033	
54.660000	0.04879079	
54.680000	0.02331869	
54.699997	-0.01424488	
54.719997	-0.04867288	
54.739998	-0.06316394	
54.759998	-0.05354668	
54.779999	-0.02552829	
54.799999	0.01003046	
54.820000	0.03849428	
54.840000	0.04774485	
54.860001	0.03636701	
54.879997	0.01962762	
54.899998	0.00413873	
54.919998	-0.01208254	
54.939999	-0.02421078	
54.959999	-0.03169500	
54.980000	-0.03175498	
55.000000	-0.02980268	
55.020000	-0.02535978	
55.039997	-0.01648217	
55.059998	-0.00814932	
55.079998	-0.00006954	
55.099998	0.00667671	
55.119999	0.01209427	
55.139999	0.01301777	
55.160000	0.01066637	
55.180000	0.00575185	
55.199997	-0.00126399	
55.219997	-0.00660320	
55.239998	-0.00759543	
55.259998	-0.00492961	
55.279999	-0.00244956	
55.299999	-0.00131925	
55.320000	0.00256865	
55.340000	0.00858567	
55.360001	0.01981165	
55.379997	0.03275783	
55.399998	0.03815360	
55.419998	0.03194888	
55.439999	0.01355074	
55.459999	-0.00912100	
55.480000	-0.03032484	
55.500000	-0.04084165	
55.520000	-0.03907890	
55.539997	-0.02782083	
55.559998	-0.01619638	
55.579998	-0.00809114	
55.599998	-0.00096429	
55.619999	0.00263546	
55.639999	0.01315927	
55.660000	0.02808359	
55.680000	0.04104213	
55.699997	0.04590748	
55.719997	0.03433698	
55.739998	0.00859728	
55.759998	-0.02201652	
55.779999	-0.04204404	
55.799999	-0.04623040	
55.820000	-0.03519212	
55.840000	-0.01556283	
55.860001	0.00258591	
55.879997	0.02178164	
55.899998	0.04052593	
55.919998	0.06619404	
55.939999	0.08659253	
55.959999	0.08342896	
55.980000	0.04528846	
56.000000	-0.01605034	
56.020000	-0.07108665	
56.039997	-0.10127681	
56.059998	-0.09752520	
56.079998	-0.06655483	
56.099998	-0.02425399	
56.119999	0.01246432	
56.139999	0.03524458	
56.160000	0.05744017	
56.180000	0.07909198	
56.199997	0.09689110	
56.219997	0.10224614	
56.239998	0.07233033	
56.259998	0.01455234	
56.279999	-0.05057738	
56.299999	-0.09531593	
56.320000	-0.11352278	
56.340000	-0.09767397	
56.360001	-0.05922017	
56.379997	-0.01944768	
56.399998	0.01299542	
56.419998	0.04193955	
56.439999	0.08606429	
56.459999	0.12981960	
56.480000	0.15141225	
56.500000	0.12469765	
56.520000	0.04332865	
56.539997	-0.05945499	
56.559998	-0.13969629	
56.579998	-0.16701792	
56.599998	-0.13903119	
56.619999	-0.07509741	
56.639999	-0.00519951	
56.660000	0.04154746	
56.680000	0.06939679	
56.699997	0.09034385	
56.719997	0.11694731	
56.739998	0.13757162	
56.759998	0.13145489	
56.779999	0.09736359	
56.799999	0.02193102	
56.820000	-0.07015955	
56.840000	-0.14894699	
56.860001	-0.17903012	
56.879997	-0.16285709	
56.899998	-0.11269880	
56.919998	-0.04427642	
56.939999	0.01261929	
56.959999	0.05131610	
56.980000	0.07168480	
57.000000	0.09817036	
57.020000	0.11801703	
57.039997	0.11519891	
57.059998	0.07240235	
57.079998	-0.00544904	
57.099998	-0.08428112	
57.119999	-0.13629280	
57.139999	-0.14534698	
57.160000	-0.11598103	
57.180000	-0.06185898	
57.199997	-0.00415314	
57.219997	0.03457248	
57.239998	0.06287505	
57.259998	0.08884186	
57.279999	0.10836431	
57.299999	0.11184509	
57.320000	0.07691511	
57.340000	0.00906605	
57.360001	-0.06702707	
57.379997	-0.11575845	
57.399998	-0.13121796	
57.419998	-0.11153278	
57.439999	-0.06656178	
57.459999	-0.01553458	
57.480000	0.02270650	
57.500000	0.03730703	
57.520000	0.05850237	
57.539997	0.08394156	
57.559998	0.10330281	
57.579998	0.10781296	
57.599998	0.08182243	
57.619999	0.02184031	
57.639999	-0.05640820	
57.660000	-0.11419724	
57.680000	-0.13471203	
57.699997	-0.11682698	
57.719997	-0.07399610	
57.739998	-0.02256091	
57.759998	0.01810261	
57.779999	0.03531983	
57.799999	0.04939062	
57.820000	0.06395147	
57.840000	0.07105634	
57.860001	0.06624147	
57.879997	0.03562599	
57.899998	-0.01146855	
57.919998	-0.05716263	
57.939999	-0.07922280	
57.959999	-0.07932351	
57.980000	-0.06022941	
58.000000	-0.03070762	
58.020000	-0.00494482	
58.039997	0.01472160	
58.059998	0.02762302	
58.079998	0.05370538	
58.099998	0.08169745	
58.119999	0.09869569	
58.139999	0.09863956	
58.160000	0.05950963	
58.180000	-0.00925449	
58.199997	-0.07654295	
58.219997	-0.10902641	
58.239998	-0.11107960	
58.259998	-0.08660813	
58.279999	-0.04333666	
58.299999	-0.00296558	
58.320000	0.02416533	
58.340000	0.03779852	
58.359997	0.06504491	
58.379997	0.09280843	
58.399998	0.10325060	
58.419998	0.07825472	
58.439999	0.01874292	
58.459999	-0.04775839	
58.480000	-0.09575315	
58.500000	-0.11011855	
58.520000	-0.09356448	
58.539997	-0.05230355	
58.559998	-0.01077850	
58.579998	0.01314928	
58.599998	0.02773415	
58.619999	0.04117773	
58.639999	0.05904794	
58.660000	0.07469241	
58.680000	0.07057311	
58.699997	0.03948781	
58.719997	-0.00944982	
58.739998	-0.05247777	
58.759998	-0.07907807	
58.779999	-0.08067299	
58.799999	-0.06006445	
58.820000	-0.02741285	
58.840000	-0.00264713	
58.859997	0.00638018	
58.879997	0.01876689	
58.899998	0.03604205	
58.919998	0.05342673	
58.939999	0.06279135	
58.959999	0.05024893	
58.980000	0.01650756	
59.000000	-0.02713947	
59.020000	-0.05859513	
59.039997	-0.06959150	
59.059998	-0.05816964	
59.079998	-0.03368475	
59.099998	-0.00814907	
59.119999	0.00796417	
59.139999	0.01309780	
59.160000	0.02508392	
59.180000	0.04063719	
59.199997	0.04722499	
59.219997	0.03586658	
59.239998	0.00975765	
59.259998	-0.01898966	
59.279999	-0.04354838	
59.299999	-0.05345063	
59.320000	-0.04473575	
59.340000	-0.02422711	
59.359997	-0.00848552	
59.379997	-0.00218811	
59.399998	0.00256312	
59.419998	0.00643413	
59.439999	0.02046239	
59.459999	0.04060782	
59.480000	0.06123742	
59.500000	0.07455426	
59.520000	0.06368642	
59.539997	0.02870310	
59.559998	-0.01637146	
59.579998	-0.04955069	
59.599998	-0.06276006	
59.619999	-0.05158184	
59.639999	-0.02448818	
59.660000	0.00405634	
59.680000	0.01767351	
59.699997	0.01481510	
59.719997	0.01596032	
59.739998	0.02204179	
59.759998	0.02792626	
59.779999	0.02921111	
59.799999	0.01586035	
59.820000	-0.00940077	
59.840000	-0.03766372	
59.859997	-0.05306351	
59.879997	-0.05200764	
59.899998	-0.03826927	
59.919998	-0.01927427	
59.939999	-0.00313520	
59.959999	0.00499636	
59.980000	0.00530829	
60.000000	0.01060925	
60.020000	0.01761397	
60.039997	0.02219782	
60.059998	0.02234348	
60.079998	0.01678789	
60.099998	0.00769527	
60.119999	-0.00292659	
60.139999	-0.01059485	
60.160000	-0.01417982	
60.180000	-0.01248208	
60.199997	-0.00947546	
60.219997	-0.00714883	
60.239998	-0.00498711	
60.259998	-0.00282445	
60.279999	-0.00046659	
60.299999	0.00080386	
60.320000	0.00261056	
60.340000	0.00276106	
60.359997	0.00004638	
60.379997	-0.00378334	
60.399998	-0.00447693	
60.419998	-0.00231626	
60.439999	-0.00057419	
60.459999	0.00007339	
60.480000	0.00101955	
60.500000	0.00161429	
60.520000	0.00351487	
60.539997	0.00801446	
60.559998	0.01508177	
60.579998	0.02018467	
60.599998	0.02584494	
60.619999	0.03265402	
60.639999	0.03256014	
60.660000	0.02271464	
60.680000	0.00336586	
60.699997	-0.01883326	
60.719997	-0.03932620	
60.739998	-0.04755548	
60.759998	-0.04098693	
60.779999	-0.02489635	
60.799999	-0.00840363	
60.820000	0.00258827	
60.840000	0.00880764	
60.859997	0.00983557	
60.879997	0.01876347	
60.899998	0.03305411	
60.919998	0.04241279	
60.939999	0.04222509	
60.959999	0.02605883	
60.980000	-0.00196900	
61.000000	-0.03198645	
61.020000	-0.04842826	
61.039997	-0.04765526	
61.059998	-0.03255983	
61.079998	-0.01257521	
61.099998	0.00239015	
61.119999	0.01419000	
61.139999	0.02280783	
61.160000	0.03854662	
61.180000	0.05394609	
61.199997	0.06252488	
61.219997	0.06036855	
61.239998	0.03436001	
61.259998	-0.00654515	
61.279999	-0.04577846	
61.299999	-0.06607663	
61.320000	-0.06931204	
61.340000	-0.05515688	
61.359997	-0.02909066	
61.379997	-0.00332625	
61.399998	0.01565137	
61.419998	0.02419761	
61.439999	0.03429433	
61.459999	0.04113222	
61.480000	0.04173305	
61.500000	0.03546897	
61.520000	0.01305726	
61.539997	-0.01923994	
61.559998	-0.04724809	
61.579998	-0.05693272	
61.599998	-0.05288668	
61.619999	-0.03844610	
61.639999	-0.01566825	
61.660000	0.00497835	
61.680000	0.01734600	
61.699997	0.02058166	
61.719997	0.03039805	
61.739998	0.04201685	
61.759998	0.04336963	
61.779999	0.03183917	
61.799999	0.00667882	
61.820000	-0.02284409	
61.840000	-0.04680186	
61.859997	-0.05339400	
61.879997	-0.04435018	
61.899998	-0.02583525	
61.919998	-0.00696300	
61.939999	0.00506968	
61.959999	0.01246289	
61.980000	0.01599999	
62.000000	0.02660514	
62.020000	0.03978230	
62.039997	0.04136077	
62.059998	0.02837180	
62.079998	0.00391093	
62.099998	-0.02126712	
62.119999	-0.04149562	
62.139999	-0.04782085	
62.160000	-0.03801719	
62.180000	-0.01863532	
62.199997	-0.00067794	
62.219997	0.01033314	
62.239998	0.02244623	
62.259998	0.03284277	
62.279999	0.04231090	
62.299999	0.04696012	
62.320000	0.03901265	
62.340000	0.01537389	
62.359997	-0.01759671	
62.379997	-0.04351758	
62.399998	-0.05502848	
62.419998	-0.04986833	
62.439999	-0.03205139	
62.459999	-0.00936227	
62.480000	0.00721185	
62.500000	0.01239360	
62.520000	0.02083014	
62.539997	0.03362520	
62.559998	0.04779775	
62.579998	0.05724726	
62.599998	0.05421568	
62.619999	0.02953471	
62.639999	-0.01259446	
62.660000	-0.05136205	
62.680000	-0.07120598	
62.699997	-0.06872779	
62.719997	-0.04894520	
62.739998	-0.01733675	
62.759998	0.00942951	
62.779999	0.01930482	
62.799999	0.02657186	
62.820000	0.03885936	
62.840000	0.05449657	
62.859997	0.06747112	
62.879997	0.06246111	
62.899998	0.03265638	
62.919998	-0.01420962	
62.939999	-0.05397857	
62.959999	-0.07581981	
62.980000	-0.07422806	
63.000000	-0.05412807	
63.020000	-0.02511453	
63.039997	-0.00325981	
63.059998	0.00602764	
63.079998	0.01722046	
63.099998	0.03211385	
63.119999	0.05495906	
63.139999	0.07690058	
63.160000	0.08561378	
63.180000	0.07948779	
63.199997	0.04498056	
63.219997	-0.01027875	
63.239998	-0.06567572	
63.259998	-0.09379867	
63.279999	-0.09501846	
63.299999	-0.07403857	
63.320000	-0.03959597	
63.340000	-0.00869749	
63.359997	0.00953258	
63.379997	0.01342681	
63.399998	0.02644558	
63.419998	0.04214010	
63.439999	0.05973693	
63.459999	0.07346791	
63.480000	0.06187469	
63.500000	0.02412764	
63.520000	-0.02492448	
63.539997	-0.06257480	
63.559998	-0.08091489	
63.579998	-0.07230953	
63.599998	-0.03920407	
63.619999	0.00108598	
63.639999	0.02992562	
63.660000	0.04019543	
63.680000	0.04756964	
63.699997	0.05034889	
63.719997	0.05223911	
63.739998	0.05310852	
63.759998	0.03344105	
63.779999	-0.00636292	
63.799999	-0.05158625	
63.820000	-0.07931370	
63.840000	-0.08815412	
63.859997	-0.07639313	
63.879997	-0.04380195	
63.899998	-0.00651255	
63.919998	0.02370774	
63.939999	0.04092813	
63.959999	0.06151743	
63.980000	0.07874279	
64.000000	0.07988547	
64.019997	0.05508858	
64.040001	0.00611972	
64.059998	-0.04473674	
64.080002	-0.08169807	
64.099998	-0.09262843	
64.119995	-0.07758752	
64.139999	-0.04292905	
64.159996	-0.00275007	
64.180000	0.03029604	
64.199997	0.05701077	
64.220001	0.07442469	
64.239998	0.07538854	
64.260002	0.05506871	
64.279999	0.01313332	
64.299995	-0.03391664	
64.320000	-0.07079154	
64.339996	-0.08287390	
64.360001	-0.06866502	
64.379997	-0.03637198	
64.400002	0.00260112	
64.419998	0.03334419	
64.439995	0.05436606	
64.459999	0.06198496	
64.479996	0.05750337	
64.500000	0.04082730	
64.519997	0.00890723	
64.540001	-0.02761910	
64.559998	-0.05847642	
64.580002	-0.06971642	
64.599998	-0.06522869	
64.619995	-0.04856262	
64.639999	-0.02103931	
64.659996	0.00735943	
64.680000	0.03290461	
64.699997	0.04997022	
64.720001	0.06072320	
64.739998	0.05895288	
64.760002	0.03468486	
64.779999	-0.00455733	
64.799995	-0.04172932	
64.820000	-0.05890321	
64.839996	-0.05937030	
64.860001	-0.04654196	
64.879997	-0.02491405	
64.900002	-0.00474676	
64.919998	0.01431386	
64.939995	0.03136774	
64.959999	0.05592174	
64.979996	0.07641672	
65.000000	0.07566211	
65.019997	0.04980959	
65.040001	0.00359528	
65.059998	-0.04248208	
65.080002	-0.07433820	
65.099998	-0.08044774	
65.119995	-0.06306895	
65.139999	-0.03091034	
65.159996	-0.00301531	
65.180000	0.00900831	
65.199997	0.01402577	
65.220001	0.01389508	
65.239998	0.01627864	
65.260002	0.02072068	
65.279999	0.02027768	
65.299995	0.01177222	
65.320000	-0.00397358	
65.339996	-0.01815532	
65.360001	-0.02882101	
65.379997	-0.03123065	
65.400002	-0.02321240	
65.419998	-0.01015272	
65.439995	-0.00044635	
65.459999	0.00562624	
65.479996	0.01281332	
65.500000	0.01709132	
65.519997	0.01566577	
65.540001	0.00943361	
65.559998	0.00027716	
65.580002	-0.00967631	
65.599998	-0.01545119	
65.619995	-0.01398138	
65.639999	-0.00781379	
65.659996	-0.00101253	
65.680000	0.00368568	
65.699997	0.00439187	
65.720001	0.00276013	
65.739998	-0.00066198	
65.760002	-0.00269382	
65.779999	-0.00195615	
65.799995	0.00003775	
65.820000	0.00196757	
65.839996	0.00064628	
65.860001	-0.00297346	
65.879997	-0.00529320	
65.900002	-0.00532474	
65.919998	-0.00339647	
65.939995	0.00072916	
65.959999	0.00545059	
65.979996	0.00795548	
66.000000	0.01082470	
66.019997	0.01473246	
66.040001	0.02174041	
66.059998	0.02910090	
66.080002	0.03187785	
66.099998	0.02806738	
66.119995	0.01307545	
66.139999	-0.00746740	
66.159996	-0.02379547	
66.180000	-0.02831971	
66.199997	-0.02317310	
66.220001	-0.01131383	
66.239998	0.00051570	
66.260002	0.00664262	
66.279999	0.00765721	
66.299995	0.00523627	
66.320000	0.00968376	
66.339996	0.01985268	
66.360001	0.02740254	
66.379997	0.02663960	
66.400002	0.01107237	
66.419998	-0.01395561	
66.439995	-0.03544209	
66.459999	-0.04214730	
66.479996	-0.03526973	
66.500000	-0.02179511	
66.519997	-0.00535759	
66.540001	0.00792760	
66.559998	0.01870393	
66.580002	0.02718660	
66.599998	0.03620173	
66.619995	0.03931186	
66.639999	0.02591640	
66.659996	0.00052794	
66.680000	-0.02569077	
66.699997	-0.03843517	
66.720001	-0.03972698	
66.739998	-0.03250836	
66.760002	-0.01901052	
66.779999	-0.00355082	
66.799995	0.00679828	
66.820000	0.01013943	
66.839996	0.01341899	
66.860001	0.01258552	
66.879997	0.00600057	
66.900002	-0.00167278	
66.919998	-0.00529674	
66.939995	-0.00420355	
66.959999	-0.00212286	
66.979996	-0.00071370	
67.000000	-0.00166756	
67.019997	-0.00357001	
67.040001	-0.00454920	
67.059998	-0.00440838	
67.080002	-0.00280104	
67.099998	-0.00076157	
