Time	Paced_left_y_velocity X
44.419998	0.23236236	
44.439999	0.22968027	
44.459999	0.16481566	
44.480000	0.03247545	
44.500000	-0.11926270	
44.520000	-0.23386705	
44.539997	-0.27541387	
44.559998	-0.23701902	
44.579998	-0.13117629	
44.599998	0.00646226	
44.619999	0.12109145	
44.639999	0.19391252	
44.660000	0.23493490	
44.680000	0.25780061	
44.700001	0.24330048	
44.719997	0.16297406	
44.739998	0.01083736	
44.759998	-0.16896005	
44.779999	-0.29757693	
44.799999	-0.33403313	
44.820000	-0.28354153	
44.840000	-0.16200554	
44.860001	-0.00630251	
44.879997	0.13028838	
44.899998	0.20500426	
44.919998	0.22935151	
44.939999	0.22341657	
44.959999	0.15735459	
44.980000	0.02248355	
45.000000	-0.13466112	
45.020000	-0.23939364	
45.039997	-0.26879537	
45.059998	-0.23125637	
45.079998	-0.13756691	
45.099998	-0.01889951	
45.119999	0.08307984	
45.139999	0.13838591	
45.160000	0.16227967	
45.180000	0.15883048	
45.200001	0.09713796	
45.219997	-0.00997005	
45.239998	-0.11652387	
45.259998	-0.17436263	
45.279999	-0.16658430	
45.299999	-0.09092858	
45.320000	0.03175182	
45.340000	0.14242500	
45.360001	0.19631614	
45.379997	0.19630851	
45.399998	0.15504764	
45.419998	0.05079766	
45.439999	-0.08262461	
45.459999	-0.18384163	
45.480000	-0.22463474	
45.500000	-0.20841886	
45.520000	-0.13168970	
45.539997	-0.01300598	
45.559998	0.10214624	
45.579998	0.16672488	
45.599998	0.19044471	
45.619999	0.19582713	
45.639999	0.16056430	
45.660000	0.05924085	
45.680000	-0.07722623	
45.700001	-0.18306020	
45.719997	-0.22901921	
45.739998	-0.21383865	
45.759998	-0.12877795	
45.779999	0.00465854	
45.799999	0.12374956	
45.820000	0.18420771	
45.840000	0.20775123	
45.860001	0.21703552	
45.879997	0.18496294	
45.899998	0.08833126	
45.919998	-0.05748127	
45.939999	-0.19116729	
45.959999	-0.27059504	
45.980000	-0.27498230	
46.000000	-0.20835628	
46.020000	-0.09512655	
46.039997	0.01287404	
46.059998	0.07413784	
46.079998	0.10633799	
46.099998	0.13550943	
46.119999	0.16034228	
46.139999	0.15263124	
46.160000	0.07962414	
46.180000	-0.03575892	
46.200001	-0.14337426	
46.219997	-0.19777818	
46.239998	-0.19197139	
46.259998	-0.13273434	
46.279999	-0.03399339	
46.299999	0.06015038	
46.320000	0.12062845	
46.340000	0.14974910	
46.360001	0.16467156	
46.379997	0.15332048	
46.399998	0.08528012	
46.419998	-0.02073322	
46.439999	-0.12367202	
46.459999	-0.17961715	
46.480000	-0.18892065	
46.500000	-0.15013939	
46.520000	-0.06739829	
46.539997	0.02346572	
46.559998	0.09864105	
46.579998	0.14265317	
46.599998	0.16464776	
46.619999	0.15434009	
46.639999	0.09262843	
46.660000	-0.00701584	
46.680000	-0.11241419	
46.700001	-0.17578824	
46.719997	-0.18612325	
46.739998	-0.14478943	
46.759998	-0.06747814	
46.779999	0.01206528	
46.799999	0.07884934	
46.820000	0.11948901	
46.840000	0.14819732	
46.860001	0.15483977	
46.879997	0.12990715	
46.899998	0.05670908	
46.919998	-0.05395702	
46.939999	-0.14918950	
46.959999	-0.19043863	
46.980000	-0.17201564	
47.000000	-0.11258531	
47.020000	-0.03239995	
47.039997	0.04374116	
47.059998	0.09940281	
47.079998	0.14275624	
47.099998	0.17697456	
47.119999	0.18342018	
47.139999	0.14162071	
47.160000	0.03574601	
47.180000	-0.09327812	
47.200001	-0.18855612	
47.219997	-0.21446811	
47.239998	-0.17869876	
47.259998	-0.10490022	
47.279999	-0.00783093	
47.299999	0.07863371	
47.320000	0.14265540	
47.340000	0.17969346	
47.360001	0.20101993	
47.379997	0.18592034	
47.399998	0.09816459	
47.419998	-0.03414711	
47.439999	-0.15399313	
47.459999	-0.21511278	
47.480000	-0.22212501	
47.500000	-0.17244959	
47.520000	-0.07577548	
47.539997	0.02549581	
47.559998	0.10097283	
47.579998	0.14425895	
47.599998	0.17147090	
47.619999	0.17333129	
47.639999	0.13407724	
47.660000	0.03954984	
47.680000	-0.08112251	
47.700001	-0.16989347	
47.719997	-0.20463955	
47.739998	-0.18715329	
47.759998	-0.12050509	
47.779999	-0.02363472	
47.799999	0.05891880	
47.820000	0.09666242	
47.840000	0.09629462	
47.860001	0.06360570	
47.879997	0.00367823	
47.899998	-0.05614613	
47.919998	-0.09367313	
47.939999	-0.09783397	
47.959999	-0.07358600	
47.980000	-0.03180018	
48.000000	0.01061229	
48.020000	0.04719413	
48.039997	0.08831436	
48.059998	0.13890280	
48.079998	0.19156124	
48.099998	0.22213897	
48.119999	0.19178948	
48.139999	0.08172893	
48.160000	-0.06850142	
48.180000	-0.19328177	
48.200001	-0.24865969	
48.219997	-0.22861290	
48.239998	-0.13980500	
48.259998	-0.01491053	
48.279999	0.09863205	
48.299999	0.16203654	
48.320000	0.18067937	
48.340000	0.17694937	
48.360001	0.13193992	
48.379997	0.03173313	
48.399998	-0.09501045	
48.419998	-0.18717888	
48.439999	-0.22006939	
48.459999	-0.19767338	
48.480000	-0.11966211	
48.500000	-0.01253137	
48.520000	0.07656003	
48.539997	0.11666195	
48.559998	0.11721708	
48.579998	0.07822045	
48.599998	0.00558023	
48.619999	-0.06794120	
48.639999	-0.11416321	
48.660000	-0.12031274	
48.680000	-0.09207790	
48.700001	-0.03852067	
48.719997	0.02153136	
48.739998	0.06437746	
48.759998	0.09643015	
48.779999	0.12490682	
48.799999	0.13991229	
48.820000	0.11543441	
48.840000	0.03782218	
48.860001	-0.06046075	
48.879997	-0.13863954	
48.899998	-0.16722499	
48.919998	-0.14730574	
48.939999	-0.08693253	
48.959999	-0.01145688	
48.980000	0.04639729	
49.000000	0.08658552	
49.020000	0.11879499	
49.039997	0.14347981	
49.059998	0.14522001	
49.079998	0.09495426	
49.099998	0.00673122	
49.119999	-0.09112696	
49.139999	-0.15422323	
49.160000	-0.16891944	
49.180000	-0.13388105	
49.200001	-0.05926637	
49.219997	0.02181697	
49.239998	0.08810202	
49.259998	0.12330905	
49.279999	0.14067398	
49.299999	0.12803985	
49.320000	0.06700639	
49.340000	-0.02458188	
49.360001	-0.10875204	
49.379997	-0.14799778	
49.399998	-0.14145239	
49.419998	-0.09244596	
49.439999	-0.00931043	
49.459999	0.07195563	
49.480000	0.11669318	
49.500000	0.12043051	
49.520000	0.09568293	
49.539997	0.03516474	
49.559998	-0.04568297	
49.579998	-0.10904603	
49.599998	-0.13392369	
49.619999	-0.11641379	
49.639999	-0.06065553	
49.660000	0.01357365	
49.680000	0.07974198	
49.700001	0.11462652	
49.719997	0.12390050	
49.739998	0.10167828	
49.759998	0.03906971	
49.779999	-0.04121399	
49.799999	-0.10794409	
49.820000	-0.13766016	
49.840000	-0.12073326	
49.860001	-0.05818392	
49.879997	0.02915827	
49.899998	0.11051181	
49.919998	0.16577876	
49.939999	0.18799011	
49.959999	0.16664228	
49.980000	0.08365416	
50.000000	-0.03651410	
50.020000	-0.14328219	
50.039997	-0.20116174	
50.059998	-0.19611591	
50.079998	-0.13124211	
50.099998	-0.03177187	
50.119999	0.06907406	
50.139999	0.13249524	
50.160000	0.15780155	
50.180000	0.16058379	
50.200001	0.13627584	
50.219997	0.06226479	
50.239998	-0.05102174	
50.259998	-0.14862077	
50.279999	-0.19320813	
50.299999	-0.18408167	
50.320000	-0.13272049	
50.340000	-0.04470092	
50.360001	0.05108594	
50.379997	0.12254623	
50.399998	0.16691020	
50.419998	0.19612652	
50.439999	0.18312041	
50.459999	0.09831347	
50.480000	-0.03768980	
50.500000	-0.16145390	
50.520000	-0.22546707	
50.539997	-0.21963285	
50.559998	-0.15629587	
50.579998	-0.06479736	
50.599998	0.01543524	
50.619999	0.06184364	
50.639999	0.09850713	
50.660000	0.13971137	
50.680000	0.17120211	
50.700001	0.16659212	
50.719997	0.09038017	
50.739998	-0.03288523	
50.759998	-0.14427267	
50.779999	-0.19657063	
50.799999	-0.18826859	
50.820000	-0.12918507	
50.840000	-0.03756277	
50.860001	0.05046704	
50.879997	0.11350936	
50.899998	0.15060058	
50.919998	0.17612855	
50.939999	0.16697569	
50.959999	0.08920912	
50.980000	-0.03510389	
51.000000	-0.14692365	
51.020000	-0.19764812	
51.039997	-0.18968140	
51.059998	-0.13219324	
51.079998	-0.03196298	
51.099998	0.06480072	
51.119999	0.12473136	
51.139999	0.15041587	
51.160000	0.15885291	
51.180000	0.12116937	
51.199997	0.02758589	
51.219997	-0.08080388	
51.239998	-0.15768285	
51.259998	-0.17724614	
51.279999	-0.14192258	
51.299999	-0.06320238	
51.320000	0.02855148	
51.340000	0.10561212	
51.360001	0.16731577	
51.379997	0.21160746	
51.399998	0.22884475	
51.419998	0.18775995	
51.439999	0.06543128	
51.459999	-0.09564517	
51.480000	-0.22823809	
51.500000	-0.28055423	
51.520000	-0.24735141	
51.539997	-0.14720640	
51.559998	-0.01521346	
51.579998	0.09930105	
51.599998	0.16500981	
51.619999	0.18781379	
51.639999	0.17496602	
51.660000	0.10713701	
51.680000	-0.00901557	
51.699997	-0.12635316	
51.719997	-0.19246748	
51.739998	-0.18805499	
51.759998	-0.11991270	
51.779999	-0.00448543	
51.799999	0.12401636	
51.820000	0.20976636	
51.840000	0.23164479	
51.860001	0.19496386	
51.879997	0.08708142	
51.899998	-0.06181508	
51.919998	-0.19314474	
51.939999	-0.25400001	
51.959999	-0.23144872	
51.980000	-0.13853747	
52.000000	-0.00570683	
52.020000	0.11044053	
52.039997	0.16536260	
52.059998	0.16080849	
52.079998	0.10593070	
52.099998	0.01662795	
52.119999	-0.07952132	
52.139999	-0.14486244	
52.160000	-0.16368738	
52.180000	-0.13188398	
52.199997	-0.05952527	
52.219997	0.03852656	
52.239998	0.14204279	
52.259998	0.21006407	
52.279999	0.22226998	
52.299999	0.15643543	
52.320000	0.02827829	
52.340000	-0.11315130	
52.360001	-0.21350127	
52.379997	-0.23780178	
52.399998	-0.18218909	
52.419998	-0.07512324	
52.439999	0.04649421	
52.459999	0.13819623	
52.480000	0.17846723	
52.500000	0.17490679	
52.520000	0.12438051	
52.539997	0.03346160	
52.559998	-0.07892708	
52.579998	-0.16200815	
52.599998	-0.18508564	
52.619999	-0.15018260	
52.639999	-0.07961328	
52.660000	0.00298855	
52.680000	0.08675323	
52.699997	0.14199422	
52.719997	0.17596403	
52.739998	0.18099527	
52.759998	0.12909846	
52.779999	0.01711969	
52.799999	-0.10990682	
52.820000	-0.19423755	
52.840000	-0.21446487	
52.860001	-0.16496356	
52.879997	-0.05807514	
52.899998	0.06214595	
52.919998	0.14333713	
52.939999	0.17267005	
52.959999	0.15583467	
52.980000	0.08615544	
53.000000	-0.02082821	
53.020000	-0.11876208	
53.039997	-0.17321301	
53.059998	-0.16758870	
53.079998	-0.10585172	
53.099998	-0.00297992	
53.119999	0.10357656	
53.139999	0.17163226	
53.160000	0.18193963	
53.180000	0.13025975	
53.199997	0.02563439	
53.219997	-0.09192076	
53.239998	-0.17769293	
53.259998	-0.20053415	
53.279999	-0.15290144	
53.299999	-0.05438748	
53.320000	0.05620970	
53.340000	0.14171433	
53.360001	0.19350560	
53.379997	0.21487640	
53.399998	0.18405087	
53.419998	0.08473014	
53.439999	-0.05121738	
53.459999	-0.16757491	
53.480000	-0.21977676	
53.500000	-0.19624908	
53.520000	-0.10115041	
53.539997	0.03360993	
53.559998	0.16248097	
53.579998	0.23494764	
53.599998	0.24088152	
53.619999	0.18904164	
53.639999	0.07453794	
53.660000	-0.07483472	
53.680000	-0.20817374	
53.699997	-0.27058569	
53.719997	-0.24629208	
53.739998	-0.14226313	
53.759998	0.01227185	
53.779999	0.15394066	
53.799999	0.23038353	
53.820000	0.23402798	
53.840000	0.17505814	
53.860001	0.05191680	
53.879997	-0.09875181	
53.899998	-0.20978530	
53.919998	-0.24144106	
53.939999	-0.19961265	
53.959999	-0.09817253	
53.980000	0.03851371	
54.000000	0.16456725	
54.020000	0.23134175	
54.039997	0.22176167	
54.059998	0.14361896	
54.079998	0.00934563	
54.099998	-0.13082537	
54.119999	-0.22632441	
54.139999	-0.24842846	
54.160000	-0.18883371	
54.180000	-0.05886751	
54.199997	0.09696622	
54.219997	0.21020594	
54.239998	0.25235274	
54.259998	0.23619138	
54.279999	0.16207930	
54.299999	0.02228834	
54.320000	-0.13554208	
54.340000	-0.23776847	
54.360001	-0.25609186	
54.379997	-0.19923869	
54.399998	-0.07343153	
54.419998	0.09072717	
54.439999	0.23382632	
54.459999	0.30087921	
54.480000	0.28309476	
54.500000	0.18507862	
54.520000	0.01129570	
54.539997	-0.17214100	
54.559998	-0.29712412	
54.579998	-0.32914779	
54.599998	-0.26814839	
54.619999	-0.12548232	
54.639999	0.05514489	
54.660000	0.20119894	
54.680000	0.27830014	
54.699997	0.29467842	
54.719997	0.25078663	
54.739998	0.13031693	
54.759998	-0.04898500	
54.779999	-0.21272455	
54.799999	-0.30515984	
54.820000	-0.31207019	
54.840000	-0.23509218	
54.860001	-0.08412559	
54.879997	0.10254242	
54.899998	0.25132933	
54.919998	0.32418272	
54.939999	0.32809743	
54.959999	0.24891101	
54.980000	0.07012465	
55.000000	-0.14883584	
55.020000	-0.30616218	
55.039997	-0.35634410	
55.059998	-0.31062016	
55.079998	-0.18488024	
55.099998	-0.01828837	
55.119999	0.13498434	
55.139999	0.22011726	
55.160000	0.24819104	
55.180000	0.24133644	
55.199997	0.18920526	
55.219997	0.08828009	
55.239998	-0.05912816	
55.259998	-0.19339582	
55.279999	-0.26053160	
55.299999	-0.24308056	
55.320000	-0.14408672	
55.340000	0.01858056	
55.360001	0.20675273	
55.379997	0.34050566	
55.399998	0.37544268	
55.419998	0.29842854	
55.439999	0.11267012	
55.459999	-0.12205704	
55.480000	-0.31762290	
55.500000	-0.40297920	
55.520000	-0.37562570	
55.539997	-0.23469320	
55.559998	-0.02816778	
55.579998	0.15290348	
55.599998	0.26430044	
55.619999	0.32982197	
55.639999	0.37393343	
55.660000	0.37075466	
55.680000	0.30087891	
55.699997	0.14291735	
55.719997	-0.09726493	
55.739998	-0.33793968	
55.759998	-0.48165825	
55.779999	-0.48157191	
55.799999	-0.33946291	
55.820000	-0.09734242	
55.840000	0.15703087	
55.860001	0.31631044	
55.879997	0.35674098	
55.899998	0.29652405	
55.919998	0.12658134	
55.939999	-0.11620455	
55.959999	-0.31503564	
55.980000	-0.39069971	
56.000000	-0.34705883	
56.020000	-0.20680340	
56.039997	0.00468641	
56.059998	0.19474432	
56.079998	0.28479803	
56.099998	0.28940055	
56.119999	0.24815577	
56.139999	0.13592535	
56.160000	-0.04599403	
56.180000	-0.21492599	
56.199997	-0.30964899	
56.219997	-0.31133270	
56.239998	-0.21317910	
56.259998	-0.02462701	
56.279999	0.18782075	
56.299999	0.33319765	
56.320000	0.37858933	
56.340000	0.33039102	
56.360001	0.16805853	
56.379997	-0.07000408	
56.399998	-0.28179306	
56.419998	-0.38612154	
56.439999	-0.37742901	
56.459999	-0.26893264	
56.480000	-0.08690354	
56.500000	0.08530924	
56.520000	0.19366932	
56.539997	0.23898336	
56.559998	0.25405350	
56.579998	0.21478711	
56.599998	0.08745687	
56.619999	-0.08465371	
56.639999	-0.22920187	
56.660000	-0.29239792	
56.680000	-0.27522591	
56.699997	-0.17370929	
56.719997	-0.01687419	
56.739998	0.11501600	
56.759998	0.18031931	
56.779999	0.19743267	
56.799999	0.20224518	
56.820000	0.16513889	
56.840000	0.05455567	
56.860001	-0.08953471	
56.879997	-0.20974836	
56.899998	-0.26378915	
56.919998	-0.24570818	
56.939999	-0.15404224	
56.959999	-0.01418857	
56.980000	0.11043333	
57.000000	0.16424096	
57.020000	0.14876221	
57.039997	0.08384228	
57.059998	-0.01605096	
57.079998	-0.11273357	
57.099998	-0.16380405	
57.119999	-0.16281407	
57.139999	-0.11688143	
57.160000	-0.04471011	
57.180000	0.02806366	
57.199997	0.09170618	
57.219997	0.13738766	
57.239998	0.16087809	
57.259998	0.12577488	
57.279999	0.03954251	
57.299999	-0.06150216	
57.320000	-0.13545249	
57.340000	-0.15779988	
57.360001	-0.11726502	
57.379997	-0.01400727	
57.399998	0.10848755	
57.419998	0.19586214	
57.439999	0.22434007	
57.459999	0.19468303	
57.480000	0.09001707	
57.500000	-0.05939259	
57.520000	-0.18349586	
57.539997	-0.23237935	
57.559998	-0.19614650	
57.579998	-0.07845080	
57.599998	0.08782797	
57.619999	0.22297885	
57.639999	0.27393025	
57.660000	0.24461836	
57.680000	0.12772942	
57.699997	-0.04340073	
57.719997	-0.18975243	
57.739998	-0.25123608	
57.759998	-0.23517488	
57.779999	-0.15379961	
57.799999	-0.02061190	
57.820000	0.09249768	
57.840000	0.14346479	
57.860001	0.14557721	
57.879997	0.11899634	
57.899998	0.03475943	
57.919998	-0.07629274	
57.939999	-0.15454453	
57.959999	-0.18209051	
57.980000	-0.16782352	
58.000000	-0.11963492	
58.020000	-0.04756498	
58.039997	0.02004013	
58.059998	0.07324322	
58.079998	0.12194000	
58.099998	0.16316770	
58.119999	0.16113514	
58.139999	0.09609556	
58.160000	-0.01426804	
58.180000	-0.11860283	
58.199997	-0.17186309	
58.219997	-0.15947266	
58.239998	-0.08302414	
58.259998	0.02031065	
58.279999	0.09996787	
58.299999	0.12795821	
58.320000	0.11480217	
58.340000	0.07087585	
58.359997	-0.00095728	
58.379997	-0.07195830	
58.399998	-0.11892544	
58.419998	-0.12510601	
58.439999	-0.10297456	
58.459999	-0.06274150	
58.480000	-0.01183754	
58.500000	0.03497102	
58.520000	0.07923609	
58.539997	0.11511137	
58.559998	0.13122621	
58.579998	0.09477396	
58.599998	0.01249052	
58.619999	-0.07653047	
58.639999	-0.13083723	
58.660000	-0.13624859	
58.680000	-0.08105124	
58.699997	0.02931989	
58.719997	0.14166963	
58.739998	0.20659241	
58.759998	0.20643489	
58.779999	0.13951641	
58.799999	0.01400473	
58.820000	-0.11979697	
58.840000	-0.20153160	
58.859997	-0.20864312	
58.879997	-0.13946712	
58.899998	-0.01142509	
58.919998	0.13141242	
58.939999	0.22481790	
58.959999	0.25060952	
58.980000	0.22182426	
59.000000	0.10966567	
59.020000	-0.05407449	
59.039997	-0.19819939	
59.059998	-0.26224989	
59.079998	-0.25284001	
59.099998	-0.18135941	
59.119999	-0.05872266	
59.139999	0.05797245	
59.160000	0.12966929	
59.180000	0.15182377	
59.199997	0.15052682	
59.219997	0.09134793	
59.239998	-0.01166823	
59.259998	-0.10973968	
59.279999	-0.16466534	
59.299999	-0.16669121	
59.320000	-0.11764798	
59.340000	-0.02809693	
59.359997	0.05988023	
59.379997	0.11090936	
59.399998	0.11851001	
59.419998	0.08813270	
59.439999	0.02710110	
59.459999	-0.02756813	
59.480000	-0.03600709	
59.500000	0.00359105	
59.520000	0.05632904	
59.539997	0.08445044	
59.559998	0.05201782	
59.579998	-0.03225752	
59.599998	-0.12281917	
59.619999	-0.16458592	
59.639999	-0.14336470	
59.660000	-0.08095574	
59.680000	-0.00758127	
59.699997	0.06412203	
59.719997	0.13466261	
59.739998	0.19875589	
59.759998	0.23863932	
59.779999	0.22083259	
59.799999	0.11122558	
59.820000	-0.05515824	
59.840000	-0.20373394	
59.859997	-0.26972792	
59.879997	-0.24513352	
59.899998	-0.13917045	
59.919998	0.01334386	
59.939999	0.14289072	
59.959999	0.20676403	
59.980000	0.20729339	
60.000000	0.13713968	
60.020000	0.01094564	
60.039997	-0.10843012	
60.059998	-0.17073086	
60.079998	-0.18387243	
60.099998	-0.13754903	
60.119999	-0.02824030	
60.139999	0.10470930	
60.160000	0.20339170	
60.180000	0.25472072	
60.199997	0.25731674	
60.219997	0.16163203	
60.239998	-0.01226036	
60.259998	-0.18710847	
60.279999	-0.28439480	
60.299999	-0.29248869	
60.320000	-0.21348649	
60.340000	-0.07290123	
60.359997	0.08453090	
60.379997	0.19414802	
60.399998	0.23693788	
60.419998	0.23074879	
60.439999	0.15042599	
60.459999	0.00371672	
60.480000	-0.15052135	
60.500000	-0.24008761	
60.520000	-0.25049329	
60.539997	-0.19414082	
60.559998	-0.08094097	
60.579998	0.04225545	
60.599998	0.12598020	
60.619999	0.15636539	
60.639999	0.15420100	
60.660000	0.09903494	
60.680000	0.00123468	
60.699997	-0.09367196	
60.719997	-0.14909190	
60.739998	-0.15327713	
60.759998	-0.09768433	
60.779999	0.01348176	
60.799999	0.13421836	
60.820000	0.21352088	
60.840000	0.23730400	
60.859997	0.20315838	
60.879997	0.08469550	
60.899998	-0.07808069	
60.919998	-0.20721485	
60.939999	-0.25279114	
60.959999	-0.22534086	
60.980000	-0.12866937	
61.000000	0.02026787	
61.020000	0.15486684	
61.039997	0.22845379	
61.059998	0.24878211	
61.079998	0.22061992	
61.099998	0.10386987	
61.119999	-0.06808449	
61.139999	-0.21099564	
61.160000	-0.27351058	
61.180000	-0.25954393	
61.199997	-0.16234313	
61.219997	0.00355076	
61.239998	0.17260094	
61.259998	0.27697560	
61.279999	0.31460202	
61.299999	0.29618898	
61.320000	0.17899187	
61.340000	-0.01970535	
61.359997	-0.21743177	
61.379997	-0.32951421	
61.399998	-0.34137046	
61.419998	-0.24873215	
61.439999	-0.06442700	
61.459999	0.13161743	
61.480000	0.25491753	
61.500000	0.28848585	
61.520000	0.25794491	
61.539997	0.15729909	
61.559998	-0.01112843	
61.579998	-0.17864679	
61.599998	-0.28125644	
61.619999	-0.30035600	
61.639999	-0.24031831	
61.660000	-0.10372204	
61.680000	0.07516670	
61.699997	0.22497652	
61.719997	0.30877247	
61.739998	0.33020911	
61.759998	0.27382660	
61.779999	0.10680825	
61.799999	-0.11467165	
61.820000	-0.28927067	
61.840000	-0.36501223	
61.859997	-0.34071362	
61.879997	-0.22159012	
61.899998	-0.04748464	
61.919998	0.11402941	
61.939999	0.21044293	
61.959999	0.25434521	
61.980000	0.27086678	
62.000000	0.22335871	
62.020000	0.08412267	
62.039997	-0.10547683	
62.059998	-0.25415927	
62.079998	-0.31728646	
62.099998	-0.29487547	
62.119999	-0.19796433	
62.139999	-0.04924745	
62.160000	0.09615858	
62.180000	0.19893023	
62.199997	0.26852906	
62.219997	0.31373706	
62.239998	0.28985319	
62.259998	0.15090667	
62.279999	-0.06368021	
62.299999	-0.25266951	
62.320000	-0.34462577	
62.340000	-0.33717924	
62.359997	-0.24093479	
62.379997	-0.10100108	
62.399998	0.02300912	
62.419998	0.09666410	
62.439999	0.14193214	
62.459999	0.18074107	
62.480000	0.19220987	
62.500000	0.14398974	
62.520000	0.02754137	
62.539997	-0.10735673	
62.559998	-0.19935374	
62.579998	-0.22025907	
62.599998	-0.17807041	
62.619999	-0.09470889	
62.639999	-0.00166247	
62.660000	0.07038275	
62.680000	0.12755351	
62.699997	0.17893854	
62.719997	0.20548625	
62.739998	0.16278978	
62.759998	0.04750948	
62.779999	-0.09137059	
62.799999	-0.19384751	
62.820000	-0.22590904	
62.840000	-0.18473496	
62.859997	-0.09038799	
62.879997	0.00887035	
62.899998	0.07971957	
62.919998	0.12896037	
62.939999	0.17468630	
62.959999	0.20607018	
62.980000	0.19255781	
63.000000	0.09902935	
63.020000	-0.04525798	
63.039997	-0.17555033	
63.059998	-0.23820172	
63.079998	-0.22415566	
63.099998	-0.14584437	
63.119999	-0.02439971	
63.139999	0.08925928	
63.160000	0.16120417	
63.180000	0.19253609	
63.199997	0.19450645	
63.219997	0.13236038	
63.239998	0.00726791	
63.259998	-0.12659456	
63.279999	-0.21187550	
63.299999	-0.22422203	
63.320000	-0.17631133	
63.340000	-0.07867257	
63.359997	0.03856934	
63.379997	0.14105396	
63.399998	0.21502900	
63.419998	0.26557931	
63.439999	0.27354559	
63.459999	0.19117816	
63.480000	0.01984058	
63.500000	-0.16549367	
63.520000	-0.28133616	
63.539997	-0.30269101	
63.559998	-0.23440826	
63.579998	-0.10629273	
63.599998	0.02574268	
63.619999	0.10230425	
63.639999	0.12037973	
63.660000	0.11857632	
63.680000	0.09159852	
63.699997	0.02917218	
63.719997	-0.05167180	
63.739998	-0.11202180	
63.759998	-0.13943446	
63.779999	-0.12925871	
63.799999	-0.07662708	
63.820000	-0.00102222	
63.840000	0.06950451	
63.859997	0.11266037	
63.879997	0.13826279	
63.899998	0.14751932	
63.919998	0.12084179	
63.939999	0.04731887	
63.959999	-0.05515961	
63.980000	-0.13921516	
64.000000	-0.17905825	
64.019997	-0.16593400	
64.040001	-0.11165423	
64.059998	-0.03788308	
64.080002	0.03073134	
64.099998	0.07067332	
64.119995	0.09613213	
64.139999	0.11587548	
64.159996	0.11720826	
64.180000	0.07361978	
64.199997	-0.00922599	
64.220001	-0.08976667	
64.239998	-0.13529634	
64.260002	-0.13599291	
64.279999	-0.08489151	
64.299995	0.00158139	
64.320000	0.08669344	
64.339996	0.13879389	
64.360001	0.15646784	
64.379997	0.14134206	
64.400002	0.07112619	
64.419998	-0.03186320	
64.439995	-0.12345502	
64.459999	-0.16430083	
64.479996	-0.15674022	
64.500000	-0.10364679	
64.519997	-0.01488706	
64.540001	0.06993367	
64.559998	0.11802572	
64.580002	0.13051282	
64.599998	0.11751312	
64.619995	0.05975183	
64.639999	-0.03012200	
64.659996	-0.10852610	
64.680000	-0.14628997	
64.699997	-0.13625598	
64.720001	-0.07504253	
64.739998	0.01745832	
64.760002	0.10396356	
64.779999	0.15361440	
64.799995	0.16108994	
64.820000	0.10911389	
64.839996	0.00969115	
64.860001	-0.09121425	
64.879997	-0.15546207	
64.900002	-0.15585703	
64.919998	-0.08263522	
64.939995	0.05879189	
64.959999	0.19803374	
64.979996	0.27868202	
65.000000	0.26618761	
65.019997	0.15147689	
65.040001	-0.02766151	
65.059998	-0.19039722	
65.080002	-0.27101067	
65.099998	-0.26394647	
65.119995	-0.17634195	
65.139999	-0.03975361	
65.159996	0.09464233	
65.180000	0.17195454	
65.199997	0.19780396	
65.220001	0.19950530	
65.239998	0.15016539	
65.260002	0.03652037	
65.279999	-0.10233331	
65.299995	-0.19912948	
65.320000	-0.22898072	
65.339996	-0.19827794	
65.360001	-0.10921472	
65.379997	0.01378556	
65.400002	0.11760048	
65.419998	0.16458209	
65.439995	0.16640227	
65.459999	0.12022985	
65.479996	0.02176947	
65.500000	-0.09208709	
65.519997	-0.17155519	
65.540001	-0.19019723	
65.559998	-0.15349612	
65.580002	-0.07683247	
65.599998	0.02014804	
65.619995	0.09621887	
65.639999	0.12615976	
65.659996	0.12569422	
65.680000	0.08853695	
65.699997	0.02009781	
65.720001	-0.06000168	
65.739998	-0.11258307	
65.760002	-0.12921275	
65.779999	-0.10765501	
65.799995	-0.06171947	
65.820000	-0.01488029	
65.839996	0.02231293	
65.860001	0.04568974	
65.879997	0.06448226	
65.900002	0.06660736	
65.919998	0.04804443	
65.939995	0.01256099	
65.959999	-0.02499631	
65.979996	-0.04326408	
66.000000	-0.02910444	
66.019997	0.01121970	
66.040001	0.03477067	
66.059998	0.02437444	
66.080002	-0.01152002	
66.099998	-0.05153031	
66.119995	-0.07198587	
66.139999	-0.06284127	
66.159996	-0.02411094	
66.180000	0.02152261	
66.199997	0.03773252	
66.220001	0.02180138	
66.239998	-0.00053501	
66.260002	-0.01952604	
66.279999	-0.01601390	
66.299995	0.01790411	
66.320000	0.08029699	
66.339996	0.14431061	
66.360001	0.18335132	
66.379997	0.18932477	
66.400002	0.13858733	
66.419998	0.02654237	
66.439995	-0.10217293	
66.459999	-0.18681479	
66.479996	-0.20868434	
66.500000	-0.17449321	
66.519997	-0.08535866	
66.540001	0.03532021	
66.559998	0.14127922	
66.580002	0.19535190	
66.599998	0.20373343	
66.619995	0.15707967	
66.639999	0.04506941	
66.659996	-0.09266494	
66.680000	-0.19519359	
66.699997	-0.22411251	
66.720001	-0.18884923	
66.739998	-0.10064526	
66.760002	0.02021627	
66.779999	0.11954439	
66.799995	0.15947062	
